Market,Sector,Company,Code,LACP,Open,High,Low,Close,Volume,MarketStatus,Change,TickSize,TickSizeRemark,Remark,BursaURL
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,MSM MALAYSIA HOLDINGS BERHAD,'5202,0.98,0.985,1.080,0.985,1.05,42945,MarketGapUp,0.07,8.000000000000009,,s,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5202
