Date,Code,Name (Short),Name (Full),Perfect Pillar,Open,High,Low,Close,Volume,Tick Size,Change value,Change value (%),Change status,Average Volume,52w,DPS,DY,EPS,Market Cap,P/E,PSR,PTBV,Price Bid/Ask,ROE,RPS,RSI(14),Relative Volume,Stochastic(14),Volume (B/S),URL
2019-10-21,'0126,MICROLN ,MICROLINK SOLUTIONS BERHAD,,0.555,0.555,0.555,0.555,-,0,0.000 ,0.00%,,"33,200",0.305 - 0.700,0.00,0.00%,1.74,92.9M,32,0,4.56,0.550 / 0.570,14.30,121.62,,0.0,,"20,000 / 5,000",https://www.klsescreener.com/v2/stocks/view/0126/microlink-solutions-berhad
2019-10-21,'0158,SCC ,SCC HOLDINGS BERHAD,,0.5,0.500,0.500,0.500,"37,200",0,0.000 ,0.00%,,"28,000",0.470 - 0.560,3.40,6.80%,4.30,70.6M,12,1,1.62,0.500 / 0.510,13.90,47.55,,1.3,,"36,200 / 10,000",https://www.klsescreener.com/v2/stocks/view/0158/scc-holdings-berhad
2019-10-21,'0010,IRIS ,IRIS CORPORATION BERHAD,,0.13999999999999999,0.150,0.145,0.145,"13,082,200",1,+0.005 ,+3.57%,increasing,"10,502,700",0.125 - 0.195,0.00,0.00%,1.31,430.1M,11,2,1.52,0.145 / 0.150,13.77,7.62,,1.2,,"6,311,000 / 7,081,700",https://www.klsescreener.com/v2/stocks/view/0010/iris-corporation-berhad
2019-10-21,'0018,LAMBO ,LAMBO GROUP BERHAD,,0.049999999999999996,0.050,0.040,0.045,"27,043,800",1,-0.005 ,-10.00%,decreasing,"3,218,400",0.045 - 0.160,0.00,0.00%,0.79,94.6M,6,1,0.76,0.040 / 0.045,13.37,4.97,,8.4,,"15,735,400 / 1,727,000",https://www.klsescreener.com/v2/stocks/view/0018/lambo-group-berhad
2019-10-21,'0162,WIDAD ,WIDAD GROUP BERHAD,,0.365,0.370,0.360,0.360,"20,591,600",1,-0.005 ,-1.37%,decreasing,"4,496,500",0.215 - 0.365,0.00,0.00%,0.93,883.7M,39,4,5.25,0.360 / 0.365,13.55,9.96,,4.6,,"2,315,200 / 1,060,000",https://www.klsescreener.com/v2/stocks/view/0162/widad-group-berhad
2019-10-21,'0157,FOCUSP ,FOCUS POINT HOLDINGS BERHAD,,0.34500000000000003,0.345,0.340,0.340,"146,700",1,-0.005 ,-1.45%,decreasing,"613,100",0.160 - 0.650,1.88,5.53%,4.59,74.8M,7,0,1.29,0.340 / 0.350,17.38,85.45,,0.2,,"16,400 / 9,000",https://www.klsescreener.com/v2/stocks/view/0157/focus-point-holdings-berhad
2019-10-21,'0193,KAB ,KEJURUTERAAN ASASTERA BERHAD,,0.555,0.640,0.560,0.635,"3,398,600",16,+0.080 ,+14.41%,increasing,"3,155,100",0.185 - 0.590,1.00,1.57%,2.04,224.8M,31,2,3.97,0.635 / 0.640,12.75,37.51,,1.1,,"72,300 / 173,800",https://www.klsescreener.com/v2/stocks/view/0193/kejuruteraan-asastera-berhad
2019-10-21,'0039,GFM ,GFM SERVICES BERHAD,,0.375,0.385,0.365,0.370,"1,259,200",1,-0.005 ,-1.33%,decreasing,"1,376,300",0.320 - 0.565,1.10,2.97%,2.67,174.5M,14,1,1.78,0.370 / 0.375,12.84,29.11,,0.9,,"102,100 / 92,200",https://www.klsescreener.com/v2/stocks/view/0039/gfm-services-berhad
2019-10-21,'0084,TECFAST ,TECHFAST HOLDINGS BERHAD,,0.39,0.410,0.385,0.390,"1,534,800",0,0.000 ,0.00%,,"1,012,100",0.245 - 0.455,1.00,2.56%,1.42,89.0M,27,3,3.39,0.385 / 0.400,12.35,12.51,,1.5,,"186,700 / 100,000",https://www.klsescreener.com/v2/stocks/view/0084/techfast-holdings-berhad
2019-10-21,'0026,NOVAMSC ,NOVA MSC BERHAD,,0.085,0.090,0.080,0.085,"2,788,100",0,0.000 ,0.00%,,"1,479,900",0.075 - 0.170,0.00,0.00%,0.99,63.9M,9,1,1.06,0.085 / 0.090,12.38,7.07,,1.9,,"1,860,800 / 2,078,000",https://www.klsescreener.com/v2/stocks/view/0026/nova-msc-berhad
2019-10-21,'0187,BCMALL ,BCM ALLIANCE BERHAD,,0.145,0.155,0.145,0.150,"2,778,400",1,+0.005 ,+3.45%,increasing,"496,700",0.135 - 0.230,0.20,1.33%,1.48,63.2M,10,1,1.25,0.150 / 0.155,12.33,22.30,,5.6,,"436,000 / 623,000",https://www.klsescreener.com/v2/stocks/view/0187/bcm-alliance-berhad
2019-10-21,'0032,REDTONE ,REDTONE INTERNATIONAL BERHAD,,0.55,0.560,0.545,0.550,"3,731,300",0,0.000 ,0.00%,,"5,076,100",0.150 - 0.595,1.00,1.82%,2.52,417.4M,22,2,2.56,0.545 / 0.550,11.75,23.88,,0.7,,"484,100 / 117,400",https://www.klsescreener.com/v2/stocks/view/0032/redtone-international-berhad
2019-10-21,'0180,KTC ,KIM TECK CHEONG CONSOLIDATED BERHAD,,0.15,0.150,0.145,0.150,"111,400",0,0.000 ,0.00%,,"463,700",0.130 - 0.200,0.00,0.00%,2.32,76.5M,6,0,0.71,0.150 / 0.155,11.05,122.55,,0.2,,"168,600 / 233,000",https://www.klsescreener.com/v2/stocks/view/0180/kim-teck-cheong-consolidated-berhad
2019-10-21,'0120,VIS ,VISDYNAMICS HOLDINGS BERHAD,,0.465,0.470,0.460,0.465,"1,396,500",0,0.000 ,0.00%,,"1,796,100",0.305 - 0.610,1.02,2.19%,2.55,78.7M,18,3,1.94,0.460 / 0.465,10.63,18.17,,0.8,,"101,000 / 17,700",https://www.klsescreener.com/v2/stocks/view/0120/visdynamics-holdings-berhad
2019-10-21,'0146,JFTECH ,JF TECHNOLOGY BERHAD,,0.92,0.930,0.910,0.915,"149,000",1,-0.005 ,-0.54%,decreasing,"95,000",0.640 - 0.960,0.51,0.56%,1.58,192.2M,58,8,6.09,0.910 / 0.920,10.52,10.96,,1.6,,"3,000 / 6,600",https://www.klsescreener.com/v2/stocks/view/0146/jf-technology-berhad
2019-10-21,'0023,IFCAMSC ,IFCA MSC BERHAD,,0.36,0.390,0.365,0.385,"35,763,000",5,+0.025 ,+6.94%,increasing,"5,203,400",0.185 - 0.520,1.00,2.60%,1.92,234.2M,20,2,1.93,0.385 / 0.390,9.60,15.47,,6.9,,"228,300 / 1,756,700",https://www.klsescreener.com/v2/stocks/view/0023/ifca-msc-berhad
2019-10-21,'0191,CABNET ,CABNET HOLDINGS BERHAD,,0.21,0.215,0.205,0.205,"191,100",1,-0.005 ,-2.38%,decreasing,"99,000",0.180 - 0.325,0.70,3.41%,2.47,36.6M,8,1,0.78,0.205 / 0.210,9.35,30.56,,1.9,,"26,500 / 50,000",https://www.klsescreener.com/v2/stocks/view/0191/cabnet-holdings-berhad
2019-10-21,'0196,QES ,QES GROUP BERHAD,,0.205,0.215,0.200,0.210,"9,015,200",1,+0.005 ,+2.44%,increasing,"4,076,000",0.165 - 0.350,0.40,1.90%,1.02,159.2M,20,1,1.91,0.205 / 0.210,9.27,24.96,,2.2,,"2,372,900 / 5,300",https://www.klsescreener.com/v2/stocks/view/0196/qes-group-berhad
2019-10-21,'0210,KHJB ,KIM HIN JOO (MALAYSIA) BERHAD,,0.31,0.310,0.300,0.305,"1,006,100",1,-0.005 ,-1.61%,decreasing,"915,000",0.245 - 0.435,0.50,1.64%,2.57,115.9M,12,2,2.15,0.300 / 0.305,18.09,13.13,,1.1,,"210,500 / 194,700",https://www.klsescreener.com/v2/stocks/view/0210/kim-hin-joo-malaysia-berhad
2019-10-21,'0213,MTAG ,MTAG GROUP BERHAD,,0.51,0.540,0.520,0.540,"66,519,500",6,+0.030 ,+5.88%,increasing,"44,412,200",0.405 - 0.700,0.00,0.00%,5.42,368.1M,10,7,3.60,0.540 / 0.545,36.13,7.91,,1.5,,"1,481,400 / 1,541,800",https://www.klsescreener.com/v2/stocks/view/0213/mtag-group-berhad
2019-10-21,'0150,FINTEC ,FINTEC GLOBAL BERHAD,,0.045000000000000005,0.055,0.045,0.050,"1,404,500",1,+0.005 ,+11.11%,increasing,"935,400",0.040 - 0.075,0.00,0.00%,2.57,31.8M,2,1,0.18,0.050 / 0.055,9.32,3.87,,1.5,,"283,600 / 3,309,500",https://www.klsescreener.com/v2/stocks/view/0150/fintec-global-berhad
2019-10-21,'0176,KRONO ,KRONOLOGI ASIA BERHAD,,0.64,0.690,0.640,0.685,"25,699,500",9,+0.045 ,+7.03%,increasing,"4,210,200",0.515 - 0.710,2.00,2.92%,3.80,335.2M,18,2,1.56,0.680 / 0.685,8.64,34.43,,6.1,,"362,100 / 38,300",https://www.klsescreener.com/v2/stocks/view/0176/kronologi-asia-berhad
2019-10-21,'0001,SCOMNET ,SUPERCOMNET TECHNOLOGIES BERHAD,,0.88,0.880,0.860,0.865,"939,500",3,-0.015 ,-1.70%,decreasing,"834,500",0.480 - 1.080,1.52,1.76%,2.49,556.2M,35,5,2.88,0.865 / 0.870,8.30,16.77,,1.1,,"5,800 / 122,400",https://www.klsescreener.com/v2/stocks/view/0001/supercomnet-technologies-berhad
2019-10-21,'0171,PLABS ,PETERLABS HOLDINGS BERHAD,,0.195,0.190,0.180,0.190,"597,000",1,-0.005 ,-2.56%,decreasing,"258,900",0.185 - 0.400,0.00,0.00%,1.84,40.8M,10,0,0.81,0.185 / 0.190,7.89,43.75,,2.3,,"130,600 / 214,000",https://www.klsescreener.com/v2/stocks/view/0171/peterlabs-holdings-berhad
2019-10-21,'0203,SMETRIC ,SECUREMETRIC BERHAD,,0.5,0.505,0.480,0.480,"18,500",4,-0.020 ,-4.00%,decreasing,"232,700",0.370 - 0.610,0.00,0.00%,1.16,116.9M,41,3,3.04,0.480 / 0.505,7.36,14.44,,0.1,,"9,100 / 24,500",https://www.klsescreener.com/v2/stocks/view/0203/securemetric-berhad
2019-10-21,'0195,BINACOM ,BINASAT COMMUNICATIONS BERHAD,,0.375,0.380,0.355,0.355,"4,255,800",4,-0.020 ,-5.33%,decreasing,"2,163,500",0.200 - 0.430,0.00,0.00%,2.06,92.3M,17,2,1.22,0.355 / 0.360,7.10,21.03,,2.0,,"94,700 / 36,200",https://www.klsescreener.com/v2/stocks/view/0195/binasat-communications-berhad
2019-10-21,'0011,BTECH ,BRITE-TECH BERHAD,,0.215,0.220,0.220,0.220,100,1,+0.005 ,+2.33%,increasing,"734,500",0.180 - 0.380,1.60,7.27%,1.57,55.4M,14,2,0.96,0.210 / 0.220,6.83,10.81,,0.0,,"239,000 / 291,100",https://www.klsescreener.com/v2/stocks/view/0011/brite-tech-berhad
2019-10-21,'0111,K1 ,K-ONE TECHNOLOGY BERHAD,,0.22,0.230,0.220,0.220,"4,250,200",0,0.000 ,0.00%,,"1,561,500",0.180 - 0.350,0.00,0.00%,1.04,160.4M,21,2,1.42,0.220 / 0.225,6.71,11.29,,2.7,,"661,800 / 330,000",https://www.klsescreener.com/v2/stocks/view/0111/k-one-technology-berhad
2019-10-21,'0206,NADIBHD ,GAGASAN NADI CERGAS BERHAD,,0.255,0.260,0.250,0.250,"1,078,400",1,-0.005 ,-1.96%,decreasing,"454,500",0.235 - 0.400,0.50,2.00%,3.76,188.3M,7,1,0.44,0.250 / 0.255,6.60,42.28,,2.4,,"29,400 / 221,500",https://www.klsescreener.com/v2/stocks/view/0206/gagasan-nadi-cergas-berhad
2019-10-21,'0179,BIOHLDG ,BIOALPHA HOLDINGS BERHAD,,0.19,0.190,0.185,0.190,"341,000",0,0.000 ,0.00%,,"1,209,200",0.185 - 0.260,0.00,0.00%,1.18,163.4M,16,3,1.02,0.185 / 0.190,6.33,7.44,,0.3,,"2,029,000 / 11,000",https://www.klsescreener.com/v2/stocks/view/0179/bioalpha-holdings-berhad
2019-10-21,'0089,TEXCYCL ,TEX CYCLE TECHNOLOGY (M) BERHAD,,0.365,0.385,0.350,0.355,"2,275,700",2,-0.010 ,-2.74%,decreasing,"230,700",0.325 - 0.600,0.60,1.69%,2.57,90.9M,14,3,0.87,0.355 / 0.365,6.28,13.07,,9.9,,"10,800 / 13,000",https://www.klsescreener.com/v2/stocks/view/0089/tex-cycle-technology-m-berhad
2019-10-21,'0147,INNITY ,INNITY CORPORATION BERHAD,,0.45,0.450,0.450,0.450,-,0,0.000 ,0.00%,,"1,200",0.400 - 0.720,0.00,0.00%,1.53,62.6M,29,1,1.81,0.415 / 0.450,6.15,84.73,,0.0,,"10,000 / 28,000",https://www.klsescreener.com/v2/stocks/view/0147/innity-corporation-berhad
2019-10-21,'0080,STRAITS ,STRAITS INTER LOGISTICS BERHAD,,0.215,0.220,0.210,0.210,"839,700",1,-0.005 ,-2.33%,decreasing,"1,372,700",0.195 - 0.285,0.00,0.00%,0.91,136.6M,23,0,1.28,0.210 / 0.215,5.55,62.88,,0.6,,"1,715,500 / 113,800",https://www.klsescreener.com/v2/stocks/view/0080/straits-inter-logistics-berhad
2019-10-21,'0205,DPIH ,DPI HOLDINGS BERHAD,,0.16999999999999998,0.180,0.175,0.180,"1,949,200",2,+0.010 ,+5.88%,increasing,"560,100",0.145 - 0.350,0.00,0.00%,1.04,87.6M,17,3,1.20,0.175 / 0.180,6.93,6.89,,3.5,,"100,300 / 1,061,700",https://www.klsescreener.com/v2/stocks/view/0205/dpi-holdings-berhad
2019-10-21,'0112,MIKROMB ,MIKRO MSC BERHAD,,0.2,0.190,0.190,0.190,900,2,-0.010 ,-5.00%,decreasing,"128,100",0.175 - 0.290,0.30,1.58%,0.72,112.0M,27,3,1.37,0.190 / 0.210,5.19,6.98,,0.0,,"92,100 / 20,000",https://www.klsescreener.com/v2/stocks/view/0112/mikro-msc-berhad
2019-10-21,'0108,N2N ,N2N CONNECT BERHAD,,0.725,0.725,0.705,0.710,"32,200",3,-0.015 ,-2.07%,decreasing,"182,300",0.700 - 1.180,0.90,1.27%,2.27,424.5M,31,4,1.69,0.710 / 0.720,5.40,17.81,,0.2,,"300 / 20,000",https://www.klsescreener.com/v2/stocks/view/0108/n2n-connect-berhad
2019-10-21,'0160,HHHCORP ,HIAP HUAT HOLDINGS BERHAD,,0.115,0.120,0.110,0.110,"1,971,400",1,-0.005 ,-4.35%,decreasing,"2,025,900",0.080 - 0.155,0.00,0.00%,0.88,36.7M,13,1,0.61,0.105 / 0.110,4.89,17.26,,1.0,,"778,800 / 263,700",https://www.klsescreener.com/v2/stocks/view/0160/hiap-huat-holdings-berhad
2019-10-21,'0202,RGTECH ,RADIANT GLOBALTECH BERHAD,,0.285,0.300,0.280,0.295,"6,948,800",2,+0.010 ,+3.51%,increasing,"1,706,300",0.200 - 0.335,0.00,0.00%,0.54,154.9M,54,3,2.56,0.290 / 0.295,4.69,11.30,,4.1,,"875,800 / 1,861,200",https://www.klsescreener.com/v2/stocks/view/0202/radiant-globaltech-berhad
2019-10-21,'0098,BAHVEST ,BAHVEST RESOURCES BERHAD,,0.505,0.540,0.505,0.530,"13,455,300",5,+0.025 ,+4.95%,increasing,"3,703,400",0.325 - 1.080,0.00,0.00%,1.12,649.2M,47,7,2.10,0.525 / 0.530,4.44,7.58,,3.6,,"500,400 / 165,100",https://www.klsescreener.com/v2/stocks/view/0098/bahvest-resources-berhad
2019-10-21,'0199,TRIMODE ,TRI-MODE SYSTEM (M) BERHAD,,0.32,0.335,0.320,0.320,"94,500",0,0.000 ,0.00%,,"12,300",0.295 - 0.500,1.00,3.13%,1.90,53.1M,17,1,0.74,0.320 / 0.335,4.42,48.75,,7.7,,"47,000 / 20,000",https://www.klsescreener.com/v2/stocks/view/0199/tri-mode-system-m-berhad
2019-10-21,'0109,SCBUILD ,SC ESTATE BUILDER BERHAD,,0.03,0.030,0.025,0.030,"100,300",0,0.000 ,0.00%,,"1,367,600",0.010 - 0.050,0.00,0.00%,0.14,26.5M,21,3,0.79,0.025 / 0.030,3.68,1.15,,0.1,,"6,539,600 / 1,425,800",https://www.klsescreener.com/v2/stocks/view/0109/sc-estate-builder-berhad
2019-10-21,'0007,PUC ,PUC BERHAD,,0.055,0.060,0.050,0.055,"43,716,800",0,0.000 ,0.00%,,"9,602,100",0.050 - 0.165,0.00,0.00%,0.36,123.9M,15,2,0.46,0.055 / 0.060,3.02,2.26,,4.6,,"2,135,100 / 24,765,200",https://www.klsescreener.com/v2/stocks/view/0007/puc-berhad
2019-10-21,'0025,YBS ,YBS INTERNATIONAL BERHAD,,0.115,0.000,0.000,0.115,-,0,0.000 ,0.00%,,"55,000",0.110 - 0.170,0.00,0.00%,0.72,27.8M,16,0,0.48,0.115 / 0.120,3.00,28.04,,0.0,,"145,900 / 158,600",https://www.klsescreener.com/v2/stocks/view/0025/ybs-international-berhad
2019-10-21,'0211,TASHIN ,TASHIN HOLDINGS BERHAD,,0.30999999999999994,0.350,0.315,0.345,"9,373,300",7,+0.035 ,+11.29%,increasing,"3,059,500",0.260 - 0.580,0.00,0.00%,3.04,120.4M,11,1,0.63,0.345 / 0.350,5.53,33.99,,3.1,,"205,100 / 578,000",https://www.klsescreener.com/v2/stocks/view/0211/tashin-holdings-berhad
2019-10-21,'0190,ESAFE ,EVERSAFE RUBBER BERHAD,,0.23,0.230,0.230,0.230,-,0,0.000 ,0.00%,,"16,200",0.180 - 0.260,0.00,0.00%,0.59,55.3M,39,0,0.92,0.200 / 0.225,2.35,46.81,,0.0,,"14,000 / 31,000",https://www.klsescreener.com/v2/stocks/view/0190/eversafe-rubber-berhad
2019-10-21,'0212,SDS ,SDS GROUP BERHAD,,0.215,0.250,0.220,0.240,"15,253,000",5,+0.025 ,+11.63%,increasing,"27,232,800",0.205 - 0.270,0.00,0.00%,1.06,97.4M,23,2,1.85,0.235 / 0.240,8.15,11.18,,0.6,,"878,400 / 667,600",https://www.klsescreener.com/v2/stocks/view/0212/sds-group-berhad
2019-10-21,'0079,ORION ,ORION IXL BERHAD,,0.1,0.105,0.095,0.095,"2,183,500",1,-0.005 ,-5.00%,decreasing,"4,759,500",0.075 - 0.230,0.00,0.00%,0.24,67.2M,39,12,0.64,0.095 / 0.100,1.61,0.80,,0.5,,"2,353,900 / 1,908,500",https://www.klsescreener.com/v2/stocks/view/0079/orion-ixl-berhad
2019-10-21,'0100,ESCERAM ,ES CERAMICS TECHNOLOGY BHD,,0.17500000000000002,0.165,0.165,0.165,"5,000",2,-0.010 ,-5.71%,decreasing,"91,000",0.105 - 0.200,0.60,3.64%,0.38,33.9M,43,1,0.66,0.165 / 0.175,1.52,15.81,,0.1,,"25,000 / 16,000",https://www.klsescreener.com/v2/stocks/view/0100/es-ceramics-technology-bhd
2019-10-21,'0104,GENETEC ,GENETEC TECHNOLOGY BERHAD,,1.1300000000000001,1.150,1.110,1.110,"8,200",2,-0.020 ,-1.77%,decreasing,"50,800",1.040 - 2.050,2.50,2.25%,2.32,46.9M,48,1,0.63,1.120 / 1.150,1.32,202.85,,0.2,,"1,400 / 2,200",https://www.klsescreener.com/v2/stocks/view/0104/genetec-technology-berhad
2019-10-21,'0181,AEMULUS ,AEMULUS HOLDINGS BERHAD,,0.29,0.300,0.290,0.300,"9,183,800",2,+0.010 ,+3.45%,increasing,"3,450,600",0.175 - 0.345,0.18,0.60%,0.15,164.8M,205,6,2.14,0.295 / 0.300,1.07,5.10,,2.7,,"326,000 / 801,400",https://www.klsescreener.com/v2/stocks/view/0181/aemulus-holdings-berhad
2019-10-21,'0189,MATANG ,MATANG BERHAD,,0.065,0.070,0.065,0.065,"329,000",0,0.000 ,0.00%,,"698,500",0.065 - 0.080,0.00,0.00%,0.10,117.7M,64,12,0.65,0.065 / 0.070,1.00,0.54,,0.5,,"7,247,800 / 6,252,800",https://www.klsescreener.com/v2/stocks/view/0189/matang-berhad
2019-10-21,'0081,MEGASUN ,MEGA SUN CITY HOLDINGS BERHAD,,0.12000000000000001,0.140,0.115,0.130,"3,914,200",2,+0.010 ,+8.33%,increasing,"328,700",0.090 - 0.210,0.00,0.00%,0.25,32.6M,52,5,0.45,0.125 / 0.130,0.86,2.78,,11.9,,"1,070,300 / 25,600",https://www.klsescreener.com/v2/stocks/view/0081/mega-sun-city-holdings-berhad
2019-10-21,'0170,KANGER ,KANGER INTERNATIONAL BERHAD,,0.07500000000000001,0.075,0.070,0.070,"611,900",1,-0.005 ,-6.67%,decreasing,"3,475,800",0.035 - 0.090,0.00,0.00%,0.07,76.6M,105,1,0.47,0.070 / 0.075,0.47,6.16,,0.2,,"1,259,900 / 2,409,000",https://www.klsescreener.com/v2/stocks/view/0170/kanger-international-berhad
2019-10-21,'0131,DGSB ,DIVERSIFIED GATEWAY SOLUTIONS BERHAD,,0.09,0.090,0.090,0.090,"492,100",0,0.000 ,0.00%,,"1,632,400",0.045 - 0.120,0.00,0.00%,0.49,67.1M,19,1,0.01,0.090 / 0.095,0.07,11.75,,0.3,,"1,168,200 / 1,885,000",https://www.klsescreener.com/v2/stocks/view/0131/diversified-gateway-solutions-berhad
2019-10-21,'0050,SYSTECH ,SYSTECH BHD,,0.18,0.180,0.170,0.180,"142,000",0,0.000 ,0.00%,,"277,000",0.155 - 0.280,0.20,1.11%,0.08,62.6M,227,2,0.01,0.175 / 0.180,0.01,8.07,,0.5,,"10,200 / 3,800",https://www.klsescreener.com/v2/stocks/view/0050/systech-bhd
2019-10-21,'0045,GNB ,G NEPTUNE BERHAD,,0.07,0.070,0.065,0.070,"468,000",0,0.000 ,0.00%,,"684,400",0.045 - 0.100,0.00,0.00%,-0.35,20.2M,-20,0,-4.90,0.065 / 0.070,24.48,0.00,,0.7,,"194,000 / 906,600",https://www.klsescreener.com/v2/stocks/view/0045/g-neptune-berhad
2019-10-21,'0141,WINTONI ,WINTONI GROUP BERHAD,,0.035,0.035,0.035,0.035,-,0,0.000 ,0.00%,,"174,600",0.035 - 0.035,0.00,0.00%,-0.32,18.0M,-11,76,-0.17,0.000 / 0.000,1.52,0.05,,0.0,,0 / 0,https://www.klsescreener.com/v2/stocks/view/0141/wintoni-group-berhad
2019-10-21,'0123,PRIVA ,PRIVASIA TECHNOLOGY BERHAD,,0.055,0.060,0.050,0.055,"2,258,100",0,0.000 ,0.00%,,"232,700",0.045 - 0.090,0.00,0.00%,-290.84,30.7M,0,0,-0.19,0.050 / 0.055,"1,002.90","1,585.11",,9.7,,"3,092,700 / 682,400",https://www.klsescreener.com/v2/stocks/view/0123/privasia-technology-berhad
2019-10-21,'0161,SCH ,SCH GROUP BERHAD,,0.1,0.100,0.100,0.100,"298,000",0,0.000 ,0.00%,,"340,100",0.090 - 0.155,0.00,0.00%,-0.87,55.6M,-12,1,0.01,0.100 / 0.105,-0.05,17.61,,0.9,,"302,000 / 247,500",https://www.klsescreener.com/v2/stocks/view/0161/sch-group-berhad
2019-10-21,'0086,YGL ,YGL CONVERGENCE BERHAD,,0.135,0.145,0.130,0.135,"876,300",0,0.000 ,0.00%,,"44,600",0.100 - 0.145,0.00,0.00%,-0.51,31.4M,-27,7,0.02,0.130 / 0.135,-0.07,1.86,,19.7,,"290,000 / 20,000",https://www.klsescreener.com/v2/stocks/view/0086/ygl-convergence-berhad
2019-10-21,'0207,MESTRON ,MESTRON HOLDINGS BERHAD,,0.14500000000000002,0.145,0.135,0.140,"4,321,100",1,-0.005 ,-3.45%,decreasing,"3,626,100",0.105 - 0.210,0.00,0.00%,-0.02,110.6M,-693,3,1.75,0.135 / 0.140,-0.25,4.48,,1.2,,"1,683,000 / 12,300",https://www.klsescreener.com/v2/stocks/view/0207/mestron-holdings-berhad
