Date,Code,Name,Price,Volume,Category,Board,52week,EPS,DPS,NTA,PE,DY,ROE,PTBV,MCap.(M),URL
2019-10-21,'0198,GDB HOLDINGS BERHAD,0.335,16273,"Construction, Ace Market",Ace Market,0.220-0.355,4.18,2.00,0.18,8.01,5.97,23.23,1.86,209.38,https://www.klsescreener.com/v2/stocks/view/0198/gdb-holdings-berhad
2019-10-21,'0106,REXIT BERHAD,0.675,0,"Technology, Ace Market",Ace Market,0.530-0.725,4.16,3.00,0.20,16.22,4.44,20.80,3.38,127.80,https://www.klsescreener.com/v2/stocks/view/0106/rexit-berhad
2019-10-21,'0005,UCREST BERHAD,0.145,74206,"Technology, Ace Market",Ace Market,0.130-0.325,1.69,0.00,0.08,8.58,0.00,20.16,1.73,67.28,https://www.klsescreener.com/v2/stocks/view/0005/ucrest-berhad
2019-10-21,'0197,WEGMANS HOLDINGS BERHAD,0.270,2020,"Consumer Products & Services, Ace Market",Ace Market,0.255-0.375,3.01,0.50,0.15,8.97,1.85,20.07,1.80,135.00,https://www.klsescreener.com/v2/stocks/view/0197/wegmans-holdings-berhad
2019-10-21,'0127,JHM CONSOLIDATION BERHAD,1.330,11294,"Technology, Ace Market",Ace Market,0.820-1.380,6.59,2.00,0.34,20.19,1.50,19.38,3.91,741.61,https://www.klsescreener.com/v2/stocks/view/0127/jhm-consolidation-berhad
2019-10-21,'0209,I-STONE GROUP BERHAD,0.255,393684,"Technology, Ace Market",Ace Market,0.160-0.255,1.04,0.00,0.03,24.56,0.00,17.31,8.50,311.48,https://www.klsescreener.com/v2/stocks/view/0209/i-stone-group-berhad
2019-10-21,'0040,OPENSYS (M) BERHAD,0.340,4150,"Technology, Ace Market",Ace Market,0.275-0.360,3.32,1.50,0.20,10.23,4.41,16.61,1.70,101.28,https://www.klsescreener.com/v2/stocks/view/0040/opensys-m-berhad
2019-10-21,'0201,NOVA WELLNESS GROUP BERHAD,0.635,10190,"Health Care, Ace Market",Ace Market,0.290-0.655,3.65,0.50,0.24,17.39,0.79,15.22,2.65,201.77,https://www.klsescreener.com/v2/stocks/view/0201/nova-wellness-group-berhad
2019-10-21,'0200,REVENUE GROUP BERHAD,1.690,41401,"Technology, Ace Market",Ace Market,0.627-1.690,3.72,0.00,0.25,45.40,0.00,14.89,6.76,394.85,https://www.klsescreener.com/v2/stocks/view/0200/revenue-group-berhad
2019-10-21,'0208,GREATECH TECHNOLOGY BERHAD,1.960,28005,"Technology, Ace Market",Ace Market,0.940-1.940,7.46,0.00,0.26,26.27,0.00,14.35,7.54,1226.96,https://www.klsescreener.com/v2/stocks/view/0208/greatech-technology-berhad
2019-10-21,'0126,MICROLINK SOLUTIONS BERHAD,0.555,0,"Technology, Ace Market",Ace Market,0.350-0.690,1.74,0.00,0.12,31.88,0.00,14.31,4.56,92.89,https://www.klsescreener.com/v2/stocks/view/0126/microlink-solutions-berhad
