Date,Code,Name (Short),Name (Full),Perfect Pillar,Open,High,Low,Close,Volume,Tick Size,Change value,Change value (%),Change status,Average Volume,52w,DPS,DY,EPS,Market Cap,P/E,PSR,PTBV,Price Bid/Ask,ROE,RPS,RSI(14),Relative Volume,Stochastic(14),Volume (B/S),URL
2019-09-11,'0198,GDB ,GDB HOLDINGS BERHAD,,0.3,0.300,0.295,0.300,"298,600",0,0.000 ,0.00%,,"912,800",0.220 - 0.370,2.00,6.67%,4.18,187.5M,7,1,1.67,0.295 / 0.300,23.22,41.73,,0.3,,"65,300 / 218,900",https://www.klsescreener.com/v2/stocks/view/0198/gdb-holdings-berhad
2019-09-11,'0106,REXIT ,REXIT BERHAD,,0.64,0.600,0.600,0.600,"2,000",8,-0.040 ,-6.25%,decreasing,"32,400",0.525 - 0.750,3.00,5.00%,4.16,113.6M,14,5,3.00,0.600 / 0.640,20.80,11.61,,0.1,,"11,400 / 16,800",https://www.klsescreener.com/v2/stocks/view/0106/rexit-berhad
2019-09-11,'0005,UCREST ,UCREST BERHAD,,0.13999999999999999,0.145,0.140,0.145,"1,596,500",1,+0.005 ,+3.57%,increasing,"4,005,600",0.125 - 0.340,0.00,0.00%,1.69,67.3M,9,2,1.73,0.140 / 0.145,20.17,6.22,,0.4,,"85,500 / 752,700",https://www.klsescreener.com/v2/stocks/view/0005/ucrest-berhad
2019-09-11,'0197,WEGMANS ,WEGMANS HOLDINGS BERHAD,,0.265,0.260,0.255,0.255,"335,000",2,-0.010 ,-3.77%,decreasing,"2,011,300",0.255 - 0.405,0.50,1.96%,3.01,127.5M,8,1,1.68,0.255 / 0.265,19.87,18.71,,0.2,,"223,200 / 135,000",https://www.klsescreener.com/v2/stocks/view/0197/wegmans-holdings-berhad
2019-09-11,'0127,JHM ,JHM CONSOLIDATION BERHAD,,1.16,1.160,1.140,1.150,"61,200",1,-0.010 ,-0.86%,decreasing,"921,200",0.805 - 1.450,2.00,1.74%,6.59,641.2M,17,2,3.38,1.150 / 1.160,19.38,48.05,,0.1,,"28,500 / 27,600",https://www.klsescreener.com/v2/stocks/view/0127/jhm-consolidation-berhad
2019-09-11,'0209,ISTONE ,I-STONE GROUP BERHAD,,0.17,0.170,0.165,0.165,"2,629,800",1,-0.005 ,-2.94%,decreasing,"32,175,700",0.150 - 0.275,0.00,0.00%,1.04,201.5M,16,5,5.50,0.165 / 0.170,34.67,3.10,,0.1,,"6,822,400 / 2,179,600",https://www.klsescreener.com/v2/stocks/view/0209/i-stone-group-berhad
2019-09-11,'0040,OPENSYS ,OPENSYS (M) BERHAD,,0.32999999999999996,0.355,0.335,0.345,"1,811,300",3,+0.015 ,+4.55%,increasing,"283,000",0.275 - 0.375,1.50,4.35%,3.32,102.8M,10,1,1.73,0.340 / 0.345,16.60,35.03,,6.4,,"22,000 / 82,200",https://www.klsescreener.com/v2/stocks/view/0040/opensys-m-berhad
2019-09-11,'0201,NOVA ,NOVA WELLNESS GROUP BERHAD,,0.545,0.575,0.540,0.550,"2,047,000",1,+0.005 ,+0.92%,increasing,"365,100",0.280 - 0.580,0.50,0.91%,3.65,174.8M,15,6,2.29,0.545 / 0.550,15.21,9.30,,5.6,,"21,700 / 65,200",https://www.klsescreener.com/v2/stocks/view/0201/nova-wellness-group-berhad
2019-09-11,'0200,REVENUE ,REVENUE GROUP BERHAD,,1.49,1.510,1.490,1.500,"303,200",1,+0.010 ,+0.67%,increasing,"1,766,400",0.905 - 1.730,0.00,0.00%,3.73,349.5M,40,6,6.12,1.500 / 1.510,15.22,25.48,,0.2,,"59,600 / 61,200",https://www.klsescreener.com/v2/stocks/view/0200/revenue-group-berhad
2019-09-11,'0120,VIS ,VISDYNAMICS HOLDINGS BERHAD,,0.36,0.375,0.360,0.365,"101,100",1,+0.005 ,+1.39%,increasing,"906,500",0.305 - 0.795,1.02,2.79%,3.52,61.7M,10,2,1.52,0.360 / 0.365,14.67,19.13,,0.1,,"200 / 9,800",https://www.klsescreener.com/v2/stocks/view/0120/visdynamics-holdings-berhad
