Date,Code,Name,Price,Volume,Category,Board,52week,EPS,DPS,NTA,PE,DY,ROE,PTBV,MCap.(M),URL
2019-10-09,'0198,GDB HOLDINGS BERHAD,0.350,24170,"Construction, Ace Market",Ace Market,0.220-0.350,4.18,2.00,0.18,8.37,5.71,23.23,1.94,218.75,https://www.klsescreener.com/v2/stocks/view/0198/gdb-holdings-berhad
2019-10-09,'0106,REXIT BERHAD,0.620,60,"Technology, Ace Market",Ace Market,0.530-0.725,4.16,3.00,0.20,14.90,4.84,20.80,3.10,117.39,https://www.klsescreener.com/v2/stocks/view/0106/rexit-berhad
2019-10-09,'0005,UCREST BERHAD,0.135,10294,"Technology, Ace Market",Ace Market,0.130-0.325,1.69,0.00,0.08,7.99,0.00,20.16,1.61,62.64,https://www.klsescreener.com/v2/stocks/view/0005/ucrest-berhad
2019-10-09,'0197,WEGMANS HOLDINGS BERHAD,0.260,430,"Consumer Products & Services, Ace Market",Ace Market,0.255-0.385,3.01,0.50,0.15,8.64,1.92,20.07,1.73,130.00,https://www.klsescreener.com/v2/stocks/view/0197/wegmans-holdings-berhad
2019-10-09,'0127,JHM CONSOLIDATION BERHAD,1.350,12633,"Technology, Ace Market",Ace Market,0.820-1.370,6.59,2.00,0.34,20.49,1.48,19.38,3.97,752.76,https://www.klsescreener.com/v2/stocks/view/0127/jhm-consolidation-berhad
2019-10-09,'0209,I-STONE GROUP BERHAD,0.185,29742,"Technology, Ace Market",Ace Market,0.160-0.245,1.04,0.00,0.03,17.82,0.00,17.31,6.17,225.97,https://www.klsescreener.com/v2/stocks/view/0209/i-stone-group-berhad
2019-10-09,'0040,OPENSYS (M) BERHAD,0.335,125,"Technology, Ace Market",Ace Market,0.275-0.360,3.32,1.50,0.20,10.08,4.48,16.61,1.68,99.79,https://www.klsescreener.com/v2/stocks/view/0040/opensys-m-berhad
2019-10-09,'0201,NOVA WELLNESS GROUP BERHAD,0.595,16158,"Health Care, Ace Market",Ace Market,0.290-0.610,3.65,0.50,0.24,16.29,0.84,15.22,2.48,189.06,https://www.klsescreener.com/v2/stocks/view/0201/nova-wellness-group-berhad
2019-10-09,'0200,REVENUE GROUP BERHAD,1.510,8515,"Technology, Ace Market",Ace Market,0.627-1.690,3.75,0.00,0.25,40.30,0.00,14.99,6.04,350.48,https://www.klsescreener.com/v2/stocks/view/0200/revenue-group-berhad
2019-10-09,'0208,GREATECH TECHNOLOGY BERHAD,1.770,67903,"Technology, Ace Market",Ace Market,0.940-1.680,7.46,0.00,0.26,23.72,0.00,14.35,6.81,1108.02,https://www.klsescreener.com/v2/stocks/view/0208/greatech-technology-berhad
2019-10-09,'0126,MICROLINK SOLUTIONS BERHAD,0.550,420,"Technology, Ace Market",Ace Market,0.350-0.690,1.74,0.00,0.12,31.59,0.00,14.31,4.52,92.05,https://www.klsescreener.com/v2/stocks/view/0126/microlink-solutions-berhad
2019-10-09,'0158,SCC HOLDINGS BERHAD,0.520,0,"Consumer Products & Services, Ace Market",Ace Market,0.470-0.560,4.30,3.40,0.31,12.10,6.54,13.90,1.68,73.40,https://www.klsescreener.com/v2/stocks/view/0158/scc-holdings-berhad
2019-10-09,'0010,IRIS CORPORATION BERHAD,0.145,110992,"Technology, Ace Market",Ace Market,0.130-0.185,1.31,0.00,0.10,11.04,0.00,13.81,1.52,430.11,https://www.klsescreener.com/v2/stocks/view/0010/iris-corporation-berhad
2019-10-09,'0018,LAMBO GROUP BERHAD,0.050,3238,"Technology, Ace Market",Ace Market,0.050-0.120,0.79,0.00,0.06,6.36,0.00,13.29,0.85,105.11,https://www.klsescreener.com/v2/stocks/view/0018/lambo-group-berhad
2019-10-09,'0162,WIDAD GROUP BERHAD,0.305,178454,"Construction, Ace Market",Ace Market,0.215-0.360,0.93,0.00,0.07,32.93,0.00,13.23,4.36,748.67,https://www.klsescreener.com/v2/stocks/view/0162/widad-group-berhad
2019-10-09,'0157,FOCUS POINT HOLDINGS BERHAD,0.355,9887,"Consumer Products & Services, Ace Market",Ace Market,0.120-0.480,4.59,1.88,0.26,7.73,5.29,13.07,1.01,78.10,https://www.klsescreener.com/v2/stocks/view/0157/focus-point-holdings-berhad
2019-10-09,'0193,KEJURUTERAAN ASASTERA BERHAD,0.485,28446,"Industrial Products & Services, Ace Market",Ace Market,0.190-0.485,2.04,1.00,0.16,23.79,2.06,12.74,3.03,171.69,https://www.klsescreener.com/v2/stocks/view/0193/kejuruteraan-asastera-berhad
2019-10-09,'0039,GFM SERVICES BERHAD,0.330,3553,"Industrial Products & Services, Ace Market",Ace Market,0.330-0.550,2.67,1.10,0.21,12.37,3.33,12.70,1.57,155.60,https://www.klsescreener.com/v2/stocks/view/0039/gfm-services-berhad
2019-10-09,'0084,TECHFAST HOLDINGS BERHAD,0.335,61825,"Industrial Products & Services, Ace Market",Ace Market,0.245-0.445,1.42,1.00,0.12,23.60,2.97,12.35,2.91,76.43,https://www.klsescreener.com/v2/stocks/view/0084/techfast-holdings-berhad
2019-10-09,'0026,NOVA MSC BERHAD,0.075,10150,"Technology, Ace Market",Ace Market,0.075-0.170,0.99,0.00,0.08,7.61,0.00,12.32,0.94,56.37,https://www.klsescreener.com/v2/stocks/view/0026/nova-msc-berhad
2019-10-09,'0187,BCM ALLIANCE BERHAD,0.140,20740,"Industrial Products & Services, Ace Market",Ace Market,0.140-0.230,1.48,0.20,0.12,9.49,1.43,12.30,1.17,58.97,https://www.klsescreener.com/v2/stocks/view/0187/bcm-alliance-berhad
2019-10-09,'0032,REDTONE INTERNATIONAL BERHAD,0.555,66886,"Telecommunications & Media, Ace Market",Ace Market,0.155-0.575,2.52,1.00,0.21,22.00,1.80,11.76,2.59,421.14,https://www.klsescreener.com/v2/stocks/view/0032/redtone-international-berhad
2019-10-09,'0180,KIM TECK CHEONG CONSOLIDATED BERHAD,0.140,4700,"Consumer Products & Services, Ace Market",Ace Market,0.130-0.190,2.32,0.00,0.21,6.03,0.00,11.06,0.67,71.44,https://www.klsescreener.com/v2/stocks/view/0180/kim-teck-cheong-consolidated-berhad
2019-10-09,'0120,VISDYNAMICS HOLDINGS BERHAD,0.435,23640,"Technology, Ace Market",Ace Market,0.310-0.640,2.55,1.02,0.24,17.03,2.35,10.65,1.81,73.59,https://www.klsescreener.com/v2/stocks/view/0120/visdynamics-holdings-berhad
2019-10-09,'0146,JF TECHNOLOGY BERHAD,0.820,885,"Technology, Ace Market",Ace Market,0.655-0.945,1.58,0.00,0.15,51.91,0.00,10.62,5.51,172.20,https://www.klsescreener.com/v2/stocks/view/0146/jf-technology-berhad
2019-10-09,'0023,IFCA MSC BERHAD,0.295,42015,"Technology, Ace Market",Ace Market,0.185-0.485,1.92,1.00,0.20,15.37,3.39,9.59,1.48,179.45,https://www.klsescreener.com/v2/stocks/view/0023/ifca-msc-berhad
2019-10-09,'0191,CABNET HOLDINGS BERHAD,0.205,0,"Technology, Ace Market",Ace Market,0.190-0.315,2.47,0.70,0.26,8.31,3.39,9.43,0.78,36.64,https://www.klsescreener.com/v2/stocks/view/0191/cabnet-holdings-berhad
2019-10-09,'0196,QES GROUP BERHAD,0.180,74073,"Industrial Products & Services, Ace Market",Ace Market,0.170-0.345,1.02,0.40,0.11,17.57,2.22,9.31,1.64,136.50,https://www.klsescreener.com/v2/stocks/view/0196/qes-group-berhad
2019-10-09,'0210,KIM HIN JOO (MALAYSIA) BERHAD,0.290,0,"Consumer Products & Services, Ace Market",Ace Market,0.270-0.415,2.57,0.50,0.14,11.27,1.72,9.06,2.04,110.20,https://www.klsescreener.com/v2/stocks/view/0210/kim-hin-joo-malaysia-berhad
2019-10-09,'0213,MTAG GROUP BERHAD,0.420,71411,"Industrial Products & Services, Ace Market",Ace Market,0.415-0.475,5.42,0.00,0.15,7.74,0.00,9.04,2.80,286.28,https://www.klsescreener.com/v2/stocks/view/0213/mtag-group-berhad
2019-10-09,'0150,FINTEC GLOBAL BERHAD,0.050,1033,"Trad/Serv, Ace Market",Ace Market,0.040-0.075,2.57,0.00,0.28,1.95,0.00,8.96,0.17,31.74,https://www.klsescreener.com/v2/stocks/view/0150/fintec-global-berhad
2019-10-09,'0176,KRONOLOGI ASIA BERHAD,0.635,50172,"Technology, Ace Market",Ace Market,0.525-0.690,3.80,2.00,0.44,16.71,3.15,8.63,1.44,310.69,https://www.klsescreener.com/v2/stocks/view/0176/kronologi-asia-berhad
2019-10-09,'0001,SUPERCOMNET TECHNOLOGIES BERHAD,0.830,2853,"Industrial Products & Services, Ace Market",Ace Market,0.520-1.040,2.49,1.52,0.30,33.28,1.83,8.31,2.77,533.69,https://www.klsescreener.com/v2/stocks/view/0001/supercomnet-technologies-berhad
2019-10-09,'0171,PETERLABS HOLDINGS BERHAD,0.190,2115,"Consumer Products & Services, Ace Market",Ace Market,0.185-0.370,1.84,0.00,0.23,10.35,0.00,7.87,0.81,40.80,https://www.klsescreener.com/v2/stocks/view/0171/peterlabs-holdings-berhad
2019-10-09,'0203,SECUREMETRIC BERHAD,0.465,190,"Technology, Ace Market",Ace Market,0.395-0.590,1.16,0.00,0.16,40.00,0.00,7.37,2.95,113.27,https://www.klsescreener.com/v2/stocks/view/0203/securemetric-berhad
2019-10-09,'0195,BINASAT COMMUNICATIONS BERHAD,0.275,13818,"Telecommunications & Media, Ace Market",Ace Market,0.205-0.420,2.06,0.00,0.29,13.38,0.00,7.09,0.95,71.50,https://www.klsescreener.com/v2/stocks/view/0195/binasat-communications-berhad
2019-10-09,'0011,BRITE-TECH BERHAD,0.210,112,"Trad/Serv, Ace Market",Ace Market,0.205-0.365,1.57,1.60,0.23,13.34,7.62,6.84,0.91,52.92,https://www.klsescreener.com/v2/stocks/view/0011/brite-tech-berhad
2019-10-09,'0111,K-ONE TECHNOLOGY BERHAD,0.210,11829,"Technology, Ace Market",Ace Market,0.147-0.280,1.04,0.00,0.16,20.17,0.00,6.71,1.35,153.08,https://www.klsescreener.com/v2/stocks/view/0111/k-one-technology-berhad
2019-10-09,'0206,GAGASAN NADI CERGAS BERHAD,0.245,180,"Construction, Ace Market",Ace Market,0.235-0.305,3.76,0.50,0.57,6.52,2.04,6.59,0.43,184.49,https://www.klsescreener.com/v2/stocks/view/0206/gagasan-nadi-cergas-berhad
2019-10-09,'0179,BIOALPHA HOLDINGS BERHAD,0.195,2760,"Consumer Products & Services, Ace Market",Ace Market,0.190-0.255,1.18,0.00,0.19,16.59,0.00,6.31,1.05,167.74,https://www.klsescreener.com/v2/stocks/view/0179/bioalpha-holdings-berhad
2019-10-09,'0089,TEX CYCLE TECHNOLOGY (M) BERHAD,0.340,1145,"Industrial Products & Services, Ace Market",Ace Market,0.340-0.610,2.57,0.60,0.41,13.22,1.76,6.28,0.83,87.10,https://www.klsescreener.com/v2/stocks/view/0089/tex-cycle-technology-m-berhad
2019-10-09,'0147,INNITY CORPORATION BERHAD,0.450,0,"Telecommunications & Media, Ace Market",Ace Market,0.425-0.720,1.53,0.00,0.25,29.44,0.00,6.15,1.81,62.60,https://www.klsescreener.com/v2/stocks/view/0147/innity-corporation-berhad
2019-10-09,'0080,STRAITS INTER LOGISTICS BERHAD,0.220,5902,"Trad/Serv, Ace Market",Ace Market,0.200-0.280,0.91,0.00,0.16,24.19,0.00,5.55,1.34,143.15,https://www.klsescreener.com/v2/stocks/view/0080/straits-inter-logistics-berhad
2019-10-09,'0205,DPI HOLDINGS BERHAD,0.150,5846,"Consumer Products & Services, Ace Market",Ace Market,0.150-0.270,1.04,0.00,0.15,14.38,0.00,5.21,1.00,73.01,https://www.klsescreener.com/v2/stocks/view/0205/dpi-holdings-berhad
2019-10-09,'0112,MIKRO MSC BERHAD,0.200,606,"Technology, Ace Market",Ace Market,0.180-0.295,0.72,0.30,0.14,27.92,1.50,5.17,1.44,117.85,https://www.klsescreener.com/v2/stocks/view/0112/mikro-msc-berhad
2019-10-09,'0108,N2N CONNECT BERHAD,0.705,737,"Technology, Ace Market",Ace Market,0.705-1.200,2.27,0.90,0.42,31.07,1.28,5.04,1.57,421.50,https://www.klsescreener.com/v2/stocks/view/0108/n2n-connect-berhad
2019-10-09,'0160,HIAP HUAT HOLDINGS BERHAD,0.095,4090,"Industrial Products & Services, Ace Market",Ace Market,0.080-0.150,0.88,0.00,0.18,10.83,0.00,4.87,0.53,31.66,https://www.klsescreener.com/v2/stocks/view/0160/hiap-huat-holdings-berhad
2019-10-09,'0202,RADIANT GLOBALTECH BERHAD,0.280,47910,"Technology, Ace Market",Ace Market,0.205-0.310,0.54,0.00,0.12,51.49,0.00,4.72,2.43,147.06,https://www.klsescreener.com/v2/stocks/view/0202/radiant-globaltech-berhad
2019-10-09,'0098,BAHVEST RESOURCES BERHAD,0.500,21582,"Consumer Products & Services, Ace Market",Ace Market,0.335-0.740,1.12,0.00,0.25,44.47,0.00,4.45,1.98,612.46,https://www.klsescreener.com/v2/stocks/view/0098/bahvest-resources-berhad
2019-10-09,'0199,TRI-MODE SYSTEM (M) BERHAD,0.340,13,"Trad/Serv, Ace Market",Ace Market,0.300-0.475,1.90,1.00,0.43,17.94,2.94,4.41,0.79,56.44,https://www.klsescreener.com/v2/stocks/view/0199/tri-mode-system-m-berhad
2019-10-09,'0109,SC ESTATE BUILDER BERHAD,0.030,886,"Construction, Ace Market",Ace Market,0.010-0.050,0.14,0.00,0.04,21.23,0.00,3.72,0.79,26.49,https://www.klsescreener.com/v2/stocks/view/0109/sc-estate-builder-berhad
2019-10-09,'0007,PUC BERHAD,0.060,43014,"Telecommunications & Media, Ace Market",Ace Market,0.060-0.160,0.37,0.00,0.12,16.37,0.00,3.08,0.50,133.85,https://www.klsescreener.com/v2/stocks/view/0007/puc-berhad
2019-10-09,'0025,YBS INTERNATIONAL BERHAD,0.125,0,"Industrial Products & Services, Ace Market",Ace Market,0.115-0.165,0.72,0.00,0.24,17.27,0.00,3.02,0.52,30.25,https://www.klsescreener.com/v2/stocks/view/0025/ybs-international-berhad
2019-10-09,'0212,SDS GROUP BERHAD,0.245,279731,"Consumer Products & Services, Ace Market",Ace Market,0.250-0.255,1.44,0.00,0.13,17.01,0.00,2.77,1.88,73.43,https://www.klsescreener.com/v2/stocks/view/0212/sds-group-berhad
2019-10-09,'0211,TASHIN HOLDINGS BERHAD,0.265,600,"Industrial Products & Services, Ace Market",Ace Market,0.260-0.485,3.04,0.00,0.55,8.71,0.00,2.76,0.48,92.48,https://www.klsescreener.com/v2/stocks/view/0211/tashin-holdings-berhad
2019-10-09,'0190,EVERSAFE RUBBER BERHAD,0.220,0,"Industrial Products & Services, Ace Market",Ace Market,0.180-0.260,0.59,0.00,0.25,37.12,0.00,2.36,0.88,52.93,https://www.klsescreener.com/v2/stocks/view/0190/eversafe-rubber-berhad
2019-10-09,'0079,ORION IXL BERHAD,0.095,31319,"Technology, Ace Market",Ace Market,0.075-0.220,0.24,0.00,0.15,38.95,0.00,1.64,0.64,67.18,https://www.klsescreener.com/v2/stocks/view/0079/orion-ixl-berhad
2019-10-09,'0100,ES CERAMICS TECHNOLOGY BHD,0.170,0,"Industrial Products & Services, Ace Market",Ace Market,0.135-0.200,0.38,0.60,0.25,44.45,3.53,1.53,0.68,34.94,https://www.klsescreener.com/v2/stocks/view/0100/es-ceramics-technology-bhd
2019-10-09,'0104,GENETEC TECHNOLOGY BERHAD,1.120,130,"Technology, Ace Market",Ace Market,1.050-2.000,2.32,2.50,1.76,48.28,2.23,1.32,0.64,47.37,https://www.klsescreener.com/v2/stocks/view/0104/genetec-technology-berhad
2019-10-09,'0181,AEMULUS HOLDINGS BERHAD,0.295,23873,"Technology, Ace Market",Ace Market,0.180-0.335,0.15,0.18,0.14,201.86,0.62,1.04,2.11,162.10,https://www.klsescreener.com/v2/stocks/view/0181/aemulus-holdings-berhad
2019-10-09,'0189,MATANG BERHAD,0.070,550,"Plantations, Ace Market",Ace Market,0.065-0.080,0.10,0.00,0.10,69.16,0.00,1.01,0.70,126.70,https://www.klsescreener.com/v2/stocks/view/0189/matang-berhad
2019-10-09,'0081,MEGA SUN CITY HOLDINGS BERHAD,0.110,0,"Industrial Products & Services, Ace Market",Ace Market,0.090-0.230,0.25,0.00,0.29,44.30,0.00,0.86,0.38,27.55,https://www.klsescreener.com/v2/stocks/view/0081/mega-sun-city-holdings-berhad
2019-10-09,'0170,KANGER INTERNATIONAL BERHAD,0.070,2788,"Consumer Products & Services, Ace Market",Ace Market,0.035-0.085,0.07,0.00,0.15,104.60,0.00,0.45,0.47,76.57,https://www.klsescreener.com/v2/stocks/view/0170/kanger-international-berhad
2019-10-09,'0131,DIVERSIFIED GATEWAY SOLUTIONS BERHAD,0.085,2301,"Technology, Ace Market",Ace Market,0.070-0.140,0.48,0.00,7.35,17.52,0.00,0.07,0.01,63.39,https://www.klsescreener.com/v2/stocks/view/0131/diversified-gateway-solutions-berhad
2019-10-09,'0050,SYSTECH BHD,0.170,825,"Technology, Ace Market",Ace Market,0.155-0.290,0.08,0.20,15.53,214.17,1.18,0.01,0.01,59.11,https://www.klsescreener.com/v2/stocks/view/0050/systech-bhd
2019-10-09,'0045,G NEPTUNE BERHAD,0.065,9434,"Technology, Ace Market",Ace Market,0.045-0.100,-0.35,0.00,-0.01,-18.73,0.00,0.00,-4.55,18.77,https://www.klsescreener.com/v2/stocks/view/0045/g-neptune-berhad
2019-10-09,'0141,WINTONI GROUP BERHAD,0.035,0,"Technology, Ace Market",Ace Market,0.035-0.035,-0.32,0.00,-0.21,-11.10,0.00,0.00,-0.17,17.96,https://www.klsescreener.com/v2/stocks/view/0141/wintoni-group-berhad
2019-10-09,'0123,PRIVASIA TECHNOLOGY BERHAD,0.055,1651,"Telecommunications & Media, Ace Market",Ace Market,0.050-0.085,-290.84,0.00,-0.29,-0.02,0.00,0.00,-0.19,30.70,https://www.klsescreener.com/v2/stocks/view/0123/privasia-technology-berhad
2019-10-09,'0161,SCH GROUP BERHAD,0.095,800,"Industrial Products & Services, Ace Market",Ace Market,0.095-0.160,-0.87,0.00,16.02,-10.97,0.00,-0.05,0.01,52.77,https://www.klsescreener.com/v2/stocks/view/0161/sch-group-berhad
2019-10-09,'0086,YGL CONVERGENCE BERHAD,0.110,300,"Technology, Ace Market",Ace Market,0.100-0.140,-0.51,0.00,7.22,-21.60,0.00,-0.07,0.02,25.55,https://www.klsescreener.com/v2/stocks/view/0086/ygl-convergence-berhad
2019-10-09,'0207,MESTRON HOLDINGS BERHAD,0.110,14200,"Industrial Products & Services, Ace Market",Ace Market,0.105-0.155,-0.02,0.00,0.08,-543.12,0.00,-0.13,1.38,86.90,https://www.klsescreener.com/v2/stocks/view/0207/mestron-holdings-berhad
2019-10-09,'0096,NEXGRAM HOLDINGS BERHAD,0.015,6228,"Telecommunications & Media, Ace Market",Ace Market,0.010-0.025,-1.32,0.00,6.01,-1.14,0.00,-0.22,0.00,31.07,https://www.klsescreener.com/v2/stocks/view/0096/nexgram-holdings-berhad
2019-10-09,'0165,XOX BHD,0.050,23883,"Telecommunications & Media, Ace Market",Ace Market,0.040-0.065,-0.05,0.00,0.11,-108.80,0.00,-0.41,0.45,54.62,https://www.klsescreener.com/v2/stocks/view/0165/xox-bhd
2019-10-09,'0074,GREEN OCEAN CORPORATION BERHAD,0.095,1460,"Consumer Products & Services, Ace Market",Ace Market,0.075-0.125,-0.07,0.00,0.07,-137.61,0.00,-0.97,1.33,27.52,https://www.klsescreener.com/v2/stocks/view/0074/green-ocean-corporation-berhad
2019-10-09,'0119,APPASIA BERHAD,0.095,480,"Technology, Ace Market",Ace Market,0.080-0.145,-0.08,0.00,0.08,-114.68,0.00,-1.05,1.20,32.80,https://www.klsescreener.com/v2/stocks/view/0119/appasia-berhad
2019-10-09,'0055,SERSOL BERHAD,0.085,0,"Industrial Products & Services, Ace Market",Ace Market,0.080-0.115,-0.08,0.00,0.07,-104.60,0.00,-1.16,1.21,18.30,https://www.klsescreener.com/v2/stocks/view/0055/sersol-berhad
2019-10-09,'0035,OPCOM HOLDINGS BERHAD,0.725,62648,"Telecommunications & Media, Ace Market",Ace Market,0.445-0.775,-0.78,0.00,0.55,-92.64,0.00,-1.43,1.33,116.91,https://www.klsescreener.com/v2/stocks/view/0035/opcom-holdings-berhad
2019-10-09,'0048,ANCOM LOGISTICS BERHAD,0.050,12,"Trad/Serv, Ace Market",Ace Market,0.055-0.110,-0.07,0.00,0.05,-68.79,0.00,-1.45,1.00,23.66,https://www.klsescreener.com/v2/stocks/view/0048/ancom-logistics-berhad
2019-10-09,'0006,PINEAPPLE RESOURCES BERHAD,0.300,0,"Technology, Ace Market",Ace Market,0.240-0.600,-1.07,0.00,0.52,-28.03,0.00,-2.06,0.58,14.55,https://www.klsescreener.com/v2/stocks/view/0006/pineapple-resources-berhad
2019-10-09,'0163,CAREPLUS GROUP BERHAD,0.140,22086,"Health Care, Ace Market",Ace Market,0.130-0.230,-0.40,0.00,0.19,-35.22,0.00,-2.11,0.74,74.39,https://www.klsescreener.com/v2/stocks/view/0163/careplus-group-berhad
2019-10-09,'0060,VORTEX CONSOLIDATED BERHAD,0.155,686,"Technology, Ace Market",Ace Market,0.130-0.305,-0.73,0.00,0.25,-21.20,0.00,-2.28,0.48,60.48,https://www.klsescreener.com/v2/stocks/view/0060/vortex-consolidated-berhad
