Date,Code,Name (Short),Name (Full),Perfect Pillar,Open,High,Low,Close,Volume,Tick Size,Change value,Change value (%),Change status,Average Volume,52w,DPS,DY,EPS,Market Cap,P/E,PSR,PTBV,Price Bid/Ask,ROE,RPS,RSI(14),Relative Volume,Stochastic(14),Volume (B/S),URL
2019-09-27,'0198,GDB ,GDB HOLDINGS BERHAD,,0.31,0.355,0.325,0.330,"7,005,600",4,+0.020 ,+6.45%,increasing,"862,900",0.220 - 0.370,2.00,6.06%,4.18,206.3M,8,1,1.83,0.325 / 0.330,23.22,41.73,,8.1,,"257,000 / 14,600",https://www.klsescreener.com/v2/stocks/view/0198/gdb-holdings-berhad
2019-09-27,'0106,REXIT ,REXIT BERHAD,,0.615,0.640,0.640,0.640,"7,000",5,+0.025 ,+4.07%,increasing,"16,000",0.525 - 0.750,3.00,4.69%,4.16,121.2M,15,6,3.20,0.610 / 0.640,20.80,11.61,,0.4,,"54,000 / 2,800",https://www.klsescreener.com/v2/stocks/view/0106/rexit-berhad
2019-09-27,'0005,UCREST ,UCREST BERHAD,,0.13,0.135,0.130,0.130,"262,800",0,0.000 ,0.00%,,"3,960,700",0.125 - 0.335,0.00,0.00%,1.69,60.3M,8,2,1.55,0.130 / 0.135,20.17,6.22,,0.1,,"2,332,300 / 716,600",https://www.klsescreener.com/v2/stocks/view/0005/ucrest-berhad
2019-09-27,'0197,WEGMANS ,WEGMANS HOLDINGS BERHAD,,0.27,0.270,0.270,0.270,-,0,0.000 ,0.00%,,"1,486,600",0.255 - 0.400,0.50,1.85%,3.01,135.0M,9,1,1.78,0.265 / 0.270,19.87,18.71,,0.0,,"300,000 / 6,500",https://www.klsescreener.com/v2/stocks/view/0197/wegmans-holdings-berhad
2019-09-27,'0127,JHM ,JHM CONSOLIDATION BERHAD,,1.26,1.300,1.230,1.250,"1,867,000",1,-0.010 ,-0.79%,decreasing,"792,500",0.805 - 1.430,2.00,1.60%,6.59,697.0M,19,3,3.68,1.250 / 1.270,19.38,48.05,,2.4,,"13,000 / 45,400",https://www.klsescreener.com/v2/stocks/view/0127/jhm-consolidation-berhad
2019-09-27,'0209,ISTONE ,I-STONE GROUP BERHAD,,0.18,0.185,0.175,0.175,"10,172,100",1,-0.005 ,-2.78%,decreasing,"29,739,000",0.150 - 0.275,0.00,0.00%,1.04,213.8M,17,6,5.83,0.175 / 0.180,34.67,3.10,,0.3,,"5,797,700 / 3,178,000",https://www.klsescreener.com/v2/stocks/view/0209/i-stone-group-berhad
2019-09-27,'0040,OPENSYS ,OPENSYS (M) BERHAD,,0.34,0.340,0.335,0.335,"167,200",1,-0.005 ,-1.47%,decreasing,"299,800",0.275 - 0.375,1.50,4.48%,3.32,99.8M,10,1,1.68,0.335 / 0.340,16.60,35.03,,0.6,,"20,900 / 221,000",https://www.klsescreener.com/v2/stocks/view/0040/opensys-m-berhad
2019-09-27,'0201,NOVA ,NOVA WELLNESS GROUP BERHAD,,0.535,0.535,0.520,0.530,"685,700",1,-0.005 ,-0.93%,decreasing,"563,700",0.280 - 0.600,0.50,0.94%,3.65,168.4M,15,6,2.21,0.520 / 0.530,15.21,9.30,,1.2,,"74,600 / 32,400",https://www.klsescreener.com/v2/stocks/view/0201/nova-wellness-group-berhad
2019-09-27,'0200,REVENUE ,REVENUE GROUP BERHAD,,1.48,1.490,1.470,1.480,"322,700",0,0.000 ,0.00%,,"1,563,300",0.905 - 1.730,0.00,0.00%,3.73,344.8M,40,6,6.04,1.470 / 1.480,15.22,25.48,,0.2,,"96,800 / 6,200",https://www.klsescreener.com/v2/stocks/view/0200/revenue-group-berhad
2019-09-27,'0208,GREATEC ,GREATECH TECHNOLOGY BERHAD,,1.49,1.490,1.470,1.480,"819,500",1,-0.010 ,-0.67%,decreasing,"7,804,300",0.635 - 1.590,0.00,0.00%,7.46,926.5M,20,8,5.69,1.480 / 1.490,28.69,17.53,,0.1,,"58,400 / 47,400",https://www.klsescreener.com/v2/stocks/view/0208/greatech-technology-berhad
