Date,Code,Name (Short),Name (Full),Perfect Pillar,Open,High,Low,Close,Volume,Tick Size,Change value,Change value (%),Change status,Average Volume,52w,DPS,DY,EPS,Market Cap,P/E,PSR,PTBV,Price Bid/Ask,ROE,RPS,RSI(14),Relative Volume,Stochastic(14),Volume (B/S),URL
2019-09-12,'0089,TEXCYCL ,TEX CYCLE TECHNOLOGY (M) BERHAD,,0.385,0.405,0.360,0.370,"386,600",3,-0.015 ,-3.90%,decreasing,"26,200",0.375 - 0.680,0.60,1.62%,2.57,94.8M,14,3,0.90,0.370 / 0.385,6.28,13.07,,14.7,,"700 / 10,000",https://www.klsescreener.com/v2/stocks/view/0089/tex-cycle-technology-m-berhad
2019-09-12,'0147,INNITY ,INNITY CORPORATION BERHAD,,0.46,0.460,0.460,0.460,-,0,0.000 ,0.00%,,"2,000",0.420 - 0.720,0.00,0.00%,1.53,64.0M,30,1,1.85,0.450 / 0.470,6.15,84.73,,0.0,,"2,000 / 13,500",https://www.klsescreener.com/v2/stocks/view/0147/innity-corporation-berhad
2019-09-12,'0080,STRAITS ,STRAITS INTER LOGISTICS BERHAD,,0.205,0.210,0.205,0.210,"340,900",1,+0.005 ,+2.44%,increasing,"2,050,600",0.195 - 0.285,0.00,0.00%,0.91,136.6M,23,0,1.28,0.205 / 0.210,5.55,62.88,,0.2,,"95,100 / 1,291,100",https://www.klsescreener.com/v2/stocks/view/0080/straits-inter-logistics-berhad
2019-09-12,'0205,DPIH ,DPI HOLDINGS BERHAD,,0.16,0.160,0.155,0.160,"161,000",0,0.000 ,0.00%,,"695,400",0.150 - 0.350,0.00,0.00%,1.04,77.9M,15,2,1.07,0.155 / 0.160,6.93,6.89,,0.2,,"597,400 / 164,000",https://www.klsescreener.com/v2/stocks/view/0205/dpi-holdings-berhad
2019-09-12,'0112,MIKROMB ,MIKRO MSC BERHAD,,0.19,0.190,0.190,0.190,"48,600",0,0.000 ,0.00%,,"114,100",0.175 - 0.330,0.30,1.58%,0.72,112.0M,27,3,1.37,0.190 / 0.200,5.19,6.98,,0.4,,"2,900 / 74,800",https://www.klsescreener.com/v2/stocks/view/0112/mikro-msc-berhad
2019-09-12,'0108,N2N ,N2N CONNECT BERHAD,,0.72,0.730,0.725,0.730,"99,900",2,+0.010 ,+1.39%,increasing,"416,300",0.700 - 1.310,0.90,1.23%,2.27,436.5M,32,4,1.74,0.725 / 0.730,5.40,17.81,,0.2,,"91,600 / 9,600",https://www.klsescreener.com/v2/stocks/view/0108/n2n-connect-berhad
2019-09-12,'0160,HHHCORP ,HIAP HUAT HOLDINGS BERHAD,,0.105,0.110,0.105,0.105,"856,000",0,0.000 ,0.00%,,"2,453,100",0.080 - 0.155,0.00,0.00%,0.88,35.0M,12,1,0.58,0.105 / 0.110,4.89,17.26,,0.3,,"287,000 / 753,700",https://www.klsescreener.com/v2/stocks/view/0160/hiap-huat-holdings-berhad
2019-09-12,'0202,RGTECH ,RADIANT GLOBALTECH BERHAD,,0.24,0.245,0.240,0.245,"110,000",1,+0.005 ,+2.08%,increasing,"727,500",0.200 - 0.345,0.00,0.00%,0.54,128.7M,45,2,2.13,0.240 / 0.245,4.69,11.30,,0.2,,"869,100 / 97,300",https://www.klsescreener.com/v2/stocks/view/0202/radiant-globaltech-berhad
2019-09-12,'0199,TRIMODE ,TRI-MODE SYSTEM (M) BERHAD,,0.38,0.380,0.380,0.380,-,0,0.000 ,0.00%,,"20,200",0.295 - 0.500,1.00,2.63%,1.90,63.1M,20,1,0.88,0.350 / 0.375,4.42,48.75,,0.0,,"100 / 12,100",https://www.klsescreener.com/v2/stocks/view/0199/tri-mode-system-m-berhad
2019-09-12,'0109,SCBUILD ,SC ESTATE BUILDER BERHAD,,0.03,0.030,0.030,0.030,"260,300",0,0.000 ,0.00%,,"1,671,100",0.010 - 0.050,0.00,0.00%,0.16,26.5M,18,2,0.77,0.025 / 0.030,4.10,1.51,,0.2,,"7,449,500 / 1,018,500",https://www.klsescreener.com/v2/stocks/view/0109/sc-estate-builder-berhad
2019-09-12,'0007,PUC ,PUC BERHAD,,0.065,0.070,0.065,0.070,"2,669,300",1,+0.005 ,+7.69%,increasing,"7,595,800",0.060 - 0.165,0.00,0.00%,0.37,154.1M,19,3,0.59,0.065 / 0.070,3.11,2.31,,0.4,,"9,953,700 / 22,325,100",https://www.klsescreener.com/v2/stocks/view/0007/puc-berhad
2019-09-12,'0025,YBS ,YBS INTERNATIONAL BERHAD,,0.125,0.130,0.125,0.130,"50,000",1,+0.005 ,+4.00%,increasing,"96,500",0.115 - 0.180,0.00,0.00%,0.72,31.5M,18,0,0.54,0.125 / 0.130,3.00,28.04,,0.5,,"50,000 / 104,100",https://www.klsescreener.com/v2/stocks/view/0025/ybs-international-berhad
2019-09-12,'0211,TASHIN ,TASHIN HOLDINGS BERHAD,,0.26999999999999996,0.295,0.270,0.285,"1,552,500",3,+0.015 ,+5.56%,increasing,"5,423,600",0.260 - 0.580,0.00,0.00%,3.04,99.5M,9,1,0.52,0.285 / 0.290,5.53,33.99,,0.3,,"85,200 / 137,600",https://www.klsescreener.com/v2/stocks/view/0211/tashin-holdings-berhad
2019-09-12,'0190,ESAFE ,EVERSAFE RUBBER BERHAD,,0.18,0.230,0.230,0.230,"1,500",10,+0.050 ,+27.78%,increasing,"30,600",0.170 - 0.300,0.00,0.00%,0.59,55.3M,39,0,0.92,0.195 / 0.225,2.35,46.81,,0.0,,"2,000 / 13,000",https://www.klsescreener.com/v2/stocks/view/0190/eversafe-rubber-berhad
2019-09-12,'0079,ORION ,ORION IXL BERHAD,,0.09000000000000001,0.095,0.085,0.085,"2,742,300",1,-0.005 ,-5.56%,decreasing,"5,720,200",0.045 - 0.230,0.00,0.00%,0.24,60.1M,35,11,0.57,0.085 / 0.090,1.61,0.80,,0.5,,"4,704,800 / 326,600",https://www.klsescreener.com/v2/stocks/view/0079/orion-ixl-berhad
2019-09-12,'0100,ESCERAM ,ES CERAMICS TECHNOLOGY BHD,,0.165,0.165,0.165,0.165,"64,900",0,0.000 ,0.00%,,"93,600",0.105 - 0.215,0.60,3.64%,0.38,33.9M,43,1,0.66,0.165 / 0.175,1.52,15.81,,0.7,,"25,100 / 40,000",https://www.klsescreener.com/v2/stocks/view/0100/es-ceramics-technology-bhd
2019-09-12,'0104,GENETEC ,GENETEC TECHNOLOGY BERHAD,,1.06,1.060,1.060,1.060,"10,700",0,0.000 ,0.00%,,"48,100",1.040 - 2.050,2.50,2.36%,2.32,44.8M,46,1,0.60,1.060 / 1.070,1.32,202.85,,0.2,,"300 / 4,000",https://www.klsescreener.com/v2/stocks/view/0104/genetec-technology-berhad
2019-09-12,'0181,AEMULUS ,AEMULUS HOLDINGS BERHAD,,0.255,0.265,0.255,0.260,"716,100",1,+0.005 ,+1.96%,increasing,"3,019,200",0.175 - 0.380,0.18,0.69%,0.15,142.9M,178,5,1.86,0.260 / 0.265,1.07,5.10,,0.2,,"4,000 / 300,000",https://www.klsescreener.com/v2/stocks/view/0181/aemulus-holdings-berhad
2019-09-12,'0189,MATANG ,MATANG BERHAD,,0.065,0.065,0.065,0.065,"636,000",0,0.000 ,0.00%,,"664,400",0.065 - 0.080,0.00,0.00%,0.10,117.7M,64,12,0.65,0.065 / 0.070,1.00,0.54,,1.0,,"9,586,700 / 6,334,600",https://www.klsescreener.com/v2/stocks/view/0189/matang-berhad
2019-09-12,'0081,MEGASUN ,MEGA SUN CITY HOLDINGS BERHAD,,0.11,0.105,0.105,0.105,200,1,-0.005 ,-4.55%,decreasing,"271,900",0.090 - 0.240,0.00,0.00%,0.25,26.3M,42,4,0.36,0.105 / 0.110,0.86,2.78,,0.0,,"1,069,600 / 100,000",https://www.klsescreener.com/v2/stocks/view/0081/mega-sun-city-holdings-berhad
2019-09-12,'0170,KANGER ,KANGER INTERNATIONAL BERHAD,,0.065,0.070,0.065,0.070,"717,800",1,+0.005 ,+7.69%,increasing,"3,391,100",0.035 - 0.090,0.00,0.00%,0.08,62.6M,85,1,0.47,0.065 / 0.070,0.54,7.54,,0.2,,"3,106,900 / 1,373,100",https://www.klsescreener.com/v2/stocks/view/0170/kanger-international-berhad
2019-09-12,'0131,DGSB ,DIVERSIFIED GATEWAY SOLUTIONS BERHAD,,0.095,0.100,0.090,0.095,"1,145,500",0,0.000 ,0.00%,,"3,455,300",0.045 - 0.120,0.00,0.00%,0.49,70.8M,20,1,0.01,0.090 / 0.095,0.07,11.75,,0.3,,"11,645,100 / 600,400",https://www.klsescreener.com/v2/stocks/view/0131/diversified-gateway-solutions-berhad
2019-09-12,'0050,SYSTECH ,SYSTECH BHD,,0.16,0.160,0.160,0.160,"82,900",0,0.000 ,0.00%,,"347,400",0.155 - 0.325,0.20,1.25%,0.08,55.6M,202,2,0.01,0.160 / 0.165,0.01,8.07,,0.2,,"87,100 / 36,000",https://www.klsescreener.com/v2/stocks/view/0050/systech-bhd
2019-09-12,'0045,GNB ,G NEPTUNE BERHAD,,0.065,0.065,0.060,0.065,"215,200",0,0.000 ,0.00%,,"735,400",0.045 - 0.100,0.00,0.00%,-0.35,18.8M,-19,0,-4.55,0.055 / 0.065,24.48,0.00,,0.3,,"2,677,900 / 467,200",https://www.klsescreener.com/v2/stocks/view/0045/g-neptune-berhad
2019-09-12,'0141,WINTONI ,WINTONI GROUP BERHAD,,0.035,0.035,0.035,0.035,-,0,0.000 ,0.00%,,"174,600",0.035 - 0.035,0.00,0.00%,-0.32,18.0M,-11,76,-0.17,0.000 / 0.000,1.52,0.05,,0.0,,0 / 0,https://www.klsescreener.com/v2/stocks/view/0141/wintoni-group-berhad
2019-09-12,'0123,PRIVA ,PRIVASIA TECHNOLOGY BERHAD,,0.055,0.050,0.050,0.050,900,1,-0.005 ,-9.09%,decreasing,"295,500",0.045 - 0.100,0.00,0.00%,-290.84,27.9M,-0,0,-0.17,0.050 / 0.055,"1,002.90","1,585.11",,0.0,,"2,238,200 / 410,000",https://www.klsescreener.com/v2/stocks/view/0123/privasia-technology-berhad
2019-09-12,'0161,SCH ,SCH GROUP BERHAD,,0.1,0.100,0.100,0.100,"159,000",0,0.000 ,0.00%,,"798,700",0.090 - 0.180,0.00,0.00%,-0.87,55.6M,-12,1,0.01,0.100 / 0.105,-0.05,17.61,,0.2,,"61,000 / 105,400",https://www.klsescreener.com/v2/stocks/view/0161/sch-group-berhad
2019-09-12,'0086,YGL ,YGL CONVERGENCE BERHAD,,0.11,0.110,0.110,0.110,-,0,0.000 ,0.00%,,"63,600",0.100 - 0.145,0.00,0.00%,-0.51,25.6M,-22,6,0.02,0.110 / 0.120,-0.07,1.86,,0.0,,"30,000 / 21,000",https://www.klsescreener.com/v2/stocks/view/0086/ygl-convergence-berhad
2019-09-12,'0207,MESTRON ,MESTRON HOLDINGS BERHAD,,0.11,0.110,0.110,0.110,"582,000",0,0.000 ,0.00%,,"15,545,400",0.105 - 0.210,0.00,0.00%,-0.02,86.9M,-545,2,1.38,0.110 / 0.115,-0.25,4.48,,0.0,,"2,529,600 / 1,294,900",https://www.klsescreener.com/v2/stocks/view/0207/mestron-holdings-berhad
2019-09-12,'0096,NEXGRAM ,NEXGRAM HOLDINGS BERHAD,,0.015,0.015,0.010,0.015,"1,144,300",0,0.000 ,0.00%,,"2,375,000",0.010 - 0.025,0.00,0.00%,-2.55,31.1M,-1,1,0.00,0.010 / 0.015,-0.35,2.68,,0.5,,"92,925,900 / 9,002,800",https://www.klsescreener.com/v2/stocks/view/0096/nexgram-holdings-berhad
2019-09-12,'0165,XOX ,XOX BHD,,0.05,0.050,0.045,0.050,"200,400",0,0.000 ,0.00%,,"3,101,200",0.040 - 0.070,0.00,0.00%,-0.05,54.6M,-109,0,0.45,0.045 / 0.050,-0.45,22.95,,0.1,,"38,332,900 / 4,440,000",https://www.klsescreener.com/v2/stocks/view/0165/xox-bhd
2019-09-12,'0074,GOCEAN ,GREEN OCEAN CORPORATION BERHAD,,0.085,0.090,0.085,0.085,"540,600",0,0.000 ,0.00%,,"404,100",0.075 - 0.125,0.00,0.00%,-0.07,24.6M,-123,0,1.19,0.085 / 0.090,-0.98,120.02,,1.3,,"472,400 / 463,600",https://www.klsescreener.com/v2/stocks/view/0074/green-ocean-corporation-berhad
