Date,Code,Name (Short),Name (Full),Perfect Pillar,Open,High,Low,Close,Volume,Tick Size,Change value,Change value (%),Change status,Average Volume,52w,DPS,DY,EPS,Market Cap,P/E,PSR,PTBV,Price Bid/Ask,ROE,RPS,RSI(14),Relative Volume,Stochastic(14),Volume (B/S),URL
2019-09-18,'0198,GDB ,GDB HOLDINGS BERHAD,,0.3,0.300,0.295,0.295,"166,800",1,-0.005 ,-1.67%,decreasing,"888,900",0.220 - 0.370,2.00,6.78%,4.18,184.4M,7,1,1.64,0.295 / 0.300,23.22,41.73,,0.2,,"134,700 / 315,900",https://www.klsescreener.com/v2/stocks/view/0198/gdb-holdings-berhad
2019-09-18,'0106,REXIT ,REXIT BERHAD,,0.61,0.610,0.610,0.610,-,0,0.000 ,0.00%,,"17,500",0.525 - 0.750,3.00,4.92%,4.16,115.5M,15,5,3.05,0.615 / 0.640,20.80,11.61,,0.0,,"11,800 / 18,300",https://www.klsescreener.com/v2/stocks/view/0106/rexit-berhad
2019-09-18,'0005,UCREST ,UCREST BERHAD,,0.14,0.145,0.135,0.140,"455,000",0,0.000 ,0.00%,,"3,900,600",0.125 - 0.340,0.00,0.00%,1.69,65.0M,8,2,1.67,0.135 / 0.140,20.17,6.22,,0.1,,"3,054,600 / 295,500",https://www.klsescreener.com/v2/stocks/view/0005/ucrest-berhad
2019-09-18,'0197,WEGMANS ,WEGMANS HOLDINGS BERHAD,,0.265,0.265,0.260,0.260,"22,000",1,-0.005 ,-1.89%,decreasing,"1,754,600",0.255 - 0.405,0.50,1.92%,3.01,130.0M,9,1,1.72,0.260 / 0.265,19.87,18.71,,0.0,,"348,000 / 99,600",https://www.klsescreener.com/v2/stocks/view/0197/wegmans-holdings-berhad
2019-09-18,'0127,JHM ,JHM CONSOLIDATION BERHAD,,1.15,1.170,1.140,1.160,"341,000",1,+0.010 ,+0.87%,increasing,"850,300",0.805 - 1.450,2.00,1.72%,6.59,646.8M,18,2,3.41,1.160 / 1.170,19.38,48.05,,0.4,,"75,900 / 41,500",https://www.klsescreener.com/v2/stocks/view/0127/jhm-consolidation-berhad
2019-09-18,'0209,ISTONE ,I-STONE GROUP BERHAD,,0.19,0.190,0.180,0.180,"14,605,400",2,-0.010 ,-5.26%,decreasing,"32,360,200",0.150 - 0.275,0.00,0.00%,1.04,219.9M,17,6,6.00,0.180 / 0.185,34.67,3.10,,0.5,,"8,113,300 / 2,682,900",https://www.klsescreener.com/v2/stocks/view/0209/i-stone-group-berhad
2019-09-18,'0040,OPENSYS ,OPENSYS (M) BERHAD,,0.34,0.340,0.335,0.340,"389,700",0,0.000 ,0.00%,,"270,200",0.275 - 0.375,1.50,4.41%,3.32,101.3M,10,1,1.70,0.340 / 0.345,16.60,35.03,,1.4,,"19,800 / 175,600",https://www.klsescreener.com/v2/stocks/view/0040/opensys-m-berhad
2019-09-18,'0201,NOVA ,NOVA WELLNESS GROUP BERHAD,,0.59,0.600,0.580,0.585,"1,702,200",1,-0.005 ,-0.85%,decreasing,"463,400",0.280 - 0.590,0.50,0.85%,3.65,185.9M,16,6,2.44,0.580 / 0.585,15.21,9.30,,3.7,,"5,900 / 46,400",https://www.klsescreener.com/v2/stocks/view/0201/nova-wellness-group-berhad
2019-09-18,'0200,REVENUE ,REVENUE GROUP BERHAD,,1.51,1.510,1.480,1.490,"1,183,500",2,-0.020 ,-1.32%,decreasing,"1,785,700",0.905 - 1.730,0.00,0.00%,3.73,347.1M,40,6,6.08,1.490 / 1.510,15.22,25.48,,0.7,,"25,200 / 66,600",https://www.klsescreener.com/v2/stocks/view/0200/revenue-group-berhad
2019-09-18,'0120,VIS ,VISDYNAMICS HOLDINGS BERHAD,,0.385,0.385,0.380,0.385,"453,900",0,0.000 ,0.00%,,"894,100",0.305 - 0.795,1.02,2.65%,3.52,65.1M,11,2,1.60,0.380 / 0.385,14.67,19.13,,0.5,,"31,300 / 75,500",https://www.klsescreener.com/v2/stocks/view/0120/visdynamics-holdings-berhad
