Date,Code,Name (Short),Name (Full),Perfect Pillar,Open,High,Low,Close,Volume,Tick Size,Change value,Change value (%),Change status,Average Volume,52w,DPS,DY,EPS,Market Cap,P/E,PSR,PTBV,Price Bid/Ask,ROE,RPS,RSI(14),Relative Volume,Stochastic(14),Volume (B/S),URL
2019-09-23,'0198,GDB ,GDB HOLDINGS BERHAD,,0.295,0.300,0.295,0.300,"335,600",1,+0.005 ,+1.69%,increasing,"861,600",0.220 - 0.370,2.00,6.67%,4.18,187.5M,7,1,1.67,0.295 / 0.300,23.22,41.73,,0.4,,"158,200 / 171,600",https://www.klsescreener.com/v2/stocks/view/0198/gdb-holdings-berhad
2019-09-23,'0106,REXIT ,REXIT BERHAD,,0.615,0.615,0.615,0.615,"2,000",0,0.000 ,0.00%,,"17,100",0.525 - 0.750,3.00,4.88%,4.16,116.4M,15,5,3.08,0.615 / 0.630,20.80,11.61,,0.1,,"13,600 / 1,500",https://www.klsescreener.com/v2/stocks/view/0106/rexit-berhad
2019-09-23,'0005,UCREST ,UCREST BERHAD,,0.135,0.135,0.130,0.135,"932,900",0,0.000 ,0.00%,,"4,018,000",0.125 - 0.340,0.00,0.00%,1.69,62.6M,8,2,1.61,0.135 / 0.140,20.17,6.22,,0.2,,"86,600 / 1,183,000",https://www.klsescreener.com/v2/stocks/view/0005/ucrest-berhad
2019-09-23,'0197,WEGMANS ,WEGMANS HOLDINGS BERHAD,,0.275,0.275,0.275,0.275,"60,200",0,0.000 ,0.00%,,"1,715,000",0.255 - 0.405,0.50,1.82%,3.01,137.5M,9,1,1.82,0.270 / 0.275,19.87,18.71,,0.0,,"70,000 / 41,700",https://www.klsescreener.com/v2/stocks/view/0197/wegmans-holdings-berhad
2019-09-23,'0127,JHM ,JHM CONSOLIDATION BERHAD,,1.2,1.230,1.210,1.210,"567,400",1,+0.010 ,+0.83%,increasing,"857,600",0.805 - 1.450,2.00,1.65%,6.59,674.7M,18,3,3.56,1.210 / 1.220,19.38,48.05,,0.7,,"7,000 / 32,800",https://www.klsescreener.com/v2/stocks/view/0127/jhm-consolidation-berhad
2019-09-23,'0209,ISTONE ,I-STONE GROUP BERHAD,,0.19,0.195,0.190,0.195,"8,360,200",1,+0.005 ,+2.63%,increasing,"31,487,100",0.150 - 0.275,0.00,0.00%,1.04,238.2M,19,6,6.50,0.190 / 0.195,34.67,3.10,,0.3,,"6,798,100 / 2,998,400",https://www.klsescreener.com/v2/stocks/view/0209/i-stone-group-berhad
2019-09-23,'0040,OPENSYS ,OPENSYS (M) BERHAD,,0.33999999999999997,0.350,0.340,0.345,"1,441,400",1,+0.005 ,+1.47%,increasing,"268,400",0.275 - 0.375,1.50,4.35%,3.32,102.8M,10,1,1.73,0.340 / 0.345,16.60,35.03,,5.4,,"165,000 / 44,400",https://www.klsescreener.com/v2/stocks/view/0040/opensys-m-berhad
2019-09-23,'0201,NOVA ,NOVA WELLNESS GROUP BERHAD,,0.5700000000000001,0.565,0.555,0.560,"544,700",2,-0.010 ,-1.75%,decreasing,"517,200",0.280 - 0.600,0.50,0.89%,3.65,177.9M,15,6,2.33,0.555 / 0.560,15.21,9.30,,1.1,,"41,400 / 40,800",https://www.klsescreener.com/v2/stocks/view/0201/nova-wellness-group-berhad
2019-09-23,'0200,REVENUE ,REVENUE GROUP BERHAD,,1.49,1.500,1.480,1.490,"313,700",0,0.000 ,0.00%,,"1,715,800",0.905 - 1.730,0.00,0.00%,3.73,347.1M,40,6,6.08,1.480 / 1.490,15.22,25.48,,0.2,,"202,000 / 2,300",https://www.klsescreener.com/v2/stocks/view/0200/revenue-group-berhad
2019-09-23,'0120,VIS ,VISDYNAMICS HOLDINGS BERHAD,,0.405,0.400,0.395,0.400,"615,500",1,-0.005 ,-1.23%,decreasing,"981,000",0.305 - 0.795,1.02,2.55%,3.52,67.7M,11,2,1.67,0.400 / 0.405,14.67,19.13,,0.6,,"48,200 / 90,300",https://www.klsescreener.com/v2/stocks/view/0120/visdynamics-holdings-berhad
