Date,Code,Name (Short),Name (Full),Perfect Pillar,Open,High,Low,Close,Volume,Tick Size,Change value,Change value (%),Change status,Average Volume,52w,DPS,DY,EPS,Market Cap,P/E,PSR,PTBV,Price Bid/Ask,ROE,RPS,RSI(14),Relative Volume,Stochastic(14),Volume (B/S),URL
2019-10-17,'0198,GDB ,GDB HOLDINGS BERHAD,,0.345,0.345,0.340,0.345,"647,500",0,0.000 ,0.00%,,"892,500",0.220 - 0.365,2.00,5.80%,4.18,215.6M,8,1,1.92,0.340 / 0.345,23.22,41.73,,0.7,,"499,900 / 105,800",https://www.klsescreener.com/v2/stocks/view/0198/gdb-holdings-berhad
2019-10-17,'0106,REXIT ,REXIT BERHAD,,0.64,0.640,0.640,0.640,-,0,0.000 ,0.00%,,"15,300",0.525 - 0.750,3.00,4.69%,4.16,121.2M,15,6,3.20,0.635 / 0.650,20.80,11.61,,0.0,,"10,000 / 6,000",https://www.klsescreener.com/v2/stocks/view/0106/rexit-berhad
2019-10-17,'0005,UCREST ,UCREST BERHAD,,0.14,0.145,0.135,0.135,"1,710,300",1,-0.005 ,-3.57%,decreasing,"2,978,800",0.125 - 0.335,0.00,0.00%,1.69,62.6M,8,2,1.61,0.135 / 0.140,20.17,6.22,,0.6,,"463,500 / 793,600",https://www.klsescreener.com/v2/stocks/view/0005/ucrest-berhad
2019-10-17,'0197,WEGMANS ,WEGMANS HOLDINGS BERHAD,,0.275,0.275,0.270,0.275,"81,300",0,0.000 ,0.00%,,"376,400",0.255 - 0.380,0.50,1.82%,3.01,137.5M,9,1,1.82,0.270 / 0.275,19.87,18.71,,0.2,,"7,800 / 39,900",https://www.klsescreener.com/v2/stocks/view/0197/wegmans-holdings-berhad
2019-10-17,'0127,JHM ,JHM CONSOLIDATION BERHAD,,1.35,1.360,1.340,1.350,"978,700",0,0.000 ,0.00%,,"1,140,900",0.805 - 1.410,2.00,1.48%,6.59,752.8M,20,3,3.97,1.340 / 1.350,19.38,48.05,,0.9,,"574,600 / 67,400",https://www.klsescreener.com/v2/stocks/view/0127/jhm-consolidation-berhad
2019-10-17,'0209,ISTONE ,I-STONE GROUP BERHAD,,0.245,0.255,0.235,0.250,"31,047,900",1,+0.005 ,+2.04%,increasing,"21,546,600",0.150 - 0.275,0.00,0.00%,1.04,305.4M,24,8,8.33,0.245 / 0.250,34.67,3.10,,1.4,,"2,314,500 / 2,986,300",https://www.klsescreener.com/v2/stocks/view/0209/i-stone-group-berhad
2019-10-17,'0040,OPENSYS ,OPENSYS (M) BERHAD,,0.335,0.340,0.335,0.340,"548,300",1,+0.005 ,+1.49%,increasing,"295,400",0.275 - 0.365,1.50,4.41%,3.32,101.3M,10,1,1.70,0.340 / 0.345,16.60,35.03,,1.9,,"10,200 / 185,500",https://www.klsescreener.com/v2/stocks/view/0040/opensys-m-berhad
2019-10-17,'0201,NOVA ,NOVA WELLNESS GROUP BERHAD,,0.635,0.650,0.605,0.610,"1,620,200",5,-0.025 ,-3.94%,decreasing,"1,107,100",0.280 - 0.665,0.50,0.82%,3.65,193.8M,17,7,2.54,0.610 / 0.635,15.21,9.30,,1.5,,"134,200 / 66,000",https://www.klsescreener.com/v2/stocks/view/0201/nova-wellness-group-berhad
2019-10-17,'0200,REVENUE ,REVENUE GROUP BERHAD,,1.6099999999999999,1.660,1.610,1.640,"3,126,900",3,+0.030 ,+1.86%,increasing,"1,523,500",0.905 - 1.730,0.00,0.00%,3.72,383.2M,44,6,6.69,1.640 / 1.650,15.18,25.41,,2.1,,"46,200 / 129,000",https://www.klsescreener.com/v2/stocks/view/0200/revenue-group-berhad
2019-10-17,'0208,GREATEC ,GREATECH TECHNOLOGY BERHAD,,1.8499999999999999,1.940,1.840,1.920,"3,192,500",7,+0.070 ,+3.78%,increasing,"5,669,000",0.635 - 2.020,0.00,0.00%,7.46,"1,201.9M",26,11,7.38,1.910 / 1.920,28.69,17.53,,0.6,,"3,400 / 26,700",https://www.klsescreener.com/v2/stocks/view/0208/greatech-technology-berhad
2019-10-17,'0126,MICROLN ,MICROLINK SOLUTIONS BERHAD,,0.5850000000000001,0.585,0.550,0.560,"40,600",5,-0.025 ,-4.27%,decreasing,"35,300",0.305 - 0.700,0.00,0.00%,1.74,93.7M,32,0,4.60,0.555 / 0.585,14.30,121.62,,1.2,,"8,000 / 12,000",https://www.klsescreener.com/v2/stocks/view/0126/microlink-solutions-berhad
2019-10-17,'0158,SCC ,SCC HOLDINGS BERHAD,,0.5,0.500,0.500,0.500,"60,400",0,0.000 ,0.00%,,"27,300",0.470 - 0.560,3.40,6.80%,4.30,70.6M,12,1,1.62,0.500 / 0.520,13.90,47.55,,2.2,,"31,200 / 82,800",https://www.klsescreener.com/v2/stocks/view/0158/scc-holdings-berhad
2019-10-17,'0010,IRIS ,IRIS CORPORATION BERHAD,,0.145,0.145,0.140,0.145,"673,100",0,0.000 ,0.00%,,"10,363,400",0.125 - 0.195,0.00,0.00%,1.31,430.1M,11,2,1.52,0.140 / 0.145,13.77,7.62,,0.1,,"26,953,300 / 4,732,100",https://www.klsescreener.com/v2/stocks/view/0010/iris-corporation-berhad
2019-10-17,'0018,LAMBO ,LAMBO GROUP BERHAD,,0.05,0.055,0.050,0.055,"1,180,100",1,+0.005 ,+10.00%,increasing,"3,487,400",0.045 - 0.160,0.00,0.00%,0.79,115.6M,7,1,0.93,0.050 / 0.055,13.37,4.97,,0.3,,"56,000 / 10,260,700",https://www.klsescreener.com/v2/stocks/view/0018/lambo-group-berhad
