Market,Sector,Code,Change,ChangePercentage,Volume,BuyVolume,Buy,Sell,SellVolume,LACP,Open,High,Low,Remark,Date,Time,Close,Company,BursaURL,MarketStatus,TickSize,TickSizeRemark
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7146,0.000,0.00,"5,357",520,0.105,0.115,"2,135",0.11,0.110,0.110,0.105,s,06 Nov 2019,05:00PM,0.110,AE MULTI HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7146,MarketNoChange,0.0,
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'6599,-0.010,-0.62,"1,236","6,809",1.600,1.610,73,1.61,1.580,1.610,1.580,s,06 Nov 2019,05:00PM,1.600,AEON CO. (M) BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6599,MarketGapDown,2.0000000000000018,
MAIN MARKET,FINANCIAL SERVICES,'5139,0.020,+0.13,10,2,15.240,15.400,4,15.22,15.300,15.300,15.240,s,06 Nov 2019,05:00PM,15.240,AEON CREDIT SERVICE (M) BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5139,MarketGapUp,3.000000000000025,
MAIN MARKET,FINANCIAL SERVICES,'5185,0.000,0.00,"2,938",728,1.930,1.940,"1,145",1.94,1.960,1.960,1.930,s,06 Nov 2019,05:00PM,1.940,AFFIN BANK BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5185,MarketGapUp,0.0,OpenAndClosePriceMismatch
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7315,0.000,0.00,"1,850",448,0.125,0.130,"4,099",0.125,0.125,0.125,0.125,s,06 Nov 2019,05:00PM,0.125,AHB HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7315,MarketNoChange,0.0,
MAIN MARKET,CONSTRUCTION,'7078,-0.005,-1.28,"19,772",300,0.385,0.390,"1,025",0.39,0.385,0.405,0.380,s,06 Nov 2019,05:00PM,0.385,AHMAD ZAKI RESOURCES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7078,MarketGapDown,0.0,
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5099,-0.020,-1.05,"15,538","8,331",1.890,1.900,"2,795",1.91,1.920,1.920,1.890,s,06 Nov 2019,05:00PM,1.890,AIRASIA GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5099,MarketGapUp,3.0000000000000027,
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5238,0.000,0.00,"14,715","126,843",0.165,0.170,"40,902",0.165,0.170,0.170,0.165,s,06 Nov 2019,05:00PM,0.165,AIRASIA X BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5238,MarketGapUp,0.0,OpenAndClosePriceMismatch
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'2658,-0.040,-0.25,292,7,15.860,15.900,47,15.94,15.960,16.000,15.880,s,06 Nov 2019,05:00PM,15.900,AJINOMOTO (MALAYSIA) BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2658,MarketGapUp,3.000000000000025,
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7609,0.000,0.00,"3,728","1,826",0.410,0.415,272,0.415,0.415,0.415,0.415,s,06 Nov 2019,05:00PM,0.415,AJIYA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7609,MarketNoChange,0.0,
MAIN MARKET,REAL ESTATE INVESTMENT TRUSTS,'5116,-0.050,-3.33,378,530,1.440,1.470,392,1.5,1.470,1.470,1.450,s,06 Nov 2019,05:00PM,1.450,AL-`AQAR HEALTHCARE REIT,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5116,MarketGapDown,2.0000000000000018,
MAIN MARKET,REAL ESTATE INVESTMENT TRUSTS,'5269,0.000,0.00,43,9,0.870,0.900,81,0.87,0.870,0.870,0.870,s,06 Nov 2019,05:00PM,0.870,AL-SALAM REAL ESTATE INVESTMENT TRUST,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5269,MarketNoChange,0.0,
MAIN MARKET,ENERGY,'5115,0.005,+5.56,"59,724","5,513",0.095,0.100,"30,111",0.09,0.095,0.100,0.090,s,06 Nov 2019,05:00PM,0.095,ALAM MARITIM RESOURCES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5115,MarketGapUp,0.0,
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'2674,0.000,0.00,0,530,0.430,0.460,291,0.45,-,-,-,s,06 Nov 2019,05:00PM,-,ALCOM GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2674,MarketClosed,0.0,
MAIN MARKET,FINANCIAL SERVICES,'2488,0.020,+0.69,"98,677",178,2.910,2.920,660,2.89,2.900,2.930,2.880,s,06 Nov 2019,05:00PM,2.910,ALLIANCE BANK MALAYSIA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2488,MarketGapUp,1.000000000000023,
MAIN MARKET,FINANCIAL SERVICES,'1163,0.140,+1.01,368,93,13.800,13.980,1,13.86,13.800,14.000,13.800,s,06 Nov 2019,05:00PM,14.000,ALLIANZ MALAYSIA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1163,MarketGapDown,9.999999999999964,
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'2682,0.020,+8.33,455,260,0.240,0.260,542,0.24,0.260,0.260,0.240,s,06 Nov 2019,05:00PM,0.260,AMALGAMATED INDUSTRIAL STEEL BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2682,MarketGapUp,0.0,
MAIN MARKET,REAL ESTATE INVESTMENT TRUSTS,'4952,0.005,+0.66,60,30,0.770,0.780,49,0.76,0.760,0.765,0.760,s,06 Nov 2019,05:00PM,0.765,AMANAH HARTA TANAH PNB,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4952,MarketNoChange,1.0000000000000009,
MAIN MARKET,REAL ESTATE INVESTMENT TRUSTS,'5127,-0.005,-0.65,"3,538",636,0.755,0.765,244,0.765,0.765,0.765,0.755,s,06 Nov 2019,05:00PM,0.760,AMANAHRAYA REAL ESTATE INVESTMENT TRUST,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5127,MarketNoChange,1.0000000000000009,
MAIN MARKET,PROPERTY,'1007,0.015,+3.23,173,42,0.480,0.495,81,0.465,0.465,0.500,0.465,s,06 Nov 2019,05:00PM,0.480,AMCORP PROPERTIES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1007,MarketNoChange,2.9999999999999916,
MAIN MARKET,CONSTRUCTION,'5293,-0.020,-1.12,"18,462","3,122",1.770,1.780,682,1.79,1.790,1.800,1.770,s,06 Nov 2019,05:00PM,1.770,AME ELITE CONSORTIUM BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5293,MarketNoChange,2.0000000000000018,
MAIN MARKET,REAL ESTATE INVESTMENT TRUSTS,'5120,0.000,0.00,"8,608","1,054",0.480,0.485,13,0.485,0.480,0.485,0.480,s,06 Nov 2019,05:00PM,0.485,AMFIRST REAL ESTATE INVESTMENT TRUST,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5120,MarketGapDown,0.0,OpenAndClosePriceMismatch
MAIN MARKET,FINANCIAL SERVICES,'1015,-0.060,-1.46,"7,788",74,4.040,4.060,101,4.1,4.070,4.100,4.040,s,06 Nov 2019,05:00PM,4.040,AMMB HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1015,MarketGapDown,3.000000000000025,
MAIN MARKET,TELECOMMUNICATIONS & MEDIA,'7031,0.000,0.00,0,250,0.615,0.910,30,0.615,-,-,-,s,06 Nov 2019,05:00PM,-,AMTEL HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7031,MarketClosed,0.0,
MAIN MARKET,PROPERTY,'5959,0.020,+1.90,675,20,1.070,1.130,30,1.05,1.050,1.120,1.050,s,06 Nov 2019,05:00PM,1.070,AMVERTON BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5959,MarketNoChange,2.0000000000000018,
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'6351,0.100,+1.72,375,7,5.910,5.950,15,5.81,5.820,5.910,5.820,s,06 Nov 2019,05:00PM,5.910,AMWAY (MALAYSIA) HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6351,MarketGapUp,8.999999999999986,
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7083,0.000,0.00,0,100,1.080,1.170,100,1.1,-,-,-,s,06 Nov 2019,05:00PM,-,ANALABS RESOURCES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7083,MarketClosed,0.0,
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'4758,0.010,+2.08,"1,772",100,0.480,0.490,380,0.48,0.470,0.490,0.470,s,06 Nov 2019,05:00PM,0.490,ANCOM BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4758,MarketGapDown,4.0000000000000036,
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'6556,-0.020,-1.79,"3,726","1,521",1.100,1.110,50,1.12,1.110,1.120,1.100,s,06 Nov 2019,05:00PM,1.100,ANN JOO RESOURCES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6556,MarketGapDown,1.0000000000000009,
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'9342,0.000,0.00,"13,445","7,145",0.020,0.025,"124,038",0.02,0.025,0.025,0.020,s,06 Nov 2019,05:00PM,0.020,ANZO HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9342,MarketGapUp,0.0,OpenAndClosePriceMismatch
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5568,0.005,+1.30,110,50,0.375,0.395,700,0.385,0.365,0.390,0.365,s,06 Nov 2019,05:00PM,0.390,APB RESOURCES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5568,MarketGapDown,5.000000000000004,
MAIN MARKET,FINANCIAL SERVICES,'5088,0.080,+10.00,5,50,0.810,0.880,51,0.8,0.880,0.880,0.880,s,06 Nov 2019,05:00PM,0.880,APEX EQUITY HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5088,MarketGapUp,0.0,
MAIN MARKET,HEALTH CARE,'7090,0.010,+0.44,370,20,2.260,2.290,70,2.25,2.250,2.260,2.250,s,06 Nov 2019,05:00PM,2.260,APEX HEALTHCARE BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7090,MarketNoChange,0.9999999999999787,
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5194,0.000,0.00,500,"677,199",0.005,0.010,"49,702",0.01,0.010,0.010,0.010,s,06 Nov 2019,05:00PM,0.010,APFT BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5194,MarketNoChange,0.0,
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5015,-0.030,-1.48,"8,537",112,1.990,2.010,15,2.03,2.020,2.030,1.990,s,06 Nov 2019,05:00PM,2.000,APM AUTOMOTIVE HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5015,MarketGapDown,2.0000000000000018,
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'6432,0.050,+1.27,55,6,3.980,4.030,25,3.93,3.940,3.980,3.940,s,06 Nov 2019,05:00PM,3.980,APOLLO FOOD HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6432,MarketGapUp,4.0000000000000036,
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7181,-0.010,-2.63,"107,614","22,368",0.365,0.370,"5,441",0.38,0.380,0.380,0.370,s,06 Nov 2019,05:00PM,0.370,ARB BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7181,MarketNoChange,2.0000000000000018,
MAIN MARKET,PROPERTY,'7007,0.000,0.00,0,970,0.260,0.495,3,0.25,-,-,-,s,06 Nov 2019,05:00PM,-,ARK RESOURCES HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7007,MarketClosed,0.0,
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7722,0.000,0.00,0,100,0.450,0.500,60,0.5,-,-,-,s,06 Nov 2019,05:00PM,-,ASIA BRANDS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7722,MarketClosed,0.0,
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7129,-0.010,-0.42,160,17,2.350,2.380,24,2.36,2.350,2.360,2.350,s,06 Nov 2019,05:00PM,2.350,ASIA FILE CORPORATION BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7129,MarketGapDown,0.0,
MAIN MARKET,TELECOMMUNICATIONS & MEDIA,'0159,0.000,0.00,"1,500","15,700",0.055,0.060,"7,220",0.055,0.055,0.055,0.055,s,06 Nov 2019,05:00PM,0.055,ASIA MEDIA GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0159,MarketNoChange,0.0,
MAIN MARKET,PROPERTY,'4057,0.005,+4.17,"10,062","1,478",0.125,0.130,"10,715",0.12,0.125,0.130,0.125,s,06 Nov 2019,05:00PM,0.125,ASIAN PAC HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4057,MarketGapUp,0.0,
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7162,0.015,+2.22,639,11,0.690,0.700,295,0.675,0.675,0.695,0.675,s,06 Nov 2019,05:00PM,0.690,ASTINO BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7162,MarketNoChange,2.9999999999999805,
MAIN MARKET,PLANTATION,'7054,0.000,0.00,"2,134",164,0.120,0.125,557,0.12,0.125,0.125,0.120,s,06 Nov 2019,05:00PM,0.120,ASTRAL ASIA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7054,MarketGapUp,0.0,OpenAndClosePriceMismatch
MAIN MARKET,TELECOMMUNICATIONS & MEDIA,'6399,0.000,0.00,"8,081","4,144",1.390,1.400,"1,376",1.39,1.390,1.400,1.370,s,06 Nov 2019,05:00PM,1.390,ASTRO MALAYSIA HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6399,MarketNoChange,0.0,
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'8176,0.020,+1.30,"1,632",3,1.550,1.570,52,1.54,1.530,1.560,1.530,s,06 Nov 2019,05:00PM,1.560,ATA IMS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8176,MarketGapDown,3.0000000000000027,
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7048,0.000,0.00,0,20,4.020,4.170,9,4.18,-,-,-,s,06 Nov 2019,05:00PM,-,ATLAN HOLDINGS BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7048,MarketClosed,0.0,
MAIN MARKET,REAL ESTATE INVESTMENT TRUSTS,'5130,0.000,0.00,"1,282",549,1.050,1.060,100,1.05,1.050,1.060,1.050,s,06 Nov 2019,05:00PM,1.050,ATRIUM REAL ESTATE INVESTMENT TRUST,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5130,MarketNoChange,0.0,
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7099,0.010,+2.50,220,190,0.390,0.410,4,0.4,0.400,0.420,0.390,s,06 Nov 2019,05:00PM,0.410,ATTA GLOBAL GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7099,MarketNoChange,1.9999999999999907,
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'8885,0.000,0.00,744,340,0.150,0.155,"1,920",0.15,0.150,0.150,0.145,s,06 Nov 2019,05:00PM,0.150,AVILLION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8885,MarketNoChange,0.0,
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7579,0.000,0.00,"3,723","1,415",0.615,0.625,217,0.625,0.625,0.625,0.615,s,06 Nov 2019,05:00PM,0.625,AWC BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7579,MarketNoChange,0.0,
MAIN MARKET,TELECOMMUNICATIONS & MEDIA,'6888,0.020,+0.47,"13,052","2,762",4.280,4.300,"5,788",4.28,4.300,4.300,4.250,s,06 Nov 2019,05:00PM,4.300,AXIATA GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6888,MarketGapUp,0.0,
MAIN MARKET,REAL ESTATE INVESTMENT TRUSTS,'5106,0.000,0.00,"7,018","1,691",1.770,1.780,"1,628",1.77,1.770,1.780,1.760,s,06 Nov 2019,05:00PM,1.770,AXIS REAL ESTATE INVESTMENT TRUST,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5106,MarketNoChange,0.0,
MAIN MARKET,PROPERTY,'2305,0.000,0.00,20,3,4.100,4.270,3,4.1,4.100,4.100,4.100,s,06 Nov 2019,05:00PM,4.100,AYER HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2305,MarketNoChange,0.0,
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5021,0.000,0.00,0,"1,675",0.280,0.290,404,0.29,-,-,-,s,06 Nov 2019,05:00PM,-,AYS VENTURES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5021,MarketClosed,0.0,
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7005,0.000,0.00,820,461,0.300,0.340,350,0.3,0.300,0.300,0.300,s,06 Nov 2019,05:00PM,0.300,B.I.G. INDUSTRIES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7005,MarketNoChange,0.0,
MAIN MARKET,ENERGY,'7251,0.000,0.00,"6,464","51,542",0.025,0.030,"73,386",0.025,0.025,0.030,0.025,s,06 Nov 2019,05:00PM,0.025,BARAKAH OFFSHORE PETROLEUM BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7251,MarketNoChange,0.0,
MAIN MARKET,PLANTATION,'1899,-0.020,-0.13,72,30,15.580,15.600,16,15.62,15.620,15.620,15.600,s,06 Nov 2019,05:00PM,15.600,BATU KAWAN BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1899,MarketNoChange,0.9999999999999787,
MAIN MARKET,PROPERTY,'6602,0.010,+3.92,100,200,0.245,0.265,300,0.255,0.265,0.265,0.265,s,06 Nov 2019,05:00PM,0.265,BCB BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6602,MarketGapUp,0.0,
MAIN MARKET,CONSTRUCTION,'5190,0.000,0.00,500,"11,981",0.140,0.145,"1,768",0.145,0.145,0.145,0.145,s,06 Nov 2019,05:00PM,0.145,BENALEC HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5190,MarketNoChange,0.0,
MAIN MARKET,PROPERTY,'3239,0.000,0.00,"1,001","2,376",0.290,0.300,"2,745",0.3,0.295,0.300,0.295,s,06 Nov 2019,05:00PM,0.300,BERJAYA ASSETS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3239,MarketGapDown,0.0,OpenAndClosePriceMismatch
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'3395,0.000,0.00,"10,115","122,854",0.240,0.245,"73,669",0.24,0.245,0.245,0.240,s,06 Nov 2019,05:00PM,0.240,BERJAYA CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3395,MarketGapUp,0.0,OpenAndClosePriceMismatch
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5196,-0.050,-3.45,"7,104",489,1.390,1.400,716,1.45,1.430,1.430,1.400,s,06 Nov 2019,05:00PM,1.400,BERJAYA FOOD BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5196,MarketGapDown,3.0000000000000027,
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'4219,-0.005,-2.50,"5,476","41,697",0.195,0.200,"3,985",0.2,0.200,0.200,0.195,s,06 Nov 2019,05:00PM,0.195,BERJAYA LAND BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4219,MarketNoChange,1.0000000000000009,
MAIN MARKET,TELECOMMUNICATIONS & MEDIA,'6025,0.000,0.00,0,-,-,-,-,0.105,-,-,-,Ss,06 Nov 2019,05:00PM,-,BERJAYA MEDIA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6025,MarketClosed,0.0,
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'1562,-0.020,-0.77,"3,887",381,2.590,2.600,715,2.61,2.600,2.610,2.590,s,06 Nov 2019,05:00PM,2.590,BERJAYA SPORTS TOTO BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1562,MarketGapDown,1.000000000000023,
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5248,0.000,0.00,"32,444","17,635",2.200,2.210,"1,356",2.21,2.220,2.220,2.200,s,06 Nov 2019,05:00PM,2.210,BERMAZ AUTO BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5248,MarketGapUp,0.0,OpenAndClosePriceMismatch
MAIN MARKET,PROPERTY,'9814,0.010,+4.76,20,100,0.140,0.280,"1,488",0.21,0.220,0.220,0.220,s,06 Nov 2019,05:00PM,0.220,BERTAM ALLIANCE BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9814,MarketGapUp,0.0,
MAIN MARKET,FINANCIAL SERVICES,'5258,0.020,+0.47,"16,265","3,771",4.250,4.300,262,4.28,4.290,4.300,4.240,s,06 Nov 2019,05:00PM,4.300,BIMB HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5258,MarketGapUp,0.9999999999999787,
MAIN MARKET,PROPERTY,'6173,0.010,+2.94,"1,001",150,0.340,0.350,29,0.34,0.335,0.350,0.335,s,06 Nov 2019,05:00PM,0.350,BINA DARULAMAN BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6173,MarketGapDown,2.9999999999999916,
