Market,Sector,Code,Change,ChangePercentage,Volume,BuyVolume,Buy,Sell,SellVolume,LACP,Open,High,Low,Remark,Date,Time,Close,Company,BursaURL
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'2674,0.020,+4.55,150,270,0.440,0.460,151,0.440,0.440,0.460,0.440,s,26 Nov 2019,05:00PM,0.460,ALCOM GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2674
MAIN MARKET,FINANCIAL SERVICES,'2488,0.030,+1.14,"925,972","7,266",2.660,2.670,690,2.630,2.650,2.740,2.630,s,26 Nov 2019,05:00PM,2.660,ALLIANCE BANK MALAYSIA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2488
MAIN MARKET,FINANCIAL SERVICES,'1163,-0.080,-0.57,327,8,13.880,13.900,51,13.980,13.960,13.960,13.880,s,26 Nov 2019,05:00PM,13.900,ALLIANZ MALAYSIA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1163
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'2682,-0.020,-6.45,445,60,0.275,0.300,50,0.310,0.300,0.300,0.290,s,26 Nov 2019,05:00PM,0.290,AMALGAMATED INDUSTRIAL STEEL BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2682
MAIN MARKET,REAL ESTATE INVESTMENT TRUSTS,'4952,-0.010,-1.27,650,"1,150",0.780,0.790,915,0.790,0.780,0.780,0.780,s,26 Nov 2019,05:00PM,0.780,AMANAH HARTA TANAH PNB,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4952
MAIN MARKET,REAL ESTATE INVESTMENT TRUSTS,'5127,0.005,+0.65,"1,410",12,0.770,0.775,329,0.765,0.775,0.775,0.770,s,26 Nov 2019,05:00PM,0.770,AMANAHRAYA REAL ESTATE INVESTMENT TRUST,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5127
MAIN MARKET,PROPERTY,'1007,0.005,+1.08,"1,032",83,0.465,0.470,100,0.465,0.470,0.475,0.470,s,26 Nov 2019,05:00PM,0.470,AMCORP PROPERTIES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1007
MAIN MARKET,CONSTRUCTION,'5293,0.020,+1.04,"22,869",655,1.920,1.940,514,1.920,1.930,1.960,1.910,s,26 Nov 2019,05:00PM,1.940,AME ELITE CONSORTIUM BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5293
MAIN MARKET,REAL ESTATE INVESTMENT TRUSTS,'5120,-0.010,-2.00,"3,620","1,230",0.490,0.500,"4,590",0.500,0.495,0.500,0.490,s,26 Nov 2019,05:00PM,0.490,AMFIRST REAL ESTATE INVESTMENT TRUST,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5120
MAIN MARKET,FINANCIAL SERVICES,'1015,0.060,+1.49,"50,849",53,4.080,4.090,536,4.030,4.030,4.100,4.010,s,26 Nov 2019,05:00PM,4.090,AMMB HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1015
MAIN MARKET,TELECOMMUNICATIONS & MEDIA,'7031,-,-,13,237,0.615,0.680,21,0.615,0.615,0.615,0.615,s,26 Nov 2019,05:00PM,0.615,AMTEL HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7031
MAIN MARKET,PROPERTY,'5959,-,-,-,500,1.030,1.120,110,1.100,-,-,-,s,26 Nov 2019,05:00PM,-,AMVERTON BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5959
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'6351,-0.030,-0.52,100,12,5.750,5.790,15,5.820,5.820,5.820,5.790,s,26 Nov 2019,05:00PM,5.790,AMWAY (MALAYSIA) HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6351
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7083,0.010,+0.93,134,366,1.090,1.120,100,1.080,1.090,1.090,1.090,s,26 Nov 2019,05:00PM,1.090,ANALABS RESOURCES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7083
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'4758,0.005,+1.03,701,557,0.480,0.490,720,0.485,0.480,0.490,0.480,s,26 Nov 2019,05:00PM,0.490,ANCOM BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4758
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'6556,-0.020,-1.90,"2,005","1,012",1.030,1.040,951,1.050,1.050,1.050,1.030,s,26 Nov 2019,05:00PM,1.030,ANN JOO RESOURCES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6556
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'9342,-0.005,-16.67,"1,110","60,430",0.025,0.030,"102,375",0.030,0.025,0.030,0.025,s,26 Nov 2019,05:00PM,0.025,ANZO HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9342
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5568,-0.015,-3.95,"2,238",79,0.365,0.395,484,0.380,0.380,0.380,0.365,s,26 Nov 2019,05:00PM,0.365,APB RESOURCES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5568
MAIN MARKET,FINANCIAL SERVICES,'5088,-,-,-,200,0.820,0.850,33,0.825,-,-,-,s,26 Nov 2019,05:00PM,-,APEX EQUITY HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5088
MAIN MARKET,HEALTH CARE,'7090,0.020,+0.84,251,49,2.390,2.400,68,2.380,2.380,2.400,2.380,s,26 Nov 2019,05:00PM,2.400,APEX HEALTHCARE BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7090
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5194,-,-,-,"705,053",0.005,0.010,"72,322",0.010,-,-,-,s,26 Nov 2019,05:00PM,-,APFT BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5194
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5015,0.030,+1.50,"1,759",48,2.030,2.040,177,2.000,2.000,2.040,2.000,s,26 Nov 2019,05:00PM,2.030,APM AUTOMOTIVE HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5015
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'6432,0.020,+0.50,55,5,4.050,4.060,20,4.030,4.050,4.050,4.050,s,26 Nov 2019,05:00PM,4.050,APOLLO FOOD HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6432
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7181,-0.005,-1.59,"38,698","12,135",0.310,0.315,"14,074",0.315,0.315,0.320,0.310,s,26 Nov 2019,05:00PM,0.310,ARB BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7181
MAIN MARKET,PROPERTY,'7007,-,-,-,4,0.260,0.495,3,0.270,-,-,-,s,26 Nov 2019,05:00PM,-,ARK RESOURCES HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7007
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7722,-,-,-,50,0.495,0.580,90,0.500,-,-,-,s,26 Nov 2019,05:00PM,-,ASIA BRANDS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7722
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7129,0.020,+0.86,16,15,2.330,2.340,22,2.320,2.320,2.340,2.320,s,26 Nov 2019,05:00PM,2.340,ASIA FILE CORPORATION BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7129
MAIN MARKET,TELECOMMUNICATIONS & MEDIA,'0159,-0.010,-11.76,140,"1,340",0.075,0.085,"1,938",0.085,0.075,0.075,0.075,s,26 Nov 2019,05:00PM,0.075,ASIA MEDIA GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0159
MAIN MARKET,PROPERTY,'4057,-0.005,-3.85,"8,539","29,301",0.125,0.130,"3,582",0.130,0.130,0.130,0.125,s,26 Nov 2019,05:00PM,0.125,ASIAN PAC HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4057
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7162,-0.010,-1.45,485,744,0.680,0.690,387,0.690,0.680,0.680,0.680,s,26 Nov 2019,05:00PM,0.680,ASTINO BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7162
MAIN MARKET,PLANTATION,'7054,-0.010,-6.90,942,78,0.135,0.140,595,0.145,0.140,0.140,0.135,s,26 Nov 2019,05:00PM,0.135,ASTRAL ASIA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7054
MAIN MARKET,TELECOMMUNICATIONS & MEDIA,'6399,-0.030,-2.05,"17,130","5,682",1.430,1.440,656,1.460,1.460,1.480,1.430,s,26 Nov 2019,05:00PM,1.430,ASTRO MALAYSIA HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6399
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'8176,-,-,"72,073",40,1.720,1.730,"6,331",1.730,1.740,1.750,1.720,s,26 Nov 2019,05:00PM,1.730,ATA IMS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8176
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7048,-,-,-,100,4.070,4.170,74,4.180,-,-,-,s,26 Nov 2019,05:00PM,-,ATLAN HOLDINGS BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7048
MAIN MARKET,REAL ESTATE INVESTMENT TRUSTS,'5130,-,-,37,"1,789",1.040,1.050,"1,054",1.050,1.050,1.050,1.050,s,26 Nov 2019,05:00PM,1.050,ATRIUM REAL ESTATE INVESTMENT TRUST,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5130
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7099,-0.005,-0.95,"2,497",8,0.520,0.525,100,0.525,0.520,0.530,0.510,s,26 Nov 2019,05:00PM,0.520,ATTA GLOBAL GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7099
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'8885,-,-,380,"1,848",0.140,0.145,420,0.145,0.150,0.150,0.145,s,26 Nov 2019,05:00PM,0.145,AVILLION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8885
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7579,0.005,+0.84,"7,014","1,183",0.595,0.600,45,0.595,0.595,0.605,0.590,s,26 Nov 2019,05:00PM,0.600,AWC BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7579
MAIN MARKET,TELECOMMUNICATIONS & MEDIA,'6888,0.020,+0.47,"73,784",68,4.310,4.320,59,4.300,4.280,4.320,4.270,s,26 Nov 2019,05:00PM,4.320,AXIATA GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6888
MAIN MARKET,REAL ESTATE INVESTMENT TRUSTS,'5106,-0.020,-1.12,"9,993","6,433",1.770,1.780,874,1.790,1.790,1.790,1.770,s,26 Nov 2019,05:00PM,1.770,AXIS REAL ESTATE INVESTMENT TRUST,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5106
MAIN MARKET,PROPERTY,'2305,-0.010,-0.24,20,33,4.200,4.370,19,4.210,4.210,4.210,4.200,s,26 Nov 2019,05:00PM,4.200,AYER HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2305
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5021,-0.005,-1.67,"1,801",30,0.285,0.295,169,0.300,0.290,0.295,0.280,s,26 Nov 2019,05:00PM,0.295,AYS VENTURES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5021
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7005,-,-,-,100,0.305,0.315,10,0.315,-,-,-,s,26 Nov 2019,05:00PM,-,B.I.G. INDUSTRIES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7005
MAIN MARKET,ENERGY,'7251,0.005,+20.00,"1,431","47,085",0.025,0.030,"91,814",0.025,0.025,0.030,0.025,s,26 Nov 2019,05:00PM,0.030,BARAKAH OFFSHORE PETROLEUM BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7251
MAIN MARKET,PLANTATION,'1899,-0.020,-0.13,138,1,15.400,15.480,10,15.400,15.400,15.480,15.360,s,26 Nov 2019,05:00PM,15.380,BATU KAWAN BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1899
MAIN MARKET,PROPERTY,'6602,0.005,+1.89,50,100,0.260,0.270,"1,680",0.265,0.270,0.270,0.270,s,26 Nov 2019,05:00PM,0.270,BCB BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6602
MAIN MARKET,CONSTRUCTION,'5190,0.005,+3.70,"2,320","4,700",0.135,0.140,440,0.135,0.135,0.140,0.135,s,26 Nov 2019,05:00PM,0.140,BENALEC HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5190
MAIN MARKET,PROPERTY,'3239,-,-,"1,000",250,0.290,0.295,"1,309",0.295,0.295,0.295,0.295,s,26 Nov 2019,05:00PM,0.295,BERJAYA ASSETS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3239
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'3395,-0.005,-2.08,"198,281","133,575",0.235,0.240,"74,034",0.240,0.240,0.240,0.235,s,26 Nov 2019,05:00PM,0.235,BERJAYA CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3395
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5196,0.020,+1.46,"1,353",25,1.380,1.390,7,1.370,1.360,1.390,1.360,s,26 Nov 2019,05:00PM,1.390,BERJAYA FOOD BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5196
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'4219,-,-,"24,019","50,569",0.195,0.200,"14,454",0.200,0.200,0.200,0.195,s,26 Nov 2019,05:00PM,0.200,BERJAYA LAND BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4219
MAIN MARKET,TELECOMMUNICATIONS & MEDIA,'6025,-,-,-,-,-,-,-,0.105,-,-,-,Ss,26 Nov 2019,05:00PM,-,BERJAYA MEDIA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6025
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'1562,-0.010,-0.38,"2,700",406,2.630,2.650,145,2.660,2.660,2.660,2.620,s,26 Nov 2019,05:00PM,2.650,BERJAYA SPORTS TOTO BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1562
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5248,-,-,"49,284",996,2.170,2.180,"3,026",2.180,2.180,2.200,2.170,s,26 Nov 2019,05:00PM,2.180,BERMAZ AUTO BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5248
MAIN MARKET,PROPERTY,'9814,0.080,+40.00,539,320,0.230,0.280,552,0.200,0.280,0.285,0.280,s,26 Nov 2019,05:00PM,0.280,BERTAM ALLIANCE BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9814
MAIN MARKET,FINANCIAL SERVICES,'5258,-0.080,-1.88,"1,960",2,4.170,4.180,"6,028",4.250,4.250,4.330,4.150,s,26 Nov 2019,05:00PM,4.170,BIMB HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5258
MAIN MARKET,PROPERTY,'6173,-0.020,-5.56,493,57,0.340,0.350,260,0.360,0.360,0.360,0.340,s,26 Nov 2019,05:00PM,0.340,BINA DARULAMAN BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6173
MAIN MARKET,CONSTRUCTION,'5932,-,-,"45,303","12,105",0.125,0.130,"10,364",0.125,0.125,0.130,0.120,s,26 Nov 2019,05:00PM,0.125,BINA PURI HOLDINGS BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5932
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'6998,-,-,"1,350","4,576",0.105,0.110,30,0.110,0.110,0.110,0.110,s,26 Nov 2019,05:00PM,0.110,BINTAI KINDEN CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6998
MAIN MARKET,TRANSPORTATION & LOGISTICS,'5032,-,-,81,19,4.150,4.200,20,4.150,4.150,4.150,4.150,s,26 Nov 2019,05:00PM,4.150,BINTULU PORT HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5032
MAIN MARKET,PLANTATION,'5069,-,-,-,23,5.410,5.720,10,5.440,-,-,-,s,26 Nov 2019,05:00PM,-,BLD PLANTATION BHD.,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5069
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'0168,-0.010,-1.64,"2,780",511,0.600,0.605,219,0.610,0.615,0.615,0.590,s,26 Nov 2019,05:00PM,0.600,BOILERMECH HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0168
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'9288,0.015,+6.00,196,20,0.260,0.265,399,0.250,0.255,0.265,0.255,s,26 Nov 2019,05:00PM,0.265,BONIA CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9288
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7036,-,-,"135,501","135,200",0.045,0.050,"308,232",0.045,0.045,0.045,0.040,s,26 Nov 2019,05:00PM,0.045,BORNEO OIL BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7036
MAIN MARKET,TRANSPORTATION & LOGISTICS,'8133,-,-,-,20,1.220,1.280,100,1.280,-,-,-,s,26 Nov 2019,05:00PM,-,BOUSTEAD HEAVY INDUSTRIES CORPORATION BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8133
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'2771,-0.015,-1.54,"6,681",310,0.960,0.965,31,0.975,0.970,0.980,0.955,s,26 Nov 2019,05:00PM,0.960,BOUSTEAD HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2771
