Market,Sector,Code,Change,ChangePercentage,Volume,BuyVolume,Buy,Sell,SellVolume,LACP,Open,High,Low,Remark,Date,Time,Close,Company,BursaURL,MarketStatus,TickSize,TickSizeRemark
MAIN MARKET,REAL ESTATE INVESTMENT TRUSTS,'5269,-0.010,-1.18,175,70,0.840,0.880,54,0.85,0.870,0.870,0.840,s,25 Nov 2019,05:00PM,0.840,AL-SALAM REAL ESTATE INVESTMENT TRUST,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5269,MarketGapUp,6.000000000000005,
MAIN MARKET,ENERGY,'5115,-0.015,-10.71,"226,943","101,775",0.125,0.130,"50,094",0.14,0.135,0.140,0.125,s,25 Nov 2019,05:00PM,0.125,ALAM MARITIM RESOURCES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5115,MarketGapDown,2.0000000000000018,
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'2674,0.000,0.00,100,170,0.440,0.460,20,0.44,0.440,0.440,0.440,s,25 Nov 2019,05:00PM,0.440,ALCOM GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2674,MarketNoChange,0.0,
MAIN MARKET,FINANCIAL SERVICES,'2488,-0.090,-3.31,"144,397","4,038",2.630,2.660,105,2.72,2.730,2.760,2.630,s,25 Nov 2019,05:00PM,2.630,ALLIANCE BANK MALAYSIA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2488,MarketGapUp,10.000000000000009,
MAIN MARKET,FINANCIAL SERVICES,'1163,-0.020,-0.14,62,1,13.880,13.960,10,14.0,13.860,13.980,13.840,s,25 Nov 2019,05:00PM,13.980,ALLIANZ MALAYSIA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1163,MarketGapDown,6.00000000000005,
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'2682,0.005,+1.64,41,600,0.280,0.310,643,0.305,0.305,0.310,0.305,s,25 Nov 2019,05:00PM,0.310,AMALGAMATED INDUSTRIAL STEEL BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2682,MarketNoChange,1.0000000000000009,
MAIN MARKET,REAL ESTATE INVESTMENT TRUSTS,'4952,0.010,+1.28,732,10,0.775,0.790,799,0.78,0.790,0.790,0.770,s,25 Nov 2019,05:00PM,0.790,AMANAH HARTA TANAH PNB,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4952,MarketGapUp,0.0,
MAIN MARKET,REAL ESTATE INVESTMENT TRUSTS,'5127,-0.005,-0.65,526,"1,834",0.760,0.770,330,0.77,0.775,0.775,0.765,s,25 Nov 2019,05:00PM,0.765,AMANAHRAYA REAL ESTATE INVESTMENT TRUST,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5127,MarketGapUp,2.0000000000000018,
MAIN MARKET,PROPERTY,'1007,0.000,0.00,67,383,0.465,0.480,100,0.465,0.465,0.465,0.465,s,25 Nov 2019,05:00PM,0.465,AMCORP PROPERTIES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1007,MarketNoChange,0.0,
MAIN MARKET,CONSTRUCTION,'5293,0.040,+2.13,"44,210",980,1.910,1.920,382,1.88,1.890,1.950,1.880,s,25 Nov 2019,05:00PM,1.920,AME ELITE CONSORTIUM BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5293,MarketGapUp,3.0000000000000027,
MAIN MARKET,REAL ESTATE INVESTMENT TRUSTS,'5120,0.010,+2.04,"2,163",176,0.495,0.500,"5,507",0.49,0.495,0.500,0.495,s,25 Nov 2019,05:00PM,0.500,AMFIRST REAL ESTATE INVESTMENT TRUST,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5120,MarketGapUp,1.0000000000000009,
MAIN MARKET,FINANCIAL SERVICES,'1015,-0.030,-0.74,"7,706",322,4.020,4.030,24,4.06,4.050,4.100,4.010,s,25 Nov 2019,05:00PM,4.030,AMMB HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1015,MarketGapDown,1.9999999999999574,
MAIN MARKET,TELECOMMUNICATIONS & MEDIA,'7031,0.000,0.00,0,50,0.620,0.680,1,0.615,-,-,-,s,25 Nov 2019,05:00PM,-,AMTEL HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7031,MarketClosed,0.0,
MAIN MARKET,PROPERTY,'5959,0.050,+4.76,30,50,1.080,1.100,220,1.05,1.100,1.100,1.100,s,25 Nov 2019,05:00PM,1.100,AMVERTON BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5959,MarketGapUp,0.0,
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'6351,-0.040,-0.68,169,25,5.810,5.820,17,5.86,5.870,5.870,5.810,s,25 Nov 2019,05:00PM,5.820,AMWAY (MALAYSIA) HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6351,MarketGapUp,4.999999999999982,
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7083,0.000,0.00,0,500,1.090,1.150,170,1.08,-,-,-,s,25 Nov 2019,05:00PM,-,ANALABS RESOURCES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7083,MarketClosed,0.0,
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'4758,-0.005,-1.02,821,758,0.480,0.490,"1,043",0.49,0.480,0.490,0.480,s,25 Nov 2019,05:00PM,0.485,ANCOM BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4758,MarketGapDown,1.0000000000000009,
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'6556,-0.010,-0.94,"4,182",461,1.040,1.050,145,1.06,1.060,1.060,1.040,s,25 Nov 2019,05:00PM,1.050,ANN JOO RESOURCES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6556,MarketNoChange,1.0000000000000009,
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'9342,0.005,+20.00,"17,461","62,638",0.025,0.030,"96,037",0.025,0.025,0.030,0.025,s,25 Nov 2019,05:00PM,0.030,ANZO HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9342,MarketNoChange,0.9999999999999994,
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5568,0.000,0.00,0,1,0.355,0.380,"2,237",0.38,-,-,-,s,25 Nov 2019,05:00PM,-,APB RESOURCES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5568,MarketClosed,0.0,
MAIN MARKET,FINANCIAL SERVICES,'5088,0.000,0.00,0,200,0.830,0.850,33,0.825,-,-,-,s,25 Nov 2019,05:00PM,-,APEX EQUITY HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5088,MarketClosed,0.0,
MAIN MARKET,HEALTH CARE,'7090,-0.030,-1.24,"1,154",134,2.380,2.400,150,2.41,2.400,2.400,2.370,s,25 Nov 2019,05:00PM,2.380,APEX HEALTHCARE BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7090,MarketGapDown,2.0000000000000018,
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5194,0.000,0.00,0,"684,054",0.005,0.010,"72,822",0.01,-,-,-,s,25 Nov 2019,05:00PM,-,APFT BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5194,MarketClosed,0.0,
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5015,-0.030,-1.48,"3,050",181,2.000,2.010,80,2.03,2.000,2.020,1.950,s,25 Nov 2019,05:00PM,2.000,APM AUTOMOTIVE HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5015,MarketGapDown,0.0,
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'6432,-0.010,-0.25,57,10,4.030,4.050,30,4.04,4.080,4.080,4.030,s,25 Nov 2019,05:00PM,4.030,APOLLO FOOD HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6432,MarketGapUp,4.999999999999982,
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7181,-0.005,-1.56,"78,348","27,127",0.310,0.315,233,0.32,0.315,0.320,0.310,s,25 Nov 2019,05:00PM,0.315,ARB BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7181,MarketGapDown,0.0,
MAIN MARKET,PROPERTY,'7007,0.000,0.00,0,5,0.260,0.495,3,0.27,-,-,-,s,25 Nov 2019,05:00PM,-,ARK RESOURCES HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7007,MarketClosed,0.0,
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7722,0.000,0.00,0,100,0.450,0.580,90,0.5,-,-,-,s,25 Nov 2019,05:00PM,-,ASIA BRANDS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7722,MarketClosed,0.0,
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7129,0.000,0.00,0,30,2.320,2.340,10,2.32,-,-,-,s,25 Nov 2019,05:00PM,-,ASIA FILE CORPORATION BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7129,MarketClosed,0.0,
MAIN MARKET,TELECOMMUNICATIONS & MEDIA,'0159,0.005,+6.25,"14,267",90,0.080,0.085,"1,938",0.08,0.080,0.085,0.075,s,25 Nov 2019,05:00PM,0.085,ASIA MEDIA GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0159,MarketNoChange,1.0000000000000009,
MAIN MARKET,PROPERTY,'4057,0.000,0.00,"9,165","8,938",0.130,0.135,"10,379",0.13,0.135,0.135,0.130,s,25 Nov 2019,05:00PM,0.130,ASIAN PAC HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4057,MarketGapUp,0.0,OpenAndClosePriceMismatch
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7162,0.000,0.00,201,10,0.685,0.695,130,0.69,0.680,0.690,0.680,s,25 Nov 2019,05:00PM,0.690,ASTINO BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7162,MarketGapDown,0.0,OpenAndClosePriceMismatch
MAIN MARKET,PLANTATION,'7054,0.015,+11.54,"1,796",155,0.140,0.145,"1,588",0.13,0.135,0.145,0.135,s,25 Nov 2019,05:00PM,0.145,ASTRAL ASIA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7054,MarketGapUp,1.9999999999999962,
MAIN MARKET,TELECOMMUNICATIONS & MEDIA,'6399,0.000,0.00,"2,680",562,1.440,1.460,495,1.46,1.460,1.460,1.430,s,25 Nov 2019,05:00PM,1.460,ASTRO MALAYSIA HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6399,MarketNoChange,0.0,
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'8176,0.010,+0.58,"2,503",10,1.680,1.730,"3,235",1.72,1.730,1.740,1.710,s,25 Nov 2019,05:00PM,1.730,ATA IMS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8176,MarketGapUp,0.0,
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7048,0.000,0.00,0,100,4.070,4.170,64,4.18,-,-,-,s,25 Nov 2019,05:00PM,-,ATLAN HOLDINGS BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7048,MarketClosed,0.0,
MAIN MARKET,REAL ESTATE INVESTMENT TRUSTS,'5130,0.000,0.00,536,"1,750",1.040,1.050,258,1.05,1.050,1.050,1.040,s,25 Nov 2019,05:00PM,1.050,ATRIUM REAL ESTATE INVESTMENT TRUST,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5130,MarketNoChange,0.0,
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7099,-0.015,-2.78,700,550,0.520,0.530,500,0.54,0.540,0.540,0.525,s,25 Nov 2019,05:00PM,0.525,ATTA GLOBAL GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7099,MarketNoChange,3.0000000000000027,
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'8885,0.005,+3.57,"3,002","1,648",0.140,0.145,11,0.14,0.145,0.150,0.140,s,25 Nov 2019,05:00PM,0.145,AVILLION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8885,MarketGapUp,0.0,
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7579,-0.015,-2.46,"5,118",10,0.595,0.600,300,0.61,0.605,0.610,0.595,s,25 Nov 2019,05:00PM,0.595,AWC BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7579,MarketGapDown,2.0000000000000018,
MAIN MARKET,TELECOMMUNICATIONS & MEDIA,'6888,-0.060,-1.38,"14,192",10,4.250,4.300,"1,795",4.36,4.350,4.350,4.250,s,25 Nov 2019,05:00PM,4.300,AXIATA GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6888,MarketGapDown,4.999999999999982,
MAIN MARKET,REAL ESTATE INVESTMENT TRUSTS,'5106,0.020,+1.13,"12,914","3,722",1.770,1.790,"9,274",1.77,1.790,1.790,1.770,s,25 Nov 2019,05:00PM,1.790,AXIS REAL ESTATE INVESTMENT TRUST,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5106,MarketGapUp,0.0,
MAIN MARKET,PROPERTY,'2305,-0.090,-2.09,30,5,4.260,4.350,50,4.3,4.200,4.210,4.200,s,25 Nov 2019,05:00PM,4.210,AYER HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2305,MarketGapDown,0.9999999999999787,
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5021,0.005,+1.69,132,600,0.285,0.300,"2,459",0.295,0.300,0.300,0.300,s,25 Nov 2019,05:00PM,0.300,AYS VENTURES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5021,MarketGapUp,0.0,
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7005,0.005,+1.61,638,34,0.315,0.335,77,0.31,0.310,0.340,0.305,s,25 Nov 2019,05:00PM,0.315,B.I.G. INDUSTRIES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7005,MarketNoChange,1.0000000000000009,
MAIN MARKET,ENERGY,'7251,0.000,0.00,"1,592","41,326",0.025,0.030,"88,217",0.025,0.025,0.025,0.025,s,25 Nov 2019,05:00PM,0.025,BARAKAH OFFSHORE PETROLEUM BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7251,MarketNoChange,0.0,
MAIN MARKET,PLANTATION,'1899,0.020,+0.13,130,45,15.360,15.600,20,15.38,15.380,15.400,15.360,s,25 Nov 2019,05:00PM,15.400,BATU KAWAN BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1899,MarketNoChange,0.9999999999999787,
MAIN MARKET,PROPERTY,'6602,0.000,0.00,370,111,0.260,0.265,460,0.265,0.260,0.265,0.255,s,25 Nov 2019,05:00PM,0.265,BCB BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6602,MarketGapDown,0.0,OpenAndClosePriceMismatch
MAIN MARKET,CONSTRUCTION,'5190,-0.005,-3.57,"5,449","5,326",0.135,0.140,"3,621",0.14,0.135,0.140,0.135,s,25 Nov 2019,05:00PM,0.135,BENALEC HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5190,MarketGapDown,0.0,
MAIN MARKET,PROPERTY,'3239,0.000,0.00,"1,001",450,0.290,0.295,"1,432",0.295,0.295,0.295,0.295,s,25 Nov 2019,05:00PM,0.295,BERJAYA ASSETS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3239,MarketNoChange,0.0,
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'3395,0.000,0.00,"24,087","138,043",0.235,0.240,"62,705",0.24,0.240,0.240,0.235,s,25 Nov 2019,05:00PM,0.240,BERJAYA CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3395,MarketNoChange,0.0,
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5196,0.020,+1.48,"2,591","1,349",1.370,1.380,36,1.35,1.360,1.380,1.350,s,25 Nov 2019,05:00PM,1.370,BERJAYA FOOD BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5196,MarketGapUp,1.0000000000000009,
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'4219,0.005,+2.56,"15,284","66,607",0.195,0.200,"3,491",0.195,0.195,0.205,0.195,s,25 Nov 2019,05:00PM,0.200,BERJAYA LAND BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4219,MarketNoChange,1.0000000000000009,
MAIN MARKET,TELECOMMUNICATIONS & MEDIA,'6025,0.000,0.00,0,-,-,-,-,0.105,-,-,-,Ss,25 Nov 2019,05:00PM,-,BERJAYA MEDIA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6025,MarketClosed,0.0,
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'1562,0.010,+0.38,"4,889",30,2.650,2.660,747,2.65,2.650,2.670,2.640,s,25 Nov 2019,05:00PM,2.660,BERJAYA SPORTS TOTO BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1562,MarketNoChange,1.000000000000023,
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5248,-0.040,-1.80,"24,391",799,2.180,2.190,50,2.22,2.220,2.230,2.160,s,25 Nov 2019,05:00PM,2.180,BERMAZ AUTO BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5248,MarketNoChange,4.0000000000000036,
MAIN MARKET,PROPERTY,'9814,0.000,0.00,100,880,0.200,0.230,200,0.2,0.200,0.200,0.200,s,25 Nov 2019,05:00PM,0.200,BERTAM ALLIANCE BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9814,MarketNoChange,0.0,
MAIN MARKET,FINANCIAL SERVICES,'5258,-0.060,-1.39,943,233,4.240,4.250,118,4.31,4.310,4.310,4.240,s,25 Nov 2019,05:00PM,4.250,BIMB HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5258,MarketNoChange,5.999999999999961,
MAIN MARKET,PROPERTY,'6173,0.000,0.00,0,100,0.335,0.360,596,0.36,-,-,-,s,25 Nov 2019,05:00PM,-,BINA DARULAMAN BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6173,MarketClosed,0.0,
