Market,Sector,Code,Change,ChangePercentage,Volume,BuyVolume,Buy,Sell,SellVolume,LACP,Open,High,Low,Remark,Date,Time,Close,Company,BursaURL
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5099,-0.040,-2.20,"69,642",672,1.780,1.790,636,1.82,1.820,1.820,1.770,s,21 Nov 2019,05:00PM,1.780,AIRASIA GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5099
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5238,0.005,+3.23,"75,111","7,808",0.155,0.160,"44,763",0.155,0.155,0.160,0.150,s,21 Nov 2019,05:00PM,0.160,AIRASIA X BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5238
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'2658,-0.040,-0.26,208,24,15.640,15.800,7,15.68,15.680,15.680,15.620,s,21 Nov 2019,05:00PM,15.640,AJINOMOTO (MALAYSIA) BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2658
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7609,-,-,420,530,0.415,0.420,"1,155",0.415,0.415,0.415,0.415,s,21 Nov 2019,05:00PM,0.415,AJIYA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7609
MAIN MARKET,REAL ESTATE INVESTMENT TRUSTS,'5116,-,-,-,98,1.460,1.500,50,1.46,-,-,-,s,21 Nov 2019,05:00PM,-,AL-`AQAR HEALTHCARE REIT,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5116
MAIN MARKET,REAL ESTATE INVESTMENT TRUSTS,'5269,-0.010,-1.16,66,16,0.845,0.875,68,0.86,0.880,0.880,0.850,s,21 Nov 2019,05:00PM,0.850,AL-SALAM REAL ESTATE INVESTMENT TRUST,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5269
MAIN MARKET,ENERGY,'5115,0.015,+11.54,"1,657,153","122,351",0.140,0.145,"61,925",0.13,0.130,0.150,0.125,s,21 Nov 2019,05:00PM,0.145,ALAM MARITIM RESOURCES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5115
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'2674,0.010,+2.27,200,200,0.435,0.450,52,0.44,0.450,0.450,0.450,s,21 Nov 2019,05:00PM,0.450,ALCOM GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2674
MAIN MARKET,FINANCIAL SERVICES,'2488,-0.080,-2.79,"123,249",732,2.790,2.800,28,2.87,2.860,2.860,2.760,s,21 Nov 2019,05:00PM,2.790,ALLIANCE BANK MALAYSIA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2488
MAIN MARKET,FINANCIAL SERVICES,'1163,-0.020,-0.14,145,22,13.860,13.980,69,14.0,14.040,14.080,13.900,s,21 Nov 2019,05:00PM,13.980,ALLIANZ MALAYSIA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1163
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'2682,-,-,218,892,0.270,0.300,36,0.27,0.275,0.330,0.260,s,21 Nov 2019,05:00PM,0.270,AMALGAMATED INDUSTRIAL STEEL BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2682
MAIN MARKET,REAL ESTATE INVESTMENT TRUSTS,'4952,-,-,-,10,0.780,0.790,43,0.78,-,-,-,s,21 Nov 2019,05:00PM,-,AMANAH HARTA TANAH PNB,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4952
MAIN MARKET,REAL ESTATE INVESTMENT TRUSTS,'5127,-0.005,-0.65,13,98,0.765,0.770,50,0.77,0.770,0.770,0.765,s,21 Nov 2019,05:00PM,0.765,AMANAHRAYA REAL ESTATE INVESTMENT TRUST,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5127
MAIN MARKET,PROPERTY,'1007,-0.005,-1.05,133,5,0.470,0.485,200,0.475,0.470,0.470,0.470,s,21 Nov 2019,05:00PM,0.470,AMCORP PROPERTIES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1007
MAIN MARKET,CONSTRUCTION,'5293,0.050,+2.70,"64,613","1,820",1.900,1.910,"2,490",1.85,1.850,1.900,1.850,s,21 Nov 2019,05:00PM,1.900,AME ELITE CONSORTIUM BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5293
MAIN MARKET,REAL ESTATE INVESTMENT TRUSTS,'5120,-0.005,-1.00,"2,173",963,0.495,0.500,"6,425",0.5,0.495,0.500,0.495,s,21 Nov 2019,05:00PM,0.495,AMFIRST REAL ESTATE INVESTMENT TRUST,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5120
MAIN MARKET,FINANCIAL SERVICES,'1015,-0.120,-2.87,"28,375",10,4.060,4.070,15,4.18,4.160,4.160,4.010,s,21 Nov 2019,05:00PM,4.060,AMMB HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1015
MAIN MARKET,TELECOMMUNICATIONS & MEDIA,'7031,-,-,-,50,0.620,0.680,1,0.615,-,-,-,s,21 Nov 2019,05:00PM,-,AMTEL HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7031
MAIN MARKET,PROPERTY,'5959,-0.020,-1.87,10,20,1.050,1.120,20,1.07,1.050,1.050,1.050,s,21 Nov 2019,05:00PM,1.050,AMVERTON BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5959
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'6351,-0.090,-1.53,637,278,5.780,5.800,15,5.87,5.790,5.790,5.710,s,21 Nov 2019,05:00PM,5.780,AMWAY (MALAYSIA) HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6351
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7083,-,-,-,500,1.090,1.150,170,1.08,-,-,-,s,21 Nov 2019,05:00PM,-,ANALABS RESOURCES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7083
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'4758,-0.010,-2.04,"2,260","1,240",0.480,0.490,290,0.49,0.485,0.490,0.480,s,21 Nov 2019,05:00PM,0.480,ANCOM BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4758
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'6556,0.020,+1.89,"1,815",44,1.070,1.080,503,1.06,1.080,1.080,1.060,s,21 Nov 2019,05:00PM,1.080,ANN JOO RESOURCES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6556
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'9342,-,-,"2,000","100,972",0.020,0.025,"168,562",0.025,0.025,0.025,0.025,s,21 Nov 2019,05:00PM,0.025,ANZO HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9342
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5568,-0.015,-3.80,50,300,0.385,0.395,684,0.395,0.380,0.380,0.380,s,21 Nov 2019,05:00PM,0.380,APB RESOURCES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5568
MAIN MARKET,FINANCIAL SERVICES,'5088,-,-,-,200,0.835,0.880,30,0.825,-,-,-,s,21 Nov 2019,05:00PM,-,APEX EQUITY HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5088
MAIN MARKET,HEALTH CARE,'7090,-0.020,-0.83,"1,196",28,2.400,2.440,52,2.42,2.430,2.430,2.400,s,21 Nov 2019,05:00PM,2.400,APEX HEALTHCARE BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7090
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5194,-,-,-,"712,954",0.005,0.010,"98,822",0.01,-,-,-,s,21 Nov 2019,05:00PM,-,APFT BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5194
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5015,0.010,+0.50,"1,116",20,2.030,2.040,110,2.02,2.030,2.030,2.020,s,21 Nov 2019,05:00PM,2.030,APM AUTOMOTIVE HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5015
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'6432,-,-,-,10,4.030,4.060,20,4.06,-,-,-,s,21 Nov 2019,05:00PM,-,APOLLO FOOD HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6432
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7181,-,-,"85,490","19,367",0.325,0.330,"7,240",0.33,0.330,0.335,0.325,s,21 Nov 2019,05:00PM,0.330,ARB BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7181
MAIN MARKET,PROPERTY,'7007,-,-,-,300,0.270,-,-,0.27,-,-,-,s,21 Nov 2019,05:00PM,-,ARK RESOURCES HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7007
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7722,-,-,-,100,0.460,0.580,90,0.5,-,-,-,s,21 Nov 2019,05:00PM,-,ASIA BRANDS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7722
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7129,-,-,-,25,2.320,2.360,10,2.32,-,-,-,s,21 Nov 2019,05:00PM,-,ASIA FILE CORPORATION BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7129
MAIN MARKET,TELECOMMUNICATIONS & MEDIA,'0159,0.010,+14.29,"3,741","1,035",0.075,0.080,"6,304",0.07,0.075,0.080,0.075,s,21 Nov 2019,05:00PM,0.080,ASIA MEDIA GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0159
MAIN MARKET,PROPERTY,'4057,-,-,"1,280","25,881",0.120,0.125,120,0.125,0.125,0.125,0.125,s,21 Nov 2019,05:00PM,0.125,ASIAN PAC HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4057
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7162,-,-,622,445,0.690,0.695,150,0.69,0.690,0.690,0.680,s,21 Nov 2019,05:00PM,0.690,ASTINO BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7162
MAIN MARKET,PLANTATION,'7054,-,-,300,550,0.120,0.125,266,0.125,0.125,0.125,0.125,s,21 Nov 2019,05:00PM,0.125,ASTRAL ASIA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7054
MAIN MARKET,TELECOMMUNICATIONS & MEDIA,'6399,-0.030,-2.05,"8,754","2,520",1.430,1.440,23,1.46,1.430,1.450,1.430,s,21 Nov 2019,05:00PM,1.430,ASTRO MALAYSIA HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6399
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'8176,-0.030,-1.74,"1,739",159,1.690,1.700,"7,781",1.72,1.760,1.770,1.690,s,21 Nov 2019,05:00PM,1.690,ATA IMS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8176
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7048,-,-,75,50,4.040,4.180,79,4.18,4.040,4.180,4.040,s,21 Nov 2019,05:00PM,4.180,ATLAN HOLDINGS BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7048
MAIN MARKET,REAL ESTATE INVESTMENT TRUSTS,'5130,-,-,845,"1,389",1.040,1.050,"1,148",1.05,1.060,1.060,1.050,s,21 Nov 2019,05:00PM,1.050,ATRIUM REAL ESTATE INVESTMENT TRUST,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5130
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7099,-0.015,-2.68,"2,931",150,0.525,0.550,76,0.56,0.555,0.590,0.545,s,21 Nov 2019,05:00PM,0.545,ATTA GLOBAL GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7099
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'8885,-0.005,-3.45,552,"2,000",0.140,0.145,451,0.145,0.140,0.145,0.140,s,21 Nov 2019,05:00PM,0.140,AVILLION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8885
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7579,-0.005,-0.82,"1,357",83,0.605,0.610,175,0.61,0.610,0.610,0.600,s,21 Nov 2019,05:00PM,0.605,AWC BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7579
MAIN MARKET,TELECOMMUNICATIONS & MEDIA,'6888,-,-,"15,861",166,4.260,4.300,753,4.3,4.280,4.350,4.250,s,21 Nov 2019,05:00PM,4.300,AXIATA GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6888
MAIN MARKET,REAL ESTATE INVESTMENT TRUSTS,'5106,0.010,+0.57,"1,087","2,012",1.760,1.770,407,1.76,1.770,1.780,1.760,s,21 Nov 2019,05:00PM,1.770,AXIS REAL ESTATE INVESTMENT TRUST,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5106
MAIN MARKET,PROPERTY,'2305,0.120,+2.91,50,5,4.180,4.300,50,4.13,4.250,4.250,4.250,s,21 Nov 2019,05:00PM,4.250,AYER HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2305
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5021,0.005,+1.69,551,639,0.285,0.300,"2,715",0.295,0.290,0.300,0.285,s,21 Nov 2019,05:00PM,0.300,AYS VENTURES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5021
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7005,-,-,50,110,0.310,0.330,50,0.31,0.310,0.310,0.310,s,21 Nov 2019,05:00PM,0.310,B.I.G. INDUSTRIES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7005
MAIN MARKET,ENERGY,'7251,0.005,+20.00,"4,111","55,344",0.025,0.030,"88,482",0.025,0.025,0.030,0.025,s,21 Nov 2019,05:00PM,0.030,BARAKAH OFFSHORE PETROLEUM BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7251
MAIN MARKET,PLANTATION,'1899,-0.100,-0.65,606,8,15.220,15.300,4,15.4,15.400,15.400,15.180,s,21 Nov 2019,05:00PM,15.300,BATU KAWAN BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1899
MAIN MARKET,PROPERTY,'6602,-,-,-,100,0.255,0.265,36,0.27,-,-,-,s,21 Nov 2019,05:00PM,-,BCB BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6602
MAIN MARKET,CONSTRUCTION,'5190,0.005,+3.70,"11,131","4,605",0.135,0.140,"5,606",0.135,0.140,0.140,0.135,s,21 Nov 2019,05:00PM,0.140,BENALEC HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5190
MAIN MARKET,PROPERTY,'3239,-,-,"1,200",650,0.290,0.300,"2,012",0.3,0.295,0.300,0.295,s,21 Nov 2019,05:00PM,0.300,BERJAYA ASSETS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3239
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'3395,-,-,"38,034","104,677",0.235,0.240,"70,742",0.24,0.235,0.240,0.235,s,21 Nov 2019,05:00PM,0.240,BERJAYA CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3395
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5196,-0.010,-0.75,"13,448",200,1.320,1.330,181,1.34,1.350,1.350,1.290,s,21 Nov 2019,05:00PM,1.330,BERJAYA FOOD BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5196
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'4219,-,-,"30,126","62,022",0.195,0.200,"19,717",0.2,0.200,0.200,0.195,s,21 Nov 2019,05:00PM,0.200,BERJAYA LAND BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4219
MAIN MARKET,TELECOMMUNICATIONS & MEDIA,'6025,-,-,-,-,-,-,-,0.105,-,-,-,Ss,21 Nov 2019,05:00PM,-,BERJAYA MEDIA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6025
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'1562,-0.010,-0.38,"4,434",384,2.600,2.610,155,2.62,2.630,2.630,2.610,s,21 Nov 2019,05:00PM,2.610,BERJAYA SPORTS TOTO BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1562
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5248,0.010,+0.45,"18,148",200,2.210,2.220,"5,103",2.21,2.200,2.220,2.170,s,21 Nov 2019,05:00PM,2.220,BERMAZ AUTO BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5248
MAIN MARKET,PROPERTY,'9814,-0.030,-13.04,40,980,0.200,0.295,100,0.23,0.210,0.210,0.200,s,21 Nov 2019,05:00PM,0.200,BERTAM ALLIANCE BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9814
MAIN MARKET,FINANCIAL SERVICES,'5258,0.020,+0.47,"3,177","8,945",4.310,4.320,4,4.29,4.280,4.330,4.280,s,21 Nov 2019,05:00PM,4.310,BIMB HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5258
MAIN MARKET,PROPERTY,'6173,-,-,-,210,0.330,0.350,100,0.355,-,-,-,s,21 Nov 2019,05:00PM,-,BINA DARULAMAN BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6173
MAIN MARKET,CONSTRUCTION,'5932,-,-,"24,477","4,420",0.125,0.130,"14,768",0.125,0.125,0.125,0.120,s,21 Nov 2019,05:00PM,0.125,BINA PURI HOLDINGS BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5932
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'6998,-,-,"6,709","3,164",0.115,0.120,"6,700",0.115,0.115,0.115,0.115,s,21 Nov 2019,05:00PM,0.115,BINTAI KINDEN CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6998
MAIN MARKET,TRANSPORTATION & LOGISTICS,'5032,-,-,-,10,4.020,4.300,20,4.15,-,-,-,s,21 Nov 2019,05:00PM,-,BINTULU PORT HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5032
MAIN MARKET,PLANTATION,'5069,-,-,20,6,5.430,5.730,11,5.44,5.730,5.730,5.440,s,21 Nov 2019,05:00PM,5.440,BLD PLANTATION BHD.,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5069
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'0168,-,-,"1,425",100,0.615,0.620,91,0.62,0.625,0.625,0.615,s,21 Nov 2019,05:00PM,0.620,BOILERMECH HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0168
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'9288,-,-,-,"6,115",0.250,0.265,986,0.255,-,-,-,s,21 Nov 2019,05:00PM,-,BONIA CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9288
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7036,-,-,"18,801","261,932",0.045,0.050,"310,702",0.045,0.045,0.050,0.045,s,21 Nov 2019,05:00PM,0.045,BORNEO OIL BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7036
MAIN MARKET,TRANSPORTATION & LOGISTICS,'8133,-,-,95,50,1.250,1.280,95,1.28,1.270,1.280,1.270,s,21 Nov 2019,05:00PM,1.280,BOUSTEAD HEAVY INDUSTRIES CORPORATION BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8133
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'2771,-0.040,-3.92,"5,863",699,0.980,0.985,143,1.02,1.010,1.010,0.980,s,21 Nov 2019,05:00PM,0.980,BOUSTEAD HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2771
MAIN MARKET,PLANTATION,'5254,-,-,"48,630",398,0.640,0.645,111,0.64,0.645,0.665,0.640,s,21 Nov 2019,05:00PM,0.640,BOUSTEAD PLANTATIONS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5254
