Date,Code,Name,Price,Volume,Category,Board,52week,EPS,DPS,NTA,PE,DY,ROE,PTBV,MCap.(M),URL
2019-09-04,'0198,GDB HOLDINGS BERHAD,0.300,3233,"Construction, Ace Market",Ace Market,0.220-0.380,4.18,2.00,0.18,7.17,6.67,23.23,1.67,187.50,https://www.klsescreener.com/v2/stocks/view/0198/gdb-holdings-berhad
2019-09-04,'0106,REXIT BERHAD,0.600,0,"Technology, Ace Market",Ace Market,0.530-0.725,4.16,3.00,0.20,14.42,5.00,20.80,3.00,113.60,https://www.klsescreener.com/v2/stocks/view/0106/rexit-berhad
2019-09-04,'0005,UCREST BERHAD,0.140,13159,"Technology, Ace Market",Ace Market,0.135-0.335,1.69,0.00,0.08,8.29,0.00,20.16,1.67,64.96,https://www.klsescreener.com/v2/stocks/view/0005/ucrest-berhad
2019-09-04,'0197,WEGMANS HOLDINGS BERHAD,0.270,3051,"Consumer Products & Services, Ace Market",Ace Market,0.270-0.390,3.01,0.50,0.15,8.97,1.85,20.07,1.80,135.00,https://www.klsescreener.com/v2/stocks/view/0197/wegmans-holdings-berhad
2019-09-04,'0127,JHM CONSOLIDATION BERHAD,1.140,2934,"Technology, Ace Market",Ace Market,0.820-1.380,6.59,2.00,0.34,17.30,1.75,19.38,3.35,635.66,https://www.klsescreener.com/v2/stocks/view/0127/jhm-consolidation-berhad
2019-09-04,'0209,I-STONE GROUP BERHAD,0.170,115513,"Technology, Ace Market",Ace Market,0.160-0.245,1.04,0.00,0.03,16.37,0.00,17.31,5.67,207.65,https://www.klsescreener.com/v2/stocks/view/0209/i-stone-group-berhad
2019-09-04,'0040,OPENSYS (M) BERHAD,0.320,100,"Technology, Ace Market",Ace Market,0.275-0.370,3.32,1.50,0.20,9.63,4.69,16.61,1.60,95.33,https://www.klsescreener.com/v2/stocks/view/0040/opensys-m-berhad
2019-09-04,'0201,NOVA WELLNESS GROUP BERHAD,0.510,20626,"Health Care, Ace Market",Ace Market,0.290-0.585,3.65,0.50,0.24,13.96,0.98,15.22,2.12,162.05,https://www.klsescreener.com/v2/stocks/view/0201/nova-wellness-group-berhad
2019-09-04,'0200,REVENUE GROUP BERHAD,1.510,8322,"Technology, Ace Market",Ace Market,0.627-1.690,3.75,0.00,0.25,40.28,0.00,15.00,6.04,350.32,https://www.klsescreener.com/v2/stocks/view/0200/revenue-group-berhad
2019-09-04,'0120,VISDYNAMICS HOLDINGS BERHAD,0.375,1371,"Technology, Ace Market",Ace Market,0.310-0.775,3.52,1.02,0.24,10.64,2.72,14.69,1.56,63.44,https://www.klsescreener.com/v2/stocks/view/0120/visdynamics-holdings-berhad
2019-09-04,'0208,GREATECH TECHNOLOGY BERHAD,1.230,137025,"Technology, Ace Market",Ace Market,0.940-1.170,7.46,0.00,0.26,16.49,0.00,14.35,4.73,769.98,https://www.klsescreener.com/v2/stocks/view/0208/greatech-technology-berhad
2019-09-04,'0126,MICROLINK SOLUTIONS BERHAD,0.600,60,"Technology, Ace Market",Ace Market,0.350-0.690,1.74,0.00,0.12,34.46,0.00,14.31,4.93,100.42,https://www.klsescreener.com/v2/stocks/view/0126/microlink-solutions-berhad
2019-09-04,'0158,SCC HOLDINGS BERHAD,0.485,0,"Consumer Products & Services, Ace Market",Ace Market,0.470-0.560,4.30,3.40,0.31,11.28,7.01,13.90,1.57,68.46,https://www.klsescreener.com/v2/stocks/view/0158/scc-holdings-berhad
2019-09-04,'0010,IRIS CORPORATION BERHAD,0.160,119664,"Technology, Ace Market",Ace Market,0.130-0.185,1.31,0.00,0.10,12.18,0.00,13.81,1.68,474.61,https://www.klsescreener.com/v2/stocks/view/0010/iris-corporation-berhad
2019-09-04,'0018,LAMBO GROUP BERHAD,0.055,2738,"Technology, Ace Market",Ace Market,0.050-0.120,0.79,0.00,0.06,7.00,0.00,13.29,0.93,115.62,https://www.klsescreener.com/v2/stocks/view/0018/lambo-group-berhad
2019-09-04,'0162,WIDAD GROUP BERHAD,0.215,25567,"Construction, Ace Market",Ace Market,0.220-0.380,0.93,0.00,0.07,23.21,0.00,13.23,3.07,527.75,https://www.klsescreener.com/v2/stocks/view/0162/widad-group-berhad
2019-09-04,'0157,FOCUS POINT HOLDINGS BERHAD,0.440,2517,"Consumer Products & Services, Ace Market",Ace Market,0.120-0.480,4.59,1.88,0.26,9.58,4.27,13.07,1.25,96.80,https://www.klsescreener.com/v2/stocks/view/0157/focus-point-holdings-berhad
2019-09-04,'0193,KEJURUTERAAN ASASTERA BERHAD,0.300,59651,"Industrial Products & Services, Ace Market",Ace Market,0.190-0.295,2.04,1.00,0.16,14.71,3.33,12.74,1.88,106.20,https://www.klsescreener.com/v2/stocks/view/0193/kejuruteraan-asastera-berhad
2019-09-04,'0039,GFM SERVICES BERHAD,0.355,18893,"Industrial Products & Services, Ace Market",Ace Market,0.340-0.550,2.67,1.10,0.21,13.29,3.10,12.72,1.69,167.17,https://www.klsescreener.com/v2/stocks/view/0039/gfm-services-berhad
2019-09-04,'0084,TECHFAST HOLDINGS BERHAD,0.295,4533,"Industrial Products & Services, Ace Market",Ace Market,0.245-0.505,1.42,1.00,0.12,20.78,3.37,12.35,2.57,67.30,https://www.klsescreener.com/v2/stocks/view/0084/techfast-holdings-berhad
2019-09-04,'0026,NOVA MSC BERHAD,0.090,29631,"Technology, Ace Market",Ace Market,0.085-0.180,0.99,0.00,0.08,9.13,0.00,12.32,1.12,67.64,https://www.klsescreener.com/v2/stocks/view/0026/nova-msc-berhad
2019-09-04,'0187,BCM ALLIANCE BERHAD,0.150,5969,"Industrial Products & Services, Ace Market",Ace Market,0.150-0.250,1.48,0.20,0.12,10.16,1.33,12.30,1.25,63.19,https://www.klsescreener.com/v2/stocks/view/0187/bcm-alliance-berhad
2019-09-04,'0032,REDTONE INTERNATIONAL BERHAD,0.410,70011,"Telecommunications & Media, Ace Market",Ace Market,0.155-0.410,2.52,1.00,0.21,16.25,2.44,11.76,1.91,311.06,https://www.klsescreener.com/v2/stocks/view/0032/redtone-international-berhad
2019-09-04,'0180,KIM TECK CHEONG CONSOLIDATED BERHAD,0.145,10274,"Consumer Products & Services, Ace Market",Ace Market,0.130-0.195,2.32,0.00,0.21,6.25,0.00,11.06,0.69,73.99,https://www.klsescreener.com/v2/stocks/view/0180/kim-teck-cheong-consolidated-berhad
2019-09-04,'0146,JF TECHNOLOGY BERHAD,0.745,1000,"Technology, Ace Market",Ace Market,0.655-0.990,1.58,0.00,0.15,47.17,0.00,10.62,5.01,156.45,https://www.klsescreener.com/v2/stocks/view/0146/jf-technology-berhad
2019-09-04,'0023,IFCA MSC BERHAD,0.310,33060,"Technology, Ace Market",Ace Market,0.185-0.485,1.92,1.00,0.20,16.15,3.23,9.59,1.55,188.57,https://www.klsescreener.com/v2/stocks/view/0023/ifca-msc-berhad
2019-09-04,'0191,CABNET HOLDINGS BERHAD,0.190,0,"Technology, Ace Market",Ace Market,0.190-0.345,2.47,0.70,0.26,7.70,3.66,9.43,0.73,33.96,https://www.klsescreener.com/v2/stocks/view/0191/cabnet-holdings-berhad
2019-09-04,'0196,QES GROUP BERHAD,0.175,5422,"Industrial Products & Services, Ace Market",Ace Market,0.170-0.365,1.02,0.40,0.11,17.08,2.29,9.31,1.59,132.70,https://www.klsescreener.com/v2/stocks/view/0196/qes-group-berhad
2019-09-04,'0150,FINTEC GLOBAL BERHAD,0.050,9733,"Trad/Serv, Ace Market",Ace Market,0.040-0.075,2.65,0.00,0.28,1.88,0.00,9.25,0.17,30.75,https://www.klsescreener.com/v2/stocks/view/0150/fintec-global-berhad
2019-09-04,'0210,KIM HIN JOO (MALAYSIA) BERHAD,0.310,13153,"Consumer Products & Services, Ace Market",Ace Market,0.270-0.380,2.57,0.50,0.14,12.04,1.61,9.06,2.18,117.80,https://www.klsescreener.com/v2/stocks/view/0210/kim-hin-joo-malaysia-berhad
2019-09-04,'0098,BAHVEST RESOURCES BERHAD,0.570,13664,"Consumer Products & Services, Ace Market",Ace Market,0.335-0.740,2.25,0.00,0.50,25.28,0.00,8.93,2.26,348.12,https://www.klsescreener.com/v2/stocks/view/0098/bahvest-resources-berhad
