Market,Sector,Code,Change,ChangePercentage,Volume,BuyVolume,Buy,Sell,SellVolume,LACP,Open,High,Low,Remark,Date,Time,Close,Company,BursaURL
MAIN MARKET,PROPERTY,'4057,-,-,"3,929","25,785",0.120,0.125,81,0.125,0.125,0.125,0.125,s,11 Nov 2019,05:00PM,0.125,ASIAN PAC HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4057
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7162,-,-,2,10,0.685,0.700,158,0.7,0.700,0.700,0.700,s,11 Nov 2019,05:00PM,0.700,ASTINO BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7162
MAIN MARKET,PLANTATION,'7054,-0.005,-4.35,36,854,0.110,0.120,136,0.115,0.110,0.110,0.110,s,11 Nov 2019,05:00PM,0.110,ASTRAL ASIA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7054
MAIN MARKET,TELECOMMUNICATIONS & MEDIA,'6399,0.020,+1.41,"16,500",250,1.420,1.440,"13,358",1.42,1.420,1.440,1.410,s,11 Nov 2019,05:00PM,1.440,ASTRO MALAYSIA HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6399
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'8176,0.010,+0.63,408,36,1.600,1.610,1,1.6,1.610,1.610,1.590,s,11 Nov 2019,05:00PM,1.610,ATA IMS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8176
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7048,-,-,-,10,4.030,4.180,80,4.18,-,-,-,s,11 Nov 2019,05:00PM,-,ATLAN HOLDINGS BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7048
MAIN MARKET,REAL ESTATE INVESTMENT TRUSTS,'5130,-,-,171,427,1.050,1.060,471,1.06,1.060,1.060,1.060,s,11 Nov 2019,05:00PM,1.060,ATRIUM REAL ESTATE INVESTMENT TRUST,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5130
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7099,-0.010,-2.25,300,460,0.430,0.435,13,0.445,0.435,0.435,0.435,s,11 Nov 2019,05:00PM,0.435,ATTA GLOBAL GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7099
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'8885,-,-,100,"8,750",0.145,0.155,"3,399",0.155,0.155,0.155,0.155,s,11 Nov 2019,05:00PM,0.155,AVILLION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8885
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7579,0.005,+0.82,"2,697",890,0.610,0.615,35,0.61,0.610,0.620,0.610,s,11 Nov 2019,05:00PM,0.615,AWC BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7579
MAIN MARKET,TELECOMMUNICATIONS & MEDIA,'6888,-0.040,-0.92,"23,542",200,4.320,4.330,"8,826",4.37,4.350,4.400,4.290,s,11 Nov 2019,05:00PM,4.330,AXIATA GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6888
MAIN MARKET,REAL ESTATE INVESTMENT TRUSTS,'5106,-,-,"8,050","3,792",1.750,1.770,"1,147",1.75,1.760,1.770,1.750,s,11 Nov 2019,05:00PM,1.750,AXIS REAL ESTATE INVESTMENT TRUST,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5106
MAIN MARKET,PROPERTY,'2305,-0.040,-0.98,170,41,4.050,4.270,3,4.09,4.090,4.090,4.050,s,11 Nov 2019,05:00PM,4.050,AYER HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2305
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5021,-,-,140,80,0.285,0.295,209,0.295,0.285,0.295,0.285,s,11 Nov 2019,05:00PM,0.295,AYS VENTURES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5021
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7005,-,-,-,100,0.305,0.330,320,0.315,-,-,-,s,11 Nov 2019,05:00PM,-,B.I.G. INDUSTRIES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7005
MAIN MARKET,ENERGY,'7251,-0.005,-16.67,"7,550","37,224",0.025,0.030,"84,120",0.03,0.025,0.030,0.025,s,11 Nov 2019,05:00PM,0.025,BARAKAH OFFSHORE PETROLEUM BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7251
MAIN MARKET,PLANTATION,'1899,-0.100,-0.64,110,23,15.440,16.000,39,15.58,15.600,15.600,15.480,s,11 Nov 2019,05:00PM,15.480,BATU KAWAN BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1899
MAIN MARKET,PROPERTY,'6602,-,-,-,160,0.245,0.260,20,0.26,-,-,-,s,11 Nov 2019,05:00PM,-,BCB BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6602
MAIN MARKET,CONSTRUCTION,'5190,-0.005,-3.45,"12,180","2,079",0.140,0.145,"3,894",0.145,0.140,0.140,0.140,s,11 Nov 2019,05:00PM,0.140,BENALEC HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5190
MAIN MARKET,PROPERTY,'3239,-,-,"1,450","2,316",0.290,0.295,"1,346",0.295,0.295,0.295,0.290,s,11 Nov 2019,05:00PM,0.295,BERJAYA ASSETS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3239
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'3395,-,-,"14,801","114,164",0.235,0.240,"102,935",0.24,0.240,0.240,0.235,s,11 Nov 2019,05:00PM,0.240,BERJAYA CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3395
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5196,-0.030,-2.14,"10,010",443,1.360,1.370,934,1.4,1.400,1.400,1.360,s,11 Nov 2019,05:00PM,1.370,BERJAYA FOOD BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5196
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'4219,-,-,"19,057","30,034",0.195,0.200,"16,476",0.195,0.195,0.200,0.195,s,11 Nov 2019,05:00PM,0.195,BERJAYA LAND BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4219
MAIN MARKET,TELECOMMUNICATIONS & MEDIA,'6025,-,-,-,-,-,-,-,0.105,-,-,-,Ss,11 Nov 2019,05:00PM,-,BERJAYA MEDIA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6025
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'1562,0.030,+1.17,"3,862",240,2.570,2.590,942,2.56,2.590,2.610,2.570,s,11 Nov 2019,05:00PM,2.590,BERJAYA SPORTS TOTO BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1562
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5248,-,-,"16,056","4,766",2.200,2.210,429,2.2,2.200,2.210,2.190,s,11 Nov 2019,05:00PM,2.200,BERMAZ AUTO BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5248
MAIN MARKET,PROPERTY,'9814,-,-,-,20,0.190,0.280,"1,488",0.22,-,-,-,s,11 Nov 2019,05:00PM,-,BERTAM ALLIANCE BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9814
MAIN MARKET,FINANCIAL SERVICES,'5258,0.070,+1.64,"14,045",1,4.340,4.370,50,4.28,4.320,4.390,4.270,s,11 Nov 2019,05:00PM,4.350,BIMB HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5258
MAIN MARKET,PROPERTY,'6173,-0.005,-1.43,420,330,0.335,0.345,160,0.35,0.345,0.345,0.340,s,11 Nov 2019,05:00PM,0.345,BINA DARULAMAN BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6173
MAIN MARKET,CONSTRUCTION,'5932,-0.005,-4.00,"42,865","25,171",0.115,0.120,"15,729",0.125,0.125,0.130,0.115,s,11 Nov 2019,05:00PM,0.120,BINA PURI HOLDINGS BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5932
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'6998,-,-,"1,598","12,832",0.115,0.125,"3,403",0.125,0.120,0.125,0.120,s,11 Nov 2019,05:00PM,0.125,BINTAI KINDEN CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6998
MAIN MARKET,TRANSPORTATION & LOGISTICS,'5032,-0.070,-1.66,186,73,4.000,4.150,14,4.22,4.000,4.150,3.980,s,11 Nov 2019,05:00PM,4.150,BINTULU PORT HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5032
MAIN MARKET,PLANTATION,'5069,-,-,-,10,5.450,5.750,29,5.75,-,-,-,s,11 Nov 2019,05:00PM,-,BLD PLANTATION BHD.,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5069
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'0168,0.005,+0.79,"1,490",102,0.640,0.645,200,0.635,0.635,0.640,0.630,s,11 Nov 2019,05:00PM,0.640,BOILERMECH HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0168
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'9288,-0.005,-1.96,"1,390",108,0.250,0.255,500,0.255,0.255,0.255,0.250,s,11 Nov 2019,05:00PM,0.250,BONIA CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9288
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7036,-,-,"13,102","1,088,684",0.040,0.045,"234,370",0.045,0.040,0.045,0.040,s,11 Nov 2019,05:00PM,0.045,BORNEO OIL BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7036
MAIN MARKET,TRANSPORTATION & LOGISTICS,'8133,-,-,120,157,1.290,1.300,10,1.3,1.300,1.300,1.300,s,11 Nov 2019,05:00PM,1.300,BOUSTEAD HEAVY INDUSTRIES CORPORATION BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8133
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'2771,-,-,"3,890",393,0.960,0.970,318,0.97,0.970,0.980,0.960,s,11 Nov 2019,05:00PM,0.970,BOUSTEAD HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2771
MAIN MARKET,PLANTATION,'5254,-,-,"5,687",315,0.620,0.625,859,0.62,0.615,0.625,0.610,s,11 Nov 2019,05:00PM,0.620,BOUSTEAD PLANTATIONS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5254
