Market,Sector,Code,Change,ChangePercentage,Volume,BuyVolume,Buy,Sell,SellVolume,LACP,Open,High,Low,Remark,Date,Time,Close,Company,BursaURL
MAIN MARKET,REAL ESTATE INVESTMENT TRUSTS,'5116,0.010,+0.68,27,101,1.480,1.500,40,1.47,1.480,1.480,1.480,s,30 Oct 2019,05:00PM,1.480,AL-`AQAR HEALTHCARE REIT,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5116
MAIN MARKET,REAL ESTATE INVESTMENT TRUSTS,'5269,-,-,-,216,0.870,0.890,20,0.87,-,-,-,s,30 Oct 2019,05:00PM,-,AL-SALAM REAL ESTATE INVESTMENT TRUST,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5269
MAIN MARKET,ENERGY,'5115,-0.005,-5.00,"21,208","15,413",0.095,0.100,"41,783",0.1,0.100,0.100,0.095,s,30 Oct 2019,05:00PM,0.095,ALAM MARITIM RESOURCES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5115
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'2674,-,-,170,50,0.440,0.460,130,0.44,0.440,0.440,0.440,s,30 Oct 2019,05:00PM,0.440,ALCOM GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2674
MAIN MARKET,FINANCIAL SERVICES,'2488,-0.030,-1.09,"37,903",556,2.730,2.750,35,2.76,2.760,2.760,2.690,s,30 Oct 2019,05:00PM,2.730,ALLIANCE BANK MALAYSIA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2488
MAIN MARKET,FINANCIAL SERVICES,'1163,-0.060,-0.43,138,12,13.740,13.760,30,13.8,13.780,13.780,13.740,s,30 Oct 2019,05:00PM,13.740,ALLIANZ MALAYSIA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1163
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'2682,-,-,-,500,0.230,0.260,100,0.275,-,-,-,s,30 Oct 2019,05:00PM,-,AMALGAMATED INDUSTRIAL STEEL BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2682
MAIN MARKET,REAL ESTATE INVESTMENT TRUSTS,'4952,0.025,+3.31,84,79,0.770,0.780,74,0.755,0.770,0.780,0.770,s,30 Oct 2019,05:00PM,0.780,AMANAH HARTA TANAH PNB,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4952
MAIN MARKET,REAL ESTATE INVESTMENT TRUSTS,'5127,-,-,"1,062",888,0.760,0.765,372,0.76,0.765,0.765,0.760,s,30 Oct 2019,05:00PM,0.760,AMANAHRAYA REAL ESTATE INVESTMENT TRUST,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5127
MAIN MARKET,PROPERTY,'1007,-0.005,-1.04,985,8,0.475,0.480,20,0.48,0.480,0.480,0.475,s,30 Oct 2019,05:00PM,0.475,AMCORP PROPERTIES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1007
MAIN MARKET,CONSTRUCTION,'5293,0.010,+0.60,"18,090","1,000",1.660,1.670,267,1.66,1.660,1.680,1.630,s,30 Oct 2019,05:00PM,1.670,AME ELITE CONSORTIUM BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5293
MAIN MARKET,REAL ESTATE INVESTMENT TRUSTS,'5120,0.005,+1.04,"1,881","1,225",0.480,0.485,951,0.48,0.485,0.485,0.480,s,30 Oct 2019,05:00PM,0.485,AMFIRST REAL ESTATE INVESTMENT TRUST,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5120
MAIN MARKET,FINANCIAL SERVICES,'1015,-,-,"24,452",315,3.910,3.920,665,3.92,3.920,3.950,3.890,s,30 Oct 2019,05:00PM,3.920,AMMB HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1015
MAIN MARKET,TELECOMMUNICATIONS & MEDIA,'7031,-,-,150,180,0.615,-,-,0.615,0.615,0.615,0.615,s,30 Oct 2019,05:00PM,0.615,AMTEL HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7031
MAIN MARKET,PROPERTY,'5959,-,-,-,189,1.040,1.130,130,1.04,-,-,-,s,30 Oct 2019,05:00PM,-,AMVERTON BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5959
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'6351,0.010,+0.17,271,29,5.770,5.780,19,5.77,5.780,5.810,5.770,s,30 Oct 2019,05:00PM,5.780,AMWAY (MALAYSIA) HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6351
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7083,-,-,40,40,1.100,1.120,30,1.1,1.100,1.100,1.100,s,30 Oct 2019,05:00PM,1.100,ANALABS RESOURCES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7083
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'4758,-,-,500,300,0.485,0.495,"1,050",0.49,0.485,0.490,0.485,s,30 Oct 2019,05:00PM,0.490,ANCOM BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4758
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'6556,-,-,"2,542",426,1.090,1.110,464,1.11,1.110,1.120,1.090,s,30 Oct 2019,05:00PM,1.110,ANN JOO RESOURCES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6556
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'9342,0.005,+33.33,"35,963","20,218",0.020,0.025,"253,445",0.015,0.020,0.025,0.020,s,30 Oct 2019,05:00PM,0.020,ANZO HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9342
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5568,-,-,-,67,0.395,0.480,60,0.39,-,-,-,s,30 Oct 2019,05:00PM,-,APB RESOURCES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5568
MAIN MARKET,FINANCIAL SERVICES,'5088,0.020,+2.56,30,1,0.760,0.800,72,0.78,0.800,0.800,0.800,s,30 Oct 2019,05:00PM,0.800,APEX EQUITY HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5088
MAIN MARKET,HEALTH CARE,'7090,-0.010,-0.46,50,26,2.170,2.190,40,2.18,2.170,2.170,2.170,s,30 Oct 2019,05:00PM,2.170,APEX HEALTHCARE BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7090
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5194,-,-,590,"478,888",0.005,0.010,"27,233",0.01,0.010,0.010,0.010,s,30 Oct 2019,05:00PM,0.010,APFT BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5194
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5015,0.010,+0.49,147,53,2.040,2.080,47,2.06,2.050,2.070,2.030,s,30 Oct 2019,05:00PM,2.070,APM AUTOMOTIVE HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5015
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'6432,-,-,14,36,3.890,3.950,10,3.89,3.990,3.990,3.890,s,30 Oct 2019,05:00PM,3.890,APOLLO FOOD HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6432
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7181,0.025,+6.94,"299,390","4,238",0.385,0.390,"12,384",0.36,0.365,0.385,0.355,s,30 Oct 2019,05:00PM,0.385,ARB BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7181
MAIN MARKET,PROPERTY,'7007,-,-,-,200,0.260,0.495,3,0.25,-,-,-,s,30 Oct 2019,05:00PM,-,ARK RESOURCES HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7007
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7722,-,-,-,40,0.480,0.500,60,0.5,-,-,-,s,30 Oct 2019,05:00PM,-,ASIA BRANDS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7722
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7129,-,-,-,50,2.320,2.400,34,2.31,-,-,-,s,30 Oct 2019,05:00PM,-,ASIA FILE CORPORATION BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7129
MAIN MARKET,TELECOMMUNICATIONS & MEDIA,'0159,-0.005,-7.69,"33,761","12,831",0.060,0.065,"9,632",0.065,0.065,0.070,0.060,s,30 Oct 2019,05:00PM,0.060,ASIA MEDIA GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0159
MAIN MARKET,PROPERTY,'4057,0.005,+4.17,"8,001","12,440",0.120,0.125,"3,940",0.12,0.120,0.125,0.120,s,30 Oct 2019,05:00PM,0.125,ASIAN PAC HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4057
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7162,-0.005,-0.73,310,63,0.680,0.685,60,0.685,0.685,0.685,0.680,s,30 Oct 2019,05:00PM,0.680,ASTINO BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7162
MAIN MARKET,PLANTATION,'7054,-,-,-,750,0.110,0.120,"2,639",0.11,-,-,-,s,30 Oct 2019,05:00PM,-,ASTRAL ASIA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7054
MAIN MARKET,TELECOMMUNICATIONS & MEDIA,'6399,-0.040,-2.86,"17,541",193,1.360,1.370,135,1.4,1.380,1.410,1.350,s,30 Oct 2019,05:00PM,1.360,ASTRO MALAYSIA HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6399
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'8176,-,-,"5,794",1,1.540,1.560,"3,387",1.56,1.570,1.570,1.560,s,30 Oct 2019,05:00PM,1.560,ATA IMS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8176
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7048,0.050,+1.21,19,10,4.050,4.180,80,4.13,4.180,4.180,4.180,s,30 Oct 2019,05:00PM,4.180,ATLAN HOLDINGS BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7048
MAIN MARKET,REAL ESTATE INVESTMENT TRUSTS,'5130,-,-,"3,360",262,1.050,1.060,773,1.06,1.060,1.060,1.050,s,30 Oct 2019,05:00PM,1.060,ATRIUM REAL ESTATE INVESTMENT TRUST,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5130
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7099,-0.010,-2.56,130,50,0.375,0.385,20,0.39,0.385,0.385,0.380,s,30 Oct 2019,05:00PM,0.380,ATTA GLOBAL GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7099
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'8885,-,-,200,"2,308",0.150,0.155,"2,000",0.15,0.150,0.150,0.150,s,30 Oct 2019,05:00PM,0.150,AVILLION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8885
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7579,0.010,+1.64,"10,207",90,0.615,0.620,3,0.61,0.610,0.620,0.610,s,30 Oct 2019,05:00PM,0.620,AWC BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7579
MAIN MARKET,TELECOMMUNICATIONS & MEDIA,'6888,0.010,+0.23,"17,066",117,4.280,4.290,803,4.28,4.300,4.300,4.250,s,30 Oct 2019,05:00PM,4.290,AXIATA GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6888
MAIN MARKET,REAL ESTATE INVESTMENT TRUSTS,'5106,-0.010,-0.57,"20,981","8,483",1.730,1.740,369,1.75,1.750,1.760,1.700,s,30 Oct 2019,05:00PM,1.740,AXIS REAL ESTATE INVESTMENT TRUST,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5106
MAIN MARKET,PROPERTY,'2305,-,-,-,21,4.100,4.270,3,4.0,-,-,-,s,30 Oct 2019,05:00PM,-,AYER HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2305
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5021,-,-,111,255,0.285,0.300,"2,183",0.3,0.285,0.300,0.285,s,30 Oct 2019,05:00PM,0.300,AYS VENTURES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5021
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7005,0.010,+3.03,100,75,0.330,0.340,60,0.33,0.350,0.350,0.335,s,30 Oct 2019,05:00PM,0.340,B.I.G. INDUSTRIES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7005
MAIN MARKET,ENERGY,'7251,-,-,"3,429","147,724",0.025,0.030,"11,423",0.03,0.030,0.030,0.025,s,30 Oct 2019,05:00PM,0.030,BARAKAH OFFSHORE PETROLEUM BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7251
MAIN MARKET,PLANTATION,'1899,0.020,+0.13,50,17,15.600,15.700,1,15.6,15.620,15.620,15.580,s,30 Oct 2019,05:00PM,15.620,BATU KAWAN BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1899
MAIN MARKET,PROPERTY,'6602,-,-,150,150,0.245,0.260,430,0.26,0.250,0.260,0.250,s,30 Oct 2019,05:00PM,0.260,BCB BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6602
MAIN MARKET,CONSTRUCTION,'5190,-,-,"18,310","1,382",0.145,0.150,"2,712",0.145,0.140,0.150,0.140,s,30 Oct 2019,05:00PM,0.145,BENALEC HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5190
MAIN MARKET,PROPERTY,'3239,-,-,"3,002",988,0.290,0.300,846,0.3,0.300,0.300,0.295,s,30 Oct 2019,05:00PM,0.300,BERJAYA ASSETS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3239
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'3395,-,-,"32,975","98,999",0.235,0.240,"55,598",0.24,0.240,0.240,0.235,s,30 Oct 2019,05:00PM,0.240,BERJAYA CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3395
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5196,-0.040,-2.60,"4,088",28,1.450,1.500,"1,143",1.54,1.530,1.530,1.450,s,30 Oct 2019,05:00PM,1.500,BERJAYA FOOD BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5196
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'4219,0.005,+2.50,"7,495","20,131",0.200,0.205,"12,940",0.2,0.200,0.205,0.200,s,30 Oct 2019,05:00PM,0.205,BERJAYA LAND BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4219
MAIN MARKET,TELECOMMUNICATIONS & MEDIA,'6025,0.020,+23.53,"21,344",392,0.105,0.110,558,0.085,0.125,0.130,0.105,s,30 Oct 2019,05:00PM,0.105,BERJAYA MEDIA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6025
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'1562,-,-,"14,435",248,2.540,2.560,414,2.56,2.550,2.560,2.530,s,30 Oct 2019,05:00PM,2.560,BERJAYA SPORTS TOTO BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1562
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5248,-,-,"15,013","4,756",2.260,2.270,116,2.26,2.260,2.270,2.250,s,30 Oct 2019,05:00PM,2.260,BERMAZ AUTO BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5248
MAIN MARKET,PROPERTY,'9814,-,-,-,20,0.190,0.280,"1,553",0.22,-,-,-,s,30 Oct 2019,05:00PM,-,BERTAM ALLIANCE BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9814
MAIN MARKET,FINANCIAL SERVICES,'5258,0.100,+2.41,"29,579","9,308",4.200,4.250,43,4.15,4.170,4.250,4.160,s,30 Oct 2019,05:00PM,4.250,BIMB HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5258
MAIN MARKET,PROPERTY,'6173,-,-,-,10,0.345,0.365,19,0.345,-,-,-,s,30 Oct 2019,05:00PM,-,BINA DARULAMAN BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6173
MAIN MARKET,CONSTRUCTION,'5932,0.005,+4.17,"54,901","12,301",0.120,0.125,"1,873",0.12,0.115,0.130,0.115,s,30 Oct 2019,05:00PM,0.125,BINA PURI HOLDINGS BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5932
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'6998,0.005,+4.35,"5,462","12,214",0.115,0.120,32,0.115,0.120,0.125,0.115,s,30 Oct 2019,05:00PM,0.120,BINTAI KINDEN CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6998
MAIN MARKET,TRANSPORTATION & LOGISTICS,'5032,-,-,175,20,3.970,3.980,507,3.98,3.980,3.980,3.980,s,30 Oct 2019,05:00PM,3.980,BINTULU PORT HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5032
MAIN MARKET,PLANTATION,'5069,-,-,-,10,5.300,5.440,7,5.72,-,-,-,s,30 Oct 2019,05:00PM,-,BLD PLANTATION BHD.,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5069
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'0168,-,-,387,220,0.595,0.600,96,0.6,0.600,0.600,0.600,s,30 Oct 2019,05:00PM,0.600,BOILERMECH HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0168
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'9288,-0.005,-1.89,"2,696",336,0.260,0.265,818,0.265,0.260,0.265,0.260,s,30 Oct 2019,05:00PM,0.260,BONIA CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9288
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7036,-,-,"13,639","1,206,149",0.040,0.045,"148,070",0.045,0.045,0.045,0.040,s,30 Oct 2019,05:00PM,0.045,BORNEO OIL BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7036
MAIN MARKET,TRANSPORTATION & LOGISTICS,'8133,-,-,-,63,1.170,1.260,67,1.27,-,-,-,s,30 Oct 2019,05:00PM,-,BOUSTEAD HEAVY INDUSTRIES CORPORATION BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8133
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'2771,0.005,+0.52,"3,645",801,0.960,0.970,"1,334",0.965,0.970,0.970,0.960,s,30 Oct 2019,05:00PM,0.970,BOUSTEAD HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2771
MAIN MARKET,PLANTATION,'5254,0.005,+0.88,"5,657","4,957",0.565,0.575,298,0.57,0.570,0.575,0.565,s,30 Oct 2019,05:00PM,0.575,BOUSTEAD PLANTATIONS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5254
