,BoardType,Name,Code,BursaURL,Page
324,main_market,IOI CORPORATION BERHAD,'1961,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1961,http://www.ioigroup.com
325,main_market,IOI PROPERTIES GROUP BERHAD,'5249,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5249,http://www.ioipropertiesgroup.com
326,main_market,IPMUDA BERHAD,'5673,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5673,http://www.ipmuda.com.my
327,main_market,IQ GROUP HOLDINGS BERHAD,'5107,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5107,http://www.iq-group.com
328,main_market,IRE-TEX CORPORATION BERHAD,'7183,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7183,http://www.iretex.com.my/
329,main_market,IREKA CORPORATION BERHAD,'8834,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8834,http://www.ireka.com.my
330,main_market,ISKANDAR WATERFRONT CITY BERHAD,'1589,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1589,http://www.tebrauteguh.com.my
331,main_market,IVORY PROPERTIES GROUP BERHAD,'5175,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5175,http://www.ivory.com.my
332,main_market,JADE MARVEL GROUP BERHAD,'7043,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7043,http://www.jmr.com.my
333,main_market,JADI IMAGING HOLDINGS BERHAD,'7223,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7223,http://www.jadi.com.my
334,main_market,JAKS RESOURCES BERHAD,'4723,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4723,http://www.jaks.com.my
335,main_market,JASA KITA BERHAD,'8648,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8648,http://www.jasakita.com.my
336,main_market,JAYA TIASA HOLDINGS BHD,'4383,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4383,http://www.jayatiasa.net
337,main_market,JAYCORP BERHAD,'7152,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7152,http://www.jaycorp.com.my
338,main_market,JCBNEXT BERHAD,'0058,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0058,http://jcbnext.com/
339,main_market,JCY INTERNATIONAL BERHAD,'5161,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5161,http://www.jcyinternational.com
340,main_market,JERASIA CAPITAL BERHAD,'8931,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8931,http://www.jerasia.biz
341,main_market,JIANKUN INTERNATIONAL BERHAD,'8923,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8923,http://www.jki.com.my/
342,main_market,JKG LAND BERHAD,'6769,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6769,http://www.keladimaju.com
343,main_market,JOHAN HOLDINGS BERHAD,'3441,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3441,http://www.johanholdings.com
344,main_market,JOHORE TIN BERHAD,'7167,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7167,http://www.johoretin.com.my/
345,main_market,K-STAR SPORTS LIMITED,'5172,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5172,http://www.kstarsports.com
346,main_market,K.SENG SENG CORPORATION BERHAD,'5192,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5192,http://www.kssc.com.my
347,main_market,KAMDAR GROUP (M) BERHAD,'8672,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8672,http://www.kamdar.com.my
348,main_market,KARAMBUNAI CORP BHD,'3115,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3115,http://www.karambunaicorp.com
349,main_market,KAREX BERHAD,'5247,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5247,http://www.karex.com.my
350,main_market,KARYON INDUSTRIES BERHAD,'0054,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0054,http://www.karyongroup.com.my
351,main_market,KAWAN FOOD BERHAD,'7216,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7216,http://www.kawanfood.com/
352,main_market,KECK SENG (MALAYSIA) BERHAD,'3476,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3476,http://www.my.keckseng.com
353,main_market,KEIN HING INTERNATIONAL BERHAD,'7199,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7199,http://www.keinhing.com
354,main_market,KELINGTON GROUP BERHAD,'0151,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0151,http://www.kelington-group.com/
355,main_market,KEN HOLDINGS BERHAD,'7323,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7323,http://www.kenholdings.com.my
356,main_market,KENANGA INVESTMENT BANK BERHAD,'6483,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6483,http://www.kenanga.com.my
357,main_market,KERJAYA PROSPEK GROUP BERHAD,'7161,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7161,http://www.fututech.com.my
358,main_market,KESM INDUSTRIES BERHAD,'9334,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9334,http://www.kesmi.com
359,main_market,KEY ASIC BERHAD,'0143,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0143,http://www.keyasic.com
360,main_market,KHEE SAN BERHAD,'6203,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6203,http://www.kheesan.com
361,main_market,KHIND HOLDINGS BERHAD,'7062,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7062,http://www.khind.com
362,main_market,KIA LIM BERHAD,'6211,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6211,http://www.kialim.com.my
363,main_market,KIM HIN INDUSTRY BERHAD,'5371,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5371,http://www.kimhin.com.my
364,main_market,KIM LOONG RESOURCES BERHAD,'5027,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5027,http://www.kimloong.com.my/
365,main_market,KIMLUN CORPORATION BERHAD,'5171,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5171,http://www.kimlun.com
366,main_market,KINSTEEL BHD,'5060,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5060,http://www.kinsteel.com.my
367,main_market,KIP REAL ESTATE INVESTMENT TRUST,'5280,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5280,http://www.kipreit.com.my/
368,main_market,KKB ENGINEERING BERHAD,'9466,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9466,http://www.kkbeb.com.my/
369,main_market,KLUANG RUBBER COMPANY (MALAYA) BERHAD,'2453,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2453,http://www.kluangrubber.com
370,main_market,KNM GROUP BERHAD,'7164,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7164,http://www.knm-group.com
371,main_market,KNUSFORD BERHAD,'5035,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5035,http://www.knusford.com.my
372,main_market,KOBAY TECHNOLOGY BERHAD,'6971,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6971,http://www.kobaytech.com
373,main_market,KOMARKCORP BERHAD,'7017,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7017,http://www.komark.com.my
374,main_market,KONSORTIUM TRANSNASIONAL BERHAD,'4847,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4847,http://www.ktb.com.my
375,main_market,KOSSAN RUBBER INDUSTRIES BERHAD,'7153,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7153,http://www.kossan.com/
376,main_market,KOTRA INDUSTRIES BERHAD,'0002,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0002,http://www.kotrapharma.com
377,main_market,KPJ HEALTHCARE BERHAD,'5878,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5878,http://www.kpjhealth.com.my
378,main_market,KPS CONSORTIUM BERHAD,'9121,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9121,http://www.kpscb.com.my
379,main_market,KRETAM HOLDINGS BERHAD,'1996,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1996,http://www.kretam.com
380,main_market,KSL HOLDINGS BERHAD,'5038,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5038,http://www.ksl.net.my/
381,main_market,KUALA LUMPUR KEPONG BERHAD,'2445,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2445,http://www.klk.com.my
382,main_market,KUB MALAYSIA BERHAD,'6874,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6874,http://www.kub.com.my/
383,main_market,KUCHAI DEVELOPMENT BERHAD,'2186,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2186,http://www.kuchaidevelopment.com
384,main_market,KUMPULAN FIMA BERHAD,'6491,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6491,http://www.fima.com.my/
385,main_market,KUMPULAN H & L HIGH-TECH BERHAD,'7033,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7033,http://www.hlhightech.com
386,main_market,KUMPULAN JETSON BERHAD,'9083,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9083,http://www.jetson.com.my
387,main_market,KUMPULAN PERANGSANG SELANGOR BERHAD,'5843,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5843,http://www.kps.com.my/
388,main_market,KUMPULAN POWERNET BERHAD,'7130,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7130,http://www.powernet.com.my
389,main_market,KWANTAS CORPORATION BERHAD,'6572,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6572,http://www.kwantas.com.my
390,main_market,KYM HOLDINGS BERHAD,'8362,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8362,http://www.kym.com.my
391,main_market,LAND & GENERAL BERHAD,'3174,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3174,http://www.land-general.com
392,main_market,LANDMARKS BERHAD,'1643,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1643,http://www.landmarks.com.my
393,main_market,LATITUDE TREE HOLDINGS BERHAD,'7006,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7006,http://www.lattree.com
394,main_market,LAY HONG BERHAD,'9385,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9385,http://www.layhong.com.my
395,main_market,LB ALUMINIUM BERHAD,'9326,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9326,http://www.lbalum.com
396,main_market,LBI CAPITAL BERHAD,'8494,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8494,http://www.lbi-capital.com.my
397,main_market,LBS BINA GROUP BERHAD,'5789,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5789,http://www.lbs.com.my
398,main_market,LEADER STEEL HOLDINGS BERHAD,'9881,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9881,http://www.leadersteel.my/
399,main_market,LEBTECH BERHAD,'9628,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9628,http://www.lebtech.com.my/annual.htm
400,main_market,LEE SWEE KIAT GROUP BERHAD,'8079,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8079,http://www.lsk.com.my
401,main_market,LEON FUAT BERHAD,'5232,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5232,http://www.leonfuat.com.my
402,main_market,LEONG HUP INTERNATIONAL BERHAD,'6633,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6633,https://www.leonghupinternational.com/
403,main_market,LEWEKO RESOURCES BERHAD,'8745,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8745,https://www.leweko.com/
404,main_market,LFE CORPORATION BERHAD,'7170,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7170,http://www.lfe.com.my
405,main_market,LIEN HOE CORPORATION BERHAD,'3573,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3573,http://www.lienhoe.com.my
406,main_market,LII HEN INDUSTRIES BHD.,'7089,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7089,http://www.liihenfurniture.com/
407,main_market,LINGKARAN TRANS KOTA HOLDINGS BERHAD,'6645,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6645,http://www.litrak.com.my
408,main_market,LION FOREST INDUSTRIES BERHAD,'8486,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8486,http://www.lion.com.my/lionfib
409,main_market,LION INDUSTRIES CORPORATION BERHAD,'4235,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4235,http://www.lion.com.my/lionind
410,main_market,LONDON BISCUITS BERHAD,'7126,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7126,http://www.londonbiscuits.com.my
411,main_market,LOTTE CHEMICAL TITAN HOLDING BERHAD,'5284,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5284,http://www.lottechem.my/
412,main_market,LOTUS KFM BERHAD,'8303,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8303,http://www.kfmb.com.my
413,main_market,LPI CAPITAL BHD,'8621,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8621,http://www.lonpac.com
414,main_market,LTKM BERHAD,'7085,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7085,http://www.ltkm.com.my
415,main_market,LUSTER INDUSTRIES BHD.,'5068,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5068,http://www.lustergroup.com
416,main_market,LUXCHEM CORPORATION BERHAD,'5143,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5143,http://www.luxchem.com.my
417,main_market,LYSAGHT GALVANIZED STEEL BERHAD,'9199,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9199,http://lysaghtgalvanizedsteelbhd.com/
418,main_market,MAA GROUP BERHAD,'1198,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1198,https://www.maa.my
419,main_market,MAGNA PRIMA BERHAD,'7617,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7617,http://www.magnaprima.com.my/
420,main_market,MAGNI-TECH INDUSTRIES BERHAD,'7087,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7087,http://www.magni-tech.com.my
421,main_market,MAGNUM BERHAD,'3859,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3859,http://www.magnum.com.my
422,main_market,MAH SING GROUP BERHAD,'8583,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8583,http://www.mahsing.com.my
423,main_market,MAJUPERAK HOLDINGS BERHAD,'8141,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8141,http://www.majuperak.com.my/
424,main_market,MALAKOFF CORPORATION BERHAD,'5264,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5264,http://www.malakoff.com.my/
425,main_market,MALAYAN BANKING BERHAD,'1155,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1155,http://www.maybank.com
426,main_market,MALAYAN CEMENT BERHAD,'3794,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3794,http://www.lafargemalayancement.com
427,main_market,MALAYAN FLOUR MILLS BERHAD,'3662,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3662,http://www.mfm.com.my
428,main_market,MALAYAN UNITED INDUSTRIES BERHAD,'3891,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3891,http://www.muiglobal.com
429,main_market,MALAYSIA AIRPORTS HOLDINGS BERHAD,'5014,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5014,http://www.malaysiaairports.com.my
430,main_market,MALAYSIA BUILDING SOCIETY BERHAD,'1171,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1171,http://www.mbsb.com.my
431,main_market,MALAYSIA MARINE AND HEAVY ENGINEERING HOLDINGS BERHAD,'5186,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5186,http://www.mhb.com.my
432,main_market,MALAYSIA PACIFIC CORPORATION BERHAD,'6548,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6548,http://www.mpcb.com.my/
433,main_market,MALAYSIA SMELTING CORPORATION BERHAD,'5916,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5916,http://www.msmelt.com
434,main_market,MALAYSIA STEEL WORKS (KL) BHD,'5098,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5098,http://www.masteel.com.my
435,main_market,MALAYSIAN BULK CARRIERS BERHAD,'5077,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5077,http://www.maybulk.com.my
436,main_market,MALAYSIAN PACIFIC INDUSTRIES BERHAD,'3867,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3867,http://www.mpind.my
437,main_market,MALAYSIAN RESOURCES CORPORATION BERHAD,'1651,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1651,http://www.mrcb.com.my/main/index.php
438,main_market,MALPAC HOLDINGS BERHAD,'4936,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4936,http://www.malpac.com.my
439,main_market,MALTON BERHAD,'6181,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6181,http://www.malton.com.my/
440,main_market,MANULIFE HOLDINGS BERHAD,'1058,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1058,http://www.manulife.com.my
441,main_market,MARCO HOLDINGS BERHAD,'3514,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3514,http://www.marcoholdings.com.my
442,main_market,MARINE & GENERAL BERHAD,'5078,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5078,http://www.silk.my
443,main_market,MASTER-PACK GROUP BERHAD,'7029,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7029,http://www.master.net.my/
444,main_market,MATRIX CONCEPTS HOLDINGS BERHAD,'5236,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5236,http://www.mchb.com.my
445,main_market,MAXIS BERHAD,'6012,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6012,http://www.maxis.com.my/main.asp
446,main_market,MB WORLD GROUP BERHAD,'7189,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7189,http://www.mbworld.com.my/
447,main_market,MBM RESOURCES BHD,'5983,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5983,http://www.mbmr.com.my
448,main_market,MCE HOLDINGS BERHAD,'7004,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7004,http://www.multicode.com.my
449,main_market,MCT BERHAD,'5182,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5182,http://www.mct.com.my/
450,main_market,MEDIA CHINESE INTERNATIONAL LIMITED,'5090,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5090,http://www.mediachinesegroup.com
451,main_market,MEDIA PRIMA BERHAD,'4502,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4502,http://www.mediaprima.com.my
452,main_market,MEGA FIRST CORPORATION BERHAD,'3069,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3069,http://www.mega-first.com
453,main_market,MELATI EHSAN HOLDINGS BERHAD,'5129,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5129,http://www.melatiehsan.com.my
454,main_market,MELEWAR INDUSTRIAL GROUP BERHAD,'3778,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3778,http://www.melewar-mig.com
455,main_market,MENANG CORPORATION (M) BERHAD,'1694,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1694,http://www.menangcorporation.com
456,main_market,MENTIGA CORPORATION BERHAD,'5223,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5223,http://www.mentiga.com.my/
457,main_market,MERCURY INDUSTRIES BERHAD,'8192,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8192,http://www.mercury.com.my
458,main_market,MERGE ENERGY BHD,'5006,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5006,http://www.merge-energy.com.my
459,main_market,MERIDIAN BERHAD,'5040,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5040,http://www.meda.com.my
460,main_market,MESB BERHAD,'7234,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7234,http://www.mesbbhd.com.my
461,main_market,MESINIAGA BERHAD,'5011,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5011,http://www.mesiniaga.com.my
462,main_market,METROD HOLDINGS BERHAD,'6149,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6149,http://www.metrod.com/
463,main_market,METRONIC GLOBAL BERHAD,'0043,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0043,http://www.metronic-group.com
464,main_market,MGB BERHAD,'7595,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7595,http://www.mgbgroup.com.my/
465,main_market,MHC PLANTATIONS BHD,'5026,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5026,http://www.mhc.com.my
466,main_market,MI TECHNOVATION BERHAD,'5286,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5286,https://www.mi-eq.com/
467,main_market,MIECO CHIPBOARD BERHAD,'5001,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5001,http://www.mieco.com.my
468,main_market,MILUX CORPORATION BERHAD,'7935,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7935,http://www.milux.com.my
469,main_market,MINDA GLOBAL BERHAD,'5166,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5166,http://www.mindaglobal.com.my
470,main_market,MINETECH RESOURCES BERHAD,'7219,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7219,http://www.minetech.com.my
471,main_market,MINHO (M) BERHAD,'5576,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5576,http://www.minhobhd.com
472,main_market,MINTYE BERHAD,'5886,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5886,http://www.mintye.com
473,main_market,MISC BERHAD,'3816,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3816,http://www.misc.com.my/
474,main_market,MITRAJAYA HOLDINGS BERHAD,'9571,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9571,http://www.mitrajaya.com.my
475,main_market,MK LAND HOLDINGS BERHAD,'8893,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8893,http://www.mkland.com.my/corporate/
476,main_market,MKH BERHAD,'6114,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6114,http://www.mkhberhad.com
477,main_market,MMC CORPORATION BERHAD,'2194,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2194,http://www.mmc.com.my
478,main_market,MMS VENTURES BERHAD,'0113,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0113,http://www.mmsv.com.my
479,main_market,MNRB HOLDINGS BERHAD,'6459,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6459,http://www.mnrb.com.my
480,main_market,MPHB CAPITAL BERHAD,'5237,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5237,http://www.mphbcap.com.my
481,main_market,MRCB-QUILL REIT,'5123,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5123,http://www.qct.com.my/
482,main_market,MSCM HOLDINGS BERHAD,'0041,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0041,http://www.panpages.com
483,main_market,MSM MALAYSIA HOLDINGS BERHAD,'5202,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5202,http://www.msmholdings.com
484,main_market,MTD ACPI ENGINEERING BERHAD,'5924,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5924,http://www.mtdgrp.com
485,main_market,MUAR BAN LEE GROUP BERHAD,'5152,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5152,http://www.mbl.com/
486,main_market,MUDA HOLDINGS BERHAD,'3883,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3883,http://www.muda.com.my
