Date,Code,Name,Price,Volume,Category,Board,52week,EPS,DPS,NTA,PE,DY,ROE,PTBV,MCap.(M),URL
2019-09-18,'0198,GDB HOLDINGS BERHAD,0.295,1668,"Construction, Ace Market",Ace Market,0.220-0.350,4.18,2.00,0.18,7.05,6.78,23.23,1.64,184.38,https://www.klsescreener.com/v2/stocks/view/0198/gdb-holdings-berhad
2019-09-18,'0106,REXIT BERHAD,0.610,0,"Technology, Ace Market",Ace Market,0.530-0.725,4.16,3.00,0.20,14.66,4.92,20.80,3.05,115.49,https://www.klsescreener.com/v2/stocks/view/0106/rexit-berhad
2019-09-18,'0005,UCREST BERHAD,0.140,4550,"Technology, Ace Market",Ace Market,0.135-0.335,1.69,0.00,0.08,8.29,0.00,20.16,1.67,64.96,https://www.klsescreener.com/v2/stocks/view/0005/ucrest-berhad
2019-09-18,'0197,WEGMANS HOLDINGS BERHAD,0.260,220,"Consumer Products & Services, Ace Market",Ace Market,0.255-0.390,3.01,0.50,0.15,8.64,1.92,20.07,1.73,130.00,https://www.klsescreener.com/v2/stocks/view/0197/wegmans-holdings-berhad
2019-09-18,'0127,JHM CONSOLIDATION BERHAD,1.160,3410,"Technology, Ace Market",Ace Market,0.820-1.380,6.59,2.00,0.34,17.61,1.72,19.38,3.41,646.82,https://www.klsescreener.com/v2/stocks/view/0127/jhm-consolidation-berhad
2019-09-18,'0209,I-STONE GROUP BERHAD,0.180,146054,"Technology, Ace Market",Ace Market,0.160-0.245,1.04,0.00,0.03,17.33,0.00,17.31,6.00,219.87,https://www.klsescreener.com/v2/stocks/view/0209/i-stone-group-berhad
2019-09-18,'0040,OPENSYS (M) BERHAD,0.340,3897,"Technology, Ace Market",Ace Market,0.275-0.370,3.32,1.50,0.20,10.23,4.41,16.61,1.70,101.28,https://www.klsescreener.com/v2/stocks/view/0040/opensys-m-berhad
2019-09-18,'0201,NOVA WELLNESS GROUP BERHAD,0.585,17022,"Health Care, Ace Market",Ace Market,0.290-0.590,3.65,0.50,0.24,16.02,0.85,15.22,2.44,185.88,https://www.klsescreener.com/v2/stocks/view/0201/nova-wellness-group-berhad
2019-09-18,'0200,REVENUE GROUP BERHAD,1.490,11835,"Technology, Ace Market",Ace Market,0.627-1.690,3.73,0.00,0.25,39.91,0.00,14.93,5.96,347.14,https://www.klsescreener.com/v2/stocks/view/0200/revenue-group-berhad
2019-09-18,'0120,VISDYNAMICS HOLDINGS BERHAD,0.385,4539,"Technology, Ace Market",Ace Market,0.310-0.775,3.52,1.02,0.24,10.92,2.65,14.69,1.60,65.13,https://www.klsescreener.com/v2/stocks/view/0120/visdynamics-holdings-berhad
2019-09-18,'0208,GREATECH TECHNOLOGY BERHAD,1.500,12596,"Technology, Ace Market",Ace Market,0.940-1.520,7.46,0.00,0.26,20.11,0.00,14.35,5.77,939.00,https://www.klsescreener.com/v2/stocks/view/0208/greatech-technology-berhad
2019-09-18,'0126,MICROLINK SOLUTIONS BERHAD,0.590,0,"Technology, Ace Market",Ace Market,0.350-0.690,1.74,0.00,0.12,33.89,0.00,14.31,4.85,98.75,https://www.klsescreener.com/v2/stocks/view/0126/microlink-solutions-berhad
