Date,Code,Name (Short),Name (Full),Perfect Pillar,Open,High,Low,Close,Volume,Tick Size,Change value,Change value (%),Change status,Average Volume,52w,DPS,DY,EPS,Market Cap,P/E,PSR,PTBV,Price Bid/Ask,ROE,RPS,RSI(14),Relative Volume,Stochastic(14),Volume (B/S),URL
23/8/2019,'0026,NOVAMSC ,NOVA MSC BERHAD,,0.1,0.095,0.09,0.09,"61,500",2,-0.01,-10.00%,decreasing,"2,187,600",0.090 - 0.185,0,0.00%,1.1,67.6M,8,1,1.29,0.090 / 0.100,15.71,7.05,,0,,"4,667,500 / 3,538,200",https://www.klsescreener.com/v2/stocks/view/0026/nova-msc-berhad
23/8/2019,'0157,FOCUSP ,FOCUS POINT HOLDINGS BERHAD,,0.625,0.635,0.62,0.625,"721,900",0,0,0.00%,,"649,500",0.160 - 0.650,0,0.00%,0,103.1M,0,0,1.74,0.625 / 0.630,0,0,,1.1,,"56,300 / 76,000",https://www.klsescreener.com/v2/stocks/view/0157/focus-point-holdings-berhad
23/8/2019,'0120,VIS ,VISDYNAMICS HOLDINGS BERHAD,,0.375,0.38,0.37,0.375,"386,200",0,0,0.00%,,"924,000",0.305 - 0.795,1.02,2.72%,3.52,63.4M,11,2,1.56,0.370 / 0.375,14.67,19.13,,0.4,,"70,100 / 8,100",https://www.klsescreener.com/v2/stocks/view/0120/visdynamics-holdings-berhad
23/8/2019,'0084,TECFAST ,TECHFAST HOLDINGS BERHAD,,0.29,0.3,0.29,0.295,"213,500",1,0.005,1.72%,increasing,"1,419,800",0.245 - 0.520,1,3.39%,1.42,67.3M,21,2,2.57,0.295 / 0.300,12.35,12.51,,0.2,,"17,000 / 28,600",https://www.klsescreener.com/v2/stocks/view/0084/techfast-holdings-berhad
23/8/2019,'0126,MICROLN ,MICROLINK SOLUTIONS BERHAD,,0.55,0.55,0.55,0.55,-,0,0,0.00%,,"41,800",0.305 - 0.700,0,0.00%,1.74,92.1M,32,0,4.52,0.550 / 0.590,14.3,121.62,,0,,"20,000 / 6,000",https://www.klsescreener.com/v2/stocks/view/0126/microlink-solutions-berhad
23/8/2019,'0010,IRIS ,IRIS CORPORATION BERHAD,,0.165,0.165,0.16,0.16,"3,789,600",1,-0.005,-3.03%,decreasing,"12,612,100",0.125 - 0.195,0,0.00%,1.29,474.6M,12,2,1.74,0.160 / 0.165,14.04,7.72,,0.3,,"8,129,900 / 8,457,100",https://www.klsescreener.com/v2/stocks/view/0010/iris-corporation-berhad
23/8/2019,'0158,SCC ,SCC HOLDINGS BERHAD,,0.505,0.505,0.49,0.49,"128,600",3,-0.015,-2.97%,decreasing,"25,800",0.470 - 0.560,3.4,6.94%,4.3,69.2M,11,1,1.58,0.490 / 0.500,13.9,47.55,,5,,"83,900 / 42,000",https://www.klsescreener.com/v2/stocks/view/0158/scc-holdings-berhad
23/8/2019,'0018,LAMBO ,LAMBO GROUP BERHAD,,0.055,0.06,0.055,0.055,"3,878,200",0,0,0.00%,,"18,612,500",0.050 - 0.160,0,0.00%,0.78,115.6M,7,1,0.95,0.050 / 0.055,13.43,4.57,,0.2,,"14,166,400 / 2,768,300",https://www.klsescreener.com/v2/stocks/view/0018/lambo-group-berhad
23/8/2019,'0193,KAB ,KEJURUTERAAN ASASTERA BERHAD,,0.26,0.27,0.255,0.265,"3,759,600",1,0.005,1.92%,increasing,"1,118,700",0.185 - 0.310,0.5,1.89%,2.04,93.8M,13,1,1.66,0.260 / 0.265,12.75,37.51,,3.4,,"350,500 / 212,600",https://www.klsescreener.com/v2/stocks/view/0193/kejuruteraan-asastera-berhad
23/8/2019,'0208,GREATEC ,GREATECH TECHNOLOGY BERHAD,,1.1,1.14,1.1,1.11,"10,700,000",1,0.01,0.91%,increasing,"21,396,500",0.635 - 1.190,0,0.00%,8.02,694.9M,14,12,6.94,1.100 / 1.110,50.13,9.38,,0.5,,"731,000 / 40,600",https://www.klsescreener.com/v2/stocks/view/0208/greatech-technology-berhad
23/8/2019,'0201,NOVA ,NOVA WELLNESS GROUP BERHAD,,0.42,0.42,0.42,0.42,"165,100",0,0,0.00%,,"102,600",0.280 - 0.610,2.3,5.48%,2.64,133.5M,16,5,1.83,0.420 / 0.435,11.48,8.81,,1.6,,"10,900 / 62,900",https://www.klsescreener.com/v2/stocks/view/0201/nova-wellness-group-berhad
23/8/2019,'0162,WIDAD ,WIDAD GROUP BERHAD,,0.26,0.265,0.26,0.26,"2,319,900",0,0,0.00%,,"1,672,700",0.220 - 0.390,0,0.00%,0.77,638.2M,34,3,3.68,0.255 / 0.260,10.89,8.63,,1.4,,"1,014,000 / 50,000",https://www.klsescreener.com/v2/stocks/view/0162/widad-group-berhad
23/8/2019,'0039,GFM ,GFM SERVICES BERHAD,,0.41,0.41,0.4,0.405,"663,600",1,-0.005,-1.22%,decreasing,"2,109,000",0.360 - 0.565,1.1,2.72%,2.19,190.7M,18,1,2.03,0.405 / 0.410,10.95,28.37,,0.3,,"1,300 / 102,700",https://www.klsescreener.com/v2/stocks/view/0039/gfm-services-berhad
23/8/2019,'0180,KTC ,KIM TECK CHEONG CONSOLIDATED BERHAD,,0.145,0.15,0.145,0.15,"162,300",1,0.005,3.45%,increasing,"260,100",0.130 - 0.205,0,0.00%,2.3,76.5M,7,0,0.71,0.145 / 0.150,10.95,116.84,,0.6,,"806,800 / 9,700",https://www.klsescreener.com/v2/stocks/view/0180/kim-teck-cheong-consolidated-berhad
23/8/2019,'0195,BINACOM ,BINASAT COMMUNICATIONS BERHAD,,0.3,0.3,0.295,0.295,"142,000",1,-0.005,-1.67%,decreasing,"176,900",0.290 - 0.465,0.5,1.69%,3.15,76.7M,9,1,1.02,0.290 / 0.300,10.86,23,,0.8,,"26,000 / 10,200",https://www.klsescreener.com/v2/stocks/view/0195/binasat-communications-berhad
23/8/2019,'0032,REDTONE ,REDTONE INTERNATIONAL BERHAD,,0.385,0.405,0.385,0.39,"9,415,700",1,0.005,1.30%,increasing,"2,485,500",0.150 - 0.415,0,0.00%,2.02,295.9M,19,2,1.89,0.385 / 0.390,9.81,23.58,,3.8,,"481,500 / 337,700",https://www.klsescreener.com/v2/stocks/view/0032/redtone-international-berhad
23/8/2019,'0023,IFCAMSC ,IFCA MSC BERHAD,,0.33,0.33,0.32,0.32,"1,764,400",2,-0.01,-3.03%,decreasing,"7,488,500",0.185 - 0.520,1,3.13%,1.92,194.7M,17,2,1.6,0.320 / 0.325,9.6,15.47,,0.2,,"606,300 / 138,400",https://www.klsescreener.com/v2/stocks/view/0023/ifca-msc-berhad
23/8/2019,'0191,CABNET ,CABNET HOLDINGS BERHAD,,0.19,0.19,0.19,0.19,"20,000",0,0,0.00%,,"112,900",0.190 - 0.360,0.7,3.68%,2.39,34.0M,8,1,0.72,0.190 / 0.215,9,28.05,,0.2,,"33,600 / 14,000",https://www.klsescreener.com/v2/stocks/view/0191/cabnet-holdings-berhad
23/8/2019,'0074,GOCEAN ,GREEN OCEAN CORPORATION BERHAD,,0.075,0.085,0.08,0.08,"321,000",1,0.005,6.67%,increasing,"304,200",0.075 - 0.125,0,0.00%,0.68,23.2M,12,0,1.05,0.080 / 0.085,8.95,124.77,,1.1,,"89,000 / 556,100",https://www.klsescreener.com/v2/stocks/view/0074/green-ocean-corporation-berhad
23/8/2019,'0176,KRONO ,KRONOLOGI ASIA BERHAD,,0.59,0.605,0.585,0.585,"3,292,600",1,-0.005,-0.85%,decreasing,"2,704,600",0.515 - 0.780,2,3.42%,3.8,286.2M,15,2,1.33,0.585 / 0.595,8.64,34.43,,1.2,,"271,100 / 101,000",https://www.klsescreener.com/v2/stocks/view/0176/kronologi-asia-berhad
23/8/2019,'0171,PLABS ,PETERLABS HOLDINGS BERHAD,,0.19,0.195,0.185,0.195,"54,500",1,0.005,2.63%,increasing,"472,900",0.185 - 0.400,0,0.00%,1.81,41.9M,11,0,0.85,0.185 / 0.195,7.89,42.86,,0.1,,"409,500 / 188,000",https://www.klsescreener.com/v2/stocks/view/0171/peterlabs-holdings-berhad
23/8/2019,'0179,BIOHLDG ,BIOALPHA HOLDINGS BERHAD,,0.2,0.205,0.2,0.205,"326,800",1,0.005,2.50%,increasing,"976,300",0.195 - 0.270,0.11,0.54%,1.42,176.3M,14,3,1.11,0.200 / 0.205,7.7,8.08,,0.3,,"118,000 / 349,200",https://www.klsescreener.com/v2/stocks/view/0179/bioalpha-holdings-berhad
23/8/2019,'0001,SCOMNET ,SUPERCOMNET TECHNOLOGIES BERHAD,,0.775,0.78,0.775,0.775,"104,000",0,0,0.00%,,"815,600",0.480 - 1.080,1.52,1.96%,2.32,498.3M,33,5,2.5,0.770 / 0.775,7.48,15.78,,0.1,,"15,900 / 1,700",https://www.klsescreener.com/v2/stocks/view/0001/supercomnet-technologies-berhad
23/8/2019,'0104,GENETEC ,GENETEC TECHNOLOGY BERHAD,,1.12,1.12,1.12,1.12,"7,200",0,0,0.00%,,"46,000",1.100 - 2.050,5,4.46%,13.27,47.4M,8,0,0.63,1.140 / 1.270,7.41,229.74,,0.2,,"500 / 5,000",https://www.klsescreener.com/v2/stocks/view/0104/genetec-technology-berhad
23/8/2019,'0203,SMETRIC ,SECUREMETRIC BERHAD,,0.48,0.535,0.46,0.53,"8,700",10,0.05,10.42%,increasing,"258,200",0.370 - 0.610,0,0.00%,1.16,129.1M,46,4,3.36,0.470 / 0.530,7.36,14.44,,0,,"10,000 / 9,000",https://www.klsescreener.com/v2/stocks/view/0203/securemetric-berhad
23/8/2019,'0111,K1 ,K-ONE TECHNOLOGY BERHAD,,0.205,0.205,0.2,0.2,"1,069,800",1,-0.005,-2.44%,decreasing,"1,678,100",0.180 - 0.350,0,0.00%,1.04,145.8M,19,2,1.29,0.200 / 0.205,6.71,11.29,,0.6,,"733,900 / 608,000",https://www.klsescreener.com/v2/stocks/view/0111/k-one-technology-berhad
23/8/2019,'0011,BTECH ,BRITE-TECH BERHAD,,0.215,0.22,0.215,0.22,"6,000",1,0.005,2.33%,increasing,"744,800",0.180 - 0.380,1.6,7.27%,1.59,55.4M,14,2,0.92,0.210 / 0.220,6.63,10.42,,0,,"132,600 / 149,000",https://www.klsescreener.com/v2/stocks/view/0011/brite-tech-berhad
23/8/2019,'0089,TEXCYCL ,TEX CYCLE TECHNOLOGY (M) BERHAD,,0.385,0.39,0.385,0.385,"147,000",0,0,0.00%,,"26,900",0.380 - 0.680,0.6,1.56%,2.57,98.6M,15,3,0.94,0.380 / 0.385,6.28,13.07,,5.5,,"13,700 / 25,000",https://www.klsescreener.com/v2/stocks/view/0089/tex-cycle-technology-m-berhad
23/8/2019,'0202,RGTECH ,RADIANT GLOBALTECH BERHAD,,0.255,0.265,0.25,0.26,"293,800",1,0.005,1.96%,increasing,"541,000",0.200 - 0.355,0,0.00%,0.65,136.6M,40,2,2.31,0.255 / 0.260,5.77,11.78,,0.5,,"33,000 / 142,200",https://www.klsescreener.com/v2/stocks/view/0202/radiant-globaltech-berhad
23/8/2019,'0205,DPIH ,DPI HOLDINGS BERHAD,,0.16,0.165,0.16,0.165,"53,500",1,0.005,3.13%,increasing,"687,800",0.150 - 0.350,0,0.00%,1.04,80.3M,16,2,1.1,0.160 / 0.165,6.93,6.89,,0.1,,"262,700 / 128,300",https://www.klsescreener.com/v2/stocks/view/0205/dpi-holdings-berhad
23/8/2019,'0207,MESTRON ,MESTRON HOLDINGS BERHAD,,0.115,0.12,0.11,0.115,"2,023,600",0,0,0.00%,,"18,807,500",0.105 - 0.210,0,0.00%,1.25,90.9M,9,5,1.92,0.110 / 0.115,20.83,2.15,,0.1,,"4,125,100 / 1,062,500",https://www.klsescreener.com/v2/stocks/view/0207/mestron-holdings-berhad
23/8/2019,'0129,SRIDGE ,SILVER RIDGE HOLDINGS BHD,,0.23,0.23,0.23,0.23,"407,900",0,0,0.00%,,"583,600",0.195 - 0.340,0,0.00%,0.41,32.3M,56,2,2.88,0.230 / 0.235,5.13,10.75,,0.7,,"24,100 / 330,000",https://www.klsescreener.com/v2/stocks/view/0129/silver-ridge-holdings-bhd
23/8/2019,'0108,N2N ,N2N CONNECT BERHAD,,0.75,0.77,0.745,0.76,"134,200",2,0.01,1.33%,increasing,"464,900",0.700 - 1.310,0.9,1.18%,2.27,454.4M,33,4,1.81,0.755 / 0.760,5.4,17.81,,0.3,,"19,600 / 15,000",https://www.klsescreener.com/v2/stocks/view/0108/n2n-connect-berhad
23/8/2019,'0206,NADIBHD ,GAGASAN NADI CERGAS BERHAD,,0.25,0.26,0.25,0.255,"583,000",1,0.005,2.00%,increasing,"931,000",0.235 - 0.400,0,0.00%,3.79,192.0M,7,1,0.45,0.250 / 0.255,6.65,32.85,,0.6,,"197,000 / 277,700",https://www.klsescreener.com/v2/stocks/view/0206/gagasan-nadi-cergas-berhad
23/8/2019,'0160,HHHCORP ,HIAP HUAT HOLDINGS BERHAD,,0.13,0.125,0.11,0.11,"7,848,200",4,-0.02,-15.38%,decreasing,"2,368,000",0.080 - 0.155,0,0.00%,0.88,36.7M,13,1,0.61,0.110 / 0.115,4.89,17.26,,3.3,,"258,300 / 786,100",https://www.klsescreener.com/v2/stocks/view/0160/hiap-huat-holdings-berhad
23/8/2019,'0112,MIKROMB ,MIKRO MSC BERHAD,,0.2,0.2,0.2,0.2,"17,600",0,0,0.00%,,"89,600",0.190 - 0.330,0.8,4.00%,0.65,117.8M,31,3,1.43,0.190 / 0.200,4.66,7.68,,0.2,,"50,000 / 41,700",https://www.klsescreener.com/v2/stocks/view/0112/mikro-msc-berhad
23/8/2019,'0025,YBS ,YBS INTERNATIONAL BERHAD,,0.125,0.125,0.125,0.125,-,0,0,0.00%,,"96,100",0.115 - 0.180,0,0.00%,1.12,30.2M,11,0,0.52,0.125 / 0.135,4.67,28.52,,0,,"142,000 / 85,800",https://www.klsescreener.com/v2/stocks/view/0025/ybs-international-berhad
23/8/2019,'0080,STRAITS ,STRAITS INTER LOGISTICS BERHAD,,0.21,0.215,0.205,0.205,"784,400",1,-0.005,-2.38%,decreasing,"2,134,900",0.195 - 0.285,0,0.00%,0.91,133.4M,23,0,1.25,0.205 / 0.210,5.55,62.88,,0.4,,"466,700 / 95,900",https://www.klsescreener.com/v2/stocks/view/0080/straits-inter-logistics-berhad
23/8/2019,'0199,TRIMODE ,TRI-MODE SYSTEM (M) BERHAD,,0.38,0.38,0.38,0.38,-,0,0,0.00%,,"22,000",0.295 - 0.500,1,2.63%,1.9,63.1M,20,1,0.88,0.345 / 0.375,4.42,48.75,,0,,"5,000 / 13,600",https://www.klsescreener.com/v2/stocks/view/0199/tri-mode-system-m-berhad
23/8/2019,'0147,INNITY ,INNITY CORPORATION BERHAD,,0.46,0.46,0.46,0.46,-,0,0,0.00%,,"2,200",0.420 - 0.720,0,0.00%,1.05,64.0M,44,1,1.92,0.435 / 0.470,4.38,77.38,,0,,"5,200 / 16,400",https://www.klsescreener.com/v2/stocks/view/0147/innity-corporation-berhad
23/8/2019,'0109,SCBUILD ,SC ESTATE BUILDER BERHAD,,0.04,0.04,0.035,0.04,"231,100",0,0,0.00%,,"1,661,100",0.010 - 0.050,0,0.00%,0.16,35.3M,24,3,1.03,0.035 / 0.040,4.1,1.51,,0.1,,"1,004,200 / 7,008,400",https://www.klsescreener.com/v2/stocks/view/0109/sc-estate-builder-berhad
23/8/2019,'0210,KHJB ,KIM HIN JOO (MALAYSIA) BERHAD,,0.275,0.275,0.265,0.27,"1,098,400",1,-0.005,-1.82%,decreasing,"4,928,600",0.245 - 0.435,0,0.00%,2.04,102.6M,13,4,2.04,0.265 / 0.270,15.41,6.38,,0.2,,"500,000 / 1,800",https://www.klsescreener.com/v2/stocks/view/0210/kim-hin-joo-malaysia-berhad
23/8/2019,'0007,PUC ,PUC BERHAD,,0.065,0.07,0.065,0.07,"708,000",1,0.005,7.69%,increasing,"7,277,500",0.065 - 0.175,0,0.00%,0.36,151.1M,19,3,0.59,0.065 / 0.070,3.05,2.3,,0.1,,"22,747,200 / 8,608,800",https://www.klsescreener.com/v2/stocks/view/0007/puc-berhad
23/8/2019,'0211,TASHIN ,TASHIN HOLDINGS BERHAD,,0.295,0.305,0.29,0.295,"2,100,600",0,0,0.00%,,"8,306,900",0.290 - 0.580,0,0.00%,3.04,103.0M,10,1,0.54,0.295 / 0.305,5.53,33.99,,0.3,,"373,300 / 90,600",https://www.klsescreener.com/v2/stocks/view/0211/tashin-holdings-berhad
23/8/2019,'0098,BAHVEST ,BAHVEST RESOURCES BERHAD,,0.595,0.605,0.585,0.59,"3,023,100",1,-0.005,-0.84%,decreasing,"5,611,300",0.325 - 1.230,0,0.00%,0.91,360.3M,65,6,0.78,0.585 / 0.590,1.21,10.65,,0.5,,"498,300 / 27,100",https://www.klsescreener.com/v2/stocks/view/0098/bahvest-resources-berhad
23/8/2019,'0190,ESAFE ,EVERSAFE RUBBER BERHAD,,0.2,0.2,0.2,0.2,-,0,0,0.00%,,"34,200",0.170 - 0.300,0,0.00%,0.59,48.1M,34,0,0.8,0.190 / 0.205,2.35,46.81,,0,,"2,000 / 73,400",https://www.klsescreener.com/v2/stocks/view/0190/eversafe-rubber-berhad
23/8/2019,'0100,ESCERAM ,ES CERAMICS TECHNOLOGY BHD,,0.16,0.16,0.16,0.16,"48,000",0,0,0.00%,,"87,900",0.105 - 0.220,0,0.00%,0.38,32.9M,42,1,0.64,0.160 / 0.170,1.52,15.81,,0.5,,"72,000 / 25,000",https://www.klsescreener.com/v2/stocks/view/0100/es-ceramics-technology-bhd
23/8/2019,'0189,MATANG ,MATANG BERHAD,,0.065,0.065,0.065,0.065,"470,000",0,0,0.00%,,"751,100",0.065 - 0.080,0.2,3.08%,0.13,117.7M,50,12,0.65,0.065 / 0.070,1.3,0.55,,0.6,,"15,815,000 / 3,563,700",https://www.klsescreener.com/v2/stocks/view/0189/matang-berhad
23/8/2019,'0181,AEMULUS ,AEMULUS HOLDINGS BERHAD,,0.3,0.28,0.265,0.275,"8,664,400",5,-0.025,-8.33%,decreasing,"2,875,900",0.175 - 0.385,0.18,0.65%,0.15,151.0M,188,5,1.94,0.270 / 0.275,1.06,5.1,,3,,"425,600 / 86,200",https://www.klsescreener.com/v2/stocks/view/0181/aemulus-holdings-berhad
23/8/2019,'0081,MEGASUN ,MEGA SUN CITY HOLDINGS BERHAD,,0.095,0.095,0.095,0.095,"40,000",0,0,0.00%,,"132,800",0.090 - 0.240,0,0.00%,0.28,23.8M,34,3,0.33,0.100 / 0.105,0.97,2.85,,0.3,,"355,000 / 100,000",https://www.klsescreener.com/v2/stocks/view/0081/mega-sun-city-holdings-berhad
23/8/2019,'0079,ORION ,ORION IXL BERHAD,,0.12,0.115,0.105,0.11,"9,866,800",2,-0.01,-8.33%,decreasing,"5,611,600",0.040 - 0.230,0,0.00%,0.09,77.8M,122,9,0.74,0.110 / 0.115,0.6,1.26,,1.8,,"155,500 / 1,912,900",https://www.klsescreener.com/v2/stocks/view/0079/orion-ixl-berhad
23/8/2019,'0035,OPCOM ,OPCOM HOLDINGS BERHAD,,0.46,0.455,0.45,0.45,"290,000",2,-0.01,-2.17%,decreasing,"794,000",0.435 - 0.920,0,0.00%,0.29,72.6M,157,1,0.82,0.445 / 0.450,0.53,46.25,,0.4,,"80,000 / 500",https://www.klsescreener.com/v2/stocks/view/0035/opcom-holdings-berhad
23/8/2019,'0140,MACPIE ,MACPIE BERHAD,,0.155,0.15,0.145,0.145,"3,312,000",2,-0.01,-6.45%,decreasing,"2,074,400",0.100 - 0.250,0,0.00%,0.06,51.2M,249,1,0.91,0.145 / 0.150,0.38,24.4,,1.6,,"75,000 / 317,200",https://www.klsescreener.com/v2/stocks/view/0140/macpie-berhad
23/8/2019,'0060,VC ,VORTEX CONSOLIDATED BERHAD,,0.17,0.17,0.165,0.17,"30,000",0,0,0.00%,,"7,277,000",0.070 - 0.330,0,0.00%,0.07,66.3M,232,0,0.75,0.165 / 0.170,0.31,39.99,,0,,"150,500 / 1,500",https://www.klsescreener.com/v2/stocks/view/0060/vortex-consolidated-berhad
23/8/2019,'0131,DGSB ,DIVERSIFIED GATEWAY SOLUTIONS BERHAD,,0.09,0.095,0.09,0.095,"836,000",1,0.005,5.56%,increasing,"3,483,800",0.045 - 0.120,0,0.00%,0.16,70.8M,58,1,0.01,0.090 / 0.095,0.02,10.49,,0.2,,"5,787,100 / 1,719,300",https://www.klsescreener.com/v2/stocks/view/0131/diversified-gateway-solutions-berhad
23/8/2019,'0050,SYSTECH ,SYSTECH BHD,,0.17,0.17,0.165,0.17,"238,000",0,0,0.00%,,"362,700",0.160 - 0.325,0.2,1.18%,0.08,59.1M,214,2,0.01,0.165 / 0.170,0.01,8.07,,0.7,,"11,000 / 287,000",https://www.klsescreener.com/v2/stocks/view/0050/systech-bhd
23/8/2019,'0103PR,MNC-PR ,,,0.005,0.005,0.005,0.005,"700,000",0,0,0.00%,,"193,200",0.005 - 0.005,0,0.00%,0,#NAME?,0,0,,0.000 / 0.005,,0,,3.6,,"0 / 353,206,500",https://www.klsescreener.com/v2/stocks/view/0103PR
23/8/2019,'0045,GNB ,G NEPTUNE BERHAD,,0.065,0.06,0.06,0.06,"470,000",1,-0.005,-7.69%,decreasing,"647,200",0.045 - 0.100,0,0.00%,-0.32,17.3M,-19,0,-4.62,0.060 / 0.065,24.62,0,,0.7,,"38,000 / 388,000",https://www.klsescreener.com/v2/stocks/view/0045/g-neptune-berhad
23/8/2019,'0141,WINTONI ,WINTONI GROUP BERHAD,,0.035,0.035,0.035,0.035,-,0,0,0.00%,,"174,600",0.035 - 0.035,0,0.00%,-0.32,18.0M,-11,76,-0.17,0.000 / 0.000,1.52,0.05,,0,,0 / 0,https://www.klsescreener.com/v2/stocks/view/0141/wintoni-group-berhad
23/8/2019,'0161,SCH ,SCH GROUP BERHAD,,0.105,0.11,0.105,0.11,"196,400",1,0.005,4.76%,increasing,"934,600",0.090 - 0.180,0,0.00%,-0.87,61.1M,-13,1,0.01,0.105 / 0.115,-0.05,17.61,,0.2,,"701,000 / 266,000",https://www.klsescreener.com/v2/stocks/view/0161/sch-group-berhad
23/8/2019,'0146,JFTECH ,JF TECHNOLOGY BERHAD,,0.75,0.755,0.745,0.745,"315,500",1,-0.005,-0.67%,decreasing,"53,100",0.640 - 1.020,0,0.00%,1.58,156.5M,47,7,4.96,0.745 / 0.750,10.52,10.96,,5.9,,"85,900 / 49,500",https://www.klsescreener.com/v2/stocks/view/0146/jf-technology-berhad
23/8/2019,'0096,NEXGRAM ,NEXGRAM HOLDINGS BERHAD,,0.02,0.02,0.015,0.02,"30,100",0,0,0.00%,,"2,666,500",0.010 - 0.030,0,0.00%,-2.55,41.4M,-1,1,0,0.015 / 0.020,-0.35,2.68,,0,,"2,720,300 / 54,341,100",https://www.klsescreener.com/v2/stocks/view/0096/nexgram-holdings-berhad
23/8/2019,'0170,KANGER ,KANGER INTERNATIONAL BERHAD,,0.075,0.08,0.07,0.075,"4,783,100",0,0,0.00%,,"3,076,600",0.035 - 0.090,0,0.00%,-0.08,67.0M,-95,1,0.52,0.075 / 0.080,-0.56,7.22,,1.6,,"4,584,700 / 3,941,800",https://www.klsescreener.com/v2/stocks/view/0170/kanger-international-berhad
23/8/2019,'0006,PINEAPP ,PINEAPPLE RESOURCES BERHAD,,0.325,0.325,0.325,0.325,-,0,0,0.00%,,"2,300",0.240 - 0.730,0,0.00%,-0.32,15.8M,-102,0,0.6,0.280 / 0.330,-0.59,116.56,,0,,"10,000 / 8,000",https://www.klsescreener.com/v2/stocks/view/0006/pineapple-resources-berhad
23/8/2019,'0163,CAREPLS ,CAREPLUS GROUP BERHAD,,0.135,0.145,0.135,0.145,"457,500",2,0.01,7.41%,increasing,"309,900",0.130 - 0.245,0,0.00%,-0.4,77.0M,-36,0,0.77,0.135 / 0.145,-2.12,66.14,,1.5,,"340,400 / 252,000",https://www.klsescreener.com/v2/stocks/view/0163/careplus-group-berhad
