Date,Code,Name (Short),Name (Full),Perfect Pillar,Open,High,Low,Close,Volume,Tick Size,Change value,Change value (%),Change status,Average Volume,52w,DPS,DY,EPS,Market Cap,P/E,PSR,PTBV,Price Bid/Ask,ROE,RPS,RSI(14),Relative Volume,Stochastic(14),Volume (B/S),URL
2019-10-02,'0198,GDB ,GDB HOLDINGS BERHAD,,0.32,0.340,0.320,0.335,"1,977,800",3,+0.015 ,+4.69%,increasing,"932,500",0.220 - 0.360,2.00,5.97%,4.18,209.4M,8,1,1.86,0.330 / 0.335,23.22,41.73,,2.1,,"115,500 / 1,200",https://www.klsescreener.com/v2/stocks/view/0198/gdb-holdings-berhad
2019-10-02,'0106,REXIT ,REXIT BERHAD,,0.615,0.615,0.615,0.615,-,0,0.000 ,0.00%,,"15,800",0.525 - 0.750,3.00,4.88%,4.16,116.4M,15,5,3.08,0.615 / 0.640,20.80,11.61,,0.0,,"1,000 / 11,400",https://www.klsescreener.com/v2/stocks/view/0106/rexit-berhad
2019-10-02,'0005,UCREST ,UCREST BERHAD,,0.135,0.130,0.130,0.130,"465,000",1,-0.005 ,-3.70%,decreasing,"3,675,400",0.125 - 0.335,0.00,0.00%,1.69,60.3M,8,2,1.55,0.130 / 0.135,20.17,6.22,,0.1,,"222,500 / 790,400",https://www.klsescreener.com/v2/stocks/view/0005/ucrest-berhad
2019-10-02,'0197,WEGMANS ,WEGMANS HOLDINGS BERHAD,,0.27,0.270,0.265,0.265,"173,200",1,-0.005 ,-1.85%,decreasing,"766,300",0.255 - 0.395,0.50,1.89%,3.01,132.5M,9,1,1.75,0.265 / 0.270,19.87,18.71,,0.2,,"20,800 / 41,000",https://www.klsescreener.com/v2/stocks/view/0197/wegmans-holdings-berhad
2019-10-02,'0127,JHM ,JHM CONSOLIDATION BERHAD,,1.26,1.280,1.250,1.270,"845,600",1,+0.010 ,+0.79%,increasing,"761,400",0.805 - 1.390,2.00,1.57%,6.59,708.2M,19,3,3.74,1.270 / 1.280,19.38,48.05,,1.1,,"5,100 / 84,300",https://www.klsescreener.com/v2/stocks/view/0127/jhm-consolidation-berhad
2019-10-02,'0209,ISTONE ,I-STONE GROUP BERHAD,,0.185,0.185,0.175,0.175,"3,878,200",2,-0.010 ,-5.41%,decreasing,"27,954,800",0.150 - 0.275,0.00,0.00%,1.04,213.8M,17,6,5.83,0.175 / 0.180,34.67,3.10,,0.1,,"8,188,300 / 258,300",https://www.klsescreener.com/v2/stocks/view/0209/i-stone-group-berhad
2019-10-02,'0040,OPENSYS ,OPENSYS (M) BERHAD,,0.33,0.335,0.325,0.330,"89,100",0,0.000 ,0.00%,,"298,600",0.275 - 0.375,1.50,4.55%,3.32,98.3M,10,1,1.65,0.330 / 0.335,16.60,35.03,,0.3,,"11,900 / 27,700",https://www.klsescreener.com/v2/stocks/view/0040/opensys-m-berhad
2019-10-02,'0201,NOVA ,NOVA WELLNESS GROUP BERHAD,,0.575,0.580,0.565,0.575,"599,800",0,0.000 ,0.00%,,"651,200",0.280 - 0.600,0.50,0.87%,3.65,182.7M,16,6,2.40,0.565 / 0.575,15.21,9.30,,0.9,,"12,500 / 49,600",https://www.klsescreener.com/v2/stocks/view/0201/nova-wellness-group-berhad
2019-10-02,'0200,REVENUE ,REVENUE GROUP BERHAD,,1.55,1.580,1.530,1.550,"4,178,100",0,0.000 ,0.00%,,"1,643,800",0.905 - 1.730,0.00,0.00%,3.73,361.1M,42,6,6.32,1.540 / 1.550,15.22,25.48,,2.5,,"30,000 / 170,200",https://www.klsescreener.com/v2/stocks/view/0200/revenue-group-berhad
2019-10-02,'0208,GREATEC ,GREATECH TECHNOLOGY BERHAD,,1.51,1.540,1.490,1.520,"4,278,600",1,+0.010 ,+0.66%,increasing,"6,516,900",0.635 - 1.590,0.00,0.00%,7.46,951.5M,20,9,5.85,1.520 / 1.530,28.69,17.53,,0.7,,"67,800 / 16,000",https://www.klsescreener.com/v2/stocks/view/0208/greatech-technology-berhad
2019-10-02,'0126,MICROLN ,MICROLINK SOLUTIONS BERHAD,,0.56,0.560,0.550,0.550,"63,000",2,-0.010 ,-1.79%,decreasing,"42,200",0.305 - 0.700,0.00,0.00%,1.74,92.1M,32,0,4.52,0.545 / 0.590,14.30,121.61,,1.5,,"20,000 / 21,900",https://www.klsescreener.com/v2/stocks/view/0126/microlink-solutions-berhad
2019-10-02,'0158,SCC ,SCC HOLDINGS BERHAD,,0.495,0.495,0.495,0.495,-,0,0.000 ,0.00%,,"31,500",0.470 - 0.560,3.40,6.87%,4.30,69.9M,12,1,1.60,0.495 / 0.510,13.90,47.55,,0.0,,"34,100 / 6,000",https://www.klsescreener.com/v2/stocks/view/0158/scc-holdings-berhad
