Date,Code,Name,Price,Volume,Category,Board,52week,EPS,DPS,NTA,PE,DY,ROE,PTBV,MCap.(M),URL
23/8/2019,'0198,GDB HOLDINGS BERHAD,0.315,12954,"Construction, Ace Market",Ace Market,0.220-0.420,4.18,2,0.18,7.53,6.35,23.23,1.75,196.88,https://www.klsescreener.com/v2/stocks/view/0198/gdb-holdings-berhad
23/8/2019,'0106,REXIT BERHAD,0.62,51,"Technology, Ace Market",Ace Market,0.530-0.725,4.13,3,0.19,15.02,4.84,21.72,3.26,117.39,https://www.klsescreener.com/v2/stocks/view/0106/rexit-berhad
23/8/2019,'0197,WEGMANS HOLDINGS BERHAD,0.29,3208,"Consumer Products & Services, Ace Market",Ace Market,0.290-0.390,3.15,0.5,0.15,9.2,1.72,21.01,1.93,145,https://www.klsescreener.com/v2/stocks/view/0197/wegmans-holdings-berhad
23/8/2019,'0005,UCREST BERHAD,0.135,17465,"Technology, Ace Market",Ace Market,0.145-0.385,1.69,0,0.08,7.99,0,20.16,1.61,62.64,https://www.klsescreener.com/v2/stocks/view/0005/ucrest-berhad
23/8/2019,'0127,JHM CONSOLIDATION BERHAD,1.18,1286,"Technology, Ace Market",Ace Market,0.820-1.380,6.81,2,0.34,17.33,1.69,20.03,3.47,657.97,https://www.klsescreener.com/v2/stocks/view/0127/jhm-consolidation-berhad
23/8/2019,'0209,I-STONE GROUP BERHAD,0.16,111305,"Technology, Ace Market",Ace Market,0.165-0.245,1.04,0,0.03,15.41,0,17.31,5.33,195.44,https://www.klsescreener.com/v2/stocks/view/0209/i-stone-group-berhad
23/8/2019,'0040,OPENSYS (M) BERHAD,0.335,7249,"Technology, Ace Market",Ace Market,0.275-0.370,3.28,1.5,0.19,10.21,4.48,17.27,1.76,99.79,https://www.klsescreener.com/v2/stocks/view/0040/opensys-m-berhad
23/8/2019,'0200,REVENUE GROUP BERHAD,1.56,7865,"Technology, Ace Market",Ace Market,0.627-1.690,3.69,0,0.21,42.26,0,16.78,7.09,361.92,https://www.klsescreener.com/v2/stocks/view/0200/revenue-group-berhad
23/8/2019,'0196,QES GROUP BERHAD,0.2,6738,"Industrial Products & Services, Ace Market",Ace Market,0.185-0.365,1.9,0.4,0.12,10.54,2,15.82,1.67,151.66,https://www.klsescreener.com/v2/stocks/view/0196/qes-group-berhad
23/8/2019,'0187,BCM ALLIANCE BERHAD,0.16,1090,"Industrial Products & Services, Ace Market",Ace Market,0.160-0.250,1.88,0.2,0.12,8.52,1.25,15.65,1.33,67.4,https://www.klsescreener.com/v2/stocks/view/0187/bcm-alliance-berhad
23/8/2019,'0026,NOVA MSC BERHAD,0.1,7001,"Technology, Ace Market",Ace Market,0.095-0.180,1.1,0,0.07,9.13,0,15.65,1.43,75.16,https://www.klsescreener.com/v2/stocks/view/0026/nova-msc-berhad
23/8/2019,'0157,FOCUS POINT HOLDINGS BERHAD,0.625,3958,"Consumer Products & Services, Ace Market",Ace Market,0.160-0.640,5.59,2.5,0.36,11.18,4,15.52,1.74,103.13,https://www.klsescreener.com/v2/stocks/view/0157/focus-point-holdings-berhad
