Date,Code,Name (Short),Name (Full),Perfect Pillar,Open,High,Low,Close,Volume,Tick Size,Change value,Change value (%),Change status,Average Volume,52w,DPS,DY,EPS,Market Cap,P/E,PSR,PTBV,Price Bid/Ask,ROE,RPS,RSI(14),Relative Volume,Stochastic(14),Volume (B/S),URL
2019-10-18,'0198,GDB ,GDB HOLDINGS BERHAD,,0.345,0.345,0.335,0.345,"874,700",0,0.000 ,0.00%,,"858,300",0.220 - 0.365,2.00,5.80%,4.18,215.6M,8,1,1.92,0.340 / 0.345,23.22,41.73,,1.0,,"10,000 / 118,200",https://www.klsescreener.com/v2/stocks/view/0198/gdb-holdings-berhad
2019-10-18,'0106,REXIT ,REXIT BERHAD,,0.64,0.675,0.640,0.675,"11,100",7,+0.035 ,+5.47%,increasing,"15,400",0.525 - 0.750,3.00,4.44%,4.16,127.8M,16,6,3.38,0.645 / 0.675,20.80,11.61,,0.7,,"5,000 / 19,400",https://www.klsescreener.com/v2/stocks/view/0106/rexit-berhad
2019-10-18,'0005,UCREST ,UCREST BERHAD,,0.135,0.140,0.135,0.135,"1,308,600",0,0.000 ,0.00%,,"2,938,200",0.125 - 0.335,0.00,0.00%,1.69,62.6M,8,2,1.61,0.135 / 0.140,20.17,6.22,,0.4,,"382,300 / 1,697,000",https://www.klsescreener.com/v2/stocks/view/0005/ucrest-berhad
2019-10-18,'0197,WEGMANS ,WEGMANS HOLDINGS BERHAD,,0.275,0.275,0.265,0.275,"237,100",0,0.000 ,0.00%,,"366,100",0.255 - 0.380,0.50,1.82%,3.01,137.5M,9,1,1.82,0.275 / 0.280,19.87,18.71,,0.6,,"18,400 / 183,500",https://www.klsescreener.com/v2/stocks/view/0197/wegmans-holdings-berhad
2019-10-18,'0127,JHM ,JHM CONSOLIDATION BERHAD,,1.35,1.370,1.340,1.340,"1,233,200",1,-0.010 ,-0.74%,decreasing,"1,156,000",0.805 - 1.410,2.00,1.49%,6.59,747.2M,20,3,3.94,1.340 / 1.350,19.38,48.05,,1.1,,"358,600 / 281,000",https://www.klsescreener.com/v2/stocks/view/0127/jhm-consolidation-berhad
2019-10-18,'0209,ISTONE ,I-STONE GROUP BERHAD,,0.25,0.260,0.245,0.255,"29,120,100",1,+0.005 ,+2.00%,increasing,"19,183,400",0.150 - 0.275,0.00,0.00%,1.04,311.5M,25,8,8.50,0.250 / 0.255,34.67,3.10,,1.5,,"3,628,700 / 2,032,200",https://www.klsescreener.com/v2/stocks/view/0209/i-stone-group-berhad
2019-10-18,'0040,OPENSYS ,OPENSYS (M) BERHAD,,0.34,0.340,0.335,0.335,"386,800",1,-0.005 ,-1.47%,decreasing,"301,100",0.275 - 0.365,1.50,4.48%,3.32,99.8M,10,1,1.68,0.335 / 0.340,16.60,35.03,,1.3,,"1,700 / 106,000",https://www.klsescreener.com/v2/stocks/view/0040/opensys-m-berhad
2019-10-18,'0201,NOVA ,NOVA WELLNESS GROUP BERHAD,,0.61,0.640,0.610,0.620,"1,788,600",2,+0.010 ,+1.64%,increasing,"1,135,600",0.280 - 0.665,0.50,0.81%,3.65,197.0M,17,7,2.58,0.620 / 0.625,15.21,9.30,,1.6,,"24,000 / 5,000",https://www.klsescreener.com/v2/stocks/view/0201/nova-wellness-group-berhad
2019-10-18,'0200,REVENUE ,REVENUE GROUP BERHAD,,1.64,1.710,1.640,1.680,"6,850,700",4,+0.040 ,+2.44%,increasing,"1,609,000",0.905 - 1.730,0.00,0.00%,3.72,392.5M,45,7,6.85,1.680 / 1.690,15.18,25.41,,4.3,,"13,200 / 32,500",https://www.klsescreener.com/v2/stocks/view/0200/revenue-group-berhad
2019-10-18,'0208,GREATEC ,GREATECH TECHNOLOGY BERHAD,,1.92,1.960,1.920,1.940,"1,575,100",2,+0.020 ,+1.04%,increasing,"5,621,500",0.635 - 2.020,0.00,0.00%,7.46,"1,214.4M",26,11,7.46,1.930 / 1.940,28.69,17.53,,0.3,,"13,400 / 183,500",https://www.klsescreener.com/v2/stocks/view/0208/greatech-technology-berhad
2019-10-18,'0126,MICROLN ,MICROLINK SOLUTIONS BERHAD,,0.56,0.555,0.555,0.555,"18,000",1,-0.005 ,-0.89%,decreasing,"34,400",0.305 - 0.700,0.00,0.00%,1.74,92.9M,32,0,4.56,0.550 / 0.555,14.30,121.62,,0.5,,"20,000 / 1,000",https://www.klsescreener.com/v2/stocks/view/0126/microlink-solutions-berhad
2019-10-18,'0158,SCC ,SCC HOLDINGS BERHAD,,0.5,0.500,0.500,0.500,"22,000",0,0.000 ,0.00%,,"27,600",0.470 - 0.560,3.40,6.80%,4.30,70.6M,12,1,1.62,0.500 / 0.510,13.90,47.55,,0.8,,"28,100 / 6,600",https://www.klsescreener.com/v2/stocks/view/0158/scc-holdings-berhad
2019-10-18,'0010,IRIS ,IRIS CORPORATION BERHAD,,0.14500000000000002,0.145,0.140,0.140,"2,133,000",1,-0.005 ,-3.45%,decreasing,"10,377,300",0.125 - 0.195,0.00,0.00%,1.31,415.3M,11,2,1.47,0.140 / 0.145,13.77,7.62,,0.2,,"28,296,200 / 4,572,300",https://www.klsescreener.com/v2/stocks/view/0010/iris-corporation-berhad
2019-10-18,'0018,LAMBO ,LAMBO GROUP BERHAD,,0.055,0.050,0.045,0.050,"1,230,100",1,-0.005 ,-9.09%,decreasing,"3,324,500",0.045 - 0.160,0.00,0.00%,0.79,105.1M,6,1,0.85,0.045 / 0.050,13.37,4.97,,0.4,,"11,141,100 / 564,500",https://www.klsescreener.com/v2/stocks/view/0018/lambo-group-berhad
2019-10-18,'0162,WIDAD ,WIDAD GROUP BERHAD,,0.355,0.365,0.350,0.365,"13,978,400",2,+0.010 ,+2.82%,increasing,"4,484,600",0.215 - 0.365,0.00,0.00%,0.93,895.9M,39,4,5.32,0.360 / 0.365,13.55,9.96,,3.1,,"10,000 / 804,300",https://www.klsescreener.com/v2/stocks/view/0162/widad-group-berhad
2019-10-18,'0157,FOCUSP ,FOCUS POINT HOLDINGS BERHAD,,0.345,0.345,0.340,0.345,"151,100",0,0.000 ,0.00%,,"613,300",0.160 - 0.650,1.88,5.45%,4.59,75.9M,8,0,1.31,0.340 / 0.345,17.38,85.45,,0.2,,"31,700 / 1,000",https://www.klsescreener.com/v2/stocks/view/0157/focus-point-holdings-berhad
2019-10-18,'0193,KAB ,KEJURUTERAAN ASASTERA BERHAD,,0.52,0.590,0.510,0.555,"3,782,000",7,+0.035 ,+6.73%,increasing,"3,104,300",0.185 - 0.590,1.00,1.80%,2.04,196.5M,27,1,3.47,0.555 / 0.575,12.75,37.51,,1.2,,"106,400 / 28,900",https://www.klsescreener.com/v2/stocks/view/0193/kejuruteraan-asastera-berhad
