Date,Code,Name,Price,Volume,Category,Board,52week,EPS,DPS,NTA,PE,DY,ROE,PTBV,MCap.(M),URL
2019-09-05,'0198,GDB HOLDINGS BERHAD,0.295,3461,"Construction, Ace Market",Ace Market,0.220-0.355,4.18,2.00,0.18,7.05,6.78,23.23,1.64,184.38,https://www.klsescreener.com/v2/stocks/view/0198/gdb-holdings-berhad
2019-09-05,'0106,REXIT BERHAD,0.600,0,"Technology, Ace Market",Ace Market,0.530-0.725,4.16,3.00,0.20,14.42,5.00,20.80,3.00,113.60,https://www.klsescreener.com/v2/stocks/view/0106/rexit-berhad
2019-09-05,'0005,UCREST BERHAD,0.140,7798,"Technology, Ace Market",Ace Market,0.135-0.335,1.69,0.00,0.08,8.29,0.00,20.16,1.67,64.96,https://www.klsescreener.com/v2/stocks/view/0005/ucrest-berhad
2019-09-05,'0197,WEGMANS HOLDINGS BERHAD,0.270,699,"Consumer Products & Services, Ace Market",Ace Market,0.270-0.390,3.01,0.50,0.15,8.97,1.85,20.07,1.80,135.00,https://www.klsescreener.com/v2/stocks/view/0197/wegmans-holdings-berhad
2019-09-05,'0127,JHM CONSOLIDATION BERHAD,1.150,5875,"Technology, Ace Market",Ace Market,0.820-1.380,6.59,2.00,0.34,17.46,1.74,19.38,3.38,641.24,https://www.klsescreener.com/v2/stocks/view/0127/jhm-consolidation-berhad
2019-09-05,'0209,I-STONE GROUP BERHAD,0.175,146558,"Technology, Ace Market",Ace Market,0.160-0.245,1.04,0.00,0.03,16.85,0.00,17.31,5.83,213.76,https://www.klsescreener.com/v2/stocks/view/0209/i-stone-group-berhad
2019-09-05,'0040,OPENSYS (M) BERHAD,0.325,3910,"Technology, Ace Market",Ace Market,0.275-0.370,3.32,1.50,0.20,9.78,4.62,16.61,1.62,96.82,https://www.klsescreener.com/v2/stocks/view/0040/opensys-m-berhad
2019-09-05,'0201,NOVA WELLNESS GROUP BERHAD,0.500,11983,"Health Care, Ace Market",Ace Market,0.290-0.585,3.65,0.50,0.24,13.69,1.00,15.22,2.08,158.87,https://www.klsescreener.com/v2/stocks/view/0201/nova-wellness-group-berhad
2019-09-05,'0200,REVENUE GROUP BERHAD,1.490,5339,"Technology, Ace Market",Ace Market,0.627-1.690,3.75,0.00,0.25,39.75,0.00,15.00,5.96,345.68,https://www.klsescreener.com/v2/stocks/view/0200/revenue-group-berhad
2019-09-05,'0120,VISDYNAMICS HOLDINGS BERHAD,0.360,1776,"Technology, Ace Market",Ace Market,0.310-0.775,3.52,1.02,0.24,10.21,2.83,14.69,1.50,60.90,https://www.klsescreener.com/v2/stocks/view/0120/visdynamics-holdings-berhad
2019-09-05,'0208,GREATECH TECHNOLOGY BERHAD,1.280,146220,"Technology, Ace Market",Ace Market,0.940-1.230,7.46,0.00,0.26,17.16,0.00,14.35,4.92,801.28,https://www.klsescreener.com/v2/stocks/view/0208/greatech-technology-berhad
2019-09-05,'0126,MICROLINK SOLUTIONS BERHAD,0.580,30,"Technology, Ace Market",Ace Market,0.350-0.690,1.74,0.00,0.12,33.31,0.00,14.31,4.77,97.07,https://www.klsescreener.com/v2/stocks/view/0126/microlink-solutions-berhad
2019-09-05,'0158,SCC HOLDINGS BERHAD,0.520,72,"Consumer Products & Services, Ace Market",Ace Market,0.470-0.560,4.30,3.40,0.31,12.10,6.54,13.90,1.68,73.40,https://www.klsescreener.com/v2/stocks/view/0158/scc-holdings-berhad
2019-09-05,'0010,IRIS CORPORATION BERHAD,0.155,160227,"Technology, Ace Market",Ace Market,0.130-0.185,1.31,0.00,0.10,11.80,0.00,13.81,1.63,459.77,https://www.klsescreener.com/v2/stocks/view/0010/iris-corporation-berhad
2019-09-05,'0018,LAMBO GROUP BERHAD,0.055,19414,"Technology, Ace Market",Ace Market,0.050-0.120,0.79,0.00,0.06,7.00,0.00,13.29,0.93,115.62,https://www.klsescreener.com/v2/stocks/view/0018/lambo-group-berhad
2019-09-05,'0162,WIDAD GROUP BERHAD,0.225,25204,"Construction, Ace Market",Ace Market,0.215-0.380,0.93,0.00,0.07,24.29,0.00,13.23,3.21,552.29,https://www.klsescreener.com/v2/stocks/view/0162/widad-group-berhad
2019-09-05,'0157,FOCUS POINT HOLDINGS BERHAD,0.420,5167,"Consumer Products & Services, Ace Market",Ace Market,0.120-0.480,4.59,1.88,0.26,9.14,4.48,13.07,1.20,92.40,https://www.klsescreener.com/v2/stocks/view/0157/focus-point-holdings-berhad
2019-09-05,'0193,KEJURUTERAAN ASASTERA BERHAD,0.305,39528,"Industrial Products & Services, Ace Market",Ace Market,0.190-0.300,2.04,1.00,0.16,14.96,3.28,12.74,1.91,107.97,https://www.klsescreener.com/v2/stocks/view/0193/kejuruteraan-asastera-berhad
2019-09-05,'0039,GFM SERVICES BERHAD,0.340,7658,"Industrial Products & Services, Ace Market",Ace Market,0.340-0.550,2.67,1.10,0.21,12.73,3.24,12.72,1.62,160.11,https://www.klsescreener.com/v2/stocks/view/0039/gfm-services-berhad
2019-09-05,'0084,TECHFAST HOLDINGS BERHAD,0.295,623,"Industrial Products & Services, Ace Market",Ace Market,0.245-0.505,1.42,1.00,0.12,20.78,3.37,12.35,2.57,67.30,https://www.klsescreener.com/v2/stocks/view/0084/techfast-holdings-berhad
2019-09-05,'0026,NOVA MSC BERHAD,0.090,7082,"Technology, Ace Market",Ace Market,0.085-0.180,0.99,0.00,0.08,9.13,0.00,12.32,1.12,67.64,https://www.klsescreener.com/v2/stocks/view/0026/nova-msc-berhad
2019-09-05,'0187,BCM ALLIANCE BERHAD,0.145,5832,"Industrial Products & Services, Ace Market",Ace Market,0.150-0.250,1.48,0.20,0.12,9.82,1.38,12.30,1.21,61.08,https://www.klsescreener.com/v2/stocks/view/0187/bcm-alliance-berhad
2019-09-05,'0032,REDTONE INTERNATIONAL BERHAD,0.405,44967,"Telecommunications & Media, Ace Market",Ace Market,0.155-0.410,2.52,1.00,0.21,16.05,2.47,11.76,1.89,307.26,https://www.klsescreener.com/v2/stocks/view/0032/redtone-international-berhad
2019-09-05,'0180,KIM TECK CHEONG CONSOLIDATED BERHAD,0.145,4340,"Consumer Products & Services, Ace Market",Ace Market,0.130-0.195,2.32,0.00,0.21,6.25,0.00,11.06,0.69,73.99,https://www.klsescreener.com/v2/stocks/view/0180/kim-teck-cheong-consolidated-berhad
2019-09-05,'0146,JF TECHNOLOGY BERHAD,0.765,6573,"Technology, Ace Market",Ace Market,0.655-0.990,1.58,0.00,0.15,48.43,0.00,10.62,5.14,160.65,https://www.klsescreener.com/v2/stocks/view/0146/jf-technology-berhad
2019-09-05,'0023,IFCA MSC BERHAD,0.305,28448,"Technology, Ace Market",Ace Market,0.185-0.485,1.92,1.00,0.20,15.89,3.28,9.59,1.52,185.53,https://www.klsescreener.com/v2/stocks/view/0023/ifca-msc-berhad
2019-09-05,'0191,CABNET HOLDINGS BERHAD,0.190,0,"Technology, Ace Market",Ace Market,0.190-0.345,2.47,0.70,0.26,7.70,3.66,9.43,0.73,33.96,https://www.klsescreener.com/v2/stocks/view/0191/cabnet-holdings-berhad
2019-09-05,'0196,QES GROUP BERHAD,0.175,14025,"Industrial Products & Services, Ace Market",Ace Market,0.170-0.365,1.02,0.40,0.11,17.08,2.29,9.31,1.59,132.70,https://www.klsescreener.com/v2/stocks/view/0196/qes-group-berhad
2019-09-05,'0150,FINTEC GLOBAL BERHAD,0.055,2120,"Trad/Serv, Ace Market",Ace Market,0.040-0.075,2.65,0.00,0.28,2.07,0.00,9.25,0.19,33.82,https://www.klsescreener.com/v2/stocks/view/0150/fintec-global-berhad
2019-09-05,'0210,KIM HIN JOO (MALAYSIA) BERHAD,0.310,2447,"Consumer Products & Services, Ace Market",Ace Market,0.270-0.380,2.57,0.50,0.14,12.04,1.61,9.06,2.18,117.80,https://www.klsescreener.com/v2/stocks/view/0210/kim-hin-joo-malaysia-berhad
2019-09-05,'0098,BAHVEST RESOURCES BERHAD,0.560,25740,"Consumer Products & Services, Ace Market",Ace Market,0.335-0.740,2.25,0.00,0.50,24.84,0.00,8.93,2.22,342.01,https://www.klsescreener.com/v2/stocks/view/0098/bahvest-resources-berhad
2019-09-05,'0176,KRONOLOGI ASIA BERHAD,0.595,30478,"Technology, Ace Market",Ace Market,0.525-0.765,3.80,2.00,0.44,15.66,3.36,8.63,1.35,291.12,https://www.klsescreener.com/v2/stocks/view/0176/kronologi-asia-berhad
2019-09-05,'0001,SUPERCOMNET TECHNOLOGIES BERHAD,0.755,1060,"Industrial Products & Services, Ace Market",Ace Market,0.520-1.040,2.49,1.52,0.30,30.27,2.01,8.31,2.52,485.47,https://www.klsescreener.com/v2/stocks/view/0001/supercomnet-technologies-berhad
2019-09-05,'0171,PETERLABS HOLDINGS BERHAD,0.185,2403,"Consumer Products & Services, Ace Market",Ace Market,0.190-0.370,1.84,0.00,0.23,10.08,0.00,7.87,0.79,39.73,https://www.klsescreener.com/v2/stocks/view/0171/peterlabs-holdings-berhad
2019-09-05,'0203,SECUREMETRIC BERHAD,0.505,0,"Technology, Ace Market",Ace Market,0.395-0.590,1.16,0.00,0.16,43.44,0.00,7.37,3.20,123.02,https://www.klsescreener.com/v2/stocks/view/0203/securemetric-berhad
2019-09-05,'0195,BINASAT COMMUNICATIONS BERHAD,0.210,19098,"Telecommunications & Media, Ace Market",Ace Market,0.210-0.460,2.06,0.00,0.29,10.22,0.00,7.09,0.72,54.60,https://www.klsescreener.com/v2/stocks/view/0195/binasat-communications-berhad
2019-09-05,'0011,BRITE-TECH BERHAD,0.215,220,"Trad/Serv, Ace Market",Ace Market,0.205-0.365,1.57,1.60,0.23,13.66,7.44,6.84,0.93,54.18,https://www.klsescreener.com/v2/stocks/view/0011/brite-tech-berhad
2019-09-05,'0111,K-ONE TECHNOLOGY BERHAD,0.195,4620,"Technology, Ace Market",Ace Market,0.133-0.280,1.04,0.00,0.16,18.73,0.00,6.71,1.26,142.14,https://www.klsescreener.com/v2/stocks/view/0111/k-one-technology-berhad
2019-09-05,'0206,GAGASAN NADI CERGAS BERHAD,0.245,450,"Construction, Ace Market",Ace Market,0.235-0.305,3.76,0.50,0.57,6.52,2.04,6.59,0.43,184.49,https://www.klsescreener.com/v2/stocks/view/0206/gagasan-nadi-cergas-berhad
2019-09-05,'0179,BIOALPHA HOLDINGS BERHAD,0.195,10213,"Consumer Products & Services, Ace Market",Ace Market,0.195-0.265,1.18,0.00,0.19,16.59,0.00,6.31,1.05,167.74,https://www.klsescreener.com/v2/stocks/view/0179/bioalpha-holdings-berhad
