Market,Sector,Code,Change,ChangePercentage,Volume,BuyVolume,Buy,Sell,SellVolume,LACP,Open,High,Low,Remark,Date,Time,Close,Company,BursaURL,MarketStatus,TickSize,TickSizeRemark
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5238,-0.005,-3.13,"38,610","30,489",0.155,0.160,"50,233",0.16,0.160,0.160,0.155,s,22 Nov 2019,05:00PM,0.155,AIRASIA X BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5238,MarketNoChange,1.0000000000000009,
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'2658,0.000,0.00,36,15,15.640,15.700,56,15.64,15.620,15.640,15.600,s,22 Nov 2019,05:00PM,15.640,AJINOMOTO (MALAYSIA) BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2658,MarketGapDown,0.0,OpenAndClosePriceMismatch
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7609,0.000,0.00,650,392,0.415,0.420,625,0.415,0.415,0.415,0.415,s,22 Nov 2019,05:00PM,0.415,AJIYA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7609,MarketNoChange,0.0,
MAIN MARKET,REAL ESTATE INVESTMENT TRUSTS,'5116,0.000,0.00,0,134,1.460,1.500,180,1.46,-,-,-,s,22 Nov 2019,05:00PM,-,AL-`AQAR HEALTHCARE REIT,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5116,MarketClosed,0.0,
MAIN MARKET,REAL ESTATE INVESTMENT TRUSTS,'5269,0.000,0.00,113,88,0.850,0.880,87,0.85,0.880,0.880,0.850,s,22 Nov 2019,05:00PM,0.850,AL-SALAM REAL ESTATE INVESTMENT TRUST,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5269,MarketGapUp,0.0,OpenAndClosePriceMismatch
MAIN MARKET,ENERGY,'5115,-0.005,-3.45,"468,736","12,487",0.135,0.140,"63,704",0.145,0.145,0.145,0.135,s,22 Nov 2019,05:00PM,0.140,ALAM MARITIM RESOURCES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5115,MarketNoChange,0.9999999999999953,
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'2674,-0.010,-2.22,54,286,0.440,0.460,76,0.45,0.460,0.460,0.440,s,22 Nov 2019,05:00PM,0.440,ALCOM GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2674,MarketGapUp,4.0000000000000036,
MAIN MARKET,FINANCIAL SERVICES,'2488,-0.070,-2.51,"114,690","5,136",2.720,2.750,"2,663",2.79,2.790,2.800,2.720,s,22 Nov 2019,05:00PM,2.720,ALLIANCE BANK MALAYSIA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2488,MarketNoChange,6.999999999999984,
MAIN MARKET,FINANCIAL SERVICES,'1163,0.020,+0.14,170,53,13.820,14.000,246,13.98,13.980,14.040,13.820,s,22 Nov 2019,05:00PM,14.000,ALLIANZ MALAYSIA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1163,MarketNoChange,0.9999999999999787,
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'2682,0.035,+12.96,283,21,0.260,0.310,369,0.27,0.310,0.310,0.305,s,22 Nov 2019,05:00PM,0.305,AMALGAMATED INDUSTRIAL STEEL BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2682,MarketGapUp,1.0000000000000009,
MAIN MARKET,REAL ESTATE INVESTMENT TRUSTS,'4952,0.000,0.00,63,22,0.775,0.790,93,0.78,0.775,0.780,0.775,s,22 Nov 2019,05:00PM,0.780,AMANAH HARTA TANAH PNB,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4952,MarketGapDown,0.0,OpenAndClosePriceMismatch
MAIN MARKET,REAL ESTATE INVESTMENT TRUSTS,'5127,0.005,+0.65,"2,582",15,0.770,0.775,344,0.765,0.770,0.775,0.765,s,22 Nov 2019,05:00PM,0.770,AMANAHRAYA REAL ESTATE INVESTMENT TRUST,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5127,MarketGapUp,0.0,
MAIN MARKET,PROPERTY,'1007,-0.005,-1.06,330,190,0.465,0.475,39,0.47,0.475,0.475,0.465,s,22 Nov 2019,05:00PM,0.465,AMCORP PROPERTIES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1007,MarketGapUp,1.9999999999999907,
MAIN MARKET,CONSTRUCTION,'5293,-0.020,-1.05,"26,164",319,1.880,1.890,570,1.9,1.900,1.910,1.870,s,22 Nov 2019,05:00PM,1.880,AME ELITE CONSORTIUM BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5293,MarketNoChange,2.0000000000000018,
MAIN MARKET,REAL ESTATE INVESTMENT TRUSTS,'5120,-0.005,-1.01,"12,415",71,0.490,0.495,"1,150",0.495,0.495,0.500,0.485,s,22 Nov 2019,05:00PM,0.490,AMFIRST REAL ESTATE INVESTMENT TRUST,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5120,MarketNoChange,1.0000000000000009,
MAIN MARKET,FINANCIAL SERVICES,'1015,0.000,0.00,"14,790",478,4.060,4.110,10,4.06,4.050,4.140,4.020,s,22 Nov 2019,05:00PM,4.060,AMMB HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1015,MarketGapDown,0.0,OpenAndClosePriceMismatch
MAIN MARKET,TELECOMMUNICATIONS & MEDIA,'7031,0.000,0.00,0,50,0.620,0.680,1,0.615,-,-,-,s,22 Nov 2019,05:00PM,-,AMTEL HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7031,MarketClosed,0.0,
MAIN MARKET,PROPERTY,'5959,0.000,0.00,0,50,1.020,1.120,20,1.05,-,-,-,s,22 Nov 2019,05:00PM,-,AMVERTON BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5959,MarketClosed,0.0,
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'6351,0.080,+1.38,104,41,5.800,5.860,17,5.78,5.760,5.880,5.760,s,22 Nov 2019,05:00PM,5.860,AMWAY (MALAYSIA) HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6351,MarketGapDown,10.000000000000053,
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7083,0.000,0.00,0,500,1.090,1.150,170,1.08,-,-,-,s,22 Nov 2019,05:00PM,-,ANALABS RESOURCES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7083,MarketClosed,0.0,
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'4758,0.010,+2.08,"2,141",200,0.490,0.495,"1,710",0.48,0.480,0.490,0.480,s,22 Nov 2019,05:00PM,0.490,ANCOM BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4758,MarketNoChange,2.0000000000000018,
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'6556,-0.020,-1.85,"5,643","2,085",1.050,1.060,376,1.08,1.100,1.100,1.050,s,22 Nov 2019,05:00PM,1.060,ANN JOO RESOURCES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6556,MarketGapUp,4.0000000000000036,
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'9342,0.000,0.00,"180,265","96,537",0.025,0.030,"64,104",0.025,0.025,0.030,0.025,s,22 Nov 2019,05:00PM,0.025,ANZO HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9342,MarketNoChange,0.0,
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5568,0.000,0.00,263,166,0.355,0.380,"2,237",0.38,0.380,0.380,0.380,s,22 Nov 2019,05:00PM,0.380,APB RESOURCES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5568,MarketNoChange,0.0,
MAIN MARKET,FINANCIAL SERVICES,'5088,0.000,0.00,0,300,0.835,0.880,30,0.825,-,-,-,s,22 Nov 2019,05:00PM,-,APEX EQUITY HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5088,MarketClosed,0.0,
MAIN MARKET,HEALTH CARE,'7090,0.010,+0.42,"1,159",12,2.410,2.420,80,2.4,2.400,2.410,2.350,s,22 Nov 2019,05:00PM,2.410,APEX HEALTHCARE BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7090,MarketNoChange,1.000000000000023,
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5194,0.000,0.00,"3,000","678,554",0.005,0.010,"76,022",0.01,0.010,0.010,0.010,s,22 Nov 2019,05:00PM,0.010,APFT BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5194,MarketNoChange,0.0,
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5015,0.000,0.00,"1,450",342,2.030,2.050,40,2.03,2.020,2.040,2.020,s,22 Nov 2019,05:00PM,2.030,APM AUTOMOTIVE HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5015,MarketGapDown,0.0,OpenAndClosePriceMismatch
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'6432,-0.020,-0.49,79,20,4.020,4.040,1,4.06,4.060,4.060,4.020,s,22 Nov 2019,05:00PM,4.040,APOLLO FOOD HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6432,MarketNoChange,1.9999999999999574,
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7181,-0.010,-3.03,"78,478","25,840",0.315,0.320,"16,738",0.33,0.330,0.330,0.315,s,22 Nov 2019,05:00PM,0.320,ARB BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7181,MarketNoChange,2.0000000000000018,
MAIN MARKET,PROPERTY,'7007,0.000,0.00,0,300,0.270,-,-,0.27,-,-,-,s,22 Nov 2019,05:00PM,-,ARK RESOURCES HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7007,MarketClosed,0.0,
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7722,0.000,0.00,0,100,0.440,0.580,90,0.5,-,-,-,s,22 Nov 2019,05:00PM,-,ASIA BRANDS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7722,MarketClosed,0.0,
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7129,0.000,0.00,365,20,2.310,2.350,23,2.32,2.340,2.340,2.300,s,22 Nov 2019,05:00PM,2.320,ASIA FILE CORPORATION BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7129,MarketGapUp,0.0,OpenAndClosePriceMismatch
MAIN MARKET,TELECOMMUNICATIONS & MEDIA,'0159,0.000,0.00,"9,609",276,0.080,0.085,165,0.08,0.080,0.085,0.075,s,22 Nov 2019,05:00PM,0.080,ASIA MEDIA GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0159,MarketNoChange,0.0,
MAIN MARKET,PROPERTY,'4057,0.005,+4.00,"45,664","5,374",0.130,0.135,"7,165",0.125,0.135,0.140,0.130,s,22 Nov 2019,05:00PM,0.130,ASIAN PAC HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4057,MarketGapUp,1.0000000000000009,
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7162,0.000,0.00,"1,829",636,0.690,0.695,330,0.69,0.690,0.695,0.680,s,22 Nov 2019,05:00PM,0.690,ASTINO BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7162,MarketNoChange,0.0,
MAIN MARKET,PLANTATION,'7054,0.005,+4.00,679,348,0.125,0.130,14,0.125,0.125,0.130,0.125,s,22 Nov 2019,05:00PM,0.130,ASTRAL ASIA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7054,MarketNoChange,1.0000000000000009,
MAIN MARKET,TELECOMMUNICATIONS & MEDIA,'6399,0.030,+2.10,"5,384","3,000",1.450,1.460,487,1.43,1.440,1.460,1.420,s,22 Nov 2019,05:00PM,1.460,ASTRO MALAYSIA HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6399,MarketGapUp,2.0000000000000018,
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'8176,0.030,+1.78,"5,914",120,1.710,1.740,162,1.69,1.750,1.750,1.720,s,22 Nov 2019,05:00PM,1.720,ATA IMS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8176,MarketGapUp,3.0000000000000027,
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7048,0.000,0.00,0,100,4.070,4.170,60,4.18,-,-,-,s,22 Nov 2019,05:00PM,-,ATLAN HOLDINGS BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7048,MarketClosed,0.0,
MAIN MARKET,REAL ESTATE INVESTMENT TRUSTS,'5130,0.000,0.00,828,"2,097",1.040,1.050,379,1.05,1.050,1.050,1.040,s,22 Nov 2019,05:00PM,1.050,ATRIUM REAL ESTATE INVESTMENT TRUST,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5130,MarketNoChange,0.0,
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7099,-0.005,-0.92,780,50,0.520,0.540,15,0.545,0.540,0.545,0.540,s,22 Nov 2019,05:00PM,0.540,ATTA GLOBAL GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7099,MarketGapDown,0.0,
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'8885,0.000,0.00,50,"1,220",0.140,0.145,501,0.14,0.140,0.140,0.140,s,22 Nov 2019,05:00PM,0.140,AVILLION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8885,MarketNoChange,0.0,
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7579,0.005,+0.83,"2,014",50,0.605,0.610,423,0.605,0.615,0.615,0.600,s,22 Nov 2019,05:00PM,0.610,AWC BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7579,MarketGapUp,1.0000000000000009,
MAIN MARKET,TELECOMMUNICATIONS & MEDIA,'6888,0.060,+1.40,"19,892",12,4.300,4.400,183,4.3,4.290,4.400,4.280,s,22 Nov 2019,05:00PM,4.360,AXIATA GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6888,MarketGapDown,7.000000000000028,
MAIN MARKET,REAL ESTATE INVESTMENT TRUSTS,'5106,0.000,0.00,"2,392",446,1.770,1.780,187,1.77,1.770,1.780,1.760,s,22 Nov 2019,05:00PM,1.770,AXIS REAL ESTATE INVESTMENT TRUST,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5106,MarketNoChange,0.0,
MAIN MARKET,PROPERTY,'2305,0.050,+1.18,60,140,4.130,4.350,50,4.25,4.130,4.300,4.130,s,22 Nov 2019,05:00PM,4.300,AYER HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2305,MarketGapDown,16.999999999999993,
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5021,-0.005,-1.67,281,730,0.285,0.295,226,0.3,0.290,0.295,0.290,s,22 Nov 2019,05:00PM,0.295,AYS VENTURES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5021,MarketGapDown,1.0000000000000009,
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7005,0.000,0.00,0,"2,150",0.300,0.320,1,0.31,-,-,-,s,22 Nov 2019,05:00PM,-,B.I.G. INDUSTRIES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7005,MarketClosed,0.0,
MAIN MARKET,ENERGY,'7251,-0.005,-16.67,"3,326","56,728",0.025,0.030,"90,659",0.03,0.025,0.030,0.025,s,22 Nov 2019,05:00PM,0.025,BARAKAH OFFSHORE PETROLEUM BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7251,MarketGapDown,0.0,
MAIN MARKET,PLANTATION,'1899,0.080,+0.52,104,23,15.340,15.380,7,15.3,15.380,15.400,15.380,s,22 Nov 2019,05:00PM,15.380,BATU KAWAN BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1899,MarketGapUp,0.0,
MAIN MARKET,PROPERTY,'6602,-0.005,-1.85,"1,051",750,0.260,0.265,285,0.27,0.255,0.265,0.255,s,22 Nov 2019,05:00PM,0.265,BCB BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6602,MarketGapDown,2.0000000000000018,
MAIN MARKET,CONSTRUCTION,'5190,0.000,0.00,"2,250","5,975",0.135,0.140,"4,100",0.14,0.135,0.140,0.135,s,22 Nov 2019,05:00PM,0.140,BENALEC HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5190,MarketGapDown,0.0,OpenAndClosePriceMismatch
MAIN MARKET,PROPERTY,'3239,-0.005,-1.67,"2,169",298,0.290,0.295,897,0.3,0.295,0.300,0.290,s,22 Nov 2019,05:00PM,0.295,BERJAYA ASSETS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3239,MarketGapDown,0.0,
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'3395,0.000,0.00,"13,888","185,999",0.235,0.240,"73,358",0.24,0.235,0.240,0.235,s,22 Nov 2019,05:00PM,0.240,BERJAYA CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3395,MarketGapDown,0.0,OpenAndClosePriceMismatch
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5196,0.020,+1.50,"3,943","1,065",1.350,1.360,415,1.33,1.320,1.360,1.320,s,22 Nov 2019,05:00PM,1.350,BERJAYA FOOD BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5196,MarketGapDown,3.0000000000000027,
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'4219,-0.005,-2.50,"16,119","67,072",0.195,0.200,"5,299",0.2,0.200,0.200,0.195,s,22 Nov 2019,05:00PM,0.195,BERJAYA LAND BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4219,MarketNoChange,1.0000000000000009,
MAIN MARKET,TELECOMMUNICATIONS & MEDIA,'6025,0.000,0.00,0,-,-,-,-,0.105,-,-,-,Ss,22 Nov 2019,05:00PM,-,BERJAYA MEDIA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6025,MarketClosed,0.0,
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'1562,0.040,+1.53,"7,421","4,093",2.640,2.650,"1,203",2.61,2.620,2.650,2.620,s,22 Nov 2019,05:00PM,2.650,BERJAYA SPORTS TOTO BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1562,MarketGapUp,2.9999999999999805,
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5248,0.000,0.00,"9,608",120,2.210,2.220,105,2.22,2.200,2.220,2.200,s,22 Nov 2019,05:00PM,2.220,BERMAZ AUTO BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5248,MarketGapDown,0.0,OpenAndClosePriceMismatch
MAIN MARKET,PROPERTY,'9814,0.000,0.00,0,980,0.200,0.280,488,0.2,-,-,-,s,22 Nov 2019,05:00PM,-,BERTAM ALLIANCE BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9814,MarketClosed,0.0,
MAIN MARKET,FINANCIAL SERVICES,'5258,0.000,0.00,"21,999","4,314",4.300,4.310,229,4.31,4.310,4.360,4.300,s,22 Nov 2019,05:00PM,4.310,BIMB HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5258,MarketNoChange,0.0,
MAIN MARKET,PROPERTY,'6173,0.005,+1.41,4,100,0.330,0.355,5,0.355,0.360,0.360,0.360,s,22 Nov 2019,05:00PM,0.360,BINA DARULAMAN BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6173,MarketGapUp,0.0,
