BoardType,Name,Code,BursaURL,Page
main_market,DIGISTAR CORPORATION BERHAD,'0029,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0029,http://www.digistar.com.my
main_market,DKLS INDUSTRIES BHD,'7528,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7528,http://www.dkls.com.my
main_market,DKSH HOLDINGS (MALAYSIA) BERHAD,'5908,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5908, http://www.dksh.com.my
main_market,D'NONCE TECHNOLOGY BHD,'7114,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7114,http://www.dnoncetech.com
main_market,DOLOMITE CORPORATION BERHAD,'5835,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5835,http://www.dolomite.com.my
main_market,DOLPHIN INTERNATIONAL BERHAD,'5265,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5265,http://dolphinbhd.com/
main_market,DOMINANT ENTERPRISE BERHAD,'7169,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7169,http://www.dominant.com.my
main_market,DPS RESOURCES BERHAD,'7198,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7198,http://www.shantawood.com.my/
main_market,DRB-HICOM BERHAD,'1619,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1619,http://www.drb-hicom.com
main_market,DUFU TECHNOLOGY CORP. BERHAD,'7233,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7233,http://www.dufu.com.my
main_market,DUOPHARMA BIOTECH BERHAD,'7148,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7148,https://duopharmabiotech.com/
main_market,DUTALAND BERHAD,'3948,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3948,http://www.dutaland.com.my/
main_market,DUTCH LADY MILK INDUSTRIES BERHAD,'3026,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3026,http://www.dutchlady.com.my
main_market,DWL RESOURCES BERHAD,'7165,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7165,http://www.asian-pottery.com/
main_market,DYNACIATE GROUP BERHAD,'5178,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5178,http://www.tattgiap.com.my
main_market,E.A.TECHNIQUE (M) BERHAD,'5259,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5259,http://www.eatechnique.com.my
main_market,EASTERN & ORIENTAL BERHAD,'3417,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3417,http://www.easternandoriental.com
main_market,EASTLAND EQUITY BHD,'2097,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2097,http://www.eeb.com.my
main_market,ECM LIBRA FINANCIAL GROUP BERHAD,'2143,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2143,http://www.ecmlibra.com
main_market,ECO WORLD DEVELOPMENT GROUP BERHAD,'8206,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8206,http://www.ecoworld.my
main_market,ECO WORLD INTERNATIONAL BERHAD,'5283,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5283,http://ecoworldinternational.com/
main_market,ECOBUILT HOLDINGS BERHAD,'0059,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0059,http://www.mmode.com.my
main_market,ECOFIRST CONSOLIDATED BHD,'3557,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3557,http://www.ecofirst.com.my
main_market,ECONPILE HOLDINGS BERHAD,'5253,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5253,http://www.econpile.com
main_market,EDARAN BERHAD,'5036,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5036,http://www.edaran.com
main_market,EDEN INC. BERHAD,'7471,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7471,http://www.edenzil.com
main_market,EFFICIENT E-SOLUTIONS BERHAD,'0064,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0064,http://www.efficient.com.my
main_market,EG INDUSTRIES BERHAD,'8907,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8907,http://www.eg.com.my
main_market,EITA RESOURCES BERHAD,'5208,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5208,http://www.eita.com.my
main_market,EKA NOODLES BERHAD,'7182,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7182,http://www.krb.com.my
main_market,EKOVEST BERHAD,'8877,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8877,http://www.ekovest.com.my/
main_market,EKSONS CORPORATION BERHAD,'9016,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9016,http://www.eksons.com.my
main_market,ELK-DESA RESOURCES BERHAD,'5228,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5228,http://www.elk-desa.com.my
main_market,ELSOFT RESEARCH BERHAD,'0090,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0090,http://www.elsoftresearch.com
main_market,EMICO HOLDINGS BERHAD,'9091,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9091,http://www.emico.com.my
main_market,ENCORP BERHAD,'6076,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6076,http://www.encorp.com.my/
main_market,ENG KAH CORPORATION BERHAD,'7149,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7149,http://www.eng-kah.com
main_market,ENGTEX GROUP BERHAD,'5056,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5056,http://www.engtex.com.my
main_market,ENRA GROUP BERHAD,'8613,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8613,http://www.enra.my
main_market,EONMETALL GROUP BERHAD,'7217,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7217,http://www.eonmetall.com
main_market,EP MANUFACTURING BHD,'7773,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7773,http://www.epmb.com.my
main_market,ESTHETICS INTERNATIONAL GROUP BERHAD,'5081,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5081,http://www.estheticsgroup.com
main_market,EUPE CORPORATION BERHAD,'6815,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6815,http://www.eupe.com.my
main_market,EURO HOLDINGS BERHAD,'7208,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7208,http://www.eurochairs.com
main_market,EUROSPAN HOLDINGS BERHAD,'7094,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7094,http://www.eurospan.com.my
main_market,EVERGREEN FIBREBOARD BERHAD,'5101,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5101,http://www.evergreengroup.com.my
main_market,EVERSENDAI CORPORATION BERHAD,'5205,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5205,http://www.eversendai.com
main_market,EWEIN BERHAD,'7249,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7249,http://www.eweinberhad.com/
main_market,EXCEL FORCE MSC BERHAD,'0065,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0065,http://www.excelforce.com.my
main_market,FACB INDUSTRIES INCORPORATED BERHAD,'2984,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2984,http://www.facbi.com
main_market,FAJARBARU BUILDER GROUP BHD,'7047,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7047,http://fajarbaru.com.my/
main_market,FAR EAST HOLDINGS BERHAD,'5029,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5029,http://www.fehb.com.my/
main_market,FARLIM GROUP (MALAYSIA) BHD,'6041,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6041,http://www.farlim.com.my
main_market,FAVELLE FAVCO BERHAD,'7229,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7229,http://www.favellefavco.com
main_market,FCW HOLDINGS BERHAD,'2755,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2755,http://www.fcw.com.my
main_market,FEDERAL INTERNATIONAL HOLDINGS BERHAD,'8605,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8605,http://www.ffhb.com.my
main_market,FGV HOLDINGS BERHAD,'5222,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5222,http://www.feldaglobal.com/
main_market,FIAMMA HOLDINGS BERHAD,'6939,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6939,http://www.fiamma.com.my
main_market,FIBON BERHAD,'0149,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0149,http://www.fibon.com.my/
main_market,FIMA CORPORATION BERHAD,'3107,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3107,http://www.fimacorp.com
main_market,FITTERS DIVERSIFIED BERHAD,'9318,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9318,http://www.fittersgroup.com
main_market,FOCUS LUMBER BERHAD,'5197,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5197,http://www.focuslumber.com.my
main_market,FORMOSA PROSONIC INDUSTRIES BERHAD,'9172,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9172,http://www.fp-group.com
main_market,FOUNDPAC GROUP BERHAD,'5277,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5277,http://www.foundpac.com/
main_market,FRASER & NEAVE HOLDINGS BHD,'3689,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3689,http://www.fn.com.my
main_market,FREIGHT MANAGEMENT HOLDINGS BERHAD,'7210,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7210,http://www.fp-group.com/prosonic/
main_market,FRONTKEN CORPORATION BERHAD,'0128,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0128,http://www.frontken.com
main_market,FSBM HOLDINGS BERHAD,'9377,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9377,http://www.fsbm.com.my/
main_market,G3 GLOBAL BERHAD,'7184,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7184,http://www.g3global.com.my
main_market,GABUNGAN AQRS BERHAD,'5226,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5226,http://www.gbg.com.my/
main_market,GADANG HOLDINGS BHD,'9261,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9261,http://www.gadang.com.my
main_market,GAMUDA BERHAD,'5398,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5398,http://www.gamuda.com.my
main_market,GAS MALAYSIA BERHAD,'5209,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5209,http://www.gasmalaysia.com
main_market,GD EXPRESS CARRIER BERHAD,'0078,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0078,http://www.gdexpress.com
main_market,GE-SHEN CORPORATION BERHAD,'7197,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7197,http://www.gscorp.com.my/
main_market,GENTING BERHAD,'3182,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3182,http://www.genting.com
main_market,GENTING MALAYSIA BERHAD,'4715,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4715,http://www.gentingmalaysia.com
main_market,GENTING PLANTATIONS BERHAD,'2291,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2291,http://www.gentingplantations.com
main_market,GEORGE KENT (MALAYSIA) BERHAD,'3204,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3204,http://www.georgekent.net
main_market,GETS GLOBAL BERHAD,'5079,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5079,http://www.kbes.com.my
main_market,GHL SYSTEMS BERHAD,'0021,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0021,http://www.ghl.com
main_market,GLOBAL ORIENTAL BERHAD,'1147,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1147,http://www.gob.com.my
main_market,GLOBALTEC FORMATION BERHAD,'5220,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5220,http://www.globaltec.com.my
main_market,GLOBETRONICS TECHNOLOGY BERHAD,'7022,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7022,http://www.globetronics.com.my
main_market,GLOMAC BERHAD,'5020,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5020,http://www.glomac.com.my
main_market,GOLDEN LAND BERHAD,'7382,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7382,http://www.glbhd.com
main_market,GOLDEN PHAROS BERHAD,'5649,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5649,http://www.goldenpharos.com
main_market,GOODWAY INTEGRATED INDUSTRIES BERHAD,'7192,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7192,http://www.giibworld.com/
main_market,GOPENG BERHAD,'2135,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2135,http://www.gopeng.com.my/
main_market,GPA HOLDINGS BERHAD,'7096,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7096,http://www.gp-products.com
main_market,GRAND CENTRAL ENTERPRISES BHD,'5592,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5592,http://www.gcebhd.com.my
main_market,GRAND HOOVER BERHAD,'7010,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7010,http://www.hoover.com.my 
main_market,GRAND-FLO BERHAD,'0056,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0056,http://www.grand-flo.com
main_market,GREEN PACKET BERHAD,'0082,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0082,http://www.greenpacket.com
main_market,GREENYIELD BERHAD,'0136,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0136,http://www.greenyield.com.my
main_market,GROMUTUAL BERHAD,'9962,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9962,http://www.gromutual.com
main_market,GSB GROUP BERHAD,'7077,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7077,http://www.gsbsummit.com
main_market,GUAN CHONG BERHAD,'5102,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5102,http://www.guanchong.com.my
main_market,GUH HOLDINGS BERHAD,'3247,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3247,http://www.guh.com.my
main_market,GUNUNG CAPITAL BERHAD,'7676,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7676,http://www.gunung.com.my
main_market,GUOCOLAND (MALAYSIA) BERHAD,'1503,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1503,http://www.guocoland.com.my
main_market,HAI-O ENTERPRISE BERHAD,'7668,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7668,http://www.hai-o.com.my
main_market,HANDAL ENERGY BERHAD,'7253,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7253,http://www.handalresources.com.my
main_market,HAP SENG CONSOLIDATED BERHAD,'3034,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3034,http://www.hapseng.com.my
main_market,HAP SENG PLANTATIONS HOLDINGS BERHAD,'5138,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5138,http://www.hapsengplantations.com.my
main_market,HARBOUR-LINK GROUP BERHAD,'2062,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2062,http://www.harbour.com.my
main_market,HARN LEN CORPORATION BHD,'7501,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7501,http://harnlen.com.my/
main_market,HARRISONS HOLDINGS (MALAYSIA) BERHAD,'5008,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5008,http://www.harrisons.com.my
main_market,HARTALEGA HOLDINGS BERHAD,'5168,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5168,http://www.hartalega.com.my/
main_market,HB GLOBAL LIMITED,'5187,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5187,https://www.hbglobal.asia/
main_market,HCK CAPITAL GROUP BERHAD,'7105,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7105,http://www.hckcapital.com
main_market,HEINEKEN MALAYSIA BERHAD,'3255,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3255,http://www.gab.com.my
main_market,HEITECH PADU BERHAD,'5028,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5028,http://www.heitech.com.my/v2/
main_market,HEKTAR REAL ESTATE INVESTMENT TRUST,'5121,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5121,http://www.HektarREIT.com
main_market,HENGYUAN REFINING COMPANY BERHAD,'4324,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4324,http://www.hrc.com.my/
main_market,HEVEABOARD BERHAD,'5095,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5095,http://www.heveaboard.com.my
main_market,HEXTAR GLOBAL BERHAD,'5151,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5151,http://www.halex-group.com
main_market,HEXZA CORPORATION BERHAD,'3298,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3298,http://www.hexza.com.my
main_market,HIAP TECK VENTURE BERHAD,'5072,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5072,http://www.htgrp.com.my
main_market,HIBISCUS PETROLEUM BERHAD,'5199,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5199,http://www.hibiscuspetroleum.com
main_market,HIL INDUSTRIES BERHAD,'8443,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8443,http://www.hil.com.my
main_market,HO HUP CONSTRUCTION COMPANY BHD,'5169,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5169,http://www.hohupgroup.com.my/
main_market,HO WAH GENTING BERHAD,'9601,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9601,http://www.hwgenting.com.my
main_market,HOCK HENG STONE INDUSTRIES BHD,'5165,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5165,http://www.hockheng.com.my
main_market,HOCK SENG LEE BERHAD,'6238,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6238,http://www.hsl.com.my
main_market,HOMERITZ CORPORATION BERHAD,'5160,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5160,http://www.homeritzcorp.com
main_market,HONG LEONG BANK BERHAD,'5819,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5819,http://www.hlb.com.my
main_market,HONG LEONG CAPITAL BERHAD,'5274,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5274,http://www.hlgcap.com.my
main_market,HONG LEONG FINANCIAL GROUP BERHAD,'1082,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1082,http://www.hlfg.com.my
main_market,HONG LEONG INDUSTRIES BERHAD,'3301,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3301,http://www.hli.com.my
main_market,HPMT HOLDINGS BERHAD,'5291,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5291,https://www.hpmt-industries.com/
main_market,HSS ENGINEERS BERHAD,'0185,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0185,http://www.hssgroup.com.my/
main_market,HUA YANG BERHAD,'5062,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5062,http://www.huayang.com.my
main_market,HUBLINE BERHAD,'7013,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7013,http://www.hubline.com
main_market,HUME INDUSTRIES BERHAD,'5000,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5000,http://www.humeind.com/
main_market,HUP SENG INDUSTRIES BERHAD,'5024,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5024,http://www.hsib.com.my/
main_market,HWA TAI INDUSTRIES BERHAD,'8478,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8478,http://www.hwatai.com
main_market,I-BERHAD,'4251,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4251,http://www.i-bhd.com
main_market,IBRACO BERHAD,'5084,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5084,http://www.ibraco.com
main_market,ICAPITAL.BIZ BERHAD,'5108,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5108,http://www.icapital.my
main_market,ICON OFFSHORE BERHAD,'5255,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5255,http://www.iconoffshore.com.my
main_market,ICONIC WORLDWIDE BERHAD,'9113,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9113,http://www.sanbumi.com.my
main_market,IDEAL UNITED BINTANG INTERNATIONAL BERHAD,'9687,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9687,http://www.idealubb.cc/
main_market,IGB BERHAD,'5606,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5606,http://www.igbbhd.com/
main_market,IGB REAL ESTATE INVESTMENT TRUST,'5227,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5227,http://www.igbreit.com/
main_market,IHH HEALTHCARE BERHAD,'5225,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5225,http://www.ihhhealthcare.com/
main_market,IJM CORPORATION BERHAD,'3336,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3336,http://www.ijm.com/
main_market,IJM PLANTATIONS BERHAD,'2216,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2216,http://www.ijm.com/
main_market,IKHMAS JAYA GROUP BERHAD,'5268,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5268,http://www.ikhmasjaya.com/
main_market,IMASPRO CORPORATION BERHAD,'7222,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7222,http://www.imaspro.com/
main_market,IMPIANA HOTELS BERHAD,'7243,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7243,http://www.bioosmobhd.com
main_market,INARI AMERTRON BERHAD,'0166,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0166,http://www.inari-amertron.com
main_market,INCH KENNETH KAJANG RUBBER PUBLIC LTD CO,'2607,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2607,http://www.ikkr.com.my
main_market,INDUSTRONICS BERHAD,'9393,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9393,http://www.industronics.com.my
main_market,INNOPRISE PLANTATIONS BERHAD,'6262,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6262,http://innoprise.com.my/
main_market,INSAS BERHAD,'3379,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3379,http://www.insas.net
main_market,INTA BINA GROUP BERHAD,'0192,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0192,http://intabina.com/
main_market,INTEGRATED LOGISTICS BHD,'5614,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5614,http://www.ilb.com.my
main_market,IOI CORPORATION BERHAD,'1961,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1961,http://www.ioigroup.com
main_market,IOI PROPERTIES GROUP BERHAD,'5249,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5249,http://www.ioipropertiesgroup.com
main_market,IPMUDA BERHAD,'5673,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5673,http://www.ipmuda.com.my
main_market,IQ GROUP HOLDINGS BERHAD,'5107,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5107,http://www.iq-group.com
main_market,IRE-TEX CORPORATION BERHAD,'7183,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7183,http://www.iretex.com.my/
main_market,IREKA CORPORATION BERHAD,'8834,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8834,http://www.ireka.com.my
main_market,ISKANDAR WATERFRONT CITY BERHAD,'1589,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1589,http://www.tebrauteguh.com.my
main_market,IVORY PROPERTIES GROUP BERHAD,'5175,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5175,http://www.ivory.com.my
main_market,JADE MARVEL GROUP BERHAD,'7043,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7043,http://www.jmr.com.my
