Date,Code,Name (Short),Name (Full),Perfect Pillar,Open,High,Low,Close,Volume,Tick Size,Change value,Change value (%),Change status,Average Volume,52w,DPS,DY,EPS,Market Cap,P/E,PSR,PTBV,Price Bid/Ask,ROE,RPS,RSI(14),Relative Volume,Stochastic(14),Volume (B/S),URL
2019-09-26,'0126,MICROLN ,MICROLINK SOLUTIONS BERHAD,,0.625,0.600,0.570,0.600,"2,900",5,-0.025 ,-4.00%,decreasing,"44,300",0.305 - 0.700,0.00,0.00%,1.74,100.4M,34,0,4.93,0.595 / 0.600,14.30,121.61,,0.1,,"100 / 19,800",https://www.klsescreener.com/v2/stocks/view/0126/microlink-solutions-berhad
2019-09-26,'0158,SCC ,SCC HOLDINGS BERHAD,,0.51,0.520,0.500,0.520,"16,100",2,+0.010 ,+1.96%,increasing,"31,200",0.470 - 0.560,3.40,6.54%,4.30,73.4M,12,1,1.68,0.495 / 0.515,13.90,47.55,,0.5,,"10,000 / 56,600",https://www.klsescreener.com/v2/stocks/view/0158/scc-holdings-berhad
2019-09-26,'0010,IRIS ,IRIS CORPORATION BERHAD,,0.145,0.150,0.145,0.150,"4,216,000",1,+0.005 ,+3.45%,increasing,"12,692,200",0.125 - 0.195,0.00,0.00%,1.31,444.9M,11,2,1.58,0.145 / 0.150,13.77,7.62,,0.3,,"18,163,000 / 9,087,100",https://www.klsescreener.com/v2/stocks/view/0010/iris-corporation-berhad
2019-09-26,'0018,LAMBO ,LAMBO GROUP BERHAD,,0.055,0.055,0.055,0.055,"1,835,600",0,0.000 ,0.00%,,"6,642,700",0.050 - 0.160,0.00,0.00%,0.79,115.6M,7,1,0.93,0.055 / 0.060,13.37,4.97,,0.3,,"4,800 / 8,510,200",https://www.klsescreener.com/v2/stocks/view/0018/lambo-group-berhad
2019-09-26,'0162,WIDAD ,WIDAD GROUP BERHAD,,0.275,0.285,0.270,0.280,"15,645,600",1,+0.005 ,+1.82%,increasing,"2,182,800",0.215 - 0.390,0.00,0.00%,0.93,687.3M,30,3,4.08,0.275 / 0.280,13.55,9.96,,7.2,,"25,000 / 1,296,300",https://www.klsescreener.com/v2/stocks/view/0162/widad-group-berhad
2019-09-26,'0157,FOCUSP ,FOCUS POINT HOLDINGS BERHAD,,0.38,0.380,0.370,0.370,"328,100",2,-0.010 ,-2.63%,decreasing,"716,600",0.160 - 0.650,1.88,5.08%,4.59,81.4M,8,0,1.40,0.370 / 0.375,17.38,85.45,,0.5,,"77,200 / 5,000",https://www.klsescreener.com/v2/stocks/view/0157/focus-point-holdings-berhad
2019-09-26,'0193,KAB ,KEJURUTERAAN ASASTERA BERHAD,,0.38,0.385,0.360,0.375,"1,097,700",1,-0.005 ,-1.32%,decreasing,"2,498,400",0.185 - 0.405,1.00,2.67%,2.04,132.8M,18,1,2.34,0.370 / 0.375,12.75,37.51,,0.4,,"148,400 / 11,000",https://www.klsescreener.com/v2/stocks/view/0193/kejuruteraan-asastera-berhad
2019-09-26,'0039,GFM ,GFM SERVICES BERHAD,,0.345,0.355,0.340,0.350,"745,900",1,+0.005 ,+1.45%,increasing,"2,202,400",0.335 - 0.565,1.10,3.14%,2.67,165.0M,13,1,1.68,0.345 / 0.350,12.84,29.11,,0.3,,"10,500 / 136,700",https://www.klsescreener.com/v2/stocks/view/0039/gfm-services-berhad
2019-09-26,'0084,TECFAST ,TECHFAST HOLDINGS BERHAD,,0.29,0.295,0.290,0.290,"74,800",0,0.000 ,0.00%,,"976,200",0.245 - 0.505,1.00,3.45%,1.42,66.2M,20,2,2.52,0.290 / 0.295,12.35,12.51,,0.1,,"71,200 / 94,600",https://www.klsescreener.com/v2/stocks/view/0084/techfast-holdings-berhad
2019-09-26,'0026,NOVAMSC ,NOVA MSC BERHAD,,0.085,0.085,0.080,0.085,"5,355,900",0,0.000 ,0.00%,,"2,059,200",0.080 - 0.185,0.00,0.00%,0.99,63.9M,9,1,1.06,0.085 / 0.090,12.38,7.07,,2.6,,"831,700 / 3,776,400",https://www.klsescreener.com/v2/stocks/view/0026/nova-msc-berhad
2019-09-26,'0187,BCMALL ,BCM ALLIANCE BERHAD,,0.145,0.145,0.145,0.145,"23,000",0,0.000 ,0.00%,,"455,100",0.140 - 0.250,0.20,1.38%,1.48,61.1M,10,1,1.21,0.140 / 0.145,12.33,22.30,,0.1,,"1,996,000 / 445,300",https://www.klsescreener.com/v2/stocks/view/0187/bcm-alliance-berhad
2019-09-26,'0032,REDTONE ,REDTONE INTERNATIONAL BERHAD,,0.44,0.460,0.435,0.450,"2,578,400",2,+0.010 ,+2.27%,increasing,"4,486,200",0.150 - 0.495,1.00,2.22%,2.52,341.5M,18,2,2.10,0.450 / 0.455,11.75,23.88,,0.6,,"75,800 / 23,000",https://www.klsescreener.com/v2/stocks/view/0032/redtone-international-berhad
2019-09-26,'0180,KTC ,KIM TECK CHEONG CONSOLIDATED BERHAD,,0.155,0.150,0.145,0.145,"180,000",2,-0.010 ,-6.45%,decreasing,"445,000",0.130 - 0.200,0.00,0.00%,2.32,74.0M,6,0,0.69,0.145 / 0.150,11.05,122.55,,0.4,,"1,034,000 / 374,500",https://www.klsescreener.com/v2/stocks/view/0180/kim-teck-cheong-consolidated-berhad
2019-09-26,'0120,VIS ,VISDYNAMICS HOLDINGS BERHAD,,0.39,0.395,0.380,0.385,"1,032,200",1,-0.005 ,-1.28%,decreasing,"995,800",0.305 - 0.795,1.02,2.65%,2.55,65.1M,15,2,1.60,0.385 / 0.390,10.63,18.17,,1.0,,"16,100 / 124,600",https://www.klsescreener.com/v2/stocks/view/0120/visdynamics-holdings-berhad
2019-09-26,'0146,JFTECH ,JF TECHNOLOGY BERHAD,,0.7849999999999999,0.820,0.785,0.820,"15,700",7,+0.035 ,+4.46%,increasing,"78,300",0.640 - 1.020,0.00,0.00%,1.58,172.2M,52,7,5.46,0.820 / 0.840,10.52,10.96,,0.2,,"5,000 / 15,000",https://www.klsescreener.com/v2/stocks/view/0146/jf-technology-berhad
2019-09-26,'0023,IFCAMSC ,IFCA MSC BERHAD,,0.295,0.305,0.295,0.295,"2,065,500",0,0.000 ,0.00%,,"4,736,500",0.185 - 0.520,1.00,3.39%,1.92,179.4M,15,2,1.48,0.295 / 0.300,9.60,15.47,,0.4,,"472,800 / 118,000",https://www.klsescreener.com/v2/stocks/view/0023/ifca-msc-berhad
2019-09-26,'0191,CABNET ,CABNET HOLDINGS BERHAD,,0.21000000000000002,0.210,0.200,0.200,"337,800",2,-0.010 ,-4.76%,decreasing,"149,700",0.180 - 0.360,0.70,3.50%,2.47,35.8M,8,1,0.76,0.200 / 0.210,9.35,30.56,,2.3,,"440,700 / 100,000",https://www.klsescreener.com/v2/stocks/view/0191/cabnet-holdings-berhad
2019-09-26,'0196,QES ,QES GROUP BERHAD,,0.18,0.185,0.180,0.185,"1,388,900",1,+0.005 ,+2.78%,increasing,"2,741,300",0.165 - 0.380,0.40,2.16%,1.02,140.3M,18,1,1.68,0.175 / 0.185,9.27,24.96,,0.5,,"2,846,300 / 388,700",https://www.klsescreener.com/v2/stocks/view/0196/qes-group-berhad
2019-09-26,'0213,MTAG ,MTAG GROUP BERHAD,,0.43999999999999995,0.485,0.440,0.475,"54,325,000",7,+0.035 ,+7.95%,increasing,"288,058,800",0.435 - 0.700,0.00,0.00%,0,322.8M,0,0,3.17,0.470 / 0.475,0.00,0,,0.2,,"914,900 / 433,200",https://www.klsescreener.com/v2/stocks/view/0213/mtag-group-berhad
2019-09-26,'0210,KHJB ,KIM HIN JOO (MALAYSIA) BERHAD,,0.3,0.305,0.300,0.300,"502,200",0,0.000 ,0.00%,,"3,394,900",0.245 - 0.435,0.50,1.67%,2.57,114.0M,12,2,2.11,0.300 / 0.305,18.09,13.13,,0.1,,"346,800 / 122,000",https://www.klsescreener.com/v2/stocks/view/0210/kim-hin-joo-malaysia-berhad
2019-09-26,'0150,FINTEC ,FINTEC GLOBAL BERHAD,,0.045,0.050,0.045,0.045,"415,000",0,0.000 ,0.00%,,"1,536,000",0.040 - 0.075,0.00,0.00%,2.57,28.5M,2,1,0.16,0.045 / 0.050,9.32,3.87,,0.3,,"6,956,800 / 3,784,000",https://www.klsescreener.com/v2/stocks/view/0150/fintec-global-berhad
2019-09-26,'0176,KRONO ,KRONOLOGI ASIA BERHAD,,0.595,0.605,0.600,0.600,"1,800,700",1,+0.005 ,+0.84%,increasing,"3,732,900",0.515 - 0.765,2.00,3.33%,3.80,293.6M,16,2,1.36,0.600 / 0.605,8.64,34.43,,0.5,,"110,000 / 179,500",https://www.klsescreener.com/v2/stocks/view/0176/kronologi-asia-berhad
2019-09-26,'0001,SCOMNET ,SUPERCOMNET TECHNOLOGIES BERHAD,,0.84,0.840,0.815,0.820,"609,300",4,-0.020 ,-2.38%,decreasing,"760,000",0.480 - 1.080,1.52,1.85%,2.49,527.3M,33,5,2.73,0.820 / 0.825,8.30,16.77,,0.8,,"7,200 / 97,600",https://www.klsescreener.com/v2/stocks/view/0001/supercomnet-technologies-berhad
2019-09-26,'0171,PLABS ,PETERLABS HOLDINGS BERHAD,,0.195,0.195,0.195,0.195,-,0,0.000 ,0.00%,,"399,200",0.185 - 0.400,0.00,0.00%,1.84,41.9M,11,0,0.84,0.190 / 0.195,7.89,43.75,,0.0,,"150,000 / 98,000",https://www.klsescreener.com/v2/stocks/view/0171/peterlabs-holdings-berhad
2019-09-26,'0203,SMETRIC ,SECUREMETRIC BERHAD,,0.5,0.475,0.475,0.475,"1,000",5,-0.025 ,-5.00%,decreasing,"113,700",0.370 - 0.610,0.00,0.00%,1.16,115.7M,41,3,3.01,0.475 / 0.520,7.36,14.44,,0.0,,"9,000 / 30,200",https://www.klsescreener.com/v2/stocks/view/0203/securemetric-berhad
2019-09-26,'0195,BINACOM ,BINASAT COMMUNICATIONS BERHAD,,0.25,0.275,0.250,0.270,"1,462,400",4,+0.020 ,+8.00%,increasing,"834,500",0.200 - 0.465,0.00,0.00%,2.06,70.2M,13,1,0.93,0.270 / 0.275,7.10,21.03,,1.8,,"46,000 / 102,600",https://www.klsescreener.com/v2/stocks/view/0195/binasat-communications-berhad
2019-09-26,'0011,BTECH ,BRITE-TECH BERHAD,,0.21,0.210,0.210,0.210,"43,500",0,0.000 ,0.00%,,"762,600",0.180 - 0.380,1.60,7.62%,1.57,52.9M,13,2,0.91,0.210 / 0.215,6.83,10.81,,0.1,,"36,500 / 94,900",https://www.klsescreener.com/v2/stocks/view/0011/brite-tech-berhad
2019-09-26,'0111,K1 ,K-ONE TECHNOLOGY BERHAD,,0.195,0.200,0.195,0.200,"228,300",1,+0.005 ,+2.56%,increasing,"1,340,700",0.180 - 0.350,0.00,0.00%,1.04,145.8M,19,2,1.29,0.195 / 0.200,6.71,11.29,,0.2,,"958,300 / 852,000",https://www.klsescreener.com/v2/stocks/view/0111/k-one-technology-berhad
2019-09-26,'0206,NADIBHD ,GAGASAN NADI CERGAS BERHAD,,0.255,0.250,0.245,0.245,"350,300",2,-0.010 ,-3.92%,decreasing,"756,300",0.235 - 0.400,0.50,2.04%,3.76,184.5M,7,1,0.43,0.245 / 0.250,6.60,42.28,,0.5,,"258,400 / 116,700",https://www.klsescreener.com/v2/stocks/view/0206/gagasan-nadi-cergas-berhad
2019-09-26,'0179,BIOHLDG ,BIOALPHA HOLDINGS BERHAD,,0.195,0.195,0.190,0.190,"283,200",1,-0.005 ,-2.56%,decreasing,"1,180,500",0.190 - 0.260,0.00,0.00%,1.18,163.4M,16,3,1.02,0.190 / 0.195,6.33,7.44,,0.2,,"2,562,300 / 260,200",https://www.klsescreener.com/v2/stocks/view/0179/bioalpha-holdings-berhad
2019-09-26,'0089,TEXCYCL ,TEX CYCLE TECHNOLOGY (M) BERHAD,,0.375,0.370,0.370,0.370,"169,000",1,-0.005 ,-1.33%,decreasing,"53,000",0.360 - 0.640,0.60,1.62%,2.57,94.8M,14,3,0.90,0.365 / 0.370,6.28,13.07,,3.2,,"63,500 / 31,000",https://www.klsescreener.com/v2/stocks/view/0089/tex-cycle-technology-m-berhad
2019-09-26,'0147,INNITY ,INNITY CORPORATION BERHAD,,0.425,0.425,0.425,0.425,-,0,0.000 ,0.00%,,"1,700",0.400 - 0.720,0.00,0.00%,1.53,59.1M,28,1,1.71,0.420 / 0.450,6.15,84.73,,0.0,,"10,000 / 2,000",https://www.klsescreener.com/v2/stocks/view/0147/innity-corporation-berhad
2019-09-26,'0080,STRAITS ,STRAITS INTER LOGISTICS BERHAD,,0.215,0.220,0.210,0.210,"1,250,900",1,-0.005 ,-2.33%,decreasing,"2,024,100",0.195 - 0.285,0.00,0.00%,0.91,136.6M,23,0,1.28,0.210 / 0.215,5.55,62.88,,0.6,,"1,258,800 / 336,300",https://www.klsescreener.com/v2/stocks/view/0080/straits-inter-logistics-berhad
2019-09-26,'0205,DPIH ,DPI HOLDINGS BERHAD,,0.155,0.155,0.155,0.155,-,0,0.000 ,0.00%,,"720,800",0.150 - 0.350,0.00,0.00%,1.04,75.4M,15,2,1.03,0.150 / 0.160,6.93,6.89,,0.0,,"713,000 / 126,000",https://www.klsescreener.com/v2/stocks/view/0205/dpi-holdings-berhad
2019-09-26,'0112,MIKROMB ,MIKRO MSC BERHAD,,0.185,0.200,0.185,0.185,"34,300",0,0.000 ,0.00%,,"116,600",0.175 - 0.325,0.30,1.62%,0.72,109.0M,26,3,1.33,0.185 / 0.195,5.19,6.98,,0.3,,"144,100 / 65,000",https://www.klsescreener.com/v2/stocks/view/0112/mikro-msc-berhad
2019-09-26,'0108,N2N ,N2N CONNECT BERHAD,,0.725,0.725,0.715,0.715,"43,300",2,-0.010 ,-1.38%,decreasing,"339,300",0.700 - 1.310,0.90,1.26%,2.27,427.5M,32,4,1.70,0.715 / 0.720,5.40,17.81,,0.1,,"9,600 / 3,600",https://www.klsescreener.com/v2/stocks/view/0108/n2n-connect-berhad
2019-09-26,'0160,HHHCORP ,HIAP HUAT HOLDINGS BERHAD,,0.1,0.100,0.100,0.100,"65,000",0,0.000 ,0.00%,,"2,543,700",0.080 - 0.155,0.00,0.00%,0.88,33.3M,11,1,0.56,0.100 / 0.105,4.89,17.26,,0.0,,"565,000 / 387,700",https://www.klsescreener.com/v2/stocks/view/0160/hiap-huat-holdings-berhad
2019-09-26,'0202,RGTECH ,RADIANT GLOBALTECH BERHAD,,0.26,0.280,0.260,0.275,"5,131,300",3,+0.015 ,+5.77%,increasing,"816,300",0.200 - 0.345,0.00,0.00%,0.54,144.4M,51,2,2.39,0.275 / 0.280,4.69,11.30,,6.3,,"325,300 / 709,800",https://www.klsescreener.com/v2/stocks/view/0202/radiant-globaltech-berhad
2019-09-26,'0098,BAHVEST ,BAHVEST RESOURCES BERHAD,,0.525,0.530,0.520,0.525,"1,346,300",0,0.000 ,0.00%,,"3,864,600",0.325 - 1.180,0.00,0.00%,1.12,643.1M,47,7,2.08,0.520 / 0.525,4.44,7.58,,0.3,,"162,000 / 147,000",https://www.klsescreener.com/v2/stocks/view/0098/bahvest-resources-berhad
2019-09-26,'0199,TRIMODE ,TRI-MODE SYSTEM (M) BERHAD,,0.32999999999999996,0.350,0.330,0.350,"2,000",4,+0.020 ,+6.06%,increasing,"19,900",0.295 - 0.500,1.00,2.86%,1.90,58.1M,18,1,0.81,0.330 / 0.350,4.42,48.75,,0.1,,"1,400 / 82,300",https://www.klsescreener.com/v2/stocks/view/0199/tri-mode-system-m-berhad
2019-09-26,'0109,SCBUILD ,SC ESTATE BUILDER BERHAD,,0.03,0.030,0.030,0.030,"1,019,900",0,0.000 ,0.00%,,"1,732,000",0.010 - 0.050,0.00,0.00%,0.14,26.5M,21,3,0.79,0.025 / 0.030,3.68,1.15,,0.6,,"7,729,600 / 746,300",https://www.klsescreener.com/v2/stocks/view/0109/sc-estate-builder-berhad
2019-09-26,'0007,PUC ,PUC BERHAD,,0.065,0.065,0.060,0.060,"10,709,800",1,-0.005 ,-7.69%,decreasing,"8,301,600",0.060 - 0.165,0.00,0.00%,0.37,132.0M,16,3,0.50,0.060 / 0.065,3.11,2.31,,1.3,,"21,110,500 / 9,709,700",https://www.klsescreener.com/v2/stocks/view/0007/puc-berhad
2019-09-26,'0025,YBS ,YBS INTERNATIONAL BERHAD,,0.12000000000000001,0.115,0.110,0.115,"618,400",1,-0.005 ,-4.17%,decreasing,"52,800",0.115 - 0.180,0.00,0.00%,0.72,27.8M,16,0,0.48,0.110 / 0.120,3.00,28.04,,11.7,,"62,400 / 35,000",https://www.klsescreener.com/v2/stocks/view/0025/ybs-international-berhad
2019-09-26,'0211,TASHIN ,TASHIN HOLDINGS BERHAD,,0.27,0.275,0.270,0.275,"119,100",1,+0.005 ,+1.85%,increasing,"4,215,600",0.260 - 0.580,0.00,0.00%,3.04,96.0M,9,1,0.50,0.270 / 0.275,5.53,33.99,,0.0,,"31,000 / 24,900",https://www.klsescreener.com/v2/stocks/view/0211/tashin-holdings-berhad
2019-09-26,'0190,ESAFE ,EVERSAFE RUBBER BERHAD,,0.23,0.230,0.230,0.230,-,0,0.000 ,0.00%,,"30,900",0.180 - 0.300,0.00,0.00%,0.59,55.3M,39,0,0.92,0.200 / 0.225,2.35,46.81,,0.0,,"16,000 / 5,000",https://www.klsescreener.com/v2/stocks/view/0190/eversafe-rubber-berhad
2019-09-26,'0079,ORION ,ORION IXL BERHAD,,0.11,0.115,0.100,0.100,"7,468,000",2,-0.010 ,-9.09%,decreasing,"6,247,700",0.065 - 0.230,0.00,0.00%,0.24,70.7M,41,12,0.67,0.100 / 0.105,1.61,0.80,,1.2,,"4,636,500 / 4,462,000",https://www.klsescreener.com/v2/stocks/view/0079/orion-ixl-berhad
2019-09-26,'0100,ESCERAM ,ES CERAMICS TECHNOLOGY BHD,,0.165,0.165,0.165,0.165,-,0,0.000 ,0.00%,,"99,000",0.105 - 0.215,0.60,3.64%,0.38,33.9M,43,1,0.66,0.165 / 0.180,1.52,15.81,,0.0,,"18,000 / 44,300",https://www.klsescreener.com/v2/stocks/view/0100/es-ceramics-technology-bhd
2019-09-26,'0104,GENETEC ,GENETEC TECHNOLOGY BERHAD,,1.08,1.080,1.070,1.070,"34,000",1,-0.010 ,-0.93%,decreasing,"50,300",1.040 - 2.050,2.50,2.34%,2.32,45.3M,46,1,0.61,1.060 / 1.080,1.32,202.85,,0.7,,"1,300 / 4,400",https://www.klsescreener.com/v2/stocks/view/0104/genetec-technology-berhad
2019-09-26,'0181,AEMULUS ,AEMULUS HOLDINGS BERHAD,,0.275,0.285,0.275,0.275,"937,200",0,0.000 ,0.00%,,"3,425,300",0.175 - 0.380,0.18,0.65%,0.15,151.1M,188,5,1.96,0.275 / 0.280,1.07,5.10,,0.3,,"854,000 / 164,600",https://www.klsescreener.com/v2/stocks/view/0181/aemulus-holdings-berhad
2019-09-26,'0189,MATANG ,MATANG BERHAD,,0.07,0.070,0.065,0.070,"315,000",0,0.000 ,0.00%,,"853,000",0.065 - 0.080,0.00,0.00%,0.10,126.7M,69,13,0.70,0.065 / 0.070,1.00,0.54,,0.4,,"6,961,200 / 4,794,500",https://www.klsescreener.com/v2/stocks/view/0189/matang-berhad
2019-09-26,'0081,MEGASUN ,MEGA SUN CITY HOLDINGS BERHAD,,0.10500000000000001,0.115,0.110,0.115,"7,000",2,+0.010 ,+9.52%,increasing,"276,300",0.090 - 0.240,0.00,0.00%,0.25,28.8M,46,4,0.40,0.105 / 0.115,0.86,2.78,,0.0,,"200,000 / 13,500",https://www.klsescreener.com/v2/stocks/view/0081/mega-sun-city-holdings-berhad
2019-09-26,'0170,KANGER ,KANGER INTERNATIONAL BERHAD,,0.065,0.065,0.060,0.065,"125,200",0,0.000 ,0.00%,,"3,692,400",0.035 - 0.090,0.00,0.00%,0.08,58.1M,79,1,0.44,0.060 / 0.065,0.54,7.54,,0.0,,"169,800 / 1,525,100",https://www.klsescreener.com/v2/stocks/view/0170/kanger-international-berhad
2019-09-26,'0131,DGSB ,DIVERSIFIED GATEWAY SOLUTIONS BERHAD,,0.09,0.090,0.090,0.090,"690,000",0,0.000 ,0.00%,,"3,548,000",0.045 - 0.120,0.00,0.00%,0.49,67.1M,19,1,0.01,0.085 / 0.090,0.07,11.75,,0.2,,"3,541,900 / 96,300",https://www.klsescreener.com/v2/stocks/view/0131/diversified-gateway-solutions-berhad
2019-09-26,'0050,SYSTECH ,SYSTECH BHD,,0.165,0.165,0.160,0.160,"13,000",1,-0.005 ,-3.03%,decreasing,"362,400",0.155 - 0.320,0.20,1.25%,0.08,55.6M,202,2,0.01,0.160 / 0.165,0.01,8.07,,0.0,,"10,000 / 50,000",https://www.klsescreener.com/v2/stocks/view/0050/systech-bhd
2019-09-26,'0045,GNB ,G NEPTUNE BERHAD,,0.065,0.065,0.060,0.065,"260,000",0,0.000 ,0.00%,,"728,800",0.045 - 0.100,0.00,0.00%,-0.35,18.8M,-19,0,-4.55,0.060 / 0.065,24.48,0.00,,0.4,,"110,000 / 772,300",https://www.klsescreener.com/v2/stocks/view/0045/g-neptune-berhad
2019-09-26,'0141,WINTONI ,WINTONI GROUP BERHAD,,0.035,0.035,0.035,0.035,-,0,0.000 ,0.00%,,"174,600",0.035 - 0.035,0.00,0.00%,-0.32,18.0M,-11,76,-0.17,0.000 / 0.000,1.52,0.05,,0.0,,0 / 0,https://www.klsescreener.com/v2/stocks/view/0141/wintoni-group-berhad
2019-09-26,'0123,PRIVA ,PRIVASIA TECHNOLOGY BERHAD,,0.06,0.055,0.055,0.055,"120,000",1,-0.005 ,-8.33%,decreasing,"295,800",0.045 - 0.100,0.00,0.00%,-290.84,30.7M,0,0,-0.19,0.050 / 0.055,"1,002.90","1,585.11",,0.4,,"1,852,900 / 31,100",https://www.klsescreener.com/v2/stocks/view/0123/privasia-technology-berhad
2019-09-26,'0161,SCH ,SCH GROUP BERHAD,,0.1,0.100,0.095,0.095,"238,000",1,-0.005 ,-5.00%,decreasing,"376,200",0.090 - 0.180,0.00,0.00%,-0.87,52.8M,-11,1,0.01,0.100 / 0.105,-0.05,17.61,,0.6,,"320,000 / 212,500",https://www.klsescreener.com/v2/stocks/view/0161/sch-group-berhad
2019-09-26,'0086,YGL ,YGL CONVERGENCE BERHAD,,0.11,0.105,0.105,0.105,"20,000",1,-0.005 ,-4.55%,decreasing,"52,700",0.100 - 0.145,0.00,0.00%,-0.51,24.4M,-21,6,0.01,0.105 / 0.120,-0.07,1.86,,0.4,,"114,000 / 20,000",https://www.klsescreener.com/v2/stocks/view/0086/ygl-convergence-berhad
2019-09-26,'0207,MESTRON ,MESTRON HOLDINGS BERHAD,,0.115,0.115,0.110,0.115,"2,422,300",0,0.000 ,0.00%,,"5,549,600",0.105 - 0.210,0.00,0.00%,-0.02,90.9M,-569,3,1.44,0.110 / 0.115,-0.25,4.48,,0.4,,"2,634,400 / 1,151,000",https://www.klsescreener.com/v2/stocks/view/0207/mestron-holdings-berhad
2019-09-26,'0096,NEXGRAM ,NEXGRAM HOLDINGS BERHAD,,0.015,0.015,0.015,0.015,"300,000",0,0.000 ,0.00%,,"2,022,600",0.010 - 0.025,0.00,0.00%,-2.55,31.1M,-1,1,0.00,0.010 / 0.015,-0.35,2.68,,0.1,,"85,935,700 / 15,978,000",https://www.klsescreener.com/v2/stocks/view/0096/nexgram-holdings-berhad
2019-09-26,'0165,XOX ,XOX BHD,,0.05,0.050,0.045,0.050,"759,000",0,0.000 ,0.00%,,"2,915,800",0.040 - 0.065,0.00,0.00%,-0.05,54.6M,-109,0,0.45,0.045 / 0.050,-0.45,22.95,,0.3,,"35,846,000 / 9,556,100",https://www.klsescreener.com/v2/stocks/view/0165/xox-bhd
