Date,Code,Name,Price,Volume,Category,Board,52week,EPS,DPS,NTA,PE,DY,ROE,PTBV,MCap.(M),URL
2019-10-02,'0198,GDB HOLDINGS BERHAD,0.335,19778,"Construction, Ace Market",Ace Market,0.220-0.345,4.18,2.00,0.18,8.01,5.97,23.23,1.86,209.38,https://www.klsescreener.com/v2/stocks/view/0198/gdb-holdings-berhad
2019-10-02,'0106,REXIT BERHAD,0.615,0,"Technology, Ace Market",Ace Market,0.530-0.725,4.16,3.00,0.20,14.78,4.88,20.80,3.08,116.44,https://www.klsescreener.com/v2/stocks/view/0106/rexit-berhad
2019-10-02,'0005,UCREST BERHAD,0.130,4650,"Technology, Ace Market",Ace Market,0.130-0.325,1.69,0.00,0.08,7.70,0.00,20.16,1.55,60.32,https://www.klsescreener.com/v2/stocks/view/0005/ucrest-berhad
2019-10-02,'0197,WEGMANS HOLDINGS BERHAD,0.265,1732,"Consumer Products & Services, Ace Market",Ace Market,0.255-0.385,3.01,0.50,0.15,8.80,1.89,20.07,1.77,132.50,https://www.klsescreener.com/v2/stocks/view/0197/wegmans-holdings-berhad
2019-10-02,'0127,JHM CONSOLIDATION BERHAD,1.270,8456,"Technology, Ace Market",Ace Market,0.820-1.370,6.59,2.00,0.34,19.28,1.57,19.38,3.74,708.15,https://www.klsescreener.com/v2/stocks/view/0127/jhm-consolidation-berhad
2019-10-02,'0209,I-STONE GROUP BERHAD,0.175,38782,"Technology, Ace Market",Ace Market,0.160-0.245,1.04,0.00,0.03,16.85,0.00,17.31,5.83,213.76,https://www.klsescreener.com/v2/stocks/view/0209/i-stone-group-berhad
2019-10-02,'0040,OPENSYS (M) BERHAD,0.330,891,"Technology, Ace Market",Ace Market,0.275-0.370,3.32,1.50,0.20,9.93,4.55,16.61,1.65,98.30,https://www.klsescreener.com/v2/stocks/view/0040/opensys-m-berhad
2019-10-02,'0201,NOVA WELLNESS GROUP BERHAD,0.575,5998,"Health Care, Ace Market",Ace Market,0.290-0.590,3.65,0.50,0.24,15.74,0.87,15.22,2.40,182.70,https://www.klsescreener.com/v2/stocks/view/0201/nova-wellness-group-berhad
2019-10-02,'0200,REVENUE GROUP BERHAD,1.550,41781,"Technology, Ace Market",Ace Market,0.627-1.690,3.73,0.00,0.25,41.52,0.00,14.93,6.20,361.12,https://www.klsescreener.com/v2/stocks/view/0200/revenue-group-berhad
2019-10-02,'0208,GREATECH TECHNOLOGY BERHAD,1.520,42786,"Technology, Ace Market",Ace Market,0.940-1.540,7.46,0.00,0.26,20.37,0.00,14.35,5.85,951.52,https://www.klsescreener.com/v2/stocks/view/0208/greatech-technology-berhad
2019-10-02,'0126,MICROLINK SOLUTIONS BERHAD,0.550,630,"Technology, Ace Market",Ace Market,0.350-0.690,1.74,0.00,0.12,31.59,0.00,14.31,4.52,92.05,https://www.klsescreener.com/v2/stocks/view/0126/microlink-solutions-berhad
2019-10-02,'0158,SCC HOLDINGS BERHAD,0.495,0,"Consumer Products & Services, Ace Market",Ace Market,0.470-0.560,4.30,3.40,0.31,11.52,6.87,13.90,1.60,69.87,https://www.klsescreener.com/v2/stocks/view/0158/scc-holdings-berhad
2019-10-02,'0010,IRIS CORPORATION BERHAD,0.145,35595,"Technology, Ace Market",Ace Market,0.130-0.185,1.31,0.00,0.10,11.04,0.00,13.81,1.52,430.11,https://www.klsescreener.com/v2/stocks/view/0010/iris-corporation-berhad
2019-10-02,'0018,LAMBO GROUP BERHAD,0.050,32406,"Technology, Ace Market",Ace Market,0.050-0.120,0.79,0.00,0.06,6.36,0.00,13.29,0.85,105.11,https://www.klsescreener.com/v2/stocks/view/0018/lambo-group-berhad
2019-10-02,'0162,WIDAD GROUP BERHAD,0.285,40034,"Construction, Ace Market",Ace Market,0.215-0.380,0.93,0.00,0.07,30.77,0.00,13.23,4.07,699.57,https://www.klsescreener.com/v2/stocks/view/0162/widad-group-berhad
2019-10-02,'0157,FOCUS POINT HOLDINGS BERHAD,0.360,2149,"Consumer Products & Services, Ace Market",Ace Market,0.120-0.480,4.59,1.88,0.26,7.84,5.22,13.07,1.02,79.20,https://www.klsescreener.com/v2/stocks/view/0157/focus-point-holdings-berhad
2019-10-02,'0193,KEJURUTERAAN ASASTERA BERHAD,0.475,68955,"Industrial Products & Services, Ace Market",Ace Market,0.190-0.435,2.04,1.00,0.16,23.30,2.11,12.74,2.97,168.15,https://www.klsescreener.com/v2/stocks/view/0193/kejuruteraan-asastera-berhad
2019-10-02,'0039,GFM SERVICES BERHAD,0.335,8510,"Industrial Products & Services, Ace Market",Ace Market,0.335-0.550,2.67,1.10,0.21,12.56,3.28,12.70,1.60,157.96,https://www.klsescreener.com/v2/stocks/view/0039/gfm-services-berhad
2019-10-02,'0084,TECHFAST HOLDINGS BERHAD,0.295,1038,"Industrial Products & Services, Ace Market",Ace Market,0.245-0.485,1.42,1.00,0.12,20.78,3.37,12.35,2.57,67.30,https://www.klsescreener.com/v2/stocks/view/0084/techfast-holdings-berhad
2019-10-02,'0026,NOVA MSC BERHAD,0.080,3480,"Technology, Ace Market",Ace Market,0.080-0.180,0.99,0.00,0.08,8.12,0.00,12.32,1.00,60.13,https://www.klsescreener.com/v2/stocks/view/0026/nova-msc-berhad
2019-10-02,'0187,BCM ALLIANCE BERHAD,0.145,521,"Industrial Products & Services, Ace Market",Ace Market,0.140-0.245,1.48,0.20,0.12,9.82,1.38,12.30,1.21,61.08,https://www.klsescreener.com/v2/stocks/view/0187/bcm-alliance-berhad
2019-10-02,'0032,REDTONE INTERNATIONAL BERHAD,0.485,80769,"Telecommunications & Media, Ace Market",Ace Market,0.155-0.480,2.52,1.00,0.21,19.23,2.06,11.76,2.26,368.02,https://www.klsescreener.com/v2/stocks/view/0032/redtone-international-berhad
