Date,Code,Name (Short),Name (Full),Perfect Pillar,Open,High,Low,Close,Volume,Tick Size,Change value,Change value (%),Change status,Average Volume,52w,DPS,DY,EPS,Market Cap,P/E,PSR,PTBV,Price Bid/Ask,ROE,RPS,RSI(14),Relative Volume,Stochastic(14),Volume (B/S),URL
2019-10-08,'0198,GDB ,GDB HOLDINGS BERHAD,,0.345,0.350,0.345,0.345,"706,200",0,0.000 ,0.00%,,"1,078,500",0.220 - 0.365,2.00,5.80%,4.18,215.6M,8,1,1.92,0.345 / 0.350,23.22,41.73,,0.7,,"107,400 / 151,900",https://www.klsescreener.com/v2/stocks/view/0198/gdb-holdings-berhad
2019-10-08,'0106,REXIT ,REXIT BERHAD,,0.64,0.640,0.640,0.640,-,0,0.000 ,0.00%,,"14,900",0.525 - 0.750,3.00,4.69%,4.16,121.2M,15,6,3.20,0.610 / 0.640,20.80,11.61,,0.0,,"10,000 / 20,300",https://www.klsescreener.com/v2/stocks/view/0106/rexit-berhad
2019-10-08,'0005,UCREST ,UCREST BERHAD,,0.14,0.140,0.135,0.140,"793,400",0,0.000 ,0.00%,,"3,456,600",0.125 - 0.335,0.00,0.00%,1.69,65.0M,8,2,1.67,0.135 / 0.140,20.17,6.22,,0.2,,"56,600 / 638,500",https://www.klsescreener.com/v2/stocks/view/0005/ucrest-berhad
2019-10-08,'0197,WEGMANS ,WEGMANS HOLDINGS BERHAD,,0.27,0.275,0.260,0.275,"13,700",1,+0.005 ,+1.85%,increasing,"650,500",0.255 - 0.395,0.50,1.82%,3.01,137.5M,9,1,1.82,0.265 / 0.270,19.87,18.71,,0.0,,"10,000 / 24,000",https://www.klsescreener.com/v2/stocks/view/0197/wegmans-holdings-berhad
2019-10-08,'0127,JHM ,JHM CONSOLIDATION BERHAD,,1.32,1.370,1.330,1.340,"5,149,500",2,+0.020 ,+1.52%,increasing,"973,600",0.805 - 1.370,2.00,1.49%,6.59,747.2M,20,3,3.94,1.340 / 1.350,19.38,48.05,,5.3,,"289,600 / 31,000",https://www.klsescreener.com/v2/stocks/view/0127/jhm-consolidation-berhad
2019-10-08,'0209,ISTONE ,I-STONE GROUP BERHAD,,0.18,0.190,0.180,0.185,"4,610,400",1,+0.005 ,+2.78%,increasing,"26,411,500",0.150 - 0.275,0.00,0.00%,1.04,226.0M,18,6,6.17,0.185 / 0.190,34.67,3.10,,0.2,,"30,000 / 4,358,500",https://www.klsescreener.com/v2/stocks/view/0209/i-stone-group-berhad
2019-10-08,'0040,OPENSYS ,OPENSYS (M) BERHAD,,0.34500000000000003,0.350,0.335,0.335,"317,100",2,-0.010 ,-2.90%,decreasing,"293,000",0.275 - 0.365,1.50,4.48%,3.32,99.8M,10,1,1.68,0.335 / 0.345,16.60,35.03,,1.1,,"92,000 / 68,900",https://www.klsescreener.com/v2/stocks/view/0040/opensys-m-berhad
2019-10-08,'0201,NOVA ,NOVA WELLNESS GROUP BERHAD,,0.61,0.635,0.600,0.610,"3,844,000",0,0.000 ,0.00%,,"858,000",0.280 - 0.635,0.50,0.82%,3.65,193.8M,17,7,2.54,0.610 / 0.615,15.21,9.30,,4.5,,"13,500 / 148,000",https://www.klsescreener.com/v2/stocks/view/0201/nova-wellness-group-berhad
2019-10-08,'0200,REVENUE ,REVENUE GROUP BERHAD,,1.51,1.520,1.510,1.510,"455,200",0,0.000 ,0.00%,,"1,480,300",0.905 - 1.730,0.00,0.00%,3.73,351.8M,40,6,6.16,1.510 / 1.520,15.22,25.48,,0.3,,"62,600 / 32,800",https://www.klsescreener.com/v2/stocks/view/0200/revenue-group-berhad
2019-10-08,'0208,GREATEC ,GREATECH TECHNOLOGY BERHAD,,1.6199999999999999,1.690,1.630,1.680,"6,530,200",6,+0.060 ,+3.70%,increasing,"5,996,700",0.635 - 1.690,0.00,0.00%,7.46,"1,051.7M",23,10,6.46,1.680 / 1.690,28.69,17.53,,1.1,,"63,700 / 381,400",https://www.klsescreener.com/v2/stocks/view/0208/greatech-technology-berhad
