Date,Code,Name,Price,Volume,Category,Board,52week,EPS,DPS,NTA,PE,DY,ROE,PTBV,MCap.(M),URL
2019-09-13,'0198,GDB HOLDINGS BERHAD,0.295,1360,"Construction, Ace Market",Ace Market,0.220-0.350,4.18,2.00,0.18,7.05,6.78,23.23,1.64,184.38,https://www.klsescreener.com/v2/stocks/view/0198/gdb-holdings-berhad
2019-09-13,'0106,REXIT BERHAD,0.600,0,"Technology, Ace Market",Ace Market,0.530-0.725,4.16,3.00,0.20,14.42,5.00,20.80,3.00,113.60,https://www.klsescreener.com/v2/stocks/view/0106/rexit-berhad
2019-09-13,'0005,UCREST BERHAD,0.140,16352,"Technology, Ace Market",Ace Market,0.135-0.335,1.69,0.00,0.08,8.29,0.00,20.16,1.67,64.96,https://www.klsescreener.com/v2/stocks/view/0005/ucrest-berhad
2019-09-13,'0197,WEGMANS HOLDINGS BERHAD,0.265,2850,"Consumer Products & Services, Ace Market",Ace Market,0.255-0.390,3.01,0.50,0.15,8.80,1.89,20.07,1.77,132.50,https://www.klsescreener.com/v2/stocks/view/0197/wegmans-holdings-berhad
2019-09-13,'0127,JHM CONSOLIDATION BERHAD,1.160,1722,"Technology, Ace Market",Ace Market,0.820-1.380,6.59,2.00,0.34,17.61,1.72,19.38,3.41,646.82,https://www.klsescreener.com/v2/stocks/view/0127/jhm-consolidation-berhad
2019-09-13,'0209,I-STONE GROUP BERHAD,0.200,855403,"Technology, Ace Market",Ace Market,0.160-0.245,1.04,0.00,0.03,19.26,0.00,17.31,6.67,244.30,https://www.klsescreener.com/v2/stocks/view/0209/i-stone-group-berhad
2019-09-13,'0040,OPENSYS (M) BERHAD,0.345,7692,"Technology, Ace Market",Ace Market,0.275-0.370,3.32,1.50,0.20,10.39,4.35,16.61,1.72,102.77,https://www.klsescreener.com/v2/stocks/view/0040/opensys-m-berhad
2019-09-13,'0201,NOVA WELLNESS GROUP BERHAD,0.565,15293,"Health Care, Ace Market",Ace Market,0.290-0.580,3.65,0.50,0.24,15.47,0.88,15.22,2.35,179.53,https://www.klsescreener.com/v2/stocks/view/0201/nova-wellness-group-berhad
2019-09-13,'0200,REVENUE GROUP BERHAD,1.530,10863,"Technology, Ace Market",Ace Market,0.627-1.690,3.73,0.00,0.25,40.99,0.00,14.93,6.12,356.46,https://www.klsescreener.com/v2/stocks/view/0200/revenue-group-berhad
2019-09-13,'0120,VISDYNAMICS HOLDINGS BERHAD,0.380,1998,"Technology, Ace Market",Ace Market,0.310-0.775,3.52,1.02,0.24,10.78,2.69,14.69,1.58,64.28,https://www.klsescreener.com/v2/stocks/view/0120/visdynamics-holdings-berhad
2019-09-13,'0208,GREATECH TECHNOLOGY BERHAD,1.490,102335,"Technology, Ace Market",Ace Market,0.940-1.450,7.46,0.00,0.26,19.97,0.00,14.35,5.73,932.74,https://www.klsescreener.com/v2/stocks/view/0208/greatech-technology-berhad
2019-09-13,'0126,MICROLINK SOLUTIONS BERHAD,0.590,0,"Technology, Ace Market",Ace Market,0.350-0.690,1.74,0.00,0.12,33.89,0.00,14.31,4.85,98.75,https://www.klsescreener.com/v2/stocks/view/0126/microlink-solutions-berhad
2019-09-13,'0158,SCC HOLDINGS BERHAD,0.520,0,"Consumer Products & Services, Ace Market",Ace Market,0.470-0.560,4.30,3.40,0.31,12.10,6.54,13.90,1.68,73.40,https://www.klsescreener.com/v2/stocks/view/0158/scc-holdings-berhad
2019-09-13,'0010,IRIS CORPORATION BERHAD,0.150,154384,"Technology, Ace Market",Ace Market,0.130-0.185,1.31,0.00,0.10,11.42,0.00,13.81,1.58,444.94,https://www.klsescreener.com/v2/stocks/view/0010/iris-corporation-berhad
2019-09-13,'0018,LAMBO GROUP BERHAD,0.055,3839,"Technology, Ace Market",Ace Market,0.050-0.120,0.79,0.00,0.06,7.00,0.00,13.29,0.93,115.62,https://www.klsescreener.com/v2/stocks/view/0018/lambo-group-berhad
2019-09-13,'0162,WIDAD GROUP BERHAD,0.250,17628,"Construction, Ace Market",Ace Market,0.215-0.380,0.93,0.00,0.07,26.99,0.00,13.23,3.57,613.66,https://www.klsescreener.com/v2/stocks/view/0162/widad-group-berhad
2019-09-13,'0157,FOCUS POINT HOLDINGS BERHAD,0.410,4930,"Consumer Products & Services, Ace Market",Ace Market,0.120-0.480,4.59,1.88,0.26,8.93,4.58,13.07,1.17,90.20,https://www.klsescreener.com/v2/stocks/view/0157/focus-point-holdings-berhad
2019-09-13,'0193,KEJURUTERAAN ASASTERA BERHAD,0.355,52208,"Industrial Products & Services, Ace Market",Ace Market,0.190-0.340,2.04,1.00,0.16,17.41,2.82,12.74,2.22,125.67,https://www.klsescreener.com/v2/stocks/view/0193/kejuruteraan-asastera-berhad
2019-09-13,'0039,GFM SERVICES BERHAD,0.355,42376,"Industrial Products & Services, Ace Market",Ace Market,0.335-0.550,2.67,1.10,0.21,13.29,3.10,12.72,1.69,167.17,https://www.klsescreener.com/v2/stocks/view/0039/gfm-services-berhad
2019-09-13,'0084,TECHFAST HOLDINGS BERHAD,0.300,1660,"Industrial Products & Services, Ace Market",Ace Market,0.245-0.505,1.42,1.00,0.12,21.13,3.32,12.35,2.61,68.45,https://www.klsescreener.com/v2/stocks/view/0084/techfast-holdings-berhad
2019-09-13,'0026,NOVA MSC BERHAD,0.090,1200,"Technology, Ace Market",Ace Market,0.085-0.180,0.99,0.00,0.08,9.13,0.00,12.32,1.12,67.64,https://www.klsescreener.com/v2/stocks/view/0026/nova-msc-berhad
2019-09-13,'0187,BCM ALLIANCE BERHAD,0.140,28370,"Industrial Products & Services, Ace Market",Ace Market,0.140-0.250,1.48,0.20,0.12,9.49,1.43,12.30,1.17,58.98,https://www.klsescreener.com/v2/stocks/view/0187/bcm-alliance-berhad
2019-09-13,'0032,REDTONE INTERNATIONAL BERHAD,0.445,117736,"Telecommunications & Media, Ace Market",Ace Market,0.155-0.410,2.52,1.00,0.21,17.64,2.25,11.76,2.07,337.61,https://www.klsescreener.com/v2/stocks/view/0032/redtone-international-berhad
2019-09-13,'0180,KIM TECK CHEONG CONSOLIDATED BERHAD,0.145,1600,"Consumer Products & Services, Ace Market",Ace Market,0.130-0.195,2.32,0.00,0.21,6.25,0.00,11.06,0.69,73.99,https://www.klsescreener.com/v2/stocks/view/0180/kim-teck-cheong-consolidated-berhad
2019-09-13,'0146,JF TECHNOLOGY BERHAD,0.785,0,"Technology, Ace Market",Ace Market,0.655-0.990,1.58,0.00,0.15,49.70,0.00,10.62,5.28,164.85,https://www.klsescreener.com/v2/stocks/view/0146/jf-technology-berhad
2019-09-13,'0023,IFCA MSC BERHAD,0.310,19771,"Technology, Ace Market",Ace Market,0.185-0.485,1.92,1.00,0.20,16.15,3.23,9.59,1.55,188.57,https://www.klsescreener.com/v2/stocks/view/0023/ifca-msc-berhad
2019-09-13,'0191,CABNET HOLDINGS BERHAD,0.195,0,"Technology, Ace Market",Ace Market,0.190-0.345,2.47,0.70,0.26,7.91,3.57,9.43,0.75,34.86,https://www.klsescreener.com/v2/stocks/view/0191/cabnet-holdings-berhad
2019-09-13,'0196,QES GROUP BERHAD,0.175,10611,"Industrial Products & Services, Ace Market",Ace Market,0.170-0.365,1.02,0.40,0.11,17.08,2.29,9.31,1.59,132.70,https://www.klsescreener.com/v2/stocks/view/0196/qes-group-berhad
2019-09-13,'0150,FINTEC GLOBAL BERHAD,0.045,20471,"Trad/Serv, Ace Market",Ace Market,0.040-0.075,2.65,0.00,0.28,1.70,0.00,9.25,0.16,27.67,https://www.klsescreener.com/v2/stocks/view/0150/fintec-global-berhad
2019-09-13,'0210,KIM HIN JOO (MALAYSIA) BERHAD,0.305,902,"Consumer Products & Services, Ace Market",Ace Market,0.270-0.415,2.57,0.50,0.14,11.85,1.64,9.06,2.15,115.90,https://www.klsescreener.com/v2/stocks/view/0210/kim-hin-joo-malaysia-berhad
2019-09-13,'0098,BAHVEST RESOURCES BERHAD,0.550,11235,"Consumer Products & Services, Ace Market",Ace Market,0.335-0.740,2.25,0.00,0.50,24.39,0.00,8.93,2.18,335.91,https://www.klsescreener.com/v2/stocks/view/0098/bahvest-resources-berhad
2019-09-13,'0176,KRONOLOGI ASIA BERHAD,0.610,26276,"Technology, Ace Market",Ace Market,0.525-0.765,3.80,2.00,0.44,16.06,3.28,8.63,1.39,298.46,https://www.klsescreener.com/v2/stocks/view/0176/kronologi-asia-berhad
2019-09-13,'0001,SUPERCOMNET TECHNOLOGIES BERHAD,0.840,3368,"Industrial Products & Services, Ace Market",Ace Market,0.520-1.040,2.49,1.52,0.30,33.68,1.80,8.31,2.80,540.12,https://www.klsescreener.com/v2/stocks/view/0001/supercomnet-technologies-berhad
