Date,Code,Name,Price,Volume,Category,Board,52week,EPS,DPS,NTA,PE,DY,ROE,PTBV,MCap.(M),URL
2019-09-06,'0191,CABNET HOLDINGS BERHAD,0.190,212,"Technology, Ace Market",Ace Market,0.190-0.345,2.47,0.70,0.26,7.70,3.66,9.43,0.73,33.96,https://www.klsescreener.com/v2/stocks/view/0191/cabnet-holdings-berhad
2019-09-06,'0196,QES GROUP BERHAD,0.175,5483,"Industrial Products & Services, Ace Market",Ace Market,0.170-0.365,1.02,0.40,0.11,17.08,2.29,9.31,1.59,132.70,https://www.klsescreener.com/v2/stocks/view/0196/qes-group-berhad
2019-09-06,'0150,FINTEC GLOBAL BERHAD,0.050,10849,"Trad/Serv, Ace Market",Ace Market,0.040-0.075,2.65,0.00,0.28,1.88,0.00,9.25,0.17,30.75,https://www.klsescreener.com/v2/stocks/view/0150/fintec-global-berhad
2019-09-06,'0210,KIM HIN JOO (MALAYSIA) BERHAD,0.305,3628,"Consumer Products & Services, Ace Market",Ace Market,0.270-0.380,2.57,0.50,0.14,11.85,1.64,9.06,2.15,115.90,https://www.klsescreener.com/v2/stocks/view/0210/kim-hin-joo-malaysia-berhad
2019-09-06,'0098,BAHVEST RESOURCES BERHAD,0.565,8722,"Consumer Products & Services, Ace Market",Ace Market,0.335-0.740,2.25,0.00,0.50,25.06,0.00,8.93,2.24,345.07,https://www.klsescreener.com/v2/stocks/view/0098/bahvest-resources-berhad
2019-09-06,'0176,KRONOLOGI ASIA BERHAD,0.590,11428,"Technology, Ace Market",Ace Market,0.525-0.765,3.80,2.00,0.44,15.53,3.39,8.63,1.34,288.67,https://www.klsescreener.com/v2/stocks/view/0176/kronologi-asia-berhad
2019-09-06,'0001,SUPERCOMNET TECHNOLOGIES BERHAD,0.770,3045,"Industrial Products & Services, Ace Market",Ace Market,0.520-1.040,2.49,1.52,0.30,30.87,1.97,8.31,2.57,495.11,https://www.klsescreener.com/v2/stocks/view/0001/supercomnet-technologies-berhad
2019-09-06,'0171,PETERLABS HOLDINGS BERHAD,0.190,1150,"Consumer Products & Services, Ace Market",Ace Market,0.185-0.370,1.84,0.00,0.23,10.35,0.00,7.87,0.81,40.80,https://www.klsescreener.com/v2/stocks/view/0171/peterlabs-holdings-berhad
2019-09-06,'0203,SECUREMETRIC BERHAD,0.505,0,"Technology, Ace Market",Ace Market,0.395-0.590,1.16,0.00,0.16,43.44,0.00,7.37,3.20,123.02,https://www.klsescreener.com/v2/stocks/view/0203/securemetric-berhad
2019-09-06,'0195,BINASAT COMMUNICATIONS BERHAD,0.210,15299,"Telecommunications & Media, Ace Market",Ace Market,0.210-0.460,2.06,0.00,0.29,10.22,0.00,7.09,0.72,54.60,https://www.klsescreener.com/v2/stocks/view/0195/binasat-communications-berhad
2019-09-06,'0011,BRITE-TECH BERHAD,0.220,2500,"Trad/Serv, Ace Market",Ace Market,0.205-0.365,1.57,1.60,0.23,13.98,7.27,6.84,0.96,55.44,https://www.klsescreener.com/v2/stocks/view/0011/brite-tech-berhad
2019-09-06,'0111,K-ONE TECHNOLOGY BERHAD,0.195,21001,"Technology, Ace Market",Ace Market,0.133-0.280,1.04,0.00,0.16,18.73,0.00,6.71,1.26,142.14,https://www.klsescreener.com/v2/stocks/view/0111/k-one-technology-berhad
2019-09-06,'0206,GAGASAN NADI CERGAS BERHAD,0.260,4413,"Construction, Ace Market",Ace Market,0.235-0.305,3.76,0.50,0.57,6.92,1.92,6.59,0.46,195.78,https://www.klsescreener.com/v2/stocks/view/0206/gagasan-nadi-cergas-berhad
2019-09-06,'0179,BIOALPHA HOLDINGS BERHAD,0.200,6282,"Consumer Products & Services, Ace Market",Ace Market,0.195-0.265,1.18,0.00,0.19,17.02,0.00,6.31,1.07,172.04,https://www.klsescreener.com/v2/stocks/view/0179/bioalpha-holdings-berhad
2019-09-06,'0089,TEX CYCLE TECHNOLOGY (M) BERHAD,0.380,45,"Industrial Products & Services, Ace Market",Ace Market,0.375-0.680,2.57,0.60,0.41,14.77,1.58,6.28,0.93,97.35,https://www.klsescreener.com/v2/stocks/view/0089/tex-cycle-technology-m-berhad
2019-09-06,'0147,INNITY CORPORATION BERHAD,0.460,0,"Telecommunications & Media, Ace Market",Ace Market,0.430-0.720,1.53,0.00,0.25,30.10,0.00,6.15,1.85,63.99,https://www.klsescreener.com/v2/stocks/view/0147/innity-corporation-berhad
2019-09-06,'0080,STRAITS INTER LOGISTICS BERHAD,0.205,13750,"Trad/Serv, Ace Market",Ace Market,0.200-0.280,0.91,0.00,0.16,22.54,0.00,5.55,1.25,133.39,https://www.klsescreener.com/v2/stocks/view/0080/straits-inter-logistics-berhad
2019-09-06,'0205,DPI HOLDINGS BERHAD,0.160,7679,"Consumer Products & Services, Ace Market",Ace Market,0.150-0.270,1.04,0.00,0.15,15.34,0.00,5.21,1.07,77.88,https://www.klsescreener.com/v2/stocks/view/0205/dpi-holdings-berhad
2019-09-06,'0112,MIKRO MSC BERHAD,0.180,0,"Technology, Ace Market",Ace Market,0.180-0.325,0.72,0.30,0.14,25.13,1.67,5.17,1.30,106.06,https://www.klsescreener.com/v2/stocks/view/0112/mikro-msc-berhad
2019-09-06,'0108,N2N CONNECT BERHAD,0.730,1167,"Technology, Ace Market",Ace Market,0.710-1.290,2.27,0.90,0.42,32.17,1.23,5.04,1.62,436.45,https://www.klsescreener.com/v2/stocks/view/0108/n2n-connect-berhad
2019-09-06,'0160,HIAP HUAT HOLDINGS BERHAD,0.105,1401,"Industrial Products & Services, Ace Market",Ace Market,0.080-0.150,0.88,0.00,0.18,11.97,0.00,4.87,0.58,35.00,https://www.klsescreener.com/v2/stocks/view/0160/hiap-huat-holdings-berhad
2019-09-06,'0202,RADIANT GLOBALTECH BERHAD,0.245,6782,"Technology, Ace Market",Ace Market,0.205-0.330,0.54,0.00,0.12,45.05,0.00,4.72,2.13,128.67,https://www.klsescreener.com/v2/stocks/view/0202/radiant-globaltech-berhad
2019-09-06,'0199,TRI-MODE SYSTEM (M) BERHAD,0.380,0,"Trad/Serv, Ace Market",Ace Market,0.300-0.475,1.90,1.00,0.43,20.05,2.63,4.41,0.88,63.08,https://www.klsescreener.com/v2/stocks/view/0199/tri-mode-system-m-berhad
2019-09-06,'0109,SC ESTATE BUILDER BERHAD,0.030,33657,"Construction, Ace Market",Ace Market,0.010-0.050,0.16,0.00,0.04,18.30,0.00,4.21,0.77,26.49,https://www.klsescreener.com/v2/stocks/view/0109/sc-estate-builder-berhad
2019-09-06,'0007,PUC BERHAD,0.070,7644,"Telecommunications & Media, Ace Market",Ace Market,0.065-0.160,0.37,0.00,0.12,18.84,0.00,3.12,0.59,154.06,https://www.klsescreener.com/v2/stocks/view/0007/puc-berhad
2019-09-06,'0025,YBS INTERNATIONAL BERHAD,0.120,40,"Industrial Products & Services, Ace Market",Ace Market,0.115-0.180,0.72,0.00,0.24,16.57,0.00,3.02,0.50,29.04,https://www.klsescreener.com/v2/stocks/view/0025/ybs-international-berhad
2019-09-06,'0211,TASHIN HOLDINGS BERHAD,0.265,6600,"Industrial Products & Services, Ace Market",Ace Market,0.260-0.485,3.04,0.00,0.55,8.71,0.00,2.76,0.48,92.48,https://www.klsescreener.com/v2/stocks/view/0211/tashin-holdings-berhad
2019-09-06,'0190,EVERSAFE RUBBER BERHAD,0.200,0,"Industrial Products & Services, Ace Market",Ace Market,0.185-0.300,0.59,0.00,0.25,33.74,0.00,2.36,0.80,48.12,https://www.klsescreener.com/v2/stocks/view/0190/eversafe-rubber-berhad
2019-09-06,'0079,ORION IXL BERHAD,0.095,122712,"Technology, Ace Market",Ace Market,0.050-0.220,0.24,0.00,0.15,38.95,0.00,1.64,0.64,67.18,https://www.klsescreener.com/v2/stocks/view/0079/orion-ixl-berhad
2019-09-06,'0100,ES CERAMICS TECHNOLOGY BHD,0.155,600,"Industrial Products & Services, Ace Market",Ace Market,0.135-0.210,0.38,0.00,0.25,40.53,0.00,1.53,0.62,31.86,https://www.klsescreener.com/v2/stocks/view/0100/es-ceramics-technology-bhd
2019-09-06,'0104,GENETEC TECHNOLOGY BERHAD,1.090,155,"Technology, Ace Market",Ace Market,1.050-2.000,2.32,2.50,1.76,46.99,2.29,1.32,0.62,46.10,https://www.klsescreener.com/v2/stocks/view/0104/genetec-technology-berhad
2019-09-06,'0181,AEMULUS HOLDINGS BERHAD,0.250,5721,"Technology, Ace Market",Ace Market,0.180-0.375,0.15,0.18,0.14,170.98,0.73,1.04,1.79,137.29,https://www.klsescreener.com/v2/stocks/view/0181/aemulus-holdings-berhad
2019-09-06,'0189,MATANG BERHAD,0.065,5640,"Plantations, Ace Market",Ace Market,0.065-0.080,0.10,0.00,0.10,64.22,0.00,1.01,0.65,117.65,https://www.klsescreener.com/v2/stocks/view/0189/matang-berhad
2019-09-06,'0081,MEGA SUN CITY HOLDINGS BERHAD,0.105,728,"Industrial Products & Services, Ace Market",Ace Market,0.090-0.235,0.25,0.00,0.29,42.28,0.00,0.86,0.36,26.30,https://www.klsescreener.com/v2/stocks/view/0081/mega-sun-city-holdings-berhad
2019-09-06,'0170,KANGER INTERNATIONAL BERHAD,0.070,11152,"Consumer Products & Services, Ace Market",Ace Market,0.035-0.090,0.08,0.00,0.15,85.48,0.00,0.55,0.47,62.57,https://www.klsescreener.com/v2/stocks/view/0170/kanger-international-berhad
2019-09-06,'0131,DIVERSIFIED GATEWAY SOLUTIONS BERHAD,0.095,3991,"Technology, Ace Market",Ace Market,0.070-0.140,0.48,0.00,7.35,19.59,0.00,0.07,0.01,70.84,https://www.klsescreener.com/v2/stocks/view/0131/diversified-gateway-solutions-berhad
2019-09-06,'0050,SYSTECH BHD,0.160,151,"Technology, Ace Market",Ace Market,0.160-0.325,0.08,0.20,15.53,201.57,1.25,0.01,0.01,55.63,https://www.klsescreener.com/v2/stocks/view/0050/systech-bhd
2019-09-06,'0045,G NEPTUNE BERHAD,0.065,679,"Technology, Ace Market",Ace Market,0.045-0.100,-0.35,0.00,-0.01,-18.73,0.00,0.00,-4.55,18.77,https://www.klsescreener.com/v2/stocks/view/0045/g-neptune-berhad
2019-09-06,'0141,WINTONI GROUP BERHAD,0.035,0,"Technology, Ace Market",Ace Market,0.035-0.035,-0.32,0.00,-0.21,-11.10,0.00,0.00,-0.17,17.96,https://www.klsescreener.com/v2/stocks/view/0141/wintoni-group-berhad
2019-09-06,'0123,PRIVASIA TECHNOLOGY BERHAD,0.055,2410,"Telecommunications & Media, Ace Market",Ace Market,0.050-0.100,-290.84,0.00,-0.29,-0.02,0.00,0.00,-0.19,30.70,https://www.klsescreener.com/v2/stocks/view/0123/privasia-technology-berhad
2019-09-06,'0161,SCH GROUP BERHAD,0.110,3358,"Industrial Products & Services, Ace Market",Ace Market,0.100-0.170,-0.87,0.00,16.02,-12.71,0.00,-0.05,0.01,61.11,https://www.klsescreener.com/v2/stocks/view/0161/sch-group-berhad
2019-09-06,'0086,YGL CONVERGENCE BERHAD,0.110,0,"Technology, Ace Market",Ace Market,0.100-0.140,-0.51,0.00,7.22,-21.60,0.00,-0.07,0.02,25.55,https://www.klsescreener.com/v2/stocks/view/0086/ygl-convergence-berhad
2019-09-06,'0207,MESTRON HOLDINGS BERHAD,0.115,5680,"Industrial Products & Services, Ace Market",Ace Market,0.105-0.155,-0.02,0.00,0.08,-567.81,0.00,-0.13,1.44,90.85,https://www.klsescreener.com/v2/stocks/view/0207/mestron-holdings-berhad
2019-09-06,'0096,NEXGRAM HOLDINGS BERHAD,0.015,4600,"Telecommunications & Media, Ace Market",Ace Market,0.015-0.025,-2.55,0.00,7.33,-0.59,0.00,-0.35,0.00,31.07,https://www.klsescreener.com/v2/stocks/view/0096/nexgram-holdings-berhad
2019-09-06,'0165,XOX BHD,0.050,43463,"Telecommunications & Media, Ace Market",Ace Market,0.040-0.065,-0.05,0.00,0.11,-108.80,0.00,-0.41,0.45,54.62,https://www.klsescreener.com/v2/stocks/view/0165/xox-bhd
2019-09-06,'0074,GREEN OCEAN CORPORATION BERHAD,0.080,19463,"Consumer Products & Services, Ace Market",Ace Market,0.075-0.125,-0.07,0.00,0.07,-115.88,0.00,-0.97,1.12,23.18,https://www.klsescreener.com/v2/stocks/view/0074/green-ocean-corporation-berhad
2019-09-06,'0119,APPASIA BERHAD,0.090,3150,"Technology, Ace Market",Ace Market,0.080-0.185,-0.08,0.00,0.08,-108.65,0.00,-1.05,1.14,31.07,https://www.klsescreener.com/v2/stocks/view/0119/appasia-berhad
2019-09-06,'0055,SERSOL BERHAD,0.090,0,"Industrial Products & Services, Ace Market",Ace Market,0.080-0.115,-0.08,0.00,0.07,-110.75,0.00,-1.16,1.29,19.38,https://www.klsescreener.com/v2/stocks/view/0055/sersol-berhad
2019-09-06,'0035,OPCOM HOLDINGS BERHAD,0.645,73548,"Telecommunications & Media, Ace Market",Ace Market,0.445-0.860,-0.78,0.00,0.55,-82.41,0.00,-1.43,1.18,104.01,https://www.klsescreener.com/v2/stocks/view/0035/opcom-holdings-berhad
2019-09-06,'0048,ANCOM LOGISTICS BERHAD,0.060,500,"Trad/Serv, Ace Market",Ace Market,0.060-0.110,-0.07,0.00,0.05,-82.55,0.00,-1.45,1.20,28.40,https://www.klsescreener.com/v2/stocks/view/0048/ancom-logistics-berhad
2019-09-06,'0006,PINEAPPLE RESOURCES BERHAD,0.320,0,"Technology, Ace Market",Ace Market,0.240-0.600,-1.07,0.00,0.52,-29.90,0.00,-2.06,0.62,15.52,https://www.klsescreener.com/v2/stocks/view/0006/pineapple-resources-berhad
2019-09-06,'0163,CAREPLUS GROUP BERHAD,0.135,2000,"Health Care, Ace Market",Ace Market,0.130-0.235,-0.40,0.00,0.19,-33.96,0.00,-2.11,0.72,71.73,https://www.klsescreener.com/v2/stocks/view/0163/careplus-group-berhad
2019-09-06,'0060,VORTEX CONSOLIDATED BERHAD,0.160,1238,"Technology, Ace Market",Ace Market,0.130-0.305,-0.73,0.00,0.25,-21.88,0.00,-2.28,0.50,62.43,https://www.klsescreener.com/v2/stocks/view/0060/vortex-consolidated-berhad
2019-09-06,'0175,HENG HUAT RESOURCES GROUP BERHAD,0.155,11365,"Industrial Products & Services, Ace Market",Ace Market,0.110-0.220,-0.78,0.00,0.23,-19.76,0.00,-3.47,0.69,52.63,https://www.klsescreener.com/v2/stocks/view/0175/heng-huat-resources-group-berhad
2019-09-06,'0028,SCOPE INDUSTRIES BERHAD,0.155,210,"Industrial Products & Services, Ace Market",Ace Market,0.120-0.280,-0.78,0.00,0.20,-19.83,0.00,-3.99,0.79,95.97,https://www.klsescreener.com/v2/stocks/view/0028/scope-industries-berhad
2019-09-06,'0140,MACPIE BERHAD,0.145,50,"Consumer Products & Services, Ace Market",Ace Market,0.125-0.230,-0.60,0.00,0.14,-24.01,0.00,-4.31,1.04,51.23,https://www.klsescreener.com/v2/stocks/view/0140/macpie-berhad
2019-09-06,'0182,LKL INTERNATIONAL BERHAD,0.090,220,"Health Care, Ace Market",Ace Market,0.090-0.155,-0.58,0.00,0.13,-15.44,0.00,-4.48,0.69,38.59,https://www.klsescreener.com/v2/stocks/view/0182/lkl-international-berhad
2019-09-06,'0103,M N C WIRELESS BERHAD,0.090,235027,"Telecommunications & Media, Ace Market",Ace Market,0.035-0.090,-0.37,0.00,0.10,-24.17,0.00,-4.73,1.14,43.05,https://www.klsescreener.com/v2/stocks/view/0103/m-n-c-wireless-berhad
2019-09-06,'0116,FOCUS DYNAMICS GROUP BERHAD,0.340,53067,"Consumer Products & Services, Ace Market",Ace Market,0.095-0.390,-0.10,0.00,0.02,-336.28,0.00,-4.86,16.35,694.76,https://www.klsescreener.com/v2/stocks/view/0116/focus-dynamics-group-berhad
2019-09-06,'0093,SOLUTION GROUP BERHAD,0.085,0,"Technology, Ace Market",Ace Market,0.080-0.140,-0.64,0.00,0.12,-13.37,0.00,-5.11,0.68,26.05,https://www.klsescreener.com/v2/stocks/view/0093/solution-group-berhad
2019-09-06,'0117,SMRT HOLDINGS BERHAD,0.100,0,"Technology, Ace Market",Ace Market,0.095-0.155,-1.81,0.00,0.35,-5.52,0.00,-5.15,0.28,40.70,https://www.klsescreener.com/v2/stocks/view/0117/smrt-holdings-berhad
2019-09-06,'0024,JAG BERHAD,0.040,14000,"Industrial Products & Services, Ace Market",Ace Market,0.035-0.085,-0.61,0.00,0.09,-6.54,0.00,-6.43,0.42,60.63,https://www.klsescreener.com/v2/stocks/view/0024/jag-berhad
2019-09-06,'0173,REV ASIA BERHAD,0.140,193,"Telecommunications & Media, Ace Market",Ace Market,0.140-0.345,-0.32,0.00,0.05,-43.53,0.00,-6.43,2.80,18.85,https://www.klsescreener.com/v2/stocks/view/0173/rev-asia-berhad
2019-09-06,'0107,EDUSPEC HOLDINGS BERHAD,0.055,31354,"Technology, Ace Market",Ace Market,0.020-0.065,-0.44,0.00,0.07,-12.51,0.00,-6.47,0.81,60.60,https://www.klsescreener.com/v2/stocks/view/0107/eduspec-holdings-berhad
2019-09-06,'0133,SANICHI TECHNOLOGY BERHAD,0.045,2533,"Industrial Products & Services, Ace Market",Ace Market,0.045-0.170,-1.70,0.00,0.12,-2.65,0.00,-7.73,0.20,49.90,https://www.klsescreener.com/v2/stocks/view/0133/sanichi-technology-berhad
2019-09-06,'0153,OVERSEA ENTERPRISE BERHAD,0.110,0,"Consumer Products & Services, Ace Market",Ace Market,0.100-0.190,-1.75,0.00,0.22,-6.30,0.00,-7.94,0.50,27.11,https://www.klsescreener.com/v2/stocks/view/0153/oversea-enterprise-berhad
2019-09-06,'0178,SEDANIA INNOVATOR BERHAD,0.130,2917,"Telecommunications & Media, Ace Market",Ace Market,0.090-0.230,-0.98,0.00,0.12,-13.28,0.00,-8.05,1.07,32.29,https://www.klsescreener.com/v2/stocks/view/0178/sedania-innovator-berhad
2019-09-06,'0085,MLABS SYSTEMS BERHAD,0.035,0,"Technology, Ace Market",Ace Market,0.035-0.065,-0.79,0.00,0.09,-4.43,0.00,-8.40,0.37,23.47,https://www.klsescreener.com/v2/stocks/view/0085/mlabs-systems-berhad
2019-09-06,'0053,OSK VENTURES INTERNATIONAL BERHAD,0.435,354,"Financial Services, Ace Market",Ace Market,0.390-0.600,-7.99,0.00,0.90,-5.44,0.00,-8.88,0.48,85.95,https://www.klsescreener.com/v2/stocks/view/0053/osk-ventures-international-berhad
2019-09-06,'0105,ASIA POLY HOLDINGS BERHAD,0.060,100,"Industrial Products & Services, Ace Market",Ace Market,0.055-0.090,-1.64,0.00,0.18,-3.65,0.00,-9.12,0.33,27.26,https://www.klsescreener.com/v2/stocks/view/0105/asia-poly-holdings-berhad
2019-09-06,'0156,MANAGEPAY SYSTEMS BERHAD,0.105,5079,"Technology, Ace Market",Ace Market,0.095-0.170,-1.20,0.00,0.13,-8.74,0.00,-9.24,0.81,74.60,https://www.klsescreener.com/v2/stocks/view/0156/managepay-systems-berhad
2019-09-06,'0122,ADVANCE INFORMATION MARKETING BERHAD,0.270,0,"Industrial Products & Services, Ace Market",Ace Market,0.210-0.300,-0.82,0.00,0.09,-32.98,0.00,-9.39,3.10,71.84,https://www.klsescreener.com/v2/stocks/view/0122/advance-information-marketing-berhad
2019-09-06,'0036,KEY ALLIANCE GROUP BERHAD,0.040,9173,"Technology, Ace Market",Ace Market,0.035-0.075,-1.35,0.00,0.14,-2.95,0.00,-10.00,0.30,20.83,https://www.klsescreener.com/v2/stocks/view/0036/key-alliance-group-berhad
2019-09-06,'0148,SUNZEN BIOTECH BERHAD,0.075,2000,"Consumer Products & Services, Ace Market",Ace Market,0.080-0.220,-2.11,0.00,0.20,-3.55,0.00,-10.56,0.37,40.13,https://www.klsescreener.com/v2/stocks/view/0148/sunzen-biotech-berhad
2019-09-06,'0066,VSOLAR GROUP BERHAD,0.115,568207,"Technology, Ace Market",Ace Market,0.090-0.240,-0.43,0.00,0.04,-26.87,0.00,-10.97,2.95,44.40,https://www.klsescreener.com/v2/stocks/view/0066/vsolar-group-berhad
2019-09-06,'0070,MQ TECHNOLOGY BERHAD,0.025,2350,"Technology, Ace Market",Ace Market,0.025-0.050,-1.06,0.00,0.08,-2.36,0.00,-13.22,0.31,16.06,https://www.klsescreener.com/v2/stocks/view/0070/mq-technology-berhad
2019-09-06,'0069,VIVOCOM INTL HOLDINGS BERHAD,0.015,12750,"Technology, Ace Market",Ace Market,0.015-0.030,-1.21,0.00,0.10,-1.24,0.00,-15.12,0.19,84.97,https://www.klsescreener.com/v2/stocks/view/0069/vivocom-intl-holdings-berhad
2019-09-06,'0072,AT SYSTEMATIZATION BERHAD,0.045,4145,"Industrial Products & Services, Ace Market",Ace Market,0.040-0.065,-1.94,0.00,0.13,-2.31,0.00,-15.17,0.35,20.88,https://www.klsescreener.com/v2/stocks/view/0072/at-systematization-berhad
