Date(int),Date,Name,Stock ID,LACP,Open,High,Low,Close,Volume,Direction,Bid Size
1420416000000,20150105,REXIT,'0106,,0.330,0.330,0.330,0.330,10000,No change,0
1420502400000,20150106,REXIT,'0106,0.330,0.330,0.330,0.330,0.330,-,Closed,0
1420588800000,20150107,REXIT,'0106,0.330,0.330,0.330,0.330,0.330,-,Closed,0
1420675200000,20150108,REXIT,'0106,0.330,0.330,0.330,0.330,0.330,-,Closed,0
1420761600000,20150109,REXIT,'0106,0.330,0.340,0.340,0.330,0.330,5700,Decreased,2
1421020800000,20150112,REXIT,'0106,0.330,0.330,0.330,0.330,0.330,20000,No change,0
1421107200000,20150113,REXIT,'0106,0.330,0.340,0.340,0.335,0.335,10000,Decreased,1
1421193600000,20150114,REXIT,'0106,0.335,0.330,0.340,0.330,0.340,20000,Increased,2
1421280000000,20150115,REXIT,'0106,0.340,0.330,0.330,0.330,0.330,46500,No change,0
1421366400000,20150116,REXIT,'0106,0.330,0.320,0.320,0.310,0.310,95100,Decreased,2
1421625600000,20150119,REXIT,'0106,0.310,0.310,0.310,0.310,0.310,-,Closed,0
1421712000000,20150120,REXIT,'0106,0.310,0.315,0.315,0.315,0.315,1300,No change,0
1421798400000,20150121,REXIT,'0106,0.315,0.315,0.315,0.315,0.315,-,Closed,0
1421884800000,20150122,REXIT,'0106,0.315,0.315,0.315,0.315,0.315,18900,No change,0
1421971200000,20150123,REXIT,'0106,0.315,0.320,0.320,0.320,0.320,10000,No change,0
1422230400000,20150126,REXIT,'0106,0.320,0.320,0.320,0.320,0.320,-,Closed,0
1422316800000,20150127,REXIT,'0106,0.320,0.320,0.320,0.320,0.320,-,Closed,0
1422403200000,20150128,REXIT,'0106,0.320,0.320,0.320,0.320,0.320,10000,No change,0
1422489600000,20150129,REXIT,'0106,0.320,0.320,0.320,0.320,0.320,-,Closed,0
1422576000000,20150130,REXIT,'0106,0.320,0.315,0.320,0.310,0.320,74000,Increased,1
1423008000000,20150204,REXIT,'0106,0.320,0.320,0.320,0.310,0.320,168100,No change,0
1423094400000,20150205,REXIT,'0106,0.320,0.320,0.325,0.320,0.325,175000,Increased,1
1423180800000,20150206,REXIT,'0106,0.325,0.330,0.355,0.330,0.355,188800,Increased,5
1423440000000,20150209,REXIT,'0106,0.355,0.345,0.345,0.345,0.345,1000,No change,0
1423526400000,20150210,REXIT,'0106,0.345,0.345,0.345,0.345,0.345,-,Closed,0
