Date(int),Date,Name,Stock ID,LACP,Open,High,Low,Close,Volume,Direction,Bid Size
1420416000000,20150105,HIAPTEK,'5072,,0.590,0.590,0.585,0.590,87000,No change,0
1420502400000,20150106,HIAPTEK,'5072,0.590,0.580,0.580,0.580,0.580,270000,No change,0
1420588800000,20150107,HIAPTEK,'5072,0.580,0.570,0.580,0.570,0.575,30100,Increased,1
1420675200000,20150108,HIAPTEK,'5072,0.575,0.570,0.585,0.570,0.580,37200,Increased,2
1420761600000,20150109,HIAPTEK,'5072,0.580,0.580,0.580,0.575,0.575,271500,Decreased,1
1421020800000,20150112,HIAPTEK,'5072,0.575,0.575,0.680,0.575,0.640,121100,Increased,13
1421107200000,20150113,HIAPTEK,'5072,0.640,0.640,0.640,0.600,0.600,9000,Decreased,8
1421193600000,20150114,HIAPTEK,'5072,0.600,0.585,0.630,0.585,0.600,130400,Increased,3
1421280000000,20150115,HIAPTEK,'5072,0.600,0.590,0.600,0.590,0.595,105100,Increased,1
1421366400000,20150116,HIAPTEK,'5072,0.595,0.590,0.610,0.590,0.595,90500,Increased,1
1421625600000,20150119,HIAPTEK,'5072,0.595,0.590,0.630,0.590,0.620,173700,Increased,6
1421712000000,20150120,HIAPTEK,'5072,0.620,0.610,0.610,0.605,0.610,193000,No change,0
1421798400000,20150121,HIAPTEK,'5072,0.610,0.620,0.630,0.605,0.605,236400,Decreased,3
1421884800000,20150122,HIAPTEK,'5072,0.605,0.620,0.625,0.620,0.620,131300,No change,0
1421971200000,20150123,HIAPTEK,'5072,0.620,0.640,0.640,0.620,0.640,105000,No change,0
1422230400000,20150126,HIAPTEK,'5072,0.640,0.640,0.650,0.620,0.620,76000,Decreased,4
1422316800000,20150127,HIAPTEK,'5072,0.620,0.600,0.620,0.580,0.595,265900,Decreased,1
1422403200000,20150128,HIAPTEK,'5072,0.595,0.595,0.595,0.595,0.595,21000,No change,0
1422489600000,20150129,HIAPTEK,'5072,0.595,0.585,0.585,0.585,0.585,82000,No change,0
1422576000000,20150130,HIAPTEK,'5072,0.585,0.585,0.590,0.585,0.590,37000,Increased,1
1423008000000,20150204,HIAPTEK,'5072,0.590,0.580,0.590,0.580,0.585,98500,Increased,1
1423094400000,20150205,HIAPTEK,'5072,0.585,0.585,0.590,0.580,0.580,55000,Decreased,1
1423180800000,20150206,HIAPTEK,'5072,0.580,0.585,0.600,0.585,0.590,141400,Increased,1
1423440000000,20150209,HIAPTEK,'5072,0.590,0.585,0.590,0.585,0.585,140900,No change,0
1423526400000,20150210,HIAPTEK,'5072,0.585,0.580,0.600,0.580,0.600,114900,Increased,4
1423612800000,20150211,HIAPTEK,'5072,0.600,0.610,0.610,0.590,0.590,404700,Decreased,4
1423699200000,20150212,HIAPTEK,'5072,0.590,0.585,0.585,0.580,0.580,242000,Decreased,1
1423785600000,20150213,HIAPTEK,'5072,0.580,0.580,0.580,0.580,0.580,-,Closed,0
1424044800000,20150216,HIAPTEK,'5072,0.580,0.585,0.590,0.585,0.590,78000,Increased,1
1424131200000,20150217,HIAPTEK,'5072,0.590,0.590,0.590,0.580,0.580,220400,Decreased,2
1424217600000,20150218,HIAPTEK,'5072,0.580,0.585,0.585,0.580,0.580,116600,Decreased,1
1424649600000,20150223,HIAPTEK,'5072,0.580,0.585,0.585,0.585,0.585,33000,No change,0
1424736000000,20150224,HIAPTEK,'5072,0.585,0.585,0.605,0.585,0.595,1161800,Increased,2
1424822400000,20150225,HIAPTEK,'5072,0.595,0.605,0.620,0.605,0.605,1156900,No change,0
1424908800000,20150226,HIAPTEK,'5072,0.605,0.605,0.615,0.605,0.605,246800,No change,0
1424995200000,20150227,HIAPTEK,'5072,0.605,0.600,0.600,0.595,0.595,216400,Decreased,1
1425254400000,20150302,HIAPTEK,'5072,0.595,0.590,0.590,0.580,0.580,165200,Decreased,2
1425340800000,20150303,HIAPTEK,'5072,0.580,0.580,0.595,0.575,0.575,304000,Decreased,1
1425427200000,20150304,HIAPTEK,'5072,0.575,0.585,0.585,0.575,0.575,19800,Decreased,2
1425513600000,20150305,HIAPTEK,'5072,0.575,0.585,0.585,0.570,0.570,177900,Decreased,3
1425600000000,20150306,HIAPTEK,'5072,0.570,0.570,0.590,0.570,0.580,270800,Increased,2
1425859200000,20150309,HIAPTEK,'5072,0.580,0.575,0.580,0.570,0.575,227900,No change,0
1425945600000,20150310,HIAPTEK,'5072,0.575,0.570,0.570,0.560,0.560,898500,Decreased,2
1426032000000,20150311,HIAPTEK,'5072,0.560,0.565,0.565,0.545,0.550,381600,Decreased,3
1426118400000,20150312,HIAPTEK,'5072,0.550,0.550,0.555,0.540,0.545,576400,Decreased,1
1426204800000,20150313,HIAPTEK,'5072,0.545,0.555,0.560,0.550,0.555,237800,No change,0
1426464000000,20150316,HIAPTEK,'5072,0.555,0.555,0.560,0.555,0.560,57900,Increased,1
1426550400000,20150317,HIAPTEK,'5072,0.560,0.560,0.565,0.560,0.560,160200,No change,0
1426636800000,20150318,HIAPTEK,'5072,0.560,0.565,0.570,0.555,0.555,328800,Decreased,2
1426723200000,20150319,HIAPTEK,'5072,0.555,0.555,0.555,0.545,0.550,374300,Decreased,1
1426809600000,20150320,HIAPTEK,'5072,0.550,0.555,0.555,0.550,0.550,218000,Decreased,1
1427068800000,20150323,HIAPTEK,'5072,0.550,0.545,0.550,0.545,0.550,9800,Increased,1
1427155200000,20150324,HIAPTEK,'5072,0.550,0.555,0.555,0.545,0.545,46800,Decreased,2
1427241600000,20150325,HIAPTEK,'5072,0.545,0.545,0.550,0.540,0.540,613200,Decreased,1
1427328000000,20150326,HIAPTEK,'5072,0.540,0.540,0.540,0.520,0.525,1291200,Decreased,3
1427414400000,20150327,HIAPTEK,'5072,0.525,0.520,0.525,0.515,0.515,175400,Decreased,1
1427673600000,20150330,HIAPTEK,'5072,0.515,0.510,0.515,0.495,0.505,1868500,Decreased,1
1427760000000,20150331,HIAPTEK,'5072,0.505,0.505,0.505,0.490,0.495,1241700,Decreased,2
1427846400000,20150401,HIAPTEK,'5072,0.495,0.490,0.495,0.490,0.495,544200,Increased,1
1427932800000,20150402,HIAPTEK,'5072,0.495,0.495,0.500,0.495,0.495,672600,No change,0
1428019200000,20150403,HIAPTEK,'5072,0.495,0.490,0.495,0.490,0.495,950300,Increased,1
1428278400000,20150406,HIAPTEK,'5072,0.495,0.495,0.500,0.495,0.495,250600,No change,0
1428364800000,20150407,HIAPTEK,'5072,0.495,0.495,0.500,0.495,0.495,471900,No change,0
1428451200000,20150408,HIAPTEK,'5072,0.495,0.495,0.495,0.490,0.490,574300,Decreased,1
1428537600000,20150409,HIAPTEK,'5072,0.490,0.490,0.490,0.485,0.490,420400,No change,0
1428624000000,20150410,HIAPTEK,'5072,0.490,0.490,0.490,0.490,0.490,380200,No change,0
1428883200000,20150413,HIAPTEK,'5072,0.490,0.495,0.515,0.495,0.505,1806800,Increased,2
1428969600000,20150414,HIAPTEK,'5072,0.505,0.505,0.505,0.500,0.505,391800,No change,0
1429056000000,20150415,HIAPTEK,'5072,0.505,0.510,0.510,0.505,0.505,546000,Decreased,1
1429142400000,20150416,HIAPTEK,'5072,0.505,0.505,0.510,0.505,0.510,459000,Increased,1
1429228800000,20150417,HIAPTEK,'5072,0.510,0.505,0.550,0.505,0.550,1981400,Increased,9
1429488000000,20150420,HIAPTEK,'5072,0.550,0.545,0.545,0.535,0.545,638900,No change,0
1429574400000,20150421,HIAPTEK,'5072,0.545,0.560,0.570,0.550,0.560,2695000,No change,0
1429660800000,20150422,HIAPTEK,'5072,0.560,0.560,0.560,0.545,0.555,529800,Decreased,1
1429747200000,20150423,HIAPTEK,'5072,0.555,0.550,0.550,0.540,0.540,387000,Decreased,2
1429833600000,20150424,HIAPTEK,'5072,0.540,0.540,0.550,0.540,0.550,152500,Increased,2
1430092800000,20150427,HIAPTEK,'5072,0.550,0.540,0.550,0.540,0.540,631500,No change,0
1430179200000,20150428,HIAPTEK,'5072,0.540,0.540,0.540,0.520,0.520,217200,Decreased,4
1430265600000,20150429,HIAPTEK,'5072,0.520,0.515,0.535,0.505,0.535,259000,Increased,4
1430352000000,20150430,HIAPTEK,'5072,0.535,0.535,0.535,0.510,0.515,191000,Decreased,4
