Date(int),Date,Name,Stock ID,LACP,Open,High,Low,Close,Volume,Direction,Bid Size
1420502400000,20150106,TURIYA,'4359,,0.195,0.195,0.195,0.195,-,Closed,0
1420588800000,20150107,TURIYA,'4359,0.195,0.195,0.195,0.195,0.195,-,Closed,0
1420675200000,20150108,TURIYA,'4359,0.195,0.195,0.195,0.195,0.195,-,Closed,0
1420761600000,20150109,TURIYA,'4359,0.195,0.195,0.195,0.195,0.195,-,Closed,0
1421020800000,20150112,TURIYA,'4359,0.195,0.195,0.195,0.195,0.195,-,Closed,0
1421107200000,20150113,TURIYA,'4359,0.195,0.195,0.195,0.195,0.195,-,Closed,0
1421193600000,20150114,TURIYA,'4359,0.195,0.195,0.195,0.195,0.195,-,Closed,0
1421280000000,20150115,TURIYA,'4359,0.195,0.195,0.195,0.195,0.195,-,Closed,0
1421366400000,20150116,TURIYA,'4359,0.195,0.170,0.170,0.170,0.170,1000,No change,0
1421625600000,20150119,TURIYA,'4359,0.170,0.170,0.170,0.170,0.170,-,Closed,0
1421712000000,20150120,TURIYA,'4359,0.170,0.170,0.170,0.170,0.170,-,Closed,0
1421798400000,20150121,TURIYA,'4359,0.170,0.170,0.170,0.170,0.170,-,Closed,0
1421884800000,20150122,TURIYA,'4359,0.170,0.175,0.195,0.175,0.195,3100,Increased,4
1421971200000,20150123,TURIYA,'4359,0.195,0.195,0.195,0.195,0.195,-,Closed,0
1422230400000,20150126,TURIYA,'4359,0.195,0.185,0.200,0.180,0.200,87500,Increased,3
1422316800000,20150127,TURIYA,'4359,0.200,0.185,0.185,0.185,0.185,10000,No change,0
1422403200000,20150128,TURIYA,'4359,0.185,0.185,0.185,0.185,0.185,-,Closed,0
1422489600000,20150129,TURIYA,'4359,0.185,0.185,0.185,0.185,0.185,28000,No change,0
1422576000000,20150130,TURIYA,'4359,0.185,0.185,0.185,0.185,0.185,6000,No change,0
1423008000000,20150204,TURIYA,'4359,0.185,0.190,0.195,0.185,0.190,47200,No change,0
1423094400000,20150205,TURIYA,'4359,0.190,0.185,0.185,0.185,0.185,18700,No change,0
1423180800000,20150206,TURIYA,'4359,0.185,0.185,0.185,0.185,0.185,17100,No change,0
1423440000000,20150209,TURIYA,'4359,0.185,0.180,0.180,0.180,0.180,39000,No change,0
1423526400000,20150210,TURIYA,'4359,0.180,0.180,0.180,0.180,0.180,166900,No change,0
1423612800000,20150211,TURIYA,'4359,0.180,0.180,0.180,0.180,0.180,-,Closed,0
1423699200000,20150212,TURIYA,'4359,0.180,0.180,0.180,0.180,0.180,-,Closed,0
1423785600000,20150213,TURIYA,'4359,0.180,0.185,0.190,0.185,0.190,95000,Increased,1
1424044800000,20150216,TURIYA,'4359,0.190,0.180,0.180,0.180,0.180,12000,No change,0
1424131200000,20150217,TURIYA,'4359,0.180,0.180,0.180,0.180,0.180,-,Closed,0
1424217600000,20150218,TURIYA,'4359,0.180,0.180,0.180,0.180,0.180,63000,No change,0
1424649600000,20150223,TURIYA,'4359,0.180,0.180,0.180,0.180,0.180,10000,No change,0
1424736000000,20150224,TURIYA,'4359,0.180,0.180,0.180,0.180,0.180,-,Closed,0
1424822400000,20150225,TURIYA,'4359,0.180,0.185,0.185,0.180,0.180,33000,Decreased,1
1424908800000,20150226,TURIYA,'4359,0.180,0.180,0.180,0.180,0.180,10000,No change,0
1424995200000,20150227,TURIYA,'4359,0.180,0.180,0.180,0.180,0.180,6000,No change,0
1425254400000,20150302,TURIYA,'4359,0.180,0.185,0.185,0.185,0.185,36000,No change,0
1425340800000,20150303,TURIYA,'4359,0.185,0.185,0.190,0.185,0.190,89400,Increased,1
1425427200000,20150304,TURIYA,'4359,0.190,0.220,0.220,0.195,0.195,1100,Decreased,5
1425513600000,20150305,TURIYA,'4359,0.195,0.190,0.190,0.190,0.190,37000,No change,0
1425600000000,20150306,TURIYA,'4359,0.190,0.185,0.190,0.185,0.190,11100,Increased,1
1425859200000,20150309,TURIYA,'4359,0.190,0.230,0.230,0.230,0.230,1200,No change,0
1425945600000,20150310,TURIYA,'4359,0.230,0.230,0.230,0.230,0.230,-,Closed,0
1426032000000,20150311,TURIYA,'4359,0.230,0.230,0.230,0.230,0.230,-,Closed,0
1426118400000,20150312,TURIYA,'4359,0.230,0.230,0.230,0.230,0.230,-,Closed,0
1426204800000,20150313,TURIYA,'4359,0.230,0.190,0.190,0.190,0.190,6000,No change,0
1426464000000,20150316,TURIYA,'4359,0.190,0.195,0.195,0.195,0.195,11000,No change,0
1426550400000,20150317,TURIYA,'4359,0.195,0.195,0.195,0.195,0.195,-,Closed,0
1426636800000,20150318,TURIYA,'4359,0.195,0.190,0.190,0.185,0.185,100100,Decreased,1
1426723200000,20150319,TURIYA,'4359,0.185,0.200,0.200,0.185,0.185,51000,Decreased,3
1426809600000,20150320,TURIYA,'4359,0.185,0.185,0.185,0.185,0.185,14900,No change,0
1427068800000,20150323,TURIYA,'4359,0.185,0.185,0.185,0.185,0.185,-,Closed,0
1427155200000,20150324,TURIYA,'4359,0.185,0.185,0.185,0.185,0.185,3000,No change,0
1427241600000,20150325,TURIYA,'4359,0.185,0.195,0.195,0.195,0.195,15900,No change,0
1427328000000,20150326,TURIYA,'4359,0.195,0.190,0.190,0.190,0.190,1000,No change,0
1427414400000,20150327,TURIYA,'4359,0.190,0.185,0.185,0.185,0.185,1100,No change,0
1427673600000,20150330,TURIYA,'4359,0.185,0.185,0.185,0.185,0.185,-,Closed,0
1427760000000,20150331,TURIYA,'4359,0.185,0.190,0.230,0.185,0.230,238100,Increased,8
1427846400000,20150401,TURIYA,'4359,0.230,0.230,0.230,0.230,0.230,-,Closed,0
1427932800000,20150402,TURIYA,'4359,0.230,0.230,0.230,0.230,0.230,-,Closed,0
1428019200000,20150403,TURIYA,'4359,0.230,0.230,0.230,0.230,0.230,-,Closed,0
1428278400000,20150406,TURIYA,'4359,0.230,0.230,0.230,0.230,0.230,-,Closed,0
1428364800000,20150407,TURIYA,'4359,0.230,0.230,0.230,0.230,0.230,-,Closed,0
