Date(int),Date,Name,Stock ID,LACP,Open,High,Low,Close,Volume,Direction,Bid Size
1420416000000,20150105,DNONCE,'7114,,0.370,0.370,0.370,0.370,-,Closed,0
1420502400000,20150106,DNONCE,'7114,0.370,0.370,0.370,0.370,0.370,-,Closed,0
1420588800000,20150107,DNONCE,'7114,0.370,0.370,0.370,0.370,0.370,-,Closed,0
1420675200000,20150108,DNONCE,'7114,0.370,0.370,0.370,0.370,0.370,-,Closed,0
1420761600000,20150109,DNONCE,'7114,0.370,0.370,0.370,0.370,0.370,-,Closed,0
1421020800000,20150112,DNONCE,'7114,0.370,0.370,0.370,0.370,0.370,-,Closed,0
1421107200000,20150113,DNONCE,'7114,0.370,0.370,0.370,0.370,0.370,-,Closed,0
1421193600000,20150114,DNONCE,'7114,0.370,0.440,0.440,0.400,0.435,22000,Decreased,1
1421280000000,20150115,DNONCE,'7114,0.435,0.435,0.435,0.435,0.435,-,Closed,0
1421366400000,20150116,DNONCE,'7114,0.435,0.400,0.400,0.400,0.400,5000,No change,0
1421625600000,20150119,DNONCE,'7114,0.400,0.390,0.390,0.390,0.390,5000,No change,0
1421712000000,20150120,DNONCE,'7114,0.390,0.440,0.440,0.440,0.440,1000,No change,0
1421798400000,20150121,DNONCE,'7114,0.440,0.440,0.440,0.440,0.440,-,Closed,0
1421884800000,20150122,DNONCE,'7114,0.440,0.440,0.440,0.440,0.440,-,Closed,0
1421971200000,20150123,DNONCE,'7114,0.440,0.440,0.440,0.440,0.440,-,Closed,0
1422230400000,20150126,DNONCE,'7114,0.440,0.390,0.390,0.390,0.390,10000,No change,0
1422316800000,20150127,DNONCE,'7114,0.390,0.425,0.425,0.400,0.400,77000,Decreased,5
1422403200000,20150128,DNONCE,'7114,0.400,0.400,0.400,0.400,0.400,113000,No change,0
1422489600000,20150129,DNONCE,'7114,0.400,0.400,0.400,0.400,0.400,-,Closed,0
1422576000000,20150130,DNONCE,'7114,0.400,0.400,0.400,0.400,0.400,-,Closed,0
1423008000000,20150204,DNONCE,'7114,0.400,0.400,0.400,0.400,0.400,30100,No change,0
1423094400000,20150205,DNONCE,'7114,0.400,0.400,0.400,0.400,0.400,2000,No change,0
1423180800000,20150206,DNONCE,'7114,0.400,0.370,0.400,0.360,0.400,32000,Increased,6
1423440000000,20150209,DNONCE,'7114,0.400,0.400,0.400,0.400,0.400,-,Closed,0
1423526400000,20150210,DNONCE,'7114,0.400,0.400,0.400,0.400,0.400,-,Closed,0
1423612800000,20150211,DNONCE,'7114,0.400,0.395,0.395,0.360,0.360,53000,Decreased,7
1423699200000,20150212,DNONCE,'7114,0.360,0.360,0.390,0.360,0.390,54000,Increased,6
1423785600000,20150213,DNONCE,'7114,0.390,0.390,0.390,0.390,0.390,-,Closed,0
1424044800000,20150216,DNONCE,'7114,0.390,0.360,0.380,0.360,0.365,74000,Increased,1
1424131200000,20150217,DNONCE,'7114,0.365,0.370,0.375,0.365,0.365,33500,Decreased,1
1424217600000,20150218,DNONCE,'7114,0.365,0.360,0.360,0.360,0.360,4900,No change,0
1424649600000,20150223,DNONCE,'7114,0.360,0.380,0.395,0.380,0.395,12000,Increased,3
1424736000000,20150224,DNONCE,'7114,0.395,0.380,0.385,0.380,0.385,52000,Increased,1
1424822400000,20150225,DNONCE,'7114,0.385,0.365,0.370,0.360,0.370,33500,Increased,1
1424908800000,20150226,DNONCE,'7114,0.370,0.375,0.380,0.375,0.380,39500,Increased,1
1424995200000,20150227,DNONCE,'7114,0.380,0.375,0.375,0.370,0.375,35400,No change,0
1425254400000,20150302,DNONCE,'7114,0.375,0.380,0.420,0.380,0.400,14000,Increased,4
1425340800000,20150303,DNONCE,'7114,0.400,0.420,0.420,0.375,0.395,325400,Decreased,5
1425427200000,20150304,DNONCE,'7114,0.395,0.395,0.395,0.380,0.395,60100,No change,0
1425513600000,20150305,DNONCE,'7114,0.395,0.380,0.380,0.375,0.375,40000,Decreased,1
1425600000000,20150306,DNONCE,'7114,0.375,0.365,0.370,0.365,0.370,4500,Increased,1
1425859200000,20150309,DNONCE,'7114,0.370,0.365,0.365,0.360,0.360,15000,Decreased,1
1425945600000,20150310,DNONCE,'7114,0.360,0.360,0.360,0.360,0.360,5000,No change,0
1426032000000,20150311,DNONCE,'7114,0.360,0.360,0.360,0.360,0.360,-,Closed,0
1426118400000,20150312,DNONCE,'7114,0.360,0.395,0.395,0.360,0.390,12000,Decreased,1
1426204800000,20150313,DNONCE,'7114,0.390,0.390,0.390,0.390,0.390,-,Closed,0
1426464000000,20150316,DNONCE,'7114,0.390,0.390,0.420,0.390,0.420,7000,Increased,6
1426550400000,20150317,DNONCE,'7114,0.420,0.390,0.400,0.380,0.400,27200,Increased,2
1426636800000,20150318,DNONCE,'7114,0.400,0.400,0.400,0.400,0.400,20000,No change,0
1426723200000,20150319,DNONCE,'7114,0.400,0.400,0.400,0.395,0.395,28000,Decreased,1
1426809600000,20150320,DNONCE,'7114,0.395,0.395,0.400,0.395,0.400,4000,Increased,1
1427068800000,20150323,DNONCE,'7114,0.400,0.400,0.400,0.390,0.390,60000,Decreased,2
