Date(int),Date,Name,Stock ID,LACP,Open,High,Low,Close,Volume,Direction,Bid Size
1420416000000,20150105,FIBON,'0149,,0.400,0.400,0.400,0.400,-,Closed,0
1420502400000,20150106,FIBON,'0149,0.400,0.390,0.390,0.390,0.390,10000,No change,0
1420588800000,20150107,FIBON,'0149,0.390,0.390,0.390,0.390,0.390,-,Closed,0
1420675200000,20150108,FIBON,'0149,0.390,0.390,0.390,0.390,0.390,-,Closed,0
1420761600000,20150109,FIBON,'0149,0.390,0.385,0.385,0.380,0.380,30000,Decreased,1
1421020800000,20150112,FIBON,'0149,0.380,0.380,0.380,0.380,0.380,-,Closed,0
1421107200000,20150113,FIBON,'0149,0.380,0.400,0.430,0.385,0.430,10800,Increased,6
1421193600000,20150114,FIBON,'0149,0.430,0.400,0.400,0.400,0.400,10000,No change,0
1421280000000,20150115,FIBON,'0149,0.400,0.400,0.470,0.395,0.450,131500,Increased,10
1421366400000,20150116,FIBON,'0149,0.450,0.470,0.470,0.460,0.470,38000,No change,0
1421625600000,20150119,FIBON,'0149,0.470,0.465,0.470,0.430,0.430,10700,Decreased,7
1421712000000,20150120,FIBON,'0149,0.430,0.450,0.460,0.450,0.460,18000,Increased,2
1421798400000,20150121,FIBON,'0149,0.460,0.460,0.500,0.450,0.495,153200,Increased,7
1421884800000,20150122,FIBON,'0149,0.495,0.490,0.490,0.470,0.470,85000,Decreased,4
1421971200000,20150123,FIBON,'0149,0.470,0.490,0.495,0.490,0.495,17000,Increased,1
1422230400000,20150126,FIBON,'0149,0.495,0.480,0.480,0.470,0.470,69200,Decreased,2
1422316800000,20150127,FIBON,'0149,0.470,0.470,0.470,0.470,0.470,-,Closed,0
1422403200000,20150128,FIBON,'0149,0.470,0.475,0.475,0.475,0.475,30000,No change,0
1422489600000,20150129,FIBON,'0149,0.475,0.475,0.475,0.475,0.475,-,Closed,0
1422576000000,20150130,FIBON,'0149,0.475,0.495,0.500,0.485,0.485,20000,Decreased,2
1423008000000,20150204,FIBON,'0149,0.485,0.460,0.490,0.460,0.490,79000,Increased,6
1423094400000,20150205,FIBON,'0149,0.490,0.485,0.485,0.480,0.480,28700,Decreased,1
1423180800000,20150206,FIBON,'0149,0.480,0.495,0.505,0.495,0.505,60000,Increased,2
1423440000000,20150209,FIBON,'0149,0.505,0.505,0.505,0.505,0.505,41000,No change,0
1423526400000,20150210,FIBON,'0149,0.505,0.505,0.505,0.505,0.505,10000,No change,0
1423612800000,20150211,FIBON,'0149,0.505,0.510,0.510,0.510,0.510,10000,No change,0
1423699200000,20150212,FIBON,'0149,0.510,0.500,0.505,0.500,0.505,41500,Increased,1
1423785600000,20150213,FIBON,'0149,0.505,0.505,0.505,0.505,0.505,-,Closed,0
1424044800000,20150216,FIBON,'0149,0.505,0.505,0.505,0.505,0.505,10000,No change,0
1424131200000,20150217,FIBON,'0149,0.505,0.505,0.505,0.505,0.505,-,Closed,0
1424217600000,20150218,FIBON,'0149,0.505,0.505,0.505,0.505,0.505,-,Closed,0
1424649600000,20150223,FIBON,'0149,0.505,0.505,0.510,0.500,0.510,22000,Increased,1
1424736000000,20150224,FIBON,'0149,0.510,0.510,0.510,0.510,0.510,-,Closed,0
1424822400000,20150225,FIBON,'0149,0.510,0.505,0.505,0.505,0.505,30000,No change,0
1424908800000,20150226,FIBON,'0149,0.505,0.505,0.505,0.505,0.505,-,Closed,0
1424995200000,20150227,FIBON,'0149,0.505,0.505,0.505,0.505,0.505,-,Closed,0
1425254400000,20150302,FIBON,'0149,0.505,0.505,0.505,0.505,0.505,-,Closed,0
1425340800000,20150303,FIBON,'0149,0.505,0.480,0.480,0.480,0.480,6000,No change,0
1425427200000,20150304,FIBON,'0149,0.480,0.480,0.480,0.480,0.480,-,Closed,0
1425513600000,20150305,FIBON,'0149,0.480,0.480,0.480,0.480,0.480,-,Closed,0
1425600000000,20150306,FIBON,'0149,0.480,0.480,0.480,0.480,0.480,-,Closed,0
1425859200000,20150309,FIBON,'0149,0.480,0.480,0.480,0.480,0.480,-,Closed,0
1425945600000,20150310,FIBON,'0149,0.480,0.480,0.480,0.480,0.480,-,Closed,0
1426032000000,20150311,FIBON,'0149,0.480,0.470,0.480,0.450,0.480,55000,Increased,2
1426118400000,20150312,FIBON,'0149,0.480,0.480,0.480,0.480,0.480,6000,No change,0
1426204800000,20150313,FIBON,'0149,0.480,0.480,0.480,0.480,0.480,-,Closed,0
1426464000000,20150316,FIBON,'0149,0.480,0.460,0.460,0.460,0.460,7000,No change,0
1426550400000,20150317,FIBON,'0149,0.460,0.465,0.465,0.465,0.465,20000,No change,0
1426636800000,20150318,FIBON,'0149,0.465,0.465,0.465,0.465,0.465,-,Closed,0
1426723200000,20150319,FIBON,'0149,0.465,0.465,0.465,0.465,0.465,-,Closed,0
1426809600000,20150320,FIBON,'0149,0.465,0.460,0.460,0.460,0.460,4000,No change,0
1427068800000,20150323,FIBON,'0149,0.460,0.460,0.460,0.460,0.460,-,Closed,0
1427155200000,20150324,FIBON,'0149,0.460,0.490,0.490,0.490,0.490,14000,No change,0
1427241600000,20150325,FIBON,'0149,0.490,0.490,0.490,0.490,0.490,10000,No change,0
1427328000000,20150326,FIBON,'0149,0.490,0.470,0.485,0.460,0.470,17300,No change,0
1427414400000,20150327,FIBON,'0149,0.470,0.470,0.470,0.470,0.470,-,Closed,0
1427673600000,20150330,FIBON,'0149,0.470,0.480,0.490,0.480,0.490,33300,Increased,2
1427760000000,20150331,FIBON,'0149,0.490,0.490,0.490,0.490,0.490,-,Closed,0
1427846400000,20150401,FIBON,'0149,0.490,0.490,0.490,0.490,0.490,-,Closed,0
1427932800000,20150402,FIBON,'0149,0.490,0.490,0.490,0.490,0.490,-,Closed,0
1428019200000,20150403,FIBON,'0149,0.490,0.465,0.465,0.465,0.465,10000,No change,0
1428278400000,20150406,FIBON,'0149,0.465,0.465,0.465,0.465,0.465,-,Closed,0
1428364800000,20150407,FIBON,'0149,0.465,0.465,0.465,0.465,0.465,-,Closed,0
1428451200000,20150408,FIBON,'0149,0.465,0.465,0.465,0.465,0.465,-,Closed,0
1428537600000,20150409,FIBON,'0149,0.465,0.465,0.465,0.465,0.465,-,Closed,0
1428624000000,20150410,FIBON,'0149,0.465,0.465,0.465,0.465,0.465,-,Closed,0
1428883200000,20150413,FIBON,'0149,0.465,0.465,0.465,0.465,0.465,-,Closed,0
1428969600000,20150414,FIBON,'0149,0.465,0.465,0.465,0.465,0.465,-,Closed,0
1429056000000,20150415,FIBON,'0149,0.465,0.485,0.485,0.470,0.470,50000,Decreased,3
1429142400000,20150416,FIBON,'0149,0.470,0.470,0.470,0.470,0.470,-,Closed,0
1429228800000,20150417,FIBON,'0149,0.470,0.470,0.470,0.470,0.470,20000,No change,0
1429488000000,20150420,FIBON,'0149,0.470,0.470,0.470,0.470,0.470,20000,No change,0
1429574400000,20150421,FIBON,'0149,0.470,0.470,0.470,0.470,0.470,-,Closed,0
1429660800000,20150422,FIBON,'0149,0.470,0.470,0.470,0.470,0.470,-,Closed,0
1429747200000,20150423,FIBON,'0149,0.470,0.485,0.485,0.475,0.475,35000,Decreased,2
1429833600000,20150424,FIBON,'0149,0.475,0.475,0.475,0.475,0.475,-,Closed,0
1430092800000,20150427,FIBON,'0149,0.475,0.465,0.465,0.465,0.465,9000,No change,0
1430179200000,20150428,FIBON,'0149,0.465,0.460,0.475,0.460,0.475,30000,Increased,3
1430265600000,20150429,FIBON,'0149,0.475,0.475,0.475,0.440,0.450,53900,Decreased,5
1430352000000,20150430,FIBON,'0149,0.450,0.450,0.450,0.450,0.450,-,Closed,0
1430784000000,20150505,FIBON,'0149,0.450,0.440,0.440,0.430,0.435,30300,Decreased,1
1430870400000,20150506,FIBON,'0149,0.435,0.470,0.470,0.440,0.460,700,Decreased,2
1430956800000,20150507,FIBON,'0149,0.460,0.460,0.460,0.460,0.460,-,Closed,0
1431043200000,20150508,FIBON,'0149,0.460,0.460,0.465,0.460,0.465,28400,Increased,1
1431302400000,20150511,FIBON,'0149,0.465,0.465,0.465,0.465,0.465,-,Closed,0
1431388800000,20150512,FIBON,'0149,0.465,0.465,0.465,0.465,0.465,-,Closed,0
1431475200000,20150513,FIBON,'0149,0.465,0.450,0.450,0.450,0.450,3000,No change,0
1431561600000,20150514,FIBON,'0149,0.450,0.450,0.450,0.450,0.450,-,Closed,0
