Date(int),Date,Name,Stock ID,LACP,Open,High,Low,Close,Volume,Direction,Bid Size
1420416000000,20150105,FINTEC,'0150,,0.130,0.135,0.125,0.130,12949000,No change,0
1420502400000,20150106,FINTEC,'0150,0.130,0.125,0.130,0.125,0.130,22255600,Increased,1
1420588800000,20150107,FINTEC,'0150,0.130,0.130,0.130,0.125,0.130,11460700,No change,0
1420675200000,20150108,FINTEC,'0150,0.130,0.130,0.145,0.130,0.145,26786200,Increased,3
1420761600000,20150109,FINTEC,'0150,0.145,0.145,0.150,0.140,0.150,15378400,Increased,1
1421020800000,20150112,FINTEC,'0150,0.150,0.145,0.160,0.145,0.155,21940300,Increased,2
1421107200000,20150113,FINTEC,'0150,0.155,0.155,0.165,0.155,0.160,34870500,Increased,1
1421193600000,20150114,FINTEC,'0150,0.160,0.160,0.160,0.150,0.150,18061300,Decreased,2
1421280000000,20150115,FINTEC,'0150,0.150,0.150,0.165,0.150,0.160,35738700,Increased,2
1421366400000,20150116,FINTEC,'0150,0.160,0.160,0.170,0.160,0.170,23977800,Increased,2
1421625600000,20150119,FINTEC,'0150,0.170,0.170,0.185,0.165,0.180,47014200,Increased,2
1421712000000,20150120,FINTEC,'0150,0.180,0.180,0.190,0.175,0.190,41537000,Increased,2
1421798400000,20150121,FINTEC,'0150,0.190,0.185,0.195,0.185,0.185,23380200,No change,0
1421884800000,20150122,FINTEC,'0150,0.185,0.185,0.190,0.180,0.190,28927200,Increased,1
1421971200000,20150123,FINTEC,'0150,0.190,0.190,0.190,0.180,0.185,33659700,Decreased,1
1422230400000,20150126,FINTEC,'0150,0.185,0.185,0.190,0.185,0.190,30079500,Increased,1
1422316800000,20150127,FINTEC,'0150,0.190,0.195,0.225,0.195,0.210,72164000,Increased,3
1422403200000,20150128,FINTEC,'0150,0.210,0.210,0.245,0.205,0.220,92976000,Increased,2
1422489600000,20150129,FINTEC,'0150,0.220,0.220,0.230,0.215,0.220,28613900,No change,0
1422576000000,20150130,FINTEC,'0150,0.220,0.220,0.255,0.210,0.245,113192100,Increased,5
1423008000000,20150204,FINTEC,'0150,0.245,0.250,0.260,0.175,0.185,172321600,Decreased,13
1423094400000,20150205,FINTEC,'0150,0.185,0.185,0.185,0.165,0.165,63020500,Decreased,4
1423180800000,20150206,FINTEC,'0150,0.165,0.165,0.190,0.160,0.185,102923200,Increased,4
1423440000000,20150209,FINTEC,'0150,0.185,0.185,0.195,0.145,0.150,198010000,Decreased,7
1423526400000,20150210,FINTEC,'0150,0.150,0.150,0.165,0.140,0.145,145917300,Decreased,1
1423612800000,20150211,FINTEC,'0150,0.145,0.145,0.150,0.120,0.135,121173400,Decreased,2
1423699200000,20150212,FINTEC,'0150,0.135,0.130,0.140,0.125,0.130,94313000,No change,0
1423785600000,20150213,FINTEC,'0150,0.130,0.135,0.135,0.120,0.120,87215200,Decreased,3
1424044800000,20150216,FINTEC,'0150,0.120,0.120,0.135,0.115,0.130,111422400,Increased,2
1424131200000,20150217,FINTEC,'0150,0.130,0.130,0.135,0.120,0.125,49132200,Decreased,1
1424217600000,20150218,FINTEC,'0150,0.125,0.125,0.130,0.120,0.125,17546500,No change,0
1424649600000,20150223,FINTEC,'0150,0.125,0.125,0.140,0.120,0.140,129961200,Increased,3
1424736000000,20150224,FINTEC,'0150,0.140,0.140,0.145,0.120,0.125,208546600,Decreased,3
1424822400000,20150225,FINTEC,'0150,0.125,0.125,0.130,0.110,0.120,126092100,Decreased,1
1424908800000,20150226,FINTEC,'0150,0.120,0.120,0.120,0.115,0.120,9407300,No change,0
1424995200000,20150227,FINTEC,'0150,0.120,0.120,0.120,0.115,0.115,22478800,Decreased,1
1425254400000,20150302,FINTEC,'0150,0.115,0.120,0.120,0.110,0.110,45637700,Decreased,2
1425340800000,20150303,FINTEC,'0150,0.110,0.115,0.125,0.110,0.115,107553900,No change,0
1425427200000,20150304,FINTEC,'0150,0.115,0.115,0.125,0.115,0.120,116245100,Increased,1
1425513600000,20150305,FINTEC,'0150,0.120,0.120,0.120,0.110,0.115,64375100,Decreased,1
1425600000000,20150306,FINTEC,'0150,0.115,0.115,0.120,0.110,0.115,72540800,No change,0
1425859200000,20150309,FINTEC,'0150,0.115,0.115,0.120,0.105,0.110,123275700,Decreased,1
1425945600000,20150310,FINTEC,'0150,0.110,0.110,0.115,0.105,0.105,25950500,Decreased,1
1426032000000,20150311,FINTEC,'0150,0.105,0.105,0.115,0.105,0.110,99090500,Increased,1
1426118400000,20150312,FINTEC,'0150,0.110,0.110,0.110,0.105,0.105,33538500,Decreased,1
1426204800000,20150313,FINTEC,'0150,0.105,0.105,0.110,0.100,0.110,49348500,Increased,1
1426464000000,20150316,FINTEC,'0150,0.110,0.110,0.110,0.105,0.105,12482400,Decreased,1
1426550400000,20150317,FINTEC,'0150,0.105,0.105,0.110,0.100,0.100,24145300,Decreased,1
1426636800000,20150318,FINTEC,'0150,0.100,0.105,0.105,0.100,0.100,10268400,Decreased,1
