Date(int),Date,Name,Stock ID,LACP,Open,High,Low,Close,Volume,Direction,Bid Size
1420416000000,20150105,TA,'4898,,0.705,0.710,0.700,0.700,521700,Decreased,1
1420502400000,20150106,TA,'4898,0.700,0.700,0.700,0.690,0.700,488100,No change,0
1420588800000,20150107,TA,'4898,0.700,0.690,0.710,0.690,0.705,651800,Increased,3
1420675200000,20150108,TA,'4898,0.705,0.710,0.715,0.705,0.710,684100,No change,0
1420761600000,20150109,TA,'4898,0.710,0.715,0.725,0.710,0.710,460900,Decreased,1
1421020800000,20150112,TA,'4898,0.710,0.705,0.720,0.705,0.715,782300,Increased,2
1421107200000,20150113,TA,'4898,0.715,0.715,0.730,0.710,0.720,1189700,Increased,1
1421193600000,20150114,TA,'4898,0.720,0.725,0.740,0.710,0.735,4384300,Increased,2
1421280000000,20150115,TA,'4898,0.735,0.730,0.745,0.725,0.735,2457300,Increased,1
1421366400000,20150116,TA,'4898,0.735,0.735,0.740,0.730,0.730,476400,Decreased,1
1421625600000,20150119,TA,'4898,0.730,0.740,0.750,0.735,0.745,1121800,Increased,1
1421712000000,20150120,TA,'4898,0.745,0.735,0.745,0.735,0.740,645700,Increased,1
1421798400000,20150121,TA,'4898,0.740,0.740,0.760,0.735,0.755,1371900,Increased,3
1421884800000,20150122,TA,'4898,0.755,0.760,0.760,0.750,0.755,1540800,Decreased,1
1421971200000,20150123,TA,'4898,0.755,0.755,0.765,0.745,0.750,1419000,Decreased,1
1422230400000,20150126,TA,'4898,0.750,0.750,0.755,0.745,0.750,628000,No change,0
1422316800000,20150127,TA,'4898,0.750,0.745,0.760,0.745,0.750,1114100,Increased,1
1422403200000,20150128,TA,'4898,0.750,0.750,0.755,0.745,0.750,716800,No change,0
1422489600000,20150129,TA,'4898,0.750,0.740,0.750,0.740,0.750,620000,Increased,2
1422576000000,20150130,TA,'4898,0.750,0.745,0.745,0.740,0.745,425200,No change,0
1423008000000,20150204,TA,'4898,0.745,0.750,0.755,0.740,0.740,932900,Decreased,2
1423094400000,20150205,TA,'4898,0.740,0.735,0.755,0.735,0.745,199500,Increased,2
1423180800000,20150206,TA,'4898,0.745,0.745,0.755,0.745,0.750,855800,Increased,1
1423440000000,20150209,TA,'4898,0.750,0.750,0.750,0.740,0.745,705900,Decreased,1
1423526400000,20150210,TA,'4898,0.745,0.745,0.765,0.745,0.760,1048800,Increased,3
1423612800000,20150211,TA,'4898,0.760,0.760,0.770,0.755,0.760,1491900,No change,0
1423699200000,20150212,TA,'4898,0.760,0.760,0.760,0.750,0.750,556400,Decreased,2
1423785600000,20150213,TA,'4898,0.750,0.755,0.755,0.745,0.755,444400,No change,0
1424044800000,20150216,TA,'4898,0.755,0.755,0.760,0.750,0.760,637600,Increased,1
1424131200000,20150217,TA,'4898,0.760,0.755,0.760,0.750,0.750,417900,Decreased,1
1424217600000,20150218,TA,'4898,0.750,0.755,0.755,0.750,0.755,379600,No change,0
1424649600000,20150223,TA,'4898,0.755,0.755,0.770,0.750,0.765,964900,Increased,2
1424736000000,20150224,TA,'4898,0.765,0.770,0.775,0.760,0.760,450500,Decreased,2
1424822400000,20150225,TA,'4898,0.760,0.760,0.765,0.755,0.755,608900,Decreased,1
1424908800000,20150226,TA,'4898,0.755,0.755,0.770,0.750,0.770,696000,Increased,3
1424995200000,20150227,TA,'4898,0.770,0.755,0.765,0.755,0.765,502000,Increased,2
1425254400000,20150302,TA,'4898,0.765,0.765,0.765,0.755,0.755,344000,Decreased,2
1425340800000,20150303,TA,'4898,0.755,0.755,0.770,0.755,0.765,515100,Increased,2
1425427200000,20150304,TA,'4898,0.765,0.765,0.785,0.765,0.770,1775300,Increased,1
1425513600000,20150305,TA,'4898,0.770,0.775,0.775,0.760,0.770,415400,Decreased,1
1425600000000,20150306,TA,'4898,0.770,0.765,0.780,0.765,0.775,273400,Increased,2
1425859200000,20150309,TA,'4898,0.775,0.765,0.765,0.755,0.760,474300,Decreased,1
1425945600000,20150310,TA,'4898,0.760,0.760,0.765,0.755,0.755,629700,Decreased,1
1426032000000,20150311,TA,'4898,0.755,0.750,0.765,0.750,0.760,1346000,Increased,2
1426118400000,20150312,TA,'4898,0.760,0.760,0.765,0.755,0.765,459800,Increased,1
1426204800000,20150313,TA,'4898,0.765,0.760,0.765,0.760,0.765,448900,Increased,1
1426464000000,20150316,TA,'4898,0.765,0.760,0.765,0.755,0.765,354300,Increased,1
1426550400000,20150317,TA,'4898,0.765,0.765,0.765,0.755,0.760,878800,Decreased,1
1426636800000,20150318,TA,'4898,0.760,0.760,0.760,0.755,0.760,245100,No change,0
1426723200000,20150319,TA,'4898,0.760,0.760,0.760,0.745,0.750,1188300,Decreased,2
1426809600000,20150320,TA,'4898,0.750,0.760,0.760,0.735,0.750,1364900,Decreased,2
1427068800000,20150323,TA,'4898,0.750,0.745,0.750,0.740,0.745,1020300,No change,0
