Date(int),Date,Name,Stock ID,LACP,Open,High,Low,Close,Volume,Direction,Bid Size
1420416000000,20150105,ORION,'0079,,0.230,0.230,0.230,0.230,-,Closed,0
1420502400000,20150106,ORION,'0079,0.230,0.230,0.230,0.230,0.230,-,Closed,0
1420588800000,20150107,ORION,'0079,0.230,0.230,0.230,0.230,0.230,-,Closed,0
1420675200000,20150108,ORION,'0079,0.230,0.235,0.235,0.235,0.235,26000,No change,0
1420761600000,20150109,ORION,'0079,0.235,0.235,0.235,0.235,0.235,-,Closed,0
1421020800000,20150112,ORION,'0079,0.235,0.240,0.240,0.240,0.240,15000,No change,0
1421107200000,20150113,ORION,'0079,0.240,0.240,0.240,0.240,0.240,-,Closed,0
1421193600000,20150114,ORION,'0079,0.240,0.240,0.240,0.240,0.240,-,Closed,0
1421280000000,20150115,ORION,'0079,0.240,0.240,0.255,0.240,0.255,45500,Increased,3
1421366400000,20150116,ORION,'0079,0.255,0.255,0.255,0.255,0.255,-,Closed,0
1421625600000,20150119,ORION,'0079,0.255,0.255,0.265,0.255,0.265,38100,Increased,2
1421712000000,20150120,ORION,'0079,0.265,0.255,0.260,0.255,0.260,27900,Increased,1
1421798400000,20150121,ORION,'0079,0.260,0.250,0.250,0.250,0.250,10000,No change,0
1421884800000,20150122,ORION,'0079,0.250,0.255,0.265,0.255,0.265,40000,Increased,2
1421971200000,20150123,ORION,'0079,0.265,0.265,0.265,0.260,0.265,148800,No change,0
1422230400000,20150126,ORION,'0079,0.265,0.255,0.255,0.235,0.235,116000,Decreased,4
1422316800000,20150127,ORION,'0079,0.235,0.255,0.255,0.255,0.255,1000,No change,0
1422403200000,20150128,ORION,'0079,0.255,0.230,0.240,0.230,0.240,340000,Increased,2
1422489600000,20150129,ORION,'0079,0.240,0.235,0.240,0.235,0.240,180000,Increased,1
1422576000000,20150130,ORION,'0079,0.240,0.245,0.285,0.245,0.285,706600,Increased,8
1423008000000,20150204,ORION,'0079,0.285,0.290,0.290,0.260,0.275,284500,Decreased,3
1423094400000,20150205,ORION,'0079,0.275,0.250,0.255,0.250,0.250,106000,No change,0
1423180800000,20150206,ORION,'0079,0.250,0.270,0.315,0.270,0.310,2154500,Increased,8
1423440000000,20150209,ORION,'0079,0.310,0.310,0.330,0.295,0.305,895300,Decreased,1
1423526400000,20150210,ORION,'0079,0.305,0.300,0.305,0.280,0.280,188000,Decreased,4
1423612800000,20150211,ORION,'0079,0.280,0.280,0.290,0.265,0.265,68700,Decreased,3
1423699200000,20150212,ORION,'0079,0.265,0.275,0.290,0.270,0.280,784700,Increased,1
1423785600000,20150213,ORION,'0079,0.280,0.280,0.305,0.280,0.295,615600,Increased,3
1424044800000,20150216,ORION,'0079,0.295,0.295,0.300,0.280,0.280,130300,Decreased,3
1424131200000,20150217,ORION,'0079,0.280,0.280,0.300,0.280,0.295,168000,Increased,3
1424217600000,20150218,ORION,'0079,0.295,0.290,0.300,0.290,0.300,52000,Increased,2
1424649600000,20150223,ORION,'0079,0.300,0.325,0.325,0.295,0.295,465500,Decreased,6
1424736000000,20150224,ORION,'0079,0.295,0.295,0.295,0.295,0.295,161000,No change,0
1424822400000,20150225,ORION,'0079,0.295,0.285,0.305,0.285,0.305,290500,Increased,4
1424908800000,20150226,ORION,'0079,0.305,0.305,0.310,0.300,0.300,583400,Decreased,1
1424995200000,20150227,ORION,'0079,0.300,0.310,0.315,0.300,0.300,406900,Decreased,2
1425254400000,20150302,ORION,'0079,0.300,0.300,0.320,0.300,0.310,736600,Increased,2
1425340800000,20150303,ORION,'0079,0.310,0.300,0.305,0.285,0.305,65000,Increased,1
1425427200000,20150304,ORION,'0079,0.305,0.290,0.295,0.285,0.285,500500,Decreased,1
1425513600000,20150305,ORION,'0079,0.285,0.285,0.290,0.285,0.290,199500,Increased,1
1425600000000,20150306,ORION,'0079,0.290,0.300,0.320,0.290,0.300,691200,No change,0
1425859200000,20150309,ORION,'0079,0.300,0.290,0.300,0.290,0.290,188000,No change,0
1425945600000,20150310,ORION,'0079,0.290,0.290,0.305,0.290,0.300,157200,Increased,2
1426032000000,20150311,ORION,'0079,0.300,0.295,0.300,0.290,0.300,137000,Increased,1
1426118400000,20150312,ORION,'0079,0.300,0.300,0.300,0.295,0.300,543500,No change,0
1426204800000,20150313,ORION,'0079,0.300,0.300,0.300,0.295,0.295,87400,Decreased,1
1426464000000,20150316,ORION,'0079,0.295,0.295,0.300,0.290,0.290,206200,Decreased,1
1426550400000,20150317,ORION,'0079,0.290,0.295,0.300,0.290,0.290,289300,Decreased,1
1426636800000,20150318,ORION,'0079,0.290,0.290,0.290,0.290,0.290,60000,No change,0
1426723200000,20150319,ORION,'0079,0.290,0.295,0.300,0.295,0.295,243200,No change,0
1426809600000,20150320,ORION,'0079,0.295,0.290,0.290,0.290,0.290,276000,No change,0
1427068800000,20150323,ORION,'0079,0.290,0.285,0.295,0.280,0.295,571800,Increased,2
1427155200000,20150324,ORION,'0079,0.295,0.295,0.295,0.290,0.295,70000,No change,0
1427241600000,20150325,ORION,'0079,0.295,0.285,0.285,0.285,0.285,30000,No change,0
1427328000000,20150326,ORION,'0079,0.285,0.290,0.300,0.290,0.290,445000,No change,0
1427414400000,20150327,ORION,'0079,0.290,0.285,0.285,0.285,0.285,211000,No change,0
1427673600000,20150330,ORION,'0079,0.285,0.280,0.295,0.280,0.285,391500,Increased,1
1427760000000,20150331,ORION,'0079,0.285,0.280,0.285,0.280,0.285,40000,Increased,1
1427846400000,20150401,ORION,'0079,0.285,0.290,0.290,0.280,0.290,224500,No change,0
1427932800000,20150402,ORION,'0079,0.290,0.290,0.290,0.260,0.260,327600,Decreased,6
1428019200000,20150403,ORION,'0079,0.260,0.280,0.295,0.280,0.295,180100,Increased,3
1428278400000,20150406,ORION,'0079,0.295,0.280,0.290,0.280,0.290,125000,Increased,2
