Market,Sector,Code,Change,ChangePercentage,Volume,BuyVolume,Buy,Sell,SellVolume,LACP,Open,High,Low,Remark,Date,Time,Close,Company,BursaURL,MarketStatus,TickSize,TickSizeRemark
MAIN MARKET,ENERGY,'5115,-0.005,-5.26,"15,124","91,303",0.090,0.095,"8,298",0.095,0.095,0.100,0.090,s,05 Nov 2019,05:00PM,0.090,ALAM MARITIM RESOURCES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5115,MarketNoChange,1.0000000000000009,
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'2674,0.020,+4.65,160,330,0.430,0.450,251,0.43,0.450,0.450,0.450,s,05 Nov 2019,05:00PM,0.450,ALCOM GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2674,MarketGapUp,0.0,
MAIN MARKET,FINANCIAL SERVICES,'2488,0.010,+0.35,"56,341","1,527",2.880,2.890,982,2.88,2.880,2.910,2.880,s,05 Nov 2019,05:00PM,2.890,ALLIANCE BANK MALAYSIA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2488,MarketNoChange,1.000000000000023,
MAIN MARKET,FINANCIAL SERVICES,'1163,0.060,+0.43,"2,841",7,13.860,13.880,65,13.8,13.800,13.860,13.780,s,05 Nov 2019,05:00PM,13.860,ALLIANZ MALAYSIA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1163,MarketNoChange,2.999999999999936,
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'2682,0.005,+2.13,34,2,0.240,0.260,494,0.235,0.260,0.260,0.235,s,05 Nov 2019,05:00PM,0.240,AMALGAMATED INDUSTRIAL STEEL BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2682,MarketGapUp,4.0000000000000036,
MAIN MARKET,REAL ESTATE INVESTMENT TRUSTS,'4952,-0.020,-2.56,136,237,0.760,0.780,50,0.78,0.780,0.780,0.760,s,05 Nov 2019,05:00PM,0.760,AMANAH HARTA TANAH PNB,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4952,MarketNoChange,4.0000000000000036,
MAIN MARKET,REAL ESTATE INVESTMENT TRUSTS,'5127,0.000,0.00,613,682,0.760,0.770,687,0.765,0.765,0.765,0.760,s,05 Nov 2019,05:00PM,0.765,AMANAHRAYA REAL ESTATE INVESTMENT TRUST,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5127,MarketNoChange,0.0,
MAIN MARKET,PROPERTY,'1007,-0.015,-3.13,"2,043",245,0.465,0.480,2,0.48,0.480,0.485,0.460,s,05 Nov 2019,05:00PM,0.465,AMCORP PROPERTIES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1007,MarketNoChange,2.9999999999999916,
MAIN MARKET,CONSTRUCTION,'5293,0.020,+1.13,"113,250",725,1.780,1.790,"3,138",1.77,1.780,1.820,1.750,s,05 Nov 2019,05:00PM,1.790,AME ELITE CONSORTIUM BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5293,MarketGapUp,1.0000000000000009,
MAIN MARKET,REAL ESTATE INVESTMENT TRUSTS,'5120,0.005,+1.04,"1,370","3,344",0.480,0.485,"1,614",0.48,0.480,0.485,0.480,s,05 Nov 2019,05:00PM,0.485,AMFIRST REAL ESTATE INVESTMENT TRUST,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5120,MarketNoChange,1.0000000000000009,
MAIN MARKET,FINANCIAL SERVICES,'1015,0.080,+1.99,"23,097",100,4.090,4.100,"1,726",4.02,4.030,4.130,4.010,s,05 Nov 2019,05:00PM,4.100,AMMB HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1015,MarketGapUp,6.99999999999994,
MAIN MARKET,TELECOMMUNICATIONS & MEDIA,'7031,0.000,0.00,0,250,0.615,0.910,30,0.615,-,-,-,s,05 Nov 2019,05:00PM,-,AMTEL HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7031,MarketClosed,0.0,
MAIN MARKET,PROPERTY,'5959,0.010,+0.96,70,430,1.050,1.130,30,1.04,1.050,1.050,1.050,s,05 Nov 2019,05:00PM,1.050,AMVERTON BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5959,MarketGapUp,0.0,
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'6351,0.010,+0.17,312,91,5.800,5.810,18,5.8,5.800,5.810,5.790,s,05 Nov 2019,05:00PM,5.810,AMWAY (MALAYSIA) HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6351,MarketNoChange,0.9999999999999787,
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7083,0.000,0.00,0,400,1.080,1.170,"2,100",1.1,-,-,-,s,05 Nov 2019,05:00PM,-,ANALABS RESOURCES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7083,MarketClosed,0.0,
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'4758,-0.005,-1.03,"4,675",130,0.475,0.480,90,0.485,0.475,0.480,0.470,s,05 Nov 2019,05:00PM,0.480,ANCOM BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4758,MarketGapDown,1.0000000000000009,
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'6556,0.000,0.00,"3,403",147,1.120,1.130,400,1.12,1.110,1.130,1.110,s,05 Nov 2019,05:00PM,1.120,ANN JOO RESOURCES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6556,MarketGapDown,0.0,OpenAndClosePriceMismatch
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'9342,-0.005,-20.00,"1,100","19,490",0.020,0.025,"131,028",0.025,0.020,0.020,0.020,s,05 Nov 2019,05:00PM,0.020,ANZO HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9342,MarketGapDown,0.0,
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5568,-0.005,-1.28,"1,147",160,0.385,0.395,620,0.39,0.380,0.400,0.380,s,05 Nov 2019,05:00PM,0.385,APB RESOURCES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5568,MarketGapDown,1.0000000000000009,
MAIN MARKET,FINANCIAL SERVICES,'5088,0.000,0.00,63,70,0.800,0.970,50,0.8,0.800,0.800,0.800,s,05 Nov 2019,05:00PM,0.800,APEX EQUITY HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5088,MarketNoChange,0.0,
MAIN MARKET,HEALTH CARE,'7090,-0.010,-0.44,291,205,2.250,2.260,210,2.26,2.250,2.260,2.250,s,05 Nov 2019,05:00PM,2.250,APEX HEALTHCARE BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7090,MarketGapDown,0.0,
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5194,0.000,0.00,0,"715,598",0.005,0.010,"39,222",0.01,-,-,-,s,05 Nov 2019,05:00PM,-,APFT BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5194,MarketClosed,0.0,
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5015,0.000,0.00,"2,263",531,2.010,2.030,966,2.03,2.070,2.070,2.020,s,05 Nov 2019,05:00PM,2.030,APM AUTOMOTIVE HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5015,MarketGapUp,0.0,OpenAndClosePriceMismatch
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'6432,-0.110,-2.72,42,38,3.940,4.010,10,4.04,4.040,4.040,3.930,s,05 Nov 2019,05:00PM,3.930,APOLLO FOOD HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6432,MarketNoChange,10.999999999999988,
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7181,0.005,+1.33,"209,532","10,975",0.380,0.385,"13,742",0.375,0.380,0.385,0.370,s,05 Nov 2019,05:00PM,0.380,ARB BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7181,MarketGapUp,0.0,
MAIN MARKET,PROPERTY,'7007,0.000,0.00,0,200,0.265,0.495,3,0.25,-,-,-,s,05 Nov 2019,05:00PM,-,ARK RESOURCES HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7007,MarketClosed,0.0,
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7722,0.000,0.00,0,100,0.460,0.500,60,0.5,-,-,-,s,05 Nov 2019,05:00PM,-,ASIA BRANDS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7722,MarketClosed,0.0,
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7129,0.000,0.00,0,150,2.350,2.390,40,2.36,-,-,-,s,05 Nov 2019,05:00PM,-,ASIA FILE CORPORATION BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7129,MarketClosed,0.0,
MAIN MARKET,TELECOMMUNICATIONS & MEDIA,'0159,0.000,0.00,400,"1,730",0.055,0.060,"8,540",0.055,0.060,0.060,0.055,s,05 Nov 2019,05:00PM,0.055,ASIA MEDIA GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0159,MarketGapUp,0.0,OpenAndClosePriceMismatch
MAIN MARKET,PROPERTY,'4057,-0.005,-4.00,"5,306","21,005",0.120,0.125,"1,635",0.125,0.125,0.125,0.120,s,05 Nov 2019,05:00PM,0.120,ASIAN PAC HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4057,MarketNoChange,1.0000000000000009,
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7162,-0.010,-1.46,"1,381",1,0.675,0.700,220,0.685,0.685,0.690,0.675,s,05 Nov 2019,05:00PM,0.675,ASTINO BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7162,MarketNoChange,2.0000000000000018,
MAIN MARKET,PLANTATION,'7054,0.010,+9.09,"1,181","6,220",0.115,0.120,789,0.11,0.115,0.120,0.115,s,05 Nov 2019,05:00PM,0.120,ASTRAL ASIA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7054,MarketGapUp,0.9999999999999981,
MAIN MARKET,TELECOMMUNICATIONS & MEDIA,'6399,-0.010,-0.71,"21,745",307,1.370,1.390,"2,043",1.4,1.390,1.390,1.350,s,05 Nov 2019,05:00PM,1.390,ASTRO MALAYSIA HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6399,MarketGapDown,0.0,
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'8176,0.010,+0.65,"1,902",271,1.520,1.540,73,1.53,1.550,1.550,1.500,s,05 Nov 2019,05:00PM,1.540,ATA IMS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8176,MarketGapUp,1.0000000000000009,
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7048,0.000,0.00,0,20,4.020,4.170,9,4.18,-,-,-,s,05 Nov 2019,05:00PM,-,ATLAN HOLDINGS BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7048,MarketClosed,0.0,
MAIN MARKET,REAL ESTATE INVESTMENT TRUSTS,'5130,-0.010,-0.94,70,591,1.050,1.060,929,1.06,1.050,1.050,1.050,s,05 Nov 2019,05:00PM,1.050,ATRIUM REAL ESTATE INVESTMENT TRUST,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5130,MarketGapDown,0.0,
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7099,-0.020,-4.76,"2,038",24,0.400,0.425,320,0.42,0.425,0.425,0.395,s,05 Nov 2019,05:00PM,0.400,ATTA GLOBAL GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7099,MarketGapUp,4.999999999999993,
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'8885,0.000,0.00,580,"11,728",0.145,0.150,434,0.15,0.150,0.150,0.150,s,05 Nov 2019,05:00PM,0.150,AVILLION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8885,MarketNoChange,0.0,
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7579,-0.005,-0.79,"8,002",286,0.620,0.625,110,0.63,0.635,0.635,0.620,s,05 Nov 2019,05:00PM,0.625,AWC BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7579,MarketGapUp,2.0000000000000018,
MAIN MARKET,TELECOMMUNICATIONS & MEDIA,'6888,-0.020,-0.47,"25,969",49,4.260,4.280,245,4.3,4.300,4.310,4.250,s,05 Nov 2019,05:00PM,4.280,AXIATA GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6888,MarketNoChange,1.9999999999999574,
MAIN MARKET,REAL ESTATE INVESTMENT TRUSTS,'5106,-0.030,-1.67,"12,131","17,308",1.770,1.780,80,1.8,1.800,1.800,1.750,s,05 Nov 2019,05:00PM,1.770,AXIS REAL ESTATE INVESTMENT TRUST,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5106,MarketNoChange,3.0000000000000027,
MAIN MARKET,PROPERTY,'2305,0.000,0.00,10,23,4.100,4.270,3,4.1,4.100,4.100,4.100,s,05 Nov 2019,05:00PM,4.100,AYER HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2305,MarketNoChange,0.0,
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5021,0.005,+1.75,44,"1,367",0.280,0.290,399,0.285,0.290,0.290,0.280,s,05 Nov 2019,05:00PM,0.290,AYS VENTURES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5021,MarketGapUp,0.0,
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7005,-0.030,-9.09,201,93,0.300,0.320,110,0.33,0.300,0.300,0.300,s,05 Nov 2019,05:00PM,0.300,B.I.G. INDUSTRIES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7005,MarketGapDown,0.0,
MAIN MARKET,ENERGY,'7251,-0.005,-16.67,"10,826","76,442",0.025,0.030,"69,682",0.03,0.025,0.030,0.025,s,05 Nov 2019,05:00PM,0.025,BARAKAH OFFSHORE PETROLEUM BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7251,MarketGapDown,0.0,
MAIN MARKET,PLANTATION,'1899,-0.040,-0.26,148,27,15.600,15.620,2,15.66,15.660,15.660,15.620,s,05 Nov 2019,05:00PM,15.620,BATU KAWAN BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1899,MarketNoChange,2.000000000000046,
MAIN MARKET,PROPERTY,'6602,-0.005,-1.92,345,700,0.245,0.260,160,0.26,0.255,0.260,0.255,s,05 Nov 2019,05:00PM,0.255,BCB BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6602,MarketGapDown,0.0,
MAIN MARKET,CONSTRUCTION,'5190,0.000,0.00,"3,700","10,131",0.140,0.145,"1,816",0.145,0.145,0.145,0.140,s,05 Nov 2019,05:00PM,0.145,BENALEC HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5190,MarketNoChange,0.0,
MAIN MARKET,PROPERTY,'3239,0.005,+1.69,"1,020","2,466",0.290,0.300,"3,268",0.295,0.295,0.300,0.295,s,05 Nov 2019,05:00PM,0.300,BERJAYA ASSETS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3239,MarketNoChange,1.0000000000000009,
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'3395,0.000,0.00,"107,581","128,423",0.240,0.245,"71,533",0.24,0.240,0.245,0.240,s,05 Nov 2019,05:00PM,0.240,BERJAYA CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3395,MarketNoChange,0.0,
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5196,0.010,+0.69,"1,611",200,1.430,1.450,29,1.44,1.430,1.450,1.420,s,05 Nov 2019,05:00PM,1.450,BERJAYA FOOD BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5196,MarketGapDown,2.0000000000000018,
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'4219,0.000,0.00,"14,235","43,709",0.195,0.200,"4,063",0.2,0.200,0.200,0.195,s,05 Nov 2019,05:00PM,0.200,BERJAYA LAND BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4219,MarketNoChange,0.0,
MAIN MARKET,TELECOMMUNICATIONS & MEDIA,'6025,0.000,0.00,0,-,-,-,-,0.105,-,-,-,Ss,05 Nov 2019,05:00PM,-,BERJAYA MEDIA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6025,MarketClosed,0.0,
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'1562,-0.030,-1.14,"1,706",380,2.600,2.610,"1,499",2.64,2.600,2.620,2.600,s,05 Nov 2019,05:00PM,2.610,BERJAYA SPORTS TOTO BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1562,MarketGapDown,0.9999999999999787,
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5248,-0.030,-1.34,"3,895","1,122",2.210,2.220,53,2.24,2.240,2.240,2.210,s,05 Nov 2019,05:00PM,2.210,BERMAZ AUTO BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5248,MarketNoChange,3.000000000000025,
MAIN MARKET,PROPERTY,'9814,0.000,0.00,0,20,0.200,0.280,"1,488",0.21,-,-,-,s,05 Nov 2019,05:00PM,-,BERTAM ALLIANCE BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9814,MarketClosed,0.0,
MAIN MARKET,FINANCIAL SERVICES,'5258,0.040,+0.94,"11,532",22,4.240,4.290,56,4.24,4.260,4.290,4.230,s,05 Nov 2019,05:00PM,4.280,BIMB HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5258,MarketGapUp,2.000000000000046,
MAIN MARKET,PROPERTY,'6173,0.000,0.00,150,50,0.335,0.350,110,0.34,0.335,0.340,0.335,s,05 Nov 2019,05:00PM,0.340,BINA DARULAMAN BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6173,MarketGapDown,0.0,OpenAndClosePriceMismatch
