Unnamed: 0,Market,Sector,Code,Change,ChangePercentage,Volume,BuyVolume,Buy,Sell,SellVolume,LACP,Open,High,Low,Remark,Date,Time,Close,Company,BursaURL
0,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5250,0.020,+1.39,"15,602",200,1.440,1.460,776,1.44,1.440,1.460,1.440,s,22 Oct 2019,05:00PM,1.460,7-ELEVEN MALAYSIA HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5250
1,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7214,-,-,-,"2,000",0.500,0.510,298,0.5,-,-,-,s,22 Oct 2019,05:00PM,-,A-RANK BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7214
2,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7086,0.005,+7.69,703,"3,550",0.065,0.070,547,0.065,0.070,0.070,0.070,s,22 Oct 2019,05:00PM,0.070,ABLEGROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7086
3,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5198,-,-,-,48,0.505,0.530,50,0.53,-,-,-,s,22 Oct 2019,05:00PM,-,ABM FUJIYA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5198
4,MAIN MARKET,PROPERTY,'7131,-,-,-,200,0.215,0.270,300,0.24,-,-,-,s,22 Oct 2019,05:00PM,-,ACME HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7131
5,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7120,-,-,"5,960",450,0.390,0.400,212,0.4,0.400,0.405,0.400,s,22 Oct 2019,05:00PM,0.400,ACOUSTECH BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7120
6,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'1481,0.005,+3.85,"7,640","1,400",0.130,0.135,"8,490",0.13,0.130,0.135,0.130,s,22 Oct 2019,05:00PM,0.135,ADVANCE SYNERGY BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1481
7,MAIN MARKET,CONSTRUCTION,'5281,-0.005,-1.14,"24,783","2,117",0.435,0.440,"2,074",0.44,0.440,0.440,0.430,s,22 Oct 2019,05:00PM,0.435,ADVANCECON HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5281
8,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'9148,-0.050,-2.27,80,100,2.120,2.150,8,2.2,2.130,2.150,2.130,s,22 Oct 2019,05:00PM,2.150,ADVANCED PACKAGING TECHNOLOGY (M) BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9148
9,MAIN MARKET,HEALTH CARE,'7191,0.030,+5.45,100,50,0.550,0.580,62,0.55,0.540,0.580,0.540,s,22 Oct 2019,05:00PM,0.580,ADVENTA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7191
10,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7146,-,-,150,354,0.105,0.110,"1,243",0.11,0.105,0.110,0.105,s,22 Oct 2019,05:00PM,0.110,AE MULTI HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7146
11,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'6599,0.010,+0.62,"3,003",30,1.620,1.640,573,1.62,1.620,1.640,1.620,s,22 Oct 2019,05:00PM,1.630,AEON CO. (M) BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6599
12,MAIN MARKET,FINANCIAL SERVICES,'5139,-0.020,-0.13,404,39,15.680,15.940,5,15.96,15.840,16.000,15.280,s,22 Oct 2019,05:00PM,15.940,AEON CREDIT SERVICE (M) BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5139
13,MAIN MARKET,FINANCIAL SERVICES,'5185,-0.010,-0.51,596,329,1.940,1.950,140,1.95,1.950,1.960,1.940,s,22 Oct 2019,05:00PM,1.940,AFFIN BANK BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5185
14,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7315,-0.015,-11.11,"18,516","4,143",0.120,0.125,"2,485",0.135,0.130,0.135,0.120,s,22 Oct 2019,05:00PM,0.120,AHB HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7315
15,MAIN MARKET,CONSTRUCTION,'7078,-0.005,-1.41,"8,284",101,0.350,0.360,59,0.355,0.355,0.360,0.350,s,22 Oct 2019,05:00PM,0.350,AHMAD ZAKI RESOURCES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7078
16,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5099,-0.050,-2.62,"82,217",392,1.850,1.860,"4,396",1.91,1.910,1.910,1.800,s,22 Oct 2019,05:00PM,1.860,AIRASIA GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5099
17,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5238,-,-,"88,232","91,851",0.170,0.175,"15,147",0.17,0.175,0.180,0.170,s,22 Oct 2019,05:00PM,0.170,AIRASIA X BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5238
18,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'2658,-,-,159,12,15.580,15.620,95,15.6,15.620,15.620,15.600,s,22 Oct 2019,05:00PM,15.600,AJINOMOTO (MALAYSIA) BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2658
19,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7609,0.010,+2.44,"1,466","1,675",0.420,0.425,227,0.41,0.415,0.420,0.415,s,22 Oct 2019,05:00PM,0.420,AJIYA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7609
20,MAIN MARKET,REAL ESTATE INVESTMENT TRUSTS,'5116,-,-,58,35,1.470,1.490,32,1.46,1.460,1.460,1.460,s,22 Oct 2019,05:00PM,1.460,AL-`AQAR HEALTHCARE REIT,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5116
21,MAIN MARKET,REAL ESTATE INVESTMENT TRUSTS,'5269,-,-,2,97,0.860,0.865,2,0.865,0.865,0.865,0.865,s,22 Oct 2019,05:00PM,0.865,AL-SALAM REAL ESTATE INVESTMENT TRUST,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5269
22,MAIN MARKET,ENERGY,'5115,0.005,+5.56,"64,827","84,079",0.090,0.095,"1,809",0.09,0.090,0.095,0.090,s,22 Oct 2019,05:00PM,0.095,ALAM MARITIM RESOURCES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5115
23,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'2674,-0.010,-2.25,71,129,0.435,0.450,10,0.445,0.435,0.435,0.435,s,22 Oct 2019,05:00PM,0.435,ALCOM GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2674
24,MAIN MARKET,FINANCIAL SERVICES,'2488,-0.050,-1.75,"39,209",244,2.780,2.810,371,2.86,2.870,2.890,2.740,s,22 Oct 2019,05:00PM,2.810,ALLIANCE BANK MALAYSIA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2488
25,MAIN MARKET,FINANCIAL SERVICES,'1163,-0.160,-1.14,71,2,13.800,13.840,67,14.0,13.860,13.860,13.780,s,22 Oct 2019,05:00PM,13.840,ALLIANZ MALAYSIA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1163
26,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'2682,-,-,-,202,0.225,0.250,149,0.25,-,-,-,s,22 Oct 2019,05:00PM,-,AMALGAMATED INDUSTRIAL STEEL BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2682
27,MAIN MARKET,REAL ESTATE INVESTMENT TRUSTS,'4952,0.010,+1.32,100,100,0.770,0.795,652,0.76,0.770,0.770,0.770,s,22 Oct 2019,05:00PM,0.770,AMANAH HARTA TANAH PNB,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4952
28,MAIN MARKET,REAL ESTATE INVESTMENT TRUSTS,'5127,-,-,"2,472","1,459",0.760,0.765,90,0.765,0.765,0.765,0.760,s,22 Oct 2019,05:00PM,0.765,AMANAHRAYA REAL ESTATE INVESTMENT TRUST,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5127
29,MAIN MARKET,PROPERTY,'1007,-0.005,-1.04,"1,473",247,0.475,0.490,210,0.48,0.480,0.480,0.475,s,22 Oct 2019,05:00PM,0.475,AMCORP PROPERTIES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1007
30,MAIN MARKET,CONSTRUCTION,'5293,0.020,+1.27,"77,807","3,144",1.590,1.600,38,1.58,1.580,1.670,1.580,s,22 Oct 2019,05:00PM,1.600,AME ELITE CONSORTIUM BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5293
31,MAIN MARKET,REAL ESTATE INVESTMENT TRUSTS,'5120,0.005,+1.03,"1,365","3,507",0.480,0.490,"1,328",0.485,0.485,0.490,0.480,s,22 Oct 2019,05:00PM,0.490,AMFIRST REAL ESTATE INVESTMENT TRUST,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5120
32,MAIN MARKET,FINANCIAL SERVICES,'1015,0.040,+1.02,"22,358",178,3.970,3.980,200,3.94,3.940,3.990,3.920,s,22 Oct 2019,05:00PM,3.980,AMMB HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1015
33,MAIN MARKET,TELECOMMUNICATIONS & MEDIA,'7031,-,-,-,150,0.615,0.910,30,0.615,-,-,-,s,22 Oct 2019,05:00PM,-,AMTEL HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7031
34,MAIN MARKET,PROPERTY,'5959,-,-,-,300,1.090,1.130,100,1.09,-,-,-,s,22 Oct 2019,05:00PM,-,AMVERTON BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5959
35,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'6351,-,-,"1,087",6,5.600,5.620,9,5.62,5.630,5.630,5.590,s,22 Oct 2019,05:00PM,5.620,AMWAY (MALAYSIA) HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6351
36,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7083,-,-,-,110,1.100,1.200,"1,000",1.1,-,-,-,s,22 Oct 2019,05:00PM,-,ANALABS RESOURCES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7083
37,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'4758,-,-,814,105,0.490,0.495,300,0.495,0.490,0.495,0.475,s,22 Oct 2019,05:00PM,0.495,ANCOM BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4758
38,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'6556,-0.020,-1.75,"5,447",15,1.120,1.130,380,1.14,1.140,1.140,1.110,s,22 Oct 2019,05:00PM,1.120,ANN JOO RESOURCES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6556
39,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'9342,-,-,"11,108","386,966",0.015,0.020,"20,944",0.015,0.020,0.020,0.015,s,22 Oct 2019,05:00PM,0.015,ANZO HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9342
40,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5568,-,-,72,13,0.440,0.480,60,0.44,0.440,0.440,0.440,s,22 Oct 2019,05:00PM,0.440,APB RESOURCES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5568
41,MAIN MARKET,FINANCIAL SERVICES,'5088,-,-,32,1,0.760,0.800,77,0.8,0.800,0.805,0.800,s,22 Oct 2019,05:00PM,0.800,APEX EQUITY HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5088
42,MAIN MARKET,HEALTH CARE,'7090,-,-,447,"2,794",2.180,2.190,120,2.18,2.190,2.190,2.180,s,22 Oct 2019,05:00PM,2.180,APEX HEALTHCARE BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7090
43,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5194,-,-,430,"496,989",0.005,0.010,"32,915",0.01,0.010,0.010,0.010,s,22 Oct 2019,05:00PM,0.010,APFT BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5194
44,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5015,-0.030,-1.35,747,115,2.190,2.250,65,2.22,2.220,2.220,2.190,s,22 Oct 2019,05:00PM,2.190,APM AUTOMOTIVE HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5015
45,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'6432,-0.020,-0.52,7,44,3.860,3.900,40,3.88,3.860,3.860,3.860,s,22 Oct 2019,05:00PM,3.860,APOLLO FOOD HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6432
46,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7181,0.005,+1.47,"78,355",722,0.345,0.350,"4,185",0.34,0.340,0.360,0.340,s,22 Oct 2019,05:00PM,0.345,ARB BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7181
47,MAIN MARKET,PROPERTY,'7007,-,-,-,100,0.255,0.500,161,0.255,-,-,-,s,22 Oct 2019,05:00PM,-,ARK RESOURCES HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7007
48,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7722,-0.020,-3.85,65,40,0.480,0.500,60,0.52,0.500,0.500,0.500,s,22 Oct 2019,05:00PM,0.500,ASIA BRANDS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7722
49,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7129,-0.010,-0.43,210,188,2.330,2.370,10,2.34,2.330,2.340,2.330,s,22 Oct 2019,05:00PM,2.330,ASIA FILE CORPORATION BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7129
50,MAIN MARKET,TELECOMMUNICATIONS & MEDIA,'0159,-,-,-,-,-,-,-,0.135,-,-,-,Ss,22 Oct 2019,05:00PM,-,ASIA MEDIA GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0159
51,MAIN MARKET,PROPERTY,'4057,-,-,"1,595","5,515",0.115,0.120,"15,814",0.115,0.120,0.120,0.115,s,22 Oct 2019,05:00PM,0.115,ASIAN PAC HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4057
52,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7162,0.010,+1.45,510,855,0.700,0.710,130,0.69,0.690,0.700,0.690,s,22 Oct 2019,05:00PM,0.700,ASTINO BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7162
53,MAIN MARKET,PLANTATION,'7054,-0.005,-4.35,"2,000","1,450",0.110,0.115,200,0.115,0.110,0.110,0.110,s,22 Oct 2019,05:00PM,0.110,ASTRAL ASIA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7054
54,MAIN MARKET,TELECOMMUNICATIONS & MEDIA,'6399,-0.010,-0.70,"8,803",653,1.370,1.410,532,1.42,1.420,1.430,1.380,s,22 Oct 2019,05:00PM,1.410,ASTRO MALAYSIA HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6399
55,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'8176,-0.020,-1.31,217,100,1.500,1.510,8,1.53,1.540,1.540,1.510,s,22 Oct 2019,05:00PM,1.510,ATA IMS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8176
56,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7048,-,-,10,10,4.050,4.170,10,4.18,4.100,4.180,4.100,s,22 Oct 2019,05:00PM,4.180,ATLAN HOLDINGS BHD.,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7048
57,MAIN MARKET,REAL ESTATE INVESTMENT TRUSTS,'5130,-0.010,-0.94,231,707,1.050,1.060,362,1.06,1.060,1.060,1.050,s,22 Oct 2019,05:00PM,1.050,ATRIUM REAL ESTATE INVESTMENT TRUST,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5130
58,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7099,0.010,+2.50,460,27,0.405,0.420,50,0.4,0.400,0.410,0.400,s,22 Oct 2019,05:00PM,0.410,ATTA GLOBAL GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7099
59,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'8885,-0.005,-3.13,"12,050","34,130",0.155,0.160,"1,386",0.16,0.155,0.160,0.155,s,22 Oct 2019,05:00PM,0.155,AVILLION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8885
60,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7579,-0.005,-0.82,"7,166","2,500",0.600,0.605,268,0.61,0.610,0.615,0.600,s,22 Oct 2019,05:00PM,0.605,AWC BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7579
61,MAIN MARKET,TELECOMMUNICATIONS & MEDIA,'6888,-,-,"28,250","1,623",4.240,4.250,"14,625",4.25,4.230,4.250,4.220,s,22 Oct 2019,05:00PM,4.250,AXIATA GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6888
62,MAIN MARKET,REAL ESTATE INVESTMENT TRUSTS,'5106,-,-,"36,169",767,1.790,1.800,"5,257",1.8,1.800,1.800,1.790,s,22 Oct 2019,05:00PM,1.800,AXIS REAL ESTATE INVESTMENT TRUST,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5106
63,MAIN MARKET,PROPERTY,'2305,-,-,-,30,3.800,4.100,5,4.0,-,-,-,s,22 Oct 2019,05:00PM,-,AYER HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2305
64,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5021,-,-,335,730,0.285,0.295,503,0.295,0.285,0.295,0.285,s,22 Oct 2019,05:00PM,0.295,AYS VENTURES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5021
65,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7005,-,-,-,304,0.285,0.390,205,0.3,-,-,-,s,22 Oct 2019,05:00PM,-,B.I.G. INDUSTRIES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7005
66,MAIN MARKET,ENERGY,'7251,-,-,"27,370","2,142",0.030,0.035,"176,321",0.03,0.035,0.035,0.030,s,22 Oct 2019,05:00PM,0.030,BARAKAH OFFSHORE PETROLEUM BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7251
67,MAIN MARKET,PLANTATION,'1899,0.020,+0.13,520,78,15.600,15.660,20,15.58,15.580,15.660,15.580,s,22 Oct 2019,05:00PM,15.600,BATU KAWAN BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1899
68,MAIN MARKET,PROPERTY,'6602,-0.005,-1.89,150,200,0.245,0.260,200,0.265,0.245,0.260,0.245,s,22 Oct 2019,05:00PM,0.260,BCB BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6602
69,MAIN MARKET,CONSTRUCTION,'5190,-0.005,-3.45,"9,305",365,0.140,0.145,"3,394",0.145,0.140,0.140,0.135,s,22 Oct 2019,05:00PM,0.140,BENALEC HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5190
70,MAIN MARKET,PROPERTY,'3239,-,-,"1,023",200,0.300,0.305,"2,215",0.305,0.300,0.305,0.300,s,22 Oct 2019,05:00PM,0.305,BERJAYA ASSETS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3239
71,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'3395,-,-,"22,637","103,674",0.235,0.240,"65,455",0.24,0.235,0.240,0.235,s,22 Oct 2019,05:00PM,0.240,BERJAYA CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3395
72,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5196,-,-,650,270,1.470,1.480,427,1.48,1.480,1.480,1.470,s,22 Oct 2019,05:00PM,1.480,BERJAYA FOOD BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5196
73,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'4219,-,-,"64,082",569,0.200,0.205,"8,769",0.2,0.195,0.210,0.195,s,22 Oct 2019,05:00PM,0.200,BERJAYA LAND BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4219
74,MAIN MARKET,TELECOMMUNICATIONS & MEDIA,'6025,-,-,-,25,0.215,0.300,50,0.25,-,-,-,s,22 Oct 2019,05:00PM,-,BERJAYA MEDIA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6025
75,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'1562,-,-,"6,766",132,2.590,2.600,910,2.59,2.600,2.600,2.580,s,22 Oct 2019,05:00PM,2.590,BERJAYA SPORTS TOTO BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1562
76,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5248,-0.050,-2.23,"22,916",440,2.190,2.200,400,2.24,2.250,2.250,2.190,s,22 Oct 2019,05:00PM,2.190,BERMAZ AUTO BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5248
77,MAIN MARKET,PROPERTY,'9814,-0.025,-13.51,50,"1,010",0.160,0.185,16,0.185,0.160,0.160,0.160,s,22 Oct 2019,05:00PM,0.160,BERTAM ALLIANCE BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9814
78,MAIN MARKET,FINANCIAL SERVICES,'5258,-0.010,-0.24,"26,753","1,956",4.190,4.200,"5,688",4.2,4.130,4.200,4.130,s,22 Oct 2019,05:00PM,4.190,BIMB HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5258
79,MAIN MARKET,PROPERTY,'6173,0.020,+5.97,781,316,0.335,0.355,409,0.335,0.340,0.355,0.340,s,22 Oct 2019,05:00PM,0.355,BINA DARULAMAN BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6173
80,MAIN MARKET,CONSTRUCTION,'5932,0.005,+4.17,"3,873","1,599",0.120,0.125,"18,997",0.12,0.120,0.125,0.120,s,22 Oct 2019,05:00PM,0.125,BINA PURI HOLDINGS BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5932
81,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'6998,-,-,"1,250","10,776",0.115,0.120,"2,635",0.12,0.120,0.120,0.120,s,22 Oct 2019,05:00PM,0.120,BINTAI KINDEN CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6998
82,MAIN MARKET,TRANSPORTATION & LOGISTICS,'5032,0.050,+1.25,74,50,4.000,4.070,10,4.0,4.020,4.050,4.020,s,22 Oct 2019,05:00PM,4.050,BINTULU PORT HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5032
83,MAIN MARKET,PLANTATION,'5069,-,-,-,10,5.300,5.750,50,5.72,-,-,-,s,22 Oct 2019,05:00PM,-,BLD PLANTATION BHD.,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5069
84,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'0168,-0.010,-1.63,203,102,0.605,0.615,75,0.615,0.600,0.605,0.600,s,22 Oct 2019,05:00PM,0.605,BOILERMECH HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0168
85,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'9288,-,-,"2,930",10,0.265,0.270,"1,940",0.265,0.260,0.270,0.260,s,22 Oct 2019,05:00PM,0.265,BONIA CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9288
86,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7036,-,-,"12,312","1,235,788",0.040,0.045,"142,800",0.045,0.045,0.045,0.040,s,22 Oct 2019,05:00PM,0.045,BORNEO OIL BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7036
87,MAIN MARKET,TRANSPORTATION & LOGISTICS,'8133,-,-,-,60,1.220,1.350,30,1.28,-,-,-,s,22 Oct 2019,05:00PM,-,BOUSTEAD HEAVY INDUSTRIES CORPORATION BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8133
88,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'2771,-,-,"9,881",580,0.960,0.970,197,0.97,0.975,0.975,0.960,s,22 Oct 2019,05:00PM,0.970,BOUSTEAD HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2771
