Market,Sector,Code,Change,ChangePercentage,Volume,BuyVolume,Buy,Sell,SellVolume,LACP,Open,High,Low,Remark,Date,Time,Close,Company,BursaURL
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7146,0.005,+4.55,110,600,0.105,0.115,"2,125",0.11,0.115,0.115,0.115,s,31 Oct 2019,05:00PM,0.115,AE MULTI HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7146
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'6599,0.020,+1.22,"3,133","8,727",1.650,1.660,13,1.64,1.630,1.660,1.630,s,31 Oct 2019,05:00PM,1.660,AEON CO. (M) BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6599
MAIN MARKET,FINANCIAL SERVICES,'5139,-0.080,-0.52,364,1,15.280,15.300,"1,347",15.38,15.440,15.540,15.280,s,31 Oct 2019,05:00PM,15.300,AEON CREDIT SERVICE (M) BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5139
MAIN MARKET,FINANCIAL SERVICES,'5185,0.010,+0.52,"3,406",9,1.930,1.960,10,1.93,1.930,1.960,1.920,s,31 Oct 2019,05:00PM,1.940,AFFIN BANK BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5185
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7315,0.005,+4.00,854,"5,720",0.125,0.130,"2,020",0.125,0.125,0.130,0.125,s,31 Oct 2019,05:00PM,0.130,AHB HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7315
MAIN MARKET,CONSTRUCTION,'7078,0.020,+5.41,"49,238","5,242",0.390,0.395,"3,037",0.37,0.380,0.395,0.375,s,31 Oct 2019,05:00PM,0.390,AHMAD ZAKI RESOURCES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7078
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5099,0.020,+1.06,"70,111","3,378",1.900,1.910,"4,877",1.89,1.890,1.910,1.880,s,31 Oct 2019,05:00PM,1.910,AIRASIA GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5099
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5238,-0.005,-2.86,"12,829","85,785",0.170,0.175,"34,755",0.175,0.175,0.175,0.170,s,31 Oct 2019,05:00PM,0.170,AIRASIA X BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5238
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'2658,-0.120,-0.75,135,16,15.820,15.920,80,16.02,16.000,16.000,15.800,s,31 Oct 2019,05:00PM,15.900,AJINOMOTO (MALAYSIA) BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2658
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7609,-,-,"1,421","2,576",0.410,0.415,124,0.415,0.415,0.415,0.415,s,31 Oct 2019,05:00PM,0.415,AJIYA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7609
MAIN MARKET,REAL ESTATE INVESTMENT TRUSTS,'5116,-,-,62,57,1.470,1.480,51,1.48,1.480,1.480,1.480,s,31 Oct 2019,05:00PM,1.480,AL-`AQAR HEALTHCARE REIT,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5116
MAIN MARKET,REAL ESTATE INVESTMENT TRUSTS,'5269,-,-,55,78,0.870,0.900,105,0.87,0.870,0.870,0.870,s,31 Oct 2019,05:00PM,0.870,AL-SALAM REAL ESTATE INVESTMENT TRUST,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5269
MAIN MARKET,ENERGY,'5115,0.010,+10.53,"92,448",850,0.100,0.105,"50,376",0.095,0.095,0.105,0.095,s,31 Oct 2019,05:00PM,0.105,ALAM MARITIM RESOURCES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5115
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'2674,-,-,-,530,0.430,0.460,160,0.44,-,-,-,s,31 Oct 2019,05:00PM,-,ALCOM GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2674
MAIN MARKET,FINANCIAL SERVICES,'2488,0.150,+5.49,"88,800",112,2.860,2.880,606,2.73,2.730,2.900,2.720,s,31 Oct 2019,05:00PM,2.880,ALLIANCE BANK MALAYSIA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2488
MAIN MARKET,FINANCIAL SERVICES,'1163,0.060,+0.44,"2,397",19,13.800,13.880,65,13.74,13.780,13.880,13.780,s,31 Oct 2019,05:00PM,13.800,ALLIANZ MALAYSIA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1163
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'2682,-0.040,-14.55,2,99,0.235,0.260,150,0.275,0.235,0.235,0.235,s,31 Oct 2019,05:00PM,0.235,AMALGAMATED INDUSTRIAL STEEL BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2682
MAIN MARKET,REAL ESTATE INVESTMENT TRUSTS,'4952,-,-,193,13,0.770,0.780,62,0.78,0.780,0.780,0.770,s,31 Oct 2019,05:00PM,0.780,AMANAH HARTA TANAH PNB,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4952
MAIN MARKET,REAL ESTATE INVESTMENT TRUSTS,'5127,-,-,712,851,0.760,0.765,60,0.76,0.765,0.765,0.760,s,31 Oct 2019,05:00PM,0.760,AMANAHRAYA REAL ESTATE INVESTMENT TRUST,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5127
MAIN MARKET,PROPERTY,'1007,-,-,343,165,0.475,0.485,100,0.475,0.475,0.475,0.475,s,31 Oct 2019,05:00PM,0.475,AMCORP PROPERTIES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1007
MAIN MARKET,CONSTRUCTION,'5293,-0.010,-0.60,"33,135",406,1.660,1.670,996,1.67,1.670,1.680,1.640,s,31 Oct 2019,05:00PM,1.660,AME ELITE CONSORTIUM BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5293
MAIN MARKET,REAL ESTATE INVESTMENT TRUSTS,'5120,-0.005,-1.03,"5,636","4,632",0.475,0.480,422,0.485,0.485,0.485,0.480,s,31 Oct 2019,05:00PM,0.480,AMFIRST REAL ESTATE INVESTMENT TRUST,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5120
MAIN MARKET,FINANCIAL SERVICES,'1015,0.070,+1.79,"81,368",287,3.990,4.000,414,3.92,3.920,4.050,3.900,s,31 Oct 2019,05:00PM,3.990,AMMB HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1015
MAIN MARKET,TELECOMMUNICATIONS & MEDIA,'7031,-,-,-,182,0.615,-,-,0.615,-,-,-,s,31 Oct 2019,05:00PM,-,AMTEL HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7031
MAIN MARKET,PROPERTY,'5959,-,-,-,139,1.040,1.130,140,1.04,-,-,-,s,31 Oct 2019,05:00PM,-,AMVERTON BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5959
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'6351,-0.010,-0.17,330,28,5.770,5.810,16,5.78,5.800,5.800,5.770,s,31 Oct 2019,05:00PM,5.770,AMWAY (MALAYSIA) HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6351
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7083,-,-,-,40,1.100,1.180,"1,000",1.1,-,-,-,s,31 Oct 2019,05:00PM,-,ANALABS RESOURCES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7083
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'4758,-0.010,-2.04,"7,406",250,0.475,0.480,68,0.49,0.475,0.480,0.465,s,31 Oct 2019,05:00PM,0.480,ANCOM BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4758
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'6556,0.010,+0.90,"2,267",168,1.110,1.120,528,1.11,1.110,1.130,1.100,s,31 Oct 2019,05:00PM,1.120,ANN JOO RESOURCES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6556
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'9342,0.005,+25.00,"5,270","16,472",0.020,0.025,"249,176",0.02,0.020,0.025,0.020,s,31 Oct 2019,05:00PM,0.025,ANZO HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9342
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5568,0.005,+1.28,600,300,0.390,0.400,80,0.39,0.390,0.400,0.385,s,31 Oct 2019,05:00PM,0.395,APB RESOURCES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5568
MAIN MARKET,FINANCIAL SERVICES,'5088,-,-,-,10,0.800,0.850,172,0.8,-,-,-,s,31 Oct 2019,05:00PM,-,APEX EQUITY HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5088
MAIN MARKET,HEALTH CARE,'7090,0.090,+4.15,"2,549",66,2.260,2.270,21,2.17,2.170,2.290,2.160,s,31 Oct 2019,05:00PM,2.260,APEX HEALTHCARE BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7090
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5194,0.005,+50.00,"32,783","239,907",0.010,0.015,"190,165",0.01,0.010,0.015,0.010,s,31 Oct 2019,05:00PM,0.015,APFT BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5194
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5015,-0.030,-1.45,634,14,2.040,2.050,1,2.07,2.060,2.060,2.040,s,31 Oct 2019,05:00PM,2.040,APM AUTOMOTIVE HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5015
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'6432,-,-,-,36,3.890,3.990,43,3.89,-,-,-,s,31 Oct 2019,05:00PM,-,APOLLO FOOD HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6432
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7181,-0.010,-2.60,"127,109",476,0.375,0.380,"7,367",0.385,0.390,0.390,0.370,s,31 Oct 2019,05:00PM,0.375,ARB BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7181
MAIN MARKET,PROPERTY,'7007,-,-,-,100,0.280,0.500,161,0.25,-,-,-,s,31 Oct 2019,05:00PM,-,ARK RESOURCES HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7007
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7722,-,-,-,40,0.480,0.500,60,0.5,-,-,-,s,31 Oct 2019,05:00PM,-,ASIA BRANDS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7722
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7129,0.070,+3.03,102,1,2.350,2.380,52,2.31,2.350,2.380,2.350,s,31 Oct 2019,05:00PM,2.380,ASIA FILE CORPORATION BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7129
MAIN MARKET,TELECOMMUNICATIONS & MEDIA,'0159,-,-,"9,032","29,236",0.055,0.060,"4,060",0.06,0.060,0.060,0.055,s,31 Oct 2019,05:00PM,0.060,ASIA MEDIA GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0159
MAIN MARKET,PROPERTY,'4057,-0.005,-4.00,"26,122","4,781",0.120,0.125,"7,428",0.125,0.125,0.125,0.120,s,31 Oct 2019,05:00PM,0.120,ASIAN PAC HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4057
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7162,0.015,+2.21,420,30,0.685,0.695,35,0.68,0.680,0.695,0.680,s,31 Oct 2019,05:00PM,0.695,ASTINO BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7162
MAIN MARKET,PLANTATION,'7054,-,-,-,500,0.110,0.120,"2,339",0.11,-,-,-,s,31 Oct 2019,05:00PM,-,ASTRAL ASIA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7054
MAIN MARKET,TELECOMMUNICATIONS & MEDIA,'6399,-0.010,-0.74,"28,989","1,841",1.340,1.350,"5,711",1.36,1.370,1.370,1.330,s,31 Oct 2019,05:00PM,1.350,ASTRO MALAYSIA HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6399
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'8176,-0.010,-0.64,"2,095",100,1.530,1.550,12,1.56,1.570,1.570,1.550,s,31 Oct 2019,05:00PM,1.550,ATA IMS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8176
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7048,-,-,-,10,4.050,4.170,10,4.18,-,-,-,s,31 Oct 2019,05:00PM,-,ATLAN HOLDINGS BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7048
MAIN MARKET,REAL ESTATE INVESTMENT TRUSTS,'5130,-,-,677,60,1.050,1.060,344,1.06,1.060,1.060,1.050,s,31 Oct 2019,05:00PM,1.060,ATRIUM REAL ESTATE INVESTMENT TRUST,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5130
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7099,0.005,+1.32,100,60,0.380,0.385,151,0.38,0.385,0.385,0.385,s,31 Oct 2019,05:00PM,0.385,ATTA GLOBAL GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7099
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'8885,-0.005,-3.33,"4,192","9,998",0.145,0.155,"1,600",0.15,0.150,0.150,0.145,s,31 Oct 2019,05:00PM,0.145,AVILLION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8885
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7579,0.005,+0.81,"27,555",965,0.625,0.630,150,0.62,0.625,0.655,0.625,s,31 Oct 2019,05:00PM,0.625,AWC BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7579
MAIN MARKET,TELECOMMUNICATIONS & MEDIA,'6888,0.010,+0.23,"47,409",247,4.260,4.300,"7,067",4.29,4.260,4.300,4.220,s,31 Oct 2019,05:00PM,4.300,AXIATA GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6888
MAIN MARKET,REAL ESTATE INVESTMENT TRUSTS,'5106,-0.020,-1.15,"6,323",-,-,-,-,1.74,1.750,1.750,1.710,Ss,31 Oct 2019,05:00PM,1.720,AXIS REAL ESTATE INVESTMENT TRUST,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5106
MAIN MARKET,PROPERTY,'2305,0.100,+2.50,50,1,4.100,4.270,11,4.0,4.100,4.100,4.100,s,31 Oct 2019,05:00PM,4.100,AYER HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2305
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5021,-0.010,-3.33,147,505,0.285,0.290,101,0.3,0.295,0.300,0.290,s,31 Oct 2019,05:00PM,0.290,AYS VENTURES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5021
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7005,-0.010,-2.94,898,130,0.330,0.350,257,0.34,0.330,0.345,0.330,s,31 Oct 2019,05:00PM,0.330,B.I.G. INDUSTRIES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7005
MAIN MARKET,ENERGY,'7251,-,-,"3,892","147,367",0.025,0.030,"32,572",0.03,0.025,0.030,0.025,s,31 Oct 2019,05:00PM,0.030,BARAKAH OFFSHORE PETROLEUM BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7251
MAIN MARKET,PLANTATION,'1899,-0.020,-0.13,26,67,15.600,15.680,5,15.62,15.660,15.680,15.600,s,31 Oct 2019,05:00PM,15.600,BATU KAWAN BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1899
MAIN MARKET,PROPERTY,'6602,-,-,-,150,0.245,0.260,230,0.26,-,-,-,s,31 Oct 2019,05:00PM,-,BCB BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6602
MAIN MARKET,CONSTRUCTION,'5190,0.010,+6.90,"25,219","2,144",0.150,0.155,"3,956",0.145,0.150,0.160,0.150,s,31 Oct 2019,05:00PM,0.155,BENALEC HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5190
MAIN MARKET,PROPERTY,'3239,-0.005,-1.67,"1,540","1,910",0.295,0.300,"2,359",0.3,0.295,0.300,0.295,s,31 Oct 2019,05:00PM,0.295,BERJAYA ASSETS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3239
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'3395,-,-,"19,722","96,168",0.235,0.240,"62,961",0.24,0.235,0.240,0.235,s,31 Oct 2019,05:00PM,0.240,BERJAYA CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3395
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5196,-0.010,-0.67,52,20,1.480,1.490,3,1.5,1.490,1.490,1.490,s,31 Oct 2019,05:00PM,1.490,BERJAYA FOOD BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5196
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'4219,-0.005,-2.44,"52,185","23,353",0.200,0.205,"9,174",0.205,0.205,0.210,0.200,s,31 Oct 2019,05:00PM,0.200,BERJAYA LAND BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4219
MAIN MARKET,TELECOMMUNICATIONS & MEDIA,'6025,-,-,"3,906",989,0.105,0.110,840,0.105,0.110,0.110,0.100,s,31 Oct 2019,05:00PM,0.105,BERJAYA MEDIA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6025
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'1562,0.090,+3.52,"24,963","7,644",2.650,2.660,20,2.56,2.540,2.670,2.530,s,31 Oct 2019,05:00PM,2.650,BERJAYA SPORTS TOTO BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1562
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5248,0.020,+0.88,"13,194",147,2.280,2.290,94,2.26,2.270,2.290,2.260,s,31 Oct 2019,05:00PM,2.280,BERMAZ AUTO BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5248
MAIN MARKET,PROPERTY,'9814,-0.010,-4.55,20,40,0.190,0.280,"1,553",0.22,0.210,0.210,0.210,s,31 Oct 2019,05:00PM,0.210,BERTAM ALLIANCE BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9814
MAIN MARKET,FINANCIAL SERVICES,'5258,-,-,"1,240","1,350",4.230,4.250,443,4.25,4.250,4.250,4.220,s,31 Oct 2019,05:00PM,4.250,BIMB HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5258
MAIN MARKET,PROPERTY,'6173,-,-,-,60,0.345,0.365,19,0.345,-,-,-,s,31 Oct 2019,05:00PM,-,BINA DARULAMAN BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6173
MAIN MARKET,CONSTRUCTION,'5932,0.010,+8.00,"86,286","6,326",0.130,0.135,"10,661",0.125,0.125,0.135,0.125,s,31 Oct 2019,05:00PM,0.135,BINA PURI HOLDINGS BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5932
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'6998,-,-,812,548,0.120,0.125,"2,609",0.12,0.120,0.120,0.120,s,31 Oct 2019,05:00PM,0.120,BINTAI KINDEN CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6998
MAIN MARKET,TRANSPORTATION & LOGISTICS,'5032,-,-,420,28,3.950,3.980,87,3.98,3.980,3.980,3.980,s,31 Oct 2019,05:00PM,3.980,BINTULU PORT HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5032
MAIN MARKET,PLANTATION,'5069,-,-,-,10,5.300,5.750,50,5.72,-,-,-,s,31 Oct 2019,05:00PM,-,BLD PLANTATION BHD.,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5069
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'0168,-,-,801,136,0.595,0.600,149,0.6,0.600,0.605,0.595,s,31 Oct 2019,05:00PM,0.600,BOILERMECH HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0168
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'9288,-,-,"1,254","2,950",0.260,0.265,10,0.26,0.265,0.270,0.260,s,31 Oct 2019,05:00PM,0.260,BONIA CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9288
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7036,-,-,"16,870","1,143,902",0.040,0.045,"159,750",0.045,0.045,0.045,0.040,s,31 Oct 2019,05:00PM,0.045,BORNEO OIL BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7036
MAIN MARKET,TRANSPORTATION & LOGISTICS,'8133,-,-,632,13,1.210,1.270,35,1.27,1.250,1.270,1.240,s,31 Oct 2019,05:00PM,1.270,BOUSTEAD HEAVY INDUSTRIES CORPORATION BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8133
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'2771,0.030,+3.09,"8,884",148,0.995,1.000,122,0.97,0.970,1.010,0.970,s,31 Oct 2019,05:00PM,1.000,BOUSTEAD HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2771
MAIN MARKET,PLANTATION,'5254,0.030,+5.22,"11,669",709,0.600,0.605,8,0.575,0.580,0.610,0.580,s,31 Oct 2019,05:00PM,0.605,BOUSTEAD PLANTATIONS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5254
