Market,Sector,Code,Change,ChangePercentage,Volume,BuyVolume,Buy,Sell,SellVolume,LACP,Open,High,Low,Remark,Date,Time,Close,Company,BursaURL,MarketStatus,TickSize,TickSizeRemark
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7146,0.005,+5.56,"26,813","4,000",0.090,0.095,"1,600",0.09,0.090,0.095,0.090,s,27 Nov 2019,05:00PM,0.095,AE MULTI HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7146,MarketNoChange,1.0000000000000009,
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'6599,0.030,+1.92,"6,425","4,846",1.590,1.600,75,1.56,1.530,1.590,1.530,s,27 Nov 2019,05:00PM,1.590,AEON CO. (M) BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6599,MarketGapDown,6.000000000000005,
MAIN MARKET,FINANCIAL SERVICES,'5139,0.000,0.00,407,1,14.900,14.980,215,14.98,15.000,15.000,14.960,s,27 Nov 2019,05:00PM,14.980,AEON CREDIT SERVICE (M) BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5139,MarketGapUp,0.0,OpenAndClosePriceMismatch
MAIN MARKET,FINANCIAL SERVICES,'5185,-0.010,-0.50,980,70,1.970,1.980,134,1.99,1.990,1.990,1.970,s,27 Nov 2019,05:00PM,1.980,AFFIN BANK BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5185,MarketNoChange,1.0000000000000009,
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7315,-0.005,-4.17,"2,631",279,0.115,0.120,"6,084",0.12,0.115,0.115,0.115,s,27 Nov 2019,05:00PM,0.115,AHB HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7315,MarketGapDown,0.0,
MAIN MARKET,CONSTRUCTION,'7078,-0.005,-1.32,"1,929",884,0.375,0.380,905,0.38,0.375,0.380,0.375,s,27 Nov 2019,05:00PM,0.375,AHMAD ZAKI RESOURCES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7078,MarketGapDown,0.0,
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5099,-0.010,-0.57,"56,613","7,845",1.750,1.760,566,1.76,1.760,1.790,1.710,s,27 Nov 2019,05:00PM,1.750,AIRASIA GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5099,MarketNoChange,1.0000000000000009,
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5238,-0.005,-3.23,"17,817","165,498",0.150,0.155,"35,183",0.155,0.150,0.155,0.150,s,27 Nov 2019,05:00PM,0.150,AIRASIA X BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5238,MarketGapDown,0.0,
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'2658,-0.020,-0.13,100,5,15.320,15.360,1,15.36,15.360,15.360,15.340,s,27 Nov 2019,05:00PM,15.340,AJINOMOTO (MALAYSIA) BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2658,MarketNoChange,0.9999999999999787,
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7609,-0.005,-1.19,620,178,0.415,0.420,314,0.42,0.415,0.415,0.415,s,27 Nov 2019,05:00PM,0.415,AJIYA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7609,MarketGapDown,0.0,
MAIN MARKET,REAL ESTATE INVESTMENT TRUSTS,'5116,0.000,0.00,25,4,1.490,1.500,260,1.5,1.500,1.500,1.500,s,27 Nov 2019,05:00PM,1.500,AL-`AQAR HEALTHCARE REIT,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5116,MarketNoChange,0.0,
MAIN MARKET,REAL ESTATE INVESTMENT TRUSTS,'5269,-0.005,-0.59,2,107,0.840,0.850,4,0.845,0.845,0.845,0.840,s,27 Nov 2019,05:00PM,0.840,AL-SALAM REAL ESTATE INVESTMENT TRUST,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5269,MarketNoChange,1.0000000000000009,
MAIN MARKET,ENERGY,'5115,0.005,+3.85,"608,855","85,344",0.135,0.140,"27,832",0.13,0.135,0.145,0.135,s,27 Nov 2019,05:00PM,0.135,ALAM MARITIM RESOURCES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5115,MarketGapUp,0.0,
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'2674,0.000,0.00,"1,000",50,0.440,0.460,166,0.46,0.440,0.460,0.440,s,27 Nov 2019,05:00PM,0.460,ALCOM GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2674,MarketGapDown,0.0,OpenAndClosePriceMismatch
MAIN MARKET,FINANCIAL SERVICES,'2488,0.030,+1.13,"134,802","13,918",2.690,2.710,415,2.66,2.690,2.780,2.680,s,27 Nov 2019,05:00PM,2.690,ALLIANCE BANK MALAYSIA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2488,MarketGapUp,0.0,
MAIN MARKET,FINANCIAL SERVICES,'1163,0.100,+0.72,497,2,13.960,14.000,120,13.9,13.860,14.000,13.860,s,27 Nov 2019,05:00PM,14.000,ALLIANZ MALAYSIA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1163,MarketGapDown,7.000000000000028,
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'2682,0.020,+6.90,326,250,0.290,0.310,452,0.29,0.310,0.310,0.305,s,27 Nov 2019,05:00PM,0.310,AMALGAMATED INDUSTRIAL STEEL BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2682,MarketGapUp,0.0,
MAIN MARKET,REAL ESTATE INVESTMENT TRUSTS,'4952,0.005,+0.64,31,40,0.775,0.785,29,0.78,0.785,0.785,0.785,s,27 Nov 2019,05:00PM,0.785,AMANAH HARTA TANAH PNB,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4952,MarketGapUp,0.0,
MAIN MARKET,REAL ESTATE INVESTMENT TRUSTS,'5127,-0.015,-1.95,"3,722","1,100",0.755,0.770,278,0.77,0.770,0.770,0.755,s,27 Nov 2019,05:00PM,0.755,AMANAHRAYA REAL ESTATE INVESTMENT TRUST,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5127,MarketNoChange,3.0000000000000027,
MAIN MARKET,PROPERTY,'1007,-0.005,-1.06,30,53,0.465,0.475,18,0.47,0.465,0.465,0.465,s,27 Nov 2019,05:00PM,0.465,AMCORP PROPERTIES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1007,MarketGapDown,0.0,
MAIN MARKET,CONSTRUCTION,'5293,0.000,0.00,"51,415","1,081",1.930,1.940,"3,182",1.94,1.940,1.970,1.930,s,27 Nov 2019,05:00PM,1.940,AME ELITE CONSORTIUM BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5293,MarketNoChange,0.0,
MAIN MARKET,REAL ESTATE INVESTMENT TRUSTS,'5120,0.000,0.00,"1,392","2,431",0.490,0.495,130,0.49,0.495,0.495,0.490,s,27 Nov 2019,05:00PM,0.490,AMFIRST REAL ESTATE INVESTMENT TRUST,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5120,MarketGapUp,0.0,OpenAndClosePriceMismatch
MAIN MARKET,FINANCIAL SERVICES,'1015,0.000,0.00,"3,754",230,4.080,4.090,91,4.09,4.040,4.100,4.040,s,27 Nov 2019,05:00PM,4.090,AMMB HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1015,MarketGapDown,0.0,OpenAndClosePriceMismatch
MAIN MARKET,TELECOMMUNICATIONS & MEDIA,'7031,0.000,0.00,0,237,0.615,0.680,21,0.615,-,-,-,s,27 Nov 2019,05:00PM,-,AMTEL HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7031,MarketClosed,0.0,
MAIN MARKET,PROPERTY,'5959,-0.020,-1.82,250,200,1.010,1.080,50,1.1,1.080,1.080,1.080,s,27 Nov 2019,05:00PM,1.080,AMVERTON BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5959,MarketGapDown,0.0,
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'6351,0.010,+0.17,184,101,5.790,6.000,35,5.79,5.750,5.800,5.740,s,27 Nov 2019,05:00PM,5.800,AMWAY (MALAYSIA) HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6351,MarketGapDown,4.999999999999982,
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7083,0.000,0.00,90,30,1.090,1.120,100,1.09,1.090,1.090,1.090,s,27 Nov 2019,05:00PM,1.090,ANALABS RESOURCES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7083,MarketNoChange,0.0,
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'4758,0.000,0.00,200,800,0.480,0.485,200,0.49,0.485,0.490,0.485,s,27 Nov 2019,05:00PM,0.490,ANCOM BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4758,MarketGapDown,0.0,OpenAndClosePriceMismatch
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'6556,-0.020,-1.94,"8,891",770,1.000,1.010,234,1.03,1.030,1.030,0.990,s,27 Nov 2019,05:00PM,1.010,ANN JOO RESOURCES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6556,MarketNoChange,2.0000000000000018,
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'9342,0.000,0.00,"57,370","220,774",0.020,0.025,24,0.025,0.025,0.025,0.025,s,27 Nov 2019,05:00PM,0.025,ANZO HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9342,MarketNoChange,0.0,
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5568,0.020,+5.48,"3,447",232,0.385,0.450,1,0.365,0.395,0.450,0.385,s,27 Nov 2019,05:00PM,0.385,APB RESOURCES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5568,MarketGapUp,2.0000000000000018,
MAIN MARKET,FINANCIAL SERVICES,'5088,0.000,0.00,0,200,0.820,0.850,33,0.825,-,-,-,s,27 Nov 2019,05:00PM,-,APEX EQUITY HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5088,MarketClosed,0.0,
MAIN MARKET,HEALTH CARE,'7090,-0.020,-0.83,879,629,2.380,2.400,135,2.4,2.370,2.390,2.370,s,27 Nov 2019,05:00PM,2.380,APEX HEALTHCARE BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7090,MarketGapDown,0.9999999999999787,
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5194,0.000,0.00,0,"715,054",0.005,0.010,"79,123",0.01,-,-,-,s,27 Nov 2019,05:00PM,-,APFT BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5194,MarketClosed,0.0,
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5015,0.010,+0.49,960,93,2.030,2.040,62,2.03,2.020,2.040,2.020,s,27 Nov 2019,05:00PM,2.040,APM AUTOMOTIVE HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5015,MarketGapDown,2.0000000000000018,
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'6432,0.010,+0.25,35,30,4.020,4.060,5,4.05,4.060,4.060,4.060,s,27 Nov 2019,05:00PM,4.060,APOLLO FOOD HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6432,MarketGapUp,0.0,
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7181,0.000,0.00,"60,088","21,748",0.305,0.310,"9,193",0.31,0.310,0.315,0.305,s,27 Nov 2019,05:00PM,0.310,ARB BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7181,MarketNoChange,0.0,
MAIN MARKET,PROPERTY,'7007,0.000,0.00,0,300,0.270,0.495,3,0.27,-,-,-,s,27 Nov 2019,05:00PM,-,ARK RESOURCES HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7007,MarketClosed,0.0,
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7722,0.000,0.00,0,50,0.495,0.580,90,0.5,-,-,-,s,27 Nov 2019,05:00PM,-,ASIA BRANDS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7722,MarketClosed,0.0,
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7129,-0.020,-0.85,38,2,2.320,2.340,100,2.34,2.320,2.320,2.320,s,27 Nov 2019,05:00PM,2.320,ASIA FILE CORPORATION BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7129,MarketGapDown,0.0,
MAIN MARKET,TELECOMMUNICATIONS & MEDIA,'0159,0.010,+13.33,"8,839",100,0.085,0.090,452,0.075,0.080,0.090,0.080,s,27 Nov 2019,05:00PM,0.085,ASIA MEDIA GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0159,MarketGapUp,1.0000000000000009,
MAIN MARKET,PROPERTY,'4057,0.000,0.00,"4,463","21,396",0.125,0.130,"6,367",0.125,0.130,0.130,0.125,s,27 Nov 2019,05:00PM,0.125,ASIAN PAC HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4057,MarketGapUp,0.0,OpenAndClosePriceMismatch
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7162,0.020,+2.94,"1,289",2,0.700,0.710,254,0.68,0.690,0.710,0.690,s,27 Nov 2019,05:00PM,0.700,ASTINO BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7162,MarketGapUp,2.0000000000000018,
MAIN MARKET,PLANTATION,'7054,0.000,0.00,0,600,0.120,0.140,917,0.135,-,-,-,s,27 Nov 2019,05:00PM,-,ASTRAL ASIA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7054,MarketClosed,0.0,
MAIN MARKET,TELECOMMUNICATIONS & MEDIA,'6399,0.010,+0.70,"9,185","1,144",1.420,1.440,580,1.43,1.430,1.460,1.420,s,27 Nov 2019,05:00PM,1.440,ASTRO MALAYSIA HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6399,MarketNoChange,1.0000000000000009,
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'8176,-0.050,-2.89,134,1,1.670,1.680,20,1.73,1.750,1.750,1.680,s,27 Nov 2019,05:00PM,1.680,ATA IMS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8176,MarketGapUp,7.000000000000006,
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7048,0.000,0.00,0,100,4.070,4.170,74,4.18,-,-,-,s,27 Nov 2019,05:00PM,-,ATLAN HOLDINGS BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7048,MarketClosed,0.0,
MAIN MARKET,REAL ESTATE INVESTMENT TRUSTS,'5130,0.000,0.00,120,"2,439",1.040,1.050,"1,019",1.05,1.050,1.050,1.050,s,27 Nov 2019,05:00PM,1.050,ATRIUM REAL ESTATE INVESTMENT TRUST,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5130,MarketNoChange,0.0,
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7099,0.000,0.00,525,300,0.510,0.520,135,0.52,0.520,0.520,0.515,s,27 Nov 2019,05:00PM,0.520,ATTA GLOBAL GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7099,MarketNoChange,0.0,
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'8885,0.000,0.00,480,"1,668",0.140,0.145,280,0.145,0.140,0.145,0.140,s,27 Nov 2019,05:00PM,0.145,AVILLION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8885,MarketGapDown,0.0,OpenAndClosePriceMismatch
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7579,0.010,+1.67,"2,842",467,0.610,0.615,713,0.6,0.600,0.610,0.600,s,27 Nov 2019,05:00PM,0.610,AWC BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7579,MarketNoChange,2.0000000000000018,
MAIN MARKET,TELECOMMUNICATIONS & MEDIA,'6888,-0.060,-1.39,"17,413",15,4.260,4.300,225,4.32,4.260,4.320,4.260,s,27 Nov 2019,05:00PM,4.260,AXIATA GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6888,MarketGapDown,0.0,
MAIN MARKET,REAL ESTATE INVESTMENT TRUSTS,'5106,0.010,+0.56,"16,653","24,999",1.780,1.790,713,1.77,1.770,1.790,1.770,s,27 Nov 2019,05:00PM,1.780,AXIS REAL ESTATE INVESTMENT TRUST,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5106,MarketNoChange,1.0000000000000009,
MAIN MARKET,PROPERTY,'2305,0.000,0.00,0,20,4.250,4.400,20,4.2,-,-,-,s,27 Nov 2019,05:00PM,-,AYER HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2305,MarketClosed,0.0,
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5021,-0.015,-5.08,"2,080",800,0.275,0.280,"1,000",0.295,0.280,0.280,0.275,s,27 Nov 2019,05:00PM,0.280,AYS VENTURES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5021,MarketGapDown,0.0,
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7005,0.005,+1.59,112,5,0.320,0.335,175,0.315,0.315,0.335,0.315,s,27 Nov 2019,05:00PM,0.320,B.I.G. INDUSTRIES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7005,MarketNoChange,1.0000000000000009,
MAIN MARKET,ENERGY,'7251,0.000,0.00,201,"43,165",0.025,0.030,"108,569",0.03,0.030,0.030,0.030,s,27 Nov 2019,05:00PM,0.030,BARAKAH OFFSHORE PETROLEUM BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7251,MarketNoChange,0.0,
MAIN MARKET,PLANTATION,'1899,0.120,+0.78,381,63,15.500,15.600,19,15.38,15.600,15.700,15.420,s,27 Nov 2019,05:00PM,15.500,BATU KAWAN BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1899,MarketGapUp,4.999999999999982,
MAIN MARKET,PROPERTY,'6602,0.000,0.00,0,200,0.255,0.265,460,0.27,-,-,-,s,27 Nov 2019,05:00PM,-,BCB BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6602,MarketClosed,0.0,
MAIN MARKET,CONSTRUCTION,'5190,0.000,0.00,"2,530","5,040",0.135,0.140,980,0.14,0.140,0.140,0.135,s,27 Nov 2019,05:00PM,0.140,BENALEC HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5190,MarketNoChange,0.0,
MAIN MARKET,PROPERTY,'3239,0.000,0.00,"1,000",300,0.285,0.295,"2,121",0.295,0.295,0.295,0.290,s,27 Nov 2019,05:00PM,0.295,BERJAYA ASSETS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3239,MarketNoChange,0.0,
MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'3395,0.000,0.00,"33,155","106,663",0.235,0.240,"94,356",0.235,0.235,0.240,0.235,s,27 Nov 2019,05:00PM,0.235,BERJAYA CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3395,MarketNoChange,0.0,
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5196,0.020,+1.44,"1,977","1,561",1.400,1.410,155,1.39,1.390,1.410,1.380,s,27 Nov 2019,05:00PM,1.410,BERJAYA FOOD BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5196,MarketNoChange,2.0000000000000018,
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'4219,-0.005,-2.50,"58,565","1,083",0.195,0.200,"20,614",0.2,0.195,0.200,0.195,s,27 Nov 2019,05:00PM,0.195,BERJAYA LAND BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4219,MarketGapDown,0.0,
MAIN MARKET,TELECOMMUNICATIONS & MEDIA,'6025,0.000,0.00,0,-,-,-,-,0.105,-,-,-,Ss,27 Nov 2019,05:00PM,-,BERJAYA MEDIA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6025,MarketClosed,0.0,
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'1562,0.030,+1.13,"4,286",120,2.640,2.680,793,2.65,2.640,2.680,2.630,s,27 Nov 2019,05:00PM,2.680,BERJAYA SPORTS TOTO BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1562,MarketGapDown,4.0000000000000036,
MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5248,-0.020,-0.92,"13,740",891,2.150,2.160,444,2.18,2.170,2.180,2.150,s,27 Nov 2019,05:00PM,2.160,BERMAZ AUTO BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5248,MarketGapDown,0.9999999999999787,
MAIN MARKET,PROPERTY,'9814,-0.030,-10.71,320,380,0.250,0.280,582,0.28,0.260,0.260,0.250,s,27 Nov 2019,05:00PM,0.250,BERTAM ALLIANCE BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9814,MarketGapDown,2.0000000000000018,
MAIN MARKET,FINANCIAL SERVICES,'5258,0.010,+0.24,"2,003",7,4.170,4.180,836,4.17,4.170,4.220,4.170,s,27 Nov 2019,05:00PM,4.180,BIMB HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5258,MarketNoChange,0.9999999999999787,
MAIN MARKET,PROPERTY,'6173,0.000,0.00,611,552,0.330,0.340,349,0.34,0.340,0.340,0.330,s,27 Nov 2019,05:00PM,0.340,BINA DARULAMAN BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6173,MarketNoChange,0.0,
